Time (ms), Relative Humidity (percent)
39847,21.7529296875
39947,21.751953125
40050,21.73046875
40157,21.6552734375
40256,21.6982421875
40356,21.6767578125
40456,21.654296875
40560,21.6533203125
40666,21.6318359375
40766,21.599609375
40866,21.5673828125
40966,21.5888671875
41071,21.5888671875
41176,21.5673828125
41276,21.5673828125
41379,21.5556640625
41486,21.5458984375
41585,21.5341796875
41695,21.5126953125
41795,21.5986328125
41898,21.501953125
42005,21.490234375
42105,21.46875
42205,21.447265625
42305,21.4677734375
42409,21.45703125
42515,21.4345703125
42614,21.26171875
42714,21.240234375
42814,21.4228515625
42914,21.4013671875
43024,21.390625
43124,21.37890625
43228,21.3779296875
43334,21.3671875
43434,21.3671875
43534,21.35546875
43634,21.1298828125
43745,21.333984375
43854,21.4091796875
43963,21.7109375
44063,21.3115234375
44163,21.3115234375
44263,21.3115234375
44373,21.2998046875
44473,21.2890625
44576,21.2890625
44683,21.2880859375
44783,21.2666015625
44883,21.3515625
44982,21.265625
45086,21.3935546875
45192,21.275390625
45292,21.2861328125
45392,21.2646484375
45492,21.25390625
45596,21.16796875
45702,21.2001953125
45802,21.220703125
45902,21.2529296875
46002,21.251953125
46101,21.2412109375
46211,21.2412109375
46311,21.2412109375
46415,21.2197265625
46521,21.2412109375
46621,21.3173828125
46721,21.23046875
46821,21.2412109375
46925,21.1982421875
47031,21.2197265625
47131,21.2197265625
47231,21.2197265625
47330,21.1875
47430,20.8212890625
47540,21.1865234375
47640,21.2080078125
47744,21.2294921875
47850,21.2294921875
47950,21.240234375
48050,21.2294921875
48150,21.25
48253,21.2509765625
48360,21.2607421875
48459,21.283203125
48559,21.271484375
48659,21.283203125
48763,21.3046875
48869,21.3154296875
48969,21.3056640625
49073,21.337890625
49179,21.3271484375
49279,21.3056640625
49389,21.40234375
49489,21.521484375
49592,21.4677734375
49699,21.478515625
49808,21.5224609375
49908,21.533203125
50008,21.576171875
50112,21.59765625
50218,21.6201171875
50318,21.6630859375
50418,21.6962890625
50518,22.07421875
50618,21.8154296875
50728,21.84765625
50827,21.869140625
50931,21.4375
51037,21.9560546875
51137,21.9990234375
51237,22.03125
51337,22.1064453125
51441,22.12890625
51547,22.3544921875
51647,22.2138671875
51747,22.2470703125
51847,22.2890625
51946,22.3212890625
52056,22.376953125
52156,22.4091796875
52259,22.4521484375
52366,22.3759765625
52466,22.494140625
52566,22.505859375
52666,22.5380859375
52769,22.548828125
52876,22.5810546875
52976,22.603515625
53076,22.6240234375
53175,22.89453125
53279,22.6572265625
53385,22.7001953125
53485,22.7109375
53585,22.732421875
53685,22.7119140625
53785,22.7333984375
53895,22.765625
53995,22.72265625
54098,22.7978515625
54205,22.5283203125
54304,22.830078125
54404,22.8515625
54504,22.89453125
54608,22.9150390625
54714,22.9375
54814,22.96875
54914,22.8828125
55014,22.990234375
55114,23.0234375
55224,23.0556640625
55324,23.0556640625
55427,23.0654296875
55534,23.0771484375
55633,23.119140625
55733,23.130859375
55833,22.947265625
55937,23.15234375
56043,23.173828125
56143,23.20703125
56243,23.1953125
56343,23.1953125
56447,23.228515625
56552,23.2392578125
56652,23.20703125
56756,23.2607421875
56862,23.3037109375
56962,23.2607421875
57072,23.271484375
57172,23.2822265625
57276,23.2822265625
57382,23.29296875
57482,23.3251953125
57582,23.3037109375
57682,23.314453125
57785,23.2392578125
57891,23.455078125
57991,23.3466796875
58091,23.3583984375
58191,23.3466796875
58291,23.369140625
58401,23.369140625
58501,23.390625
58604,23.3798828125
58711,23.380859375
58811,23.43359375
58910,23.380859375
59010,23.3916015625
59114,23.240234375
59220,23.3916015625
59320,23.423828125
59420,23.40234375
59520,23.4228515625
59620,23.40234375
59730,23.0888671875
59830,23.423828125
59933,23.4345703125
60040,23.4130859375
60139,23.4345703125
60249,23.4345703125
60349,23.4453125
60453,23.4453125
60559,23.4453125
60659,23.43359375
60759,23.455078125
60859,23.4443359375
60963,23.455078125
61069,23.4541015625
61169,23.455078125
61269,23.455078125
61368,23.3037109375
61468,23.4443359375
61578,23.37890625
61678,23.4765625
61782,23.4873046875
61888,23.455078125
61988,23.455078125
62088,23.4775390625
62188,23.4775390625
62292,23.4453125
62398,23.4453125
62497,23.3701171875
62597,23.3583984375
62697,23.3359375
62797,23.2822265625
62907,23.2392578125
63007,23.173828125
63110,23.1416015625
63217,23.076171875
63317,23.0439453125
63417,22.8603515625
63517,22.966796875
63620,22.98828125
63727,22.859375
63826,22.8154296875
63926,22.7724609375
64026,22.7294921875
64130,22.6533203125
64236,22.70703125
64336,22.4912109375
64439,22.599609375
64546,22.556640625
64646,22.5361328125
64756,22.50390625
64855,22.5029296875
64959,22.50390625
65065,22.5146484375
65165,22.47265625
65265,22.55859375
65365,22.5673828125
65469,22.3076171875
65575,22.2724609375
65675,22.205078125
65775,22.158203125
65875,22.1455078125
65975,22.0673828125
66085,22.01171875
66184,21.9033203125
66288,21.935546875
66394,21.7646484375
66494,21.8720703125
66594,21.8408203125
66694,21.796875
66798,21.7529296875
66904,21.7177734375
67004,21.6630859375
67103,21.8564453125
67203,21.6171875
67307,21.583984375
67413,21.5732421875
67513,21.53125
67617,21.4990234375
67723,21.48828125
67823,21.4658203125
67933,21.400390625
68033,21.37890625
68136,21.3662109375
68243,21.33203125
68342,21.30859375
68442,21.2861328125
68542,21.28515625
68646,21.2412109375
68752,21.21875
68852,21.21875
68952,21.208984375
69052,21.1328125
69152,21.19921875
69262,21.4267578125
69362,21.1689453125
69465,21.10546875
69571,21.1826171875
69671,21.1728515625
69771,21.162109375
69871,21.1630859375
69975,21.1630859375
70081,21.1640625
70181,21.3251953125
70281,21.142578125
70381,21.1533203125
70481,21.130859375
70591,21.119140625
70690,21.09765625
70794,21.0849609375
70900,21.0732421875
71000,21.0498046875
71100,21.1240234375
71200,21.025390625
71303,21.0771484375
71410,21.009765625
71510,20.986328125
71610,20.9736328125
71710,20.98046875
71814,20.9560546875
71920,20.951171875
72019,21.0224609375
72119,20.943359375
72219,20.9404296875
72319,20.9482421875
72429,20.9365234375
72529,20.9443359375
72632,20.9423828125
72739,20.9296875
72839,20.91796875
72939,20.9375
73038,21.0966796875
73143,20.7412109375
73248,20.7080078125
73348,20.94140625
73448,20.951171875
73548,20.939453125
73648,20.9697265625
73758,20.9677734375
73858,20.98828125
73961,20.9755859375
74067,20.986328125
74167,20.962890625
74267,20.693359375
74367,20.9921875
74471,21.001953125
74577,21.0009765625
74677,21.0224609375
74777,21.0205078125
74877,21.01953125
74981,21.0185546875
75087,21.0166015625
75187,21.0263671875
75290,21.025390625
75397,21.0341796875
75496,21.2255859375
75606,21.0
75706,21.03125
75809,21.0302734375
75916,21.0419921875
76016,21.0322265625
76116,21.0322265625
76216,21.0537109375
76320,21.04296875
76426,21.0537109375
76525,21.04296875
76625,21.0
76725,21.04296875
76825,21.0634765625
76935,21.052734375
77035,21.041015625
77138,21.1904296875
77245,21.0498046875
77345,21.0498046875
77445,21.0830078125
77545,21.0615234375
77655,21.0615234375
77754,21.0625
77854,21.083984375
77954,21.0625
78054,21.052734375
78154,21.0751953125
78264,21.052734375
78364,21.0625
78467,21.0625
78574,21.0625
78674,21.0517578125
78773,21.0732421875
78873,20.8486328125
78977,21.0517578125
79083,21.10546875
79183,21.1259765625
79283,21.0498046875
79383,21.0595703125
79487,21.091796875
79593,21.068359375
79693,21.05859375
79792,21.056640625
79892,21.0673828125
79992,21.1943359375
80102,21.1171875
80202,21.158203125
80306,21.080078125
80412,20.9716796875
80512,21.099609375
80612,21.08984375
80712,21.099609375
80816,21.111328125
80922,21.1220703125
81021,21.1103515625
81121,21.109375
81221,21.1728515625
81321,21.0654296875
81431,21.099609375
81531,21.1005859375
81634,21.1240234375
81741,21.1376953125
81841,21.12890625
81941,21.1416015625
82041,21.1435546875
82144,21.1337890625
82251,21.146484375
82360,21.1484375
82460,21.1484375
82560,21.1611328125
82664,21.171875
82770,21.1708984375
82870,21.1708984375
82973,21.16015625
83080,21.0087890625
83180,21.1591796875
83290,21.169921875
83389,21.16796875
83493,21.392578125
83599,21.166015625
83699,21.1767578125
83799,21.1982421875
83899,21.197265625
84003,21.1748046875
84109,21.18359375
84209,21.24609375
84308,21.19140625
84408,21.2119140625
84508,21.2109375
84618,21.2001953125
84718,21.208984375
84822,21.0791015625
84928,21.20703125
85028,21.2177734375
85128,21.216796875
85228,21.216796875
85332,21.2060546875
85437,20.8642578125
85537,21.2294921875
85637,21.23046875
85737,21.232421875
85837,21.212890625
85947,21.2255859375
86047,21.2265625
86150,21.2265625
86257,21.216796875
86357,21.228515625
86466,21.21875
86566,21.220703125
86670,21.2314453125
86776,21.318359375
86876,21.0732421875
86976,21.255859375
87076,21.27734375
87180,21.1591796875
87286,21.287109375
87386,21.2763671875
87486,21.2763671875
87586,21.275390625
87686,21.287109375
87795,21.40625
87895,21.4375
87999,21.2880859375
88105,21.2666015625
88205,21.3095703125
88305,21.2763671875
88405,21.2861328125
88509,21.2958984375
88615,21.283203125
88715,21.2939453125
88815,21.283203125
88914,21.2939453125
89014,21.34765625
89124,21.31640625
89224,21.3173828125
89328,21.3076171875
89434,21.3310546875
89534,21.3203125
89634,21.33203125
89734,21.3330078125
89837,21.333984375
89943,21.345703125
90043,21.3671875
90143,21.388671875
90243,21.3671875
90347,21.068359375
90453,21.3994140625
90553,21.400390625
90656,21.4970703125
90763,21.4111328125
90863,21.4326171875
90973,21.443359375
91073,21.4443359375
91176,21.43359375
91282,21.455078125
91382,21.466796875
91482,21.4775390625
91582,21.607421875
91686,21.4033203125
91792,21.4677734375
91892,21.5
91992,21.4892578125
92092,21.478515625
92192,21.478515625
92301,21.4892578125
92401,21.478515625
92504,21.4677734375
92611,21.4677734375
92711,21.4892578125
92811,21.349609375
92911,21.478515625
93015,21.45703125
93121,21.4453125
93221,21.4228515625
93321,21.443359375
93420,21.431640625
93524,21.419921875
93630,21.3974609375
93730,21.4072265625
93834,21.3857421875
93940,21.3857421875
94040,21.3115234375
94150,21.50390625
94250,21.365234375
94353,21.376953125
94460,21.365234375
94559,21.3544921875
94659,21.3544921875
94759,21.3427734375
94863,21.341796875
94969,21.3203125
95069,21.341796875
95169,21.3525390625
95269,21.5341796875
95369,21.3203125
95479,21.3310546875
95578,21.310546875
95682,21.5673828125
95788,21.3095703125
95888,21.3095703125
95988,21.2978515625
96088,21.296875
96192,21.294921875
96298,21.31640625
96398,21.23046875
96498,21.294921875
96598,21.3154296875
96697,21.3369140625
96807,21.3251953125
96907,21.333984375
97010,21.3427734375
97117,21.3212890625
97217,21.3310546875
97317,21.3525390625
97417,21.3408203125
97520,21.3720703125
97627,21.3076171875
97727,21.6484375
97826,21.390625
97926,21.431640625
98030,21.431640625
98136,21.4619140625
98236,21.4833984375
98336,21.5048828125
98436,21.5263671875
98536,21.505859375
98646,21.548828125
98746,21.5712890625
98849,21.5712890625
98956,21.58203125
99055,21.6044921875
99155,21.5947265625
99255,21.60546875
99359,21.626953125
99465,21.6064453125
99565,21.6162109375
99665,21.6376953125
99765,21.6142578125
99865,21.5703125
99975,21.62109375
100074,21.822265625
100178,21.6171875
100284,21.6259765625
100384,21.603515625
100484,21.6240234375
100584,21.61328125
100688,21.90234375
100794,21.61328125
100894,21.634765625
100994,21.6357421875
101094,21.6572265625
101197,21.732421875
101303,21.6796875
101403,21.77734375
101507,21.6591796875
101613,21.6494140625
101713,21.6591796875
101823,21.658203125
101923,21.6689453125
102026,21.9462890625
102133,21.6787109375
102233,21.6884765625
102332,21.6884765625
102432,21.69921875
102536,21.708984375
102642,21.7080078125
102742,21.953125
102842,21.931640625
102942,21.759765625
103042,21.76953125
103152,21.7900390625
103252,21.798828125
103355,22.064453125
103462,21.8076171875
103561,21.828125
103661,21.859375
103761,21.859375
103865,21.8583984375
103971,21.8798828125
104071,22.0078125
104171,21.8037109375
104271,21.8896484375
104371,21.8994140625
104481,21.8876953125
104580,21.8759765625
104684,21.8974609375
104790,21.896484375
104890,21.8857421875
104990,21.8857421875
105090,21.9052734375
105193,21.916015625
105300,21.9365234375
105400,21.947265625
105500,21.849609375
105600,21.9775390625
105703,21.9990234375
105809,22.01953125
105909,22.0185546875
106009,22.0185546875
106109,22.017578125
106209,22.0166015625
106319,22.0146484375
106419,22.0029296875
106522,22.013671875
106629,22.01171875
106728,21.9462890625
106828,22.0849609375
106928,22.0087890625
107032,22.0185546875
107138,22.017578125
107238,22.0068359375
107338,21.9951171875
107438,22.005859375
107538,22.0048828125
107648,22.00390625
107748,22.00390625
107851,22.0029296875
107958,22.001953125
108067,22.0234375
108167,22.01171875
108267,22.01171875
108371,22.0107421875
108477,22.021484375
108577,22.2138671875
108677,21.658203125
108777,22.03125
108881,22.03125
108987,22.03125
109086,22.04296875
109190,22.3310546875
109296,22.021484375
109396,22.052734375
109506,22.04296875
109606,22.0537109375
109709,22.033203125
109816,22.0537109375
109916,22.0546875
110016,22.0546875
110115,21.8623046875
110219,21.9912109375
110325,21.9267578125
110425,22.0556640625
110525,22.0556640625
110625,22.0439453125
110725,22.0537109375
110835,22.052734375
110935,22.041015625
111038,22.0625
111145,22.0732421875
111244,22.052734375
111344,22.0634765625
111444,22.1376953125
111555,22.0634765625
111664,22.07421875
111764,22.07421875
111864,22.1376953125
111964,22.1171875
112064,22.064453125
112174,22.0966796875
112273,22.076171875
112377,22.18359375
112483,22.078125
112583,22.068359375
112693,22.0693359375
112793,22.0693359375
112896,22.0810546875
113002,22.1025390625
113102,22.0810546875
113202,22.0810546875
113302,22.08203125
113406,22.189453125
113512,21.9873046875
113612,21.9658203125
113712,22.095703125
113812,22.0849609375
113912,22.095703125
114022,22.0947265625
114122,22.0947265625
114225,22.39453125
114332,22.1171875
114431,22.1064453125
114531,22.1064453125
114631,22.095703125
114735,22.1162109375
114841,22.1064453125
114941,22.1591796875
115041,22.27734375
115141,22.095703125
115241,22.10546875
115351,22.0947265625
115450,22.103515625
115554,22.11328125
115660,22.1015625
115760,22.0888671875
115860,22.0771484375
115960,22.1083984375
116063,22.1083984375
116170,22.1083984375
116270,22.0869140625
116370,22.107421875
116470,21.916015625
116573,22.544921875
116679,22.107421875
116779,22.1064453125
116883,22.0966796875
116989,22.1181640625
117089,22.1064453125
117199,22.1064453125
117299,22.1162109375
117402,22.1162109375
117509,22.1044921875
117608,22.103515625
117708,22.1240234375
117808,22.1142578125
117912,22.0380859375
118018,22.123046875
118118,22.080078125
118218,21.833984375
118318,22.111328125
118418,22.1318359375
118528,22.1298828125
118628,22.1396484375
118731,22.16015625
118838,22.1494140625
118947,22.1376953125
119047,22.1376953125
119147,22.1474609375
119251,22.1572265625
119357,22.158203125
119457,22.1689453125
119557,22.189453125
119657,22.19921875
119761,22.177734375
119866,22.3046875
119966,22.123046875
120069,22.1962890625
120176,22.0361328125
120276,22.216796875
120386,22.50390625
120486,22.21484375
120589,22.193359375
120696,22.224609375
120796,22.224609375
120895,22.2353515625
120995,22.2451171875
121099,22.2451171875
121205,22.244140625
121305,22.244140625
121405,22.265625
121505,22.201171875
121605,22.296875
121715,22.2119140625
121815,22.53125
121918,22.2744140625
122025,22.28515625
122124,22.2841796875
122224,22.294921875
122324,22.2841796875
122428,22.2294921875
122534,22.3037109375
122634,22.302734375
122734,22.314453125
122834,22.314453125
122934,22.2939453125
123044,22.326171875
123143,22.19921875
123247,22.349609375
123353,22.3291015625
123453,21.955078125
123553,22.3486328125
123653,22.359375
123756,22.220703125
123863,22.361328125
123963,22.3720703125
124063,22.3828125
124162,22.3623046875
124266,22.36328125
124372,22.396484375
124472,22.41796875
124572,22.41796875
124672,22.2255859375
124772,22.2783203125
124882,22.693359375
124982,22.884765625
125085,22.53125
125192,22.6171875
125291,22.57421875
125391,22.59375
125491,22.60546875
125595,22.6162109375
125701,22.6376953125
125801,22.6484375
125901,22.6689453125
126001,22.6689453125
126101,22.63671875
126211,22.6796875
126310,22.978515625
126414,22.6689453125
126520,22.7119140625
126620,22.6689453125
126720,22.69140625
126820,22.669921875
126923,22.4765625
127030,22.6591796875
127130,22.6904296875
127230,22.6796875
127329,22.66796875
127433,22.66796875
127539,22.6669921875
127639,22.666015625
127743,22.654296875
127849,22.67578125
127949,22.58984375
128059,22.6650390625
128159,22.58984375
128262,22.6640625
128369,22.759765625
128468,22.6630859375
128568,22.6513671875
128668,22.662109375
128772,22.650390625
128878,22.6376953125
128978,22.6494140625
129078,22.6484375
129178,22.626953125
129278,22.6376953125
129388,22.6484375
129487,22.7763671875
129591,22.6376953125
129697,22.57421875
129797,22.4462890625
129897,22.6484375
129997,22.6376953125
130101,22.6484375
130207,22.6376953125
130307,22.6484375
130407,22.6376953125
130507,22.6376953125
130606,22.626953125
130716,22.626953125
130816,22.638671875
130919,22.6376953125
131026,22.626953125
131126,22.626953125
131226,22.6689453125
131326,22.90234375
131429,22.6357421875
131536,22.1455078125
131635,22.634765625
131735,22.6337890625
131835,22.623046875
131939,22.6328125
132045,22.6328125
132145,22.6318359375
132245,22.630859375
132345,22.65234375
132445,22.65234375
132555,22.6728515625
132655,22.6611328125
132758,22.671875
132865,22.671875
132974,22.671875
133074,22.59765625
133174,22.3525390625
133278,22.853515625
133384,22.662109375
133484,22.6728515625
133584,22.662109375
133684,22.650390625
133783,22.6611328125
133893,22.650390625
133993,22.6396484375
134097,22.6611328125
134203,22.66015625
134303,22.6494140625
134403,22.66015625
134503,22.66015625
134606,22.6494140625
134713,22.6708984375
134813,22.6396484375
134912,23.001953125
135012,22.6611328125
135116,22.40625
135222,22.65234375
135322,22.6728515625
135426,22.662109375
135532,22.650390625
135632,22.671875
135742,22.671875
135842,22.662109375
135945,23.1953125
136051,22.673828125
136151,22.6640625
136251,22.654296875
136351,22.6650390625
136455,22.666015625
136561,22.6669921875
136661,22.677734375
136761,22.7216796875
136861,22.75390625
136961,22.6591796875
137070,22.7021484375
137170,22.6826171875
137273,22.6923828125
137380,22.6923828125
137480,22.68359375
137580,22.6943359375
137680,22.6943359375
137784,22.6845703125
137890,22.6845703125
137990,22.7060546875
138090,22.716796875
138189,22.62109375
138289,22.609375
138399,22.7578125
138499,22.6923828125
138603,22.671875
138709,22.9052734375
138809,22.669921875
138919,22.8095703125
139019,22.6708984375
139122,22.68359375
139229,22.6728515625
139328,22.662109375
139428,22.6728515625
139528,22.6513671875
139632,22.6826171875
139738,22.6728515625
139838,22.671875
139938,22.6728515625
140038,22.671875
140138,22.7470703125
140248,22.6728515625
140347,22.458984375
140451,22.650390625
140557,22.7666015625
140657,22.6708984375
140757,22.6484375
140857,22.6689453125
140961,22.658203125
141067,22.6572265625
141167,22.66796875
141266,22.6689453125
141366,22.6572265625
141466,22.66796875
141576,22.6669921875
141676,22.6669921875
141780,22.666015625
141886,22.6552734375
141986,22.5263671875
142086,22.44140625
142186,22.2919921875
142289,22.6650390625
142396,22.025390625
142495,22.6552734375
142595,22.6875
142695,22.6669921875
142799,22.6884765625
142905,22.6787109375
143005,22.6796875
143108,22.6787109375
143215,22.6796875
143315,22.6787109375
143424,22.6689453125
143524,22.6787109375
143628,22.658203125
143734,22.6689453125
143834,22.6689453125
143934,22.59375
144034,22.8916015625
144138,22.7744140625
144244,22.6455078125
144344,22.65625
144444,22.65625
144543,22.6552734375
144643,22.67578125
144753,22.6552734375
144853,22.666015625
144957,22.666015625
145063,22.654296875
145163,22.654296875
145263,22.654296875
145363,22.6533203125
145474,22.654296875
145583,22.6318359375
145682,22.6533203125
145782,22.6220703125
145882,23.0498046875
145986,22.5810546875
146092,22.3359375
146192,22.677734375
146295,22.66796875
146402,22.66796875
146502,22.6787109375
146612,22.66796875
146711,22.6787109375
146815,22.7861328125
146921,22.6806640625
147021,22.701171875
147121,22.712890625
147221,22.703125
147325,22.7138671875
147431,22.7138671875
147531,22.7265625
147630,22.6513671875
147730,22.7158203125
147830,22.7490234375
147940,22.4296875
148040,22.7392578125
148144,22.75
148250,22.75
148350,22.740234375
148450,22.76171875
148550,22.76171875
148654,22.8046875
148759,22.76171875
148859,22.7724609375
148959,22.7734375
149059,22.76171875
149159,22.96484375
149269,22.7626953125
149369,22.548828125
149472,22.7734375
149579,22.52734375
149679,22.7841796875
149778,22.7734375
149878,22.7841796875
149982,22.73046875
150088,22.7626953125
150188,22.7626953125
150288,22.7734375
150388,22.7509765625
150492,22.76171875
150598,22.7509765625
150698,22.75
150798,22.8564453125
150898,22.525390625
150997,22.7607421875
151107,22.75
151207,22.75
151311,22.728515625
151417,22.7509765625
151517,22.76171875
151617,22.751953125
151717,22.7734375
151821,22.7529296875
151926,22.775390625
152026,22.775390625
152126,22.765625
152226,22.7666015625
152326,22.5751953125
152436,22.7783203125
152536,22.86328125
152640,22.7568359375
152746,22.822265625
152846,22.7373046875
152946,22.779296875
153046,22.7802734375
153149,22.951171875
153256,22.759765625
153365,22.7802734375
153465,22.7705078125
153565,22.78125
153669,22.78125
153775,22.7705078125
153875,22.7822265625
153978,22.7724609375
154085,22.7822265625
154184,22.76171875
154294,22.7724609375
154394,22.7607421875
154498,22.7490234375
154604,22.73828125
154704,22.76953125
154804,22.951171875
154904,22.7255859375
155008,22.7255859375
155114,22.736328125
155214,22.7158203125
155314,22.7158203125
155413,22.71484375
155513,22.7158203125
155623,22.71484375
155723,22.716796875
155827,22.716796875
155933,22.685546875
156033,22.70703125
156133,22.9208984375
156233,22.580078125
156336,22.7080078125
156442,22.7197265625
156542,22.69921875
156642,22.69921875
156742,22.6884765625
156842,22.689453125
156952,22.701171875
157052,22.6796875
157155,22.6904296875
157262,22.701171875
157362,22.712890625
157462,22.712890625
157561,22.734375
157665,22.7021484375
157771,22.5205078125
157871,22.681640625
157971,22.703125
158071,22.7041015625
158175,22.703125
158280,22.703125
158380,22.6923828125
158481,22.7119140625
158580,22.689453125
158680,22.689453125
158790,22.6884765625
158890,22.6875
158994,22.6875
159100,22.708984375
159200,22.7646484375
159300,22.55078125
159400,22.701171875
159504,22.7119140625
159609,22.712890625
159709,22.7236328125
159809,22.7236328125
159909,22.712890625
160009,22.712890625
160119,22.7109375
160219,22.7119140625
160322,22.7119140625
160428,22.7119140625
160528,22.75390625
160629,22.6357421875
160728,22.7099609375
160832,22.73046875
160938,22.7314453125
161038,22.732421875
161138,22.7109375
161238,22.7431640625
161342,22.72265625
161448,22.7236328125
161548,22.7236328125
