Time (ms), VOC density (ppb)
5704216,50.0
5704319,56.0
5704425,54.0
5704525,55.0
5704625,59.0
5704725,60.0
5704825,54.0
5704935,53.0
5705035,58.0
5705134,52.0
5705234,56.0
5705334,51.0
5705444,53.0
5705544,50.0
5705648,52.0
5705754,55.0
5705854,63.0
5705973,54.0
5706073,53.0
5706176,60.0
5706283,52.0
5706383,59.0
5706483,61.0
5706583,57.0
5706683,52.0
5706793,54.0
5706892,60.0
5706992,65.0
5707092,58.0
5707192,50.0
5707302,54.0
5707402,58.0
5707505,54.0
5707611,56.0
5707711,55.0
5707811,60.0
5707911,58.0
5708011,54.0
5708121,61.0
5708221,60.0
5708320,54.0
5708420,61.0
5708520,62.0
5708630,56.0
5708730,60.0
5708833,65.0
5708939,55.0
5709039,57.0
5709139,57.0
5709239,57.0
5709342,63.0
5709449,55.0
5709549,65.0
5709648,61.0
5709748,56.0
5709848,67.0
5709958,61.0
5710058,63.0
5710158,58.0
5710258,59.0
5710358,62.0
5710467,62.0
5710567,54.0
5710671,58.0
5710777,56.0
5710877,52.0
5710977,52.0
5711077,51.0
5711177,55.0
5711287,54.0
5711386,58.0
5711486,63.0
5711586,55.0
5711686,63.0
5711796,58.0
5711896,51.0
5711999,54.0
5712105,53.0
5712205,70.0
5712305,57.0
5712405,56.0
5712508,56.0
5712615,63.0
5712715,60.0
5712814,54.0
5712914,52.0
5713014,53.0
5713124,59.0
5713224,55.0
5713327,49.0
5713433,63.0
5713533,61.0
5713643,63.0
5713743,62.0
5713847,60.0
5713953,55.0
5714053,56.0
5714152,52.0
5714252,57.0
5714352,58.0
5714462,62.0
5714562,58.0
5714662,57.0
5714762,61.0
5714862,66.0
5714972,65.0
5715071,57.0
5715175,60.0
5715281,58.0
5715381,65.0
5715481,63.0
5715581,50.0
5715681,65.0
5715790,56.0
5715890,55.0
5715990,59.0
5716090,63.0
5716190,66.0
5716300,53.0
5716400,65.0
5716503,57.0
5716609,57.0
5716709,59.0
5716809,61.0
5716909,63.0
5717013,61.0
5717119,60.0
5717219,59.0
5717319,61.0
5717418,63.0
5717518,72.0
5717628,59.0
5717728,58.0
5717828,58.0
5717928,55.0
5718028,60.0
5718138,58.0
5718237,61.0
5718341,57.0
5718447,56.0
5718547,56.0
5718647,69.0
5718747,60.0
5718846,63.0
5718956,55.0
5719056,64.0
5719156,63.0
5719256,55.0
5719356,63.0
5719466,58.0
5719566,72.0
5719669,64.0
5719775,61.0
5719875,63.0
5719975,62.0
5720075,55.0
5720178,58.0
5720284,59.0
5720384,65.0
5720484,61.0
5720584,65.0
5720684,58.0
5720794,59.0
5720894,54.0
5720997,52.0
5721103,52.0
5721203,56.0
5721313,54.0
5721413,58.0
5721517,58.0
5721623,63.0
5721723,60.0
5721822,58.0
5721922,57.0
5722022,66.0
5722132,60.0
5722232,55.0
5722332,47.0
5722432,59.0
5722532,64.0
5722642,54.0
5722741,57.0
5722852,59.0
5722961,62.0
5723061,58.0
5723161,60.0
5723261,56.0
5723360,55.0
5723470,55.0
5723570,58.0
5723670,55.0
5723770,58.0
5723870,59.0
5723980,55.0
5724080,56.0
5724184,66.0
5724289,58.0
5724389,53.0
5724499,59.0
5724599,50.0
5724702,59.0
5724808,63.0
5724908,56.0
5725008,55.0
5725108,65.0
5725208,58.0
5725318,62.0
5725418,56.0
5725518,60.0
5725617,58.0
5725717,63.0
5725827,70.0
5725927,55.0
5726031,60.0
5726137,66.0
5726237,60.0
5726337,67.0
5726436,62.0
5726536,51.0
5726646,62.0
5726746,55.0
5726846,52.0
5726946,56.0
5727046,58.0
5727155,60.0
5727255,60.0
5727358,61.0
5727465,59.0
5727565,63.0
5727665,58.0
5727765,56.0
5727868,66.0
5727974,56.0
5728074,63.0
5728174,62.0
5728274,64.0
5728374,52.0
5728484,57.0
5728584,55.0
5728687,57.0
5728793,70.0
5728893,63.0
5729003,63.0
5729103,65.0
5729206,59.0
5729312,57.0
5729412,57.0
5729512,60.0
5729612,69.0
5729712,62.0
5729822,58.0
5729922,55.0
5730022,58.0
5730122,63.0
5730221,56.0
5730331,62.0
5730431,56.0
5730535,54.0
5730641,65.0
5730741,59.0
5730841,62.0
5730940,57.0
5731040,54.0
5731150,55.0
5731250,62.0
5731350,67.0
5731450,63.0
5731550,67.0
5731659,62.0
5731759,65.0
5731862,62.0
5731969,64.0
5732069,58.0
5732179,58.0
5732279,52.0
5732382,59.0
5732488,70.0
5732588,66.0
5732688,65.0
5732788,57.0
5732888,68.0
5732998,64.0
5733098,64.0
5733197,64.0
5733297,59.0
5733397,58.0
5733507,65.0
5733607,62.0
5733710,56.0
5733816,64.0
5733916,67.0
5734016,56.0
5734116,54.0
5734216,65.0
5734326,57.0
5734426,60.0
5734525,62.0
5734625,55.0
5734725,55.0
5734835,58.0
5734935,59.0
5735039,58.0
5735145,57.0
5735245,61.0
5735345,62.0
5735444,58.0
5735548,63.0
5735654,55.0
5735754,59.0
5735854,57.0
5735954,59.0
5736054,67.0
5736164,56.0
5736263,59.0
5736363,62.0
5736463,58.0
5736563,68.0
5736673,74.0
5736773,63.0
5736876,60.0
5736982,66.0
5737082,54.0
5737182,64.0
5737282,61.0
5737382,62.0
5737492,62.0
5737592,60.0
5737691,60.0
5737791,64.0
5737891,63.0
5738001,60.0
5738101,64.0
5738204,61.0
5738310,67.0
5738410,62.0
5738510,62.0
5738610,62.0
5738713,64.0
5738820,61.0
5738920,65.0
5739019,56.0
5739119,58.0
5739219,62.0
5739329,60.0
5739429,66.0
5739533,60.0
5739639,63.0
5739739,63.0
5739859,61.0
5739958,67.0
5740063,62.0
5740168,67.0
5740268,63.0
5740368,59.0
5740468,68.0
5740568,63.0
5740678,55.0
5740777,59.0
5740877,56.0
5740977,62.0
5741077,61.0
5741187,59.0
5741287,56.0
5741390,60.0
5741496,62.0
5741596,65.0
5741696,60.0
5741796,62.0
5741896,62.0
5742006,58.0
5742106,61.0
5742205,67.0
5742305,68.0
5742405,68.0
5742515,62.0
5742615,66.0
5742718,72.0
5742824,57.0
5742924,60.0
5743024,66.0
5743124,64.0
5743228,66.0
5743334,69.0
5743434,56.0
5743534,59.0
5743634,62.0
5743733,60.0
5743843,59.0
5743943,68.0
5744043,64.0
5744143,63.0
5744243,65.0
5744353,59.0
5744452,62.0
5744556,67.0
5744662,69.0
5744762,65.0
5744862,60.0
5744962,67.0
5745062,59.0
5745172,61.0
5745271,63.0
5745371,65.0
5745471,56.0
5745571,63.0
5745681,65.0
5745781,56.0
5745884,62.0
5745990,60.0
5746090,59.0
5746190,61.0
5746290,67.0
5746393,62.0
5746500,65.0
5746600,68.0
5746699,59.0
5746799,68.0
5746899,61.0
5747009,66.0
5747109,71.0
5747212,61.0
5747318,69.0
5747418,65.0
5747528,57.0
5747628,70.0
5747732,64.0
5747838,67.0
5747938,59.0
5748038,58.0
5748138,67.0
5748237,63.0
5748347,64.0
5748447,64.0
5748547,63.0
5748647,59.0
5748747,70.0
5748857,68.0
5748957,63.0
5749060,65.0
5749166,62.0
5749266,64.0
5749366,60.0
5749466,65.0
5749566,67.0
5749676,61.0
5749775,61.0
5749875,65.0
5749975,68.0
5750075,67.0
5750185,62.0
5750285,60.0
5750388,60.0
5750494,60.0
5750594,64.0
5750704,64.0
5750804,64.0
5750908,74.0
5751014,62.0
5751114,60.0
5751213,55.0
5751313,62.0
5751413,66.0
5751523,63.0
5751623,62.0
5751723,68.0
5751823,63.0
5751923,66.0
5752033,64.0
5752132,64.0
5752236,69.0
5752342,70.0
5752442,62.0
5752542,70.0
5752642,65.0
5752742,70.0
5752851,63.0
5752951,69.0
5753051,68.0
5753151,70.0
5753251,69.0
5753361,63.0
5753461,62.0
5753564,74.0
5753670,64.0
5753770,64.0
5753870,71.0
5753970,67.0
5754073,64.0
5754179,67.0
5754279,64.0
5754379,66.0
5754479,69.0
5754579,62.0
5754689,68.0
5754789,70.0
5754892,65.0
5754998,74.0
5755098,68.0
5755208,75.0
5755308,69.0
5755412,69.0
5755518,78.0
5755618,68.0
5755717,69.0
5755817,68.0
5755917,61.0
5756027,69.0
5756127,62.0
5756227,63.0
5756327,71.0
5756427,64.0
5756537,64.0
5756636,66.0
5756747,64.0
5756856,65.0
5756956,66.0
5757056,63.0
5757156,59.0
5757256,67.0
5757365,66.0
5757465,67.0
5757565,64.0
5757665,68.0
5757765,60.0
5757875,63.0
5757975,76.0
5758078,73.0
5758184,56.0
5758284,69.0
5758394,70.0
5758494,68.0
5758597,69.0
5758703,70.0
5758803,62.0
5758903,68.0
5759003,67.0
5759103,66.0
5759213,63.0
5759313,67.0
5759412,63.0
5759512,65.0
5759612,61.0
5759722,67.0
5759822,69.0
5759925,69.0
5760032,77.0
5760132,63.0
5760231,69.0
5760331,62.0
5760431,72.0
5760541,65.0
5760641,74.0
5760741,74.0
5760841,67.0
5760941,69.0
5761050,63.0
5761150,63.0
5761253,74.0
5761360,70.0
5761460,66.0
5761560,64.0
5761660,64.0
5761763,71.0
5761869,60.0
5761969,71.0
5762069,68.0
5762169,66.0
5762269,66.0
5762379,69.0
5762479,72.0
5762579,71.0
5762678,63.0
5762778,58.0
5762888,65.0
5762988,65.0
5763091,73.0
5763197,70.0
5763297,69.0
5763397,67.0
5763497,64.0
5763597,69.0
5763707,63.0
5763807,67.0
5763907,61.0
5764007,76.0
5764106,68.0
5764216,74.0
5764316,64.0
5764419,63.0
5764526,63.0
5764626,67.0
5764725,75.0
5764825,74.0
5764929,80.0
5765035,62.0
5765135,69.0
5765235,66.0
5765335,67.0
5765435,67.0
5765544,66.0
5765644,64.0
5765747,66.0
5765854,66.0
5765954,68.0
5766064,71.0
5766164,60.0
5766267,67.0
5766373,64.0
5766473,76.0
5766573,64.0
5766673,75.0
5766773,63.0
5766883,65.0
5766983,65.0
5767083,64.0
5767182,76.0
5767282,66.0
5767392,71.0
5767492,72.0
5767595,78.0
5767701,70.0
5767801,68.0
5767901,79.0
5768001,69.0
5768101,79.0
5768211,72.0
5768311,73.0
5768411,73.0
5768511,69.0
5768610,71.0
5768720,73.0
5768820,74.0
5768924,66.0
5769030,74.0
5769130,68.0
5769229,73.0
5769329,62.0
5769433,68.0
5769539,66.0
5769639,66.0
5769739,68.0
5769839,59.0
5769939,69.0
5770049,67.0
5770148,67.0
5770248,68.0
5770348,63.0
5770448,72.0
5770558,67.0
5770658,69.0
5770761,67.0
5770867,65.0
5770967,67.0
5771067,70.0
5771167,69.0
5771267,70.0
5771377,68.0
5771477,72.0
5771576,71.0
5771676,72.0
5771776,72.0
5771886,73.0
5771986,68.0
5772089,65.0
5772195,67.0
5772295,64.0
5772395,71.0
5772495,71.0
5772599,63.0
5772705,68.0
5772805,68.0
5772905,69.0
5773005,70.0
5773105,67.0
5773214,66.0
5773314,75.0
5773418,65.0
5773524,63.0
5773624,71.0
5773744,73.0
5773844,66.0
5773947,68.0
5774053,72.0
5774153,75.0
5774253,72.0
5774353,74.0
5774453,68.0
5774563,73.0
5774662,71.0
5774762,65.0
5774862,70.0
5774962,67.0
5775072,72.0
5775172,67.0
5775275,66.0
5775381,79.0
5775481,67.0
5775581,71.0
5775681,66.0
5775781,74.0
5775891,67.0
5775991,65.0
5776091,69.0
5776190,77.0
5776290,72.0
5776400,66.0
5776500,70.0
5776603,64.0
5776710,66.0
5776810,67.0
5776920,68.0
5777019,62.0
5777123,65.0
5777229,68.0
5777329,70.0
5777429,71.0
5777529,70.0
5777629,67.0
5777738,73.0
5777838,72.0
5777938,70.0
5778038,69.0
5778138,72.0
5778248,65.0
5778348,69.0
5778451,75.0
5778557,71.0
5778657,66.0
5778757,73.0
5778857,74.0
5778957,75.0
5779067,70.0
5779167,65.0
5779266,70.0
5779366,71.0
5779466,69.0
5779576,63.0
5779676,64.0
5779779,69.0
5779885,71.0
5779985,63.0
5780085,74.0
5780185,69.0
5780288,68.0
5780395,70.0
5780495,69.0
5780594,70.0
5780694,72.0
5780794,70.0
5780904,65.0
5781004,68.0
5781108,75.0
5781214,70.0
5781314,70.0
5781424,66.0
5781523,70.0
5781627,68.0
5781733,67.0
5781833,72.0
5781933,66.0
5782033,68.0
5782133,71.0
5782242,63.0
5782342,70.0
5782442,72.0
5782542,69.0
5782642,67.0
5782752,67.0
5782852,70.0
5782955,70.0
5783061,77.0
5783161,72.0
5783261,72.0
5783361,75.0
5783461,71.0
5783571,75.0
5783671,70.0
5783770,68.0
5783870,70.0
5783970,69.0
5784080,71.0
5784180,67.0
5784283,59.0
5784389,70.0
5784489,67.0
5784599,70.0
5784699,69.0
5784803,76.0
5784909,66.0
5785009,67.0
5785108,60.0
5785208,70.0
5785308,60.0
5785418,69.0
5785518,67.0
5785618,63.0
5785718,71.0
5785818,73.0
5785928,76.0
5786027,64.0
5786131,69.0
5786237,77.0
5786337,76.0
5786437,67.0
5786537,76.0
5786637,66.0
5786746,69.0
5786846,66.0
5786946,69.0
5787046,62.0
5787146,68.0
5787256,70.0
5787356,62.0
5787459,67.0
5787565,65.0
5787665,66.0
5787765,69.0
5787865,68.0
5787968,71.0
5788074,77.0
5788174,80.0
5788274,68.0
5788374,66.0
5788474,64.0
5788584,71.0
5788684,63.0
5788784,71.0
5788884,75.0
5788984,70.0
5789093,65.0
5789193,67.0
5789297,68.0
5789403,68.0
5789503,67.0
5789602,73.0
5789702,80.0
5789802,70.0
5789912,67.0
5790012,70.0
5790112,70.0
5790212,60.0
5790312,66.0
5790422,68.0
5790521,75.0
5790632,75.0
5790741,71.0
5790841,73.0
5790941,64.0
5791041,71.0
5791144,67.0
5791250,64.0
5791350,63.0
5791450,70.0
5791550,66.0
5791650,63.0
5791760,65.0
5791860,68.0
5791963,67.0
5792069,57.0
5792169,67.0
5792279,74.0
5792379,61.0
5792482,68.0
5792588,60.0
5792688,63.0
5792789,69.0
5792888,68.0
5792988,68.0
5793098,71.0
5793198,62.0
5793298,68.0
5793398,63.0
5793498,71.0
5793607,74.0
5793707,70.0
5793810,59.0
5793917,59.0
5794017,70.0
5794116,68.0
5794216,72.0
5794316,69.0
5794426,71.0
5794526,70.0
5794626,67.0
5794726,70.0
5794826,73.0
5794935,72.0
5795035,69.0
5795139,70.0
5795245,66.0
5795345,65.0
5795445,65.0
5795545,67.0
5795648,66.0
5795754,72.0
5795854,73.0
5795954,77.0
5796054,71.0
5796154,70.0
5796264,71.0
5796364,67.0
5796464,63.0
5796563,64.0
5796663,63.0
5796773,69.0
5796873,64.0
5796976,67.0
5797083,72.0
5797183,75.0
5797283,71.0
5797382,65.0
5797482,68.0
5797592,63.0
5797692,68.0
5797792,70.0
5797892,69.0
5797992,68.0
5798102,77.0
5798201,72.0
5798304,68.0
5798411,73.0
5798511,75.0
5798611,69.0
5798711,66.0
5798814,74.0
5798920,67.0
5799020,74.0
5799120,71.0
5799220,72.0
5799320,69.0
5799430,70.0
5799530,70.0
5799633,77.0
5799739,62.0
5799839,72.0
5799949,60.0
5800049,60.0
5800152,63.0
5800258,73.0
5800358,70.0
5800458,69.0
5800558,73.0
5800658,67.0
5800768,67.0
5800868,69.0
5800968,68.0
5801068,72.0
5801167,71.0
5801277,79.0
5801377,73.0
5801480,72.0
5801587,68.0
5801687,71.0
5801787,71.0
5801886,64.0
5801986,68.0
5802096,71.0
5802196,64.0
5802296,72.0
5802396,73.0
5802496,74.0
5802606,68.0
5802705,64.0
5802809,58.0
5802915,66.0
5803015,69.0
5803125,69.0
5803225,71.0
5803328,69.0
5803434,70.0
5803534,68.0
5803634,70.0
5803734,74.0
5803834,80.0
5803944,69.0
5804044,73.0
5804144,80.0
5804243,67.0
5804343,74.0
5804453,72.0
5804553,72.0
5804656,75.0
5804762,71.0
5804862,64.0
5804962,67.0
5805062,69.0
5805162,65.0
5805272,68.0
5805372,67.0
5805472,73.0
5805572,65.0
5805671,69.0
5805781,73.0
5805881,68.0
5805985,64.0
5806091,64.0
5806191,65.0
5806291,62.0
5806390,70.0
5806494,67.0
5806600,66.0
5806700,66.0
5806800,68.0
5806900,70.0
5807000,71.0
5807110,67.0
5807209,64.0
5807313,68.0
5807419,66.0
5807519,65.0
5807639,70.0
5807739,69.0
5807842,65.0
5807948,69.0
5808048,70.0
5808148,66.0
5808248,69.0
5808348,71.0
5808458,73.0
5808558,75.0
5808657,70.0
5808757,72.0
5808857,71.0
5808967,65.0
5809067,70.0
5809170,69.0
5809276,69.0
5809376,65.0
5809476,67.0
5809576,71.0
5809676,69.0
5809786,74.0
5809886,73.0
5809986,73.0
5810086,70.0
5810185,65.0
5810295,69.0
5810395,74.0
5810499,75.0
5810605,74.0
5810705,70.0
5810815,74.0
5810914,73.0
5811018,70.0
5811124,74.0
5811224,70.0
5811324,76.0
5811424,78.0
5811524,72.0
5811634,65.0
5811733,75.0
5811833,70.0
5811933,75.0
5812033,70.0
5812143,74.0
5812243,74.0
5812346,74.0
5812452,74.0
5812552,79.0
5812652,70.0
5812752,75.0
5812852,74.0
5812962,66.0
5813062,75.0
5813161,79.0
5813261,70.0
5813361,74.0
5813471,80.0
5813571,84.0
5813674,71.0
5813780,78.0
5813880,71.0
5813981,73.0
5814080,74.0
5814183,78.0
5814290,81.0
5814390,81.0
5814490,75.0
5814590,77.0
5814690,71.0
5814799,75.0
5814899,72.0
5814999,75.0
5815099,69.0
5815199,72.0
5815309,71.0
5815409,66.0
5815512,71.0
5815618,76.0
5815718,74.0
5815818,76.0
5815918,69.0
5816018,72.0
5816127,72.0
5816227,77.0
5816327,71.0
5816427,73.0
5816527,77.0
5816637,71.0
5816737,71.0
5816840,72.0
5816946,75.0
5817046,65.0
5817146,74.0
5817246,72.0
5817349,66.0
5817456,73.0
5817556,72.0
5817655,72.0
5817755,78.0
5817855,78.0
5817965,79.0
5818065,74.0
5818168,64.0
5818275,69.0
5818375,73.0
5818484,71.0
5818584,77.0
5818688,76.0
5818794,71.0
5818894,79.0
5818994,76.0
5819094,70.0
5819194,67.0
5819303,72.0
5819403,82.0
5819503,70.0
5819603,74.0
5819703,77.0
5819813,69.0
5819913,69.0
5820017,72.0
5820122,64.0
5820222,67.0
5820322,67.0
5820422,78.0
5820522,80.0
5820632,67.0
5820732,79.0
5820831,73.0
5820931,68.0
5821031,74.0
5821141,78.0
5821241,73.0
5821344,72.0
5821450,78.0
5821550,69.0
5821650,81.0
5821750,76.0
5821854,79.0
5821960,73.0
5822060,79.0
5822159,74.0
5822259,71.0
5822359,79.0
5822469,68.0
5822569,76.0
5822669,78.0
5822769,75.0
5822869,76.0
5822979,74.0
5823078,69.0
5823182,77.0
5823288,74.0
5823388,75.0
5823488,76.0
5823588,75.0
5823688,77.0
5823798,78.0
5823897,82.0
5823997,81.0
5824097,78.0
5824197,74.0
5824307,84.0
5824407,76.0
5824517,77.0
5824616,81.0
5824716,76.0
5824816,72.0
5824916,75.0
5825019,77.0
5825125,76.0
5825225,78.0
5825325,76.0
5825425,72.0
5825525,79.0
5825635,76.0
5825735,73.0
5825838,73.0
5825944,78.0
5826044,78.0
5826154,79.0
5826254,82.0
5826358,76.0
5826464,71.0
5826564,77.0
5826664,72.0
5826764,81.0
5826863,80.0
5826973,73.0
5827073,75.0
5827173,76.0
5827273,78.0
5827373,75.0
5827483,75.0
5827582,79.0
5827686,75.0
5827792,83.0
5827892,75.0
5827992,65.0
5828092,77.0
5828192,80.0
5828301,79.0
5828401,71.0
5828501,74.0
5828601,74.0
5828701,74.0
5828811,73.0
5828911,77.0
5829014,79.0
5829120,77.0
5829220,68.0
5829330,79.0
5829430,77.0
5829533,75.0
5829640,75.0
5829740,74.0
5829839,80.0
5829939,72.0
5830039,70.0
5830149,74.0
5830249,76.0
5830349,75.0
5830449,77.0
5830549,75.0
5830658,75.0
5830758,75.0
5830861,73.0
5830968,76.0
5831068,90.0
5831168,74.0
5831268,73.0
5831367,72.0
5831477,72.0
5831577,69.0
5831677,71.0
5831777,77.0
5831877,76.0
5831987,77.0
5832087,78.0
5832190,73.0
5832296,75.0
5832396,67.0
5832496,78.0
5832596,75.0
5832699,73.0
5832805,84.0
5832905,74.0
5833005,77.0
5833105,68.0
5833205,71.0
5833315,79.0
5833415,76.0
5833518,73.0
5833624,79.0
5833724,81.0
5833834,74.0
5833934,70.0
5834038,71.0
5834144,76.0
5834244,79.0
5834343,69.0
5834443,73.0
5834543,70.0
5834653,79.0
5834753,74.0
5834853,78.0
5834953,72.0
5835053,76.0
5835162,74.0
5835262,75.0
5835365,72.0
5835472,80.0
5835572,76.0
5835672,73.0
5835772,77.0
5835872,72.0
5835981,73.0
5836081,68.0
5836181,77.0
5836281,77.0
5836381,74.0
5836491,73.0
5836591,87.0
5836694,91.0
5836800,77.0
5836900,74.0
5837010,77.0
5837110,77.0
5837213,82.0
5837319,74.0
5837419,80.0
5837519,77.0
5837619,76.0
5837719,77.0
5837829,79.0
5837929,79.0
5838029,81.0
5838129,78.0
5838228,73.0
5838338,82.0
5838438,83.0
5838542,83.0
5838648,75.0
5838748,76.0
5838848,77.0
5838947,86.0
5839047,78.0
5839157,80.0
5839257,82.0
5839357,77.0
5839457,79.0
5839557,80.0
5839666,81.0
5839766,89.0
5839869,78.0
5839976,76.0
5840076,73.0
5840176,84.0
5840276,87.0
5840379,81.0
5840485,75.0
5840585,85.0
5840685,80.0
5840785,75.0
5840885,78.0
5840995,81.0
5841095,78.0
5841194,77.0
5841294,77.0
5841394,76.0
5841514,75.0
5841614,80.0
5841717,80.0
5841823,83.0
5841923,78.0
5842023,81.0
5842123,76.0
5842223,81.0
5842333,78.0
5842433,80.0
5842532,70.0
5842632,75.0
5842732,80.0
5842842,76.0
5842942,74.0
5843046,84.0
5843152,75.0
5843252,71.0
5843352,75.0
5843452,81.0
5843555,76.0
5843661,67.0
5843761,75.0
5843861,75.0
5843961,72.0
5844061,76.0
5844171,76.0
5844270,73.0
5844373,77.0
5844480,84.0
5844580,77.0
5844690,75.0
5844790,74.0
5844893,68.0
5844999,69.0
5845099,87.0
5845199,75.0
5845299,71.0
5845399,80.0
5845509,77.0
5845609,73.0
5845708,73.0
5845808,70.0
5845908,79.0
5846018,75.0
5846118,74.0
5846221,73.0
5846327,73.0
5846427,73.0
5846527,82.0
5846627,77.0
5846727,75.0
5846837,78.0
5846937,73.0
5847036,76.0
5847136,77.0
5847236,70.0
5847346,66.0
5847446,77.0
5847550,75.0
5847656,77.0
5847756,71.0
5847856,77.0
5847956,72.0
5848058,76.0
5848165,76.0
5848265,71.0
5848365,77.0
5848465,73.0
5848565,77.0
5848675,71.0
5848774,78.0
5848874,73.0
5848974,66.0
5849074,68.0
5849184,70.0
5849284,74.0
5849387,77.0
5849493,76.0
5849593,74.0
5849693,78.0
5849793,78.0
5849893,80.0
5850003,84.0
5850103,79.0
5850203,67.0
5850302,82.0
5850402,72.0
5850512,77.0
5850612,80.0
5850716,75.0
5850822,78.0
5850922,86.0
5851021,69.0
5851121,76.0
5851225,73.0
5851331,78.0
5851431,79.0
5851531,78.0
5851631,67.0
5851731,83.0
5851840,75.0
5851940,77.0
5852043,79.0
5852150,68.0
5852250,77.0
5852360,70.0
5852460,81.0
5852563,76.0
5852669,73.0
5852769,77.0
5852869,70.0
5852969,65.0
5853069,71.0
5853179,76.0
5853279,74.0
5853378,79.0
5853478,86.0
5853578,75.0
5853688,73.0
5853788,78.0
5853891,78.0
5853997,75.0
5854097,71.0
5854197,81.0
5854297,71.0
5854397,65.0
5854507,68.0
5854607,68.0
5854706,73.0
5854806,79.0
5854906,76.0
5855016,80.0
5855116,76.0
5855219,73.0
5855326,74.0
5855426,81.0
5855536,73.0
5855635,73.0
5855739,74.0
5855845,69.0
5855945,74.0
5856045,80.0
5856145,73.0
5856245,66.0
5856354,69.0
5856454,67.0
5856554,76.0
5856654,78.0
5856754,73.0
5856864,77.0
5856964,70.0
5857067,66.0
5857173,83.0
5857273,78.0
5857373,76.0
5857473,71.0
5857573,76.0
5857683,77.0
5857783,77.0
5857883,74.0
5857982,74.0
5858082,75.0
5858192,73.0
5858292,70.0
5858402,77.0
5858502,72.0
5858601,70.0
5858701,75.0
5858801,71.0
5858905,65.0
5859011,74.0
5859111,73.0
5859210,75.0
5859310,72.0
5859410,83.0
5859520,73.0
5859620,73.0
5859724,74.0
5859830,79.0
5859930,73.0
5860040,74.0
5860139,78.0
5860243,75.0
5860349,74.0
5860449,87.0
5860549,81.0
5860649,73.0
5860749,75.0
5860858,72.0
5860958,69.0
5861058,75.0
5861158,79.0
5861258,74.0
5861368,69.0
5861468,78.0
5861571,80.0
5861677,73.0
5861777,68.0
5861877,77.0
5861977,76.0
5862077,84.0
5862187,77.0
5862287,69.0
5862386,66.0
5862486,71.0
5862586,67.0
5862696,78.0
5862796,72.0
5862899,76.0
5863005,77.0
5863105,78.0
5863215,75.0
5863315,78.0
5863419,70.0
5863525,74.0
5863625,66.0
5863724,76.0
5863824,76.0
5863924,76.0
5864034,73.0
5864134,78.0
5864234,75.0
5864334,79.0
5864434,78.0
5864544,71.0
5864644,86.0
5864747,73.0
5864853,76.0
5864953,79.0
5865053,78.0
5865153,75.0
5865253,76.0
5865363,77.0
5865462,77.0
5865562,83.0
5865662,74.0
5865762,76.0
5865872,76.0
5865972,79.0
5866075,85.0
5866181,81.0
5866281,79.0
5866381,78.0
5866481,77.0
5866585,78.0
5866691,75.0
5866791,79.0
5866890,75.0
5866990,79.0
5867090,81.0
5867200,73.0
5867300,67.0
5867400,79.0
5867500,75.0
5867600,77.0
5867710,78.0
5867809,74.0
5867912,71.0
5868019,77.0
5868119,78.0
5868219,80.0
5868319,71.0
5868419,83.0
5868528,86.0
5868628,85.0
5868728,80.0
5868828,78.0
5868928,73.0
5869038,77.0
5869138,76.0
5869240,79.0
5869347,79.0
5869447,85.0
5869547,80.0
5869647,75.0
5869750,77.0
5869856,72.0
5869956,75.0
5870056,75.0
5870156,79.0
5870256,76.0
5870366,80.0
5870466,77.0
5870569,85.0
5870675,77.0
5870775,88.0
5870885,83.0
5870985,82.0
5871088,74.0
5871195,78.0
5871295,76.0
5871395,73.0
5871494,76.0
5871594,73.0
5871704,79.0
5871804,72.0
5871904,68.0
5872004,75.0
5872104,71.0
5872214,79.0
5872313,78.0
5872416,72.0
5872523,69.0
5872623,75.0
5872723,75.0
5872823,78.0
5872923,67.0
5873032,73.0
5873132,72.0
5873232,76.0
5873332,72.0
5873432,71.0
5873542,81.0
5873642,78.0
5873745,79.0
5873851,85.0
5873951,81.0
5874051,83.0
5874151,73.0
5874254,72.0
5874360,75.0
5874460,72.0
5874560,65.0
5874660,70.0
5874760,76.0
5874870,77.0
5874970,81.0
5875070,77.0
5875170,72.0
5875270,72.0
5875389,73.0
5875489,85.0
5875592,76.0
5875699,79.0
5875799,82.0
5875899,69.0
5875999,77.0
5876098,78.0
5876208,78.0
5876308,77.0
5876408,80.0
5876508,77.0
5876608,75.0
5876718,74.0
5876817,77.0
5876921,82.0
5877027,90.0
5877127,71.0
5877227,73.0
5877327,79.0
5877430,87.0
5877536,83.0
5877636,83.0
5877736,83.0
5877836,80.0
5877936,80.0
5878046,76.0
5878146,76.0
5878249,81.0
5878355,75.0
5878455,86.0
5878565,78.0
5878665,82.0
5878768,77.0
5878875,81.0
5878975,86.0
5879075,78.0
5879174,71.0
5879274,82.0
5879384,78.0
5879484,81.0
5879584,79.0
5879684,84.0
5879784,79.0
5879893,80.0
5879993,82.0
5880097,87.0
5880203,83.0
5880303,81.0
5880403,88.0
5880503,74.0
5880602,90.0
5880712,84.0
5880812,83.0
5880912,78.0
5881012,81.0
5881112,81.0
5881222,82.0
5881322,85.0
5881425,71.0
5881531,83.0
5881631,80.0
5881741,80.0
5881841,82.0
5881944,84.0
5882050,86.0
5882150,82.0
5882250,84.0
5882350,82.0
5882450,82.0
5882560,91.0
5882660,83.0
5882759,72.0
5882859,82.0
5882959,76.0
5883069,82.0
