Time (ms), eCO2 density (ppm)
3329479,400.0
3329589,400.0
3329689,400.0
3329789,400.0
3329889,400.0
3329989,400.0
3330099,400.0
3330199,400.0
3330302,400.0
3330408,400.0
3330508,400.0
3330608,400.0
3330708,400.0
3330812,400.0
3330918,400.0
3331018,400.0
3331117,400.0
3331217,400.0
3331317,400.0
3331427,400.0
3331527,400.0
3331631,400.0
3331737,400.0
3331837,400.0
3331937,400.0
3332037,400.0
3332140,400.0
3332246,400.0
3332346,400.0
3332446,400.0
3332546,400.0
3332646,400.0
3332756,400.0
3332856,400.0
3332955,400.0
3333055,400.0
3333155,400.0
3333265,400.0
3333365,400.0
3333469,400.0
3333575,400.0
3333675,400.0
3333775,400.0
3333875,400.0
3333975,400.0
3334094,400.0
3334194,400.0
3334294,400.0
3334394,400.0
3334494,400.0
3334604,400.0
3334704,400.0
3334807,400.0
3334913,400.0
3335013,400.0
3335113,400.0
3335213,400.0
3335316,400.0
3335423,400.0
3335523,400.0
3335623,400.0
3335723,400.0
3335823,400.0
3335933,400.0
3336032,400.0
3336135,400.0
3336242,400.0
3336342,400.0
3336452,400.0
3336552,400.0
3336655,400.0
3336761,400.0
3336861,400.0
3336961,400.0
3337061,400.0
3337161,400.0
3337271,400.0
3337371,400.0
3337471,400.0
3337571,400.0
3337671,400.0
3337781,400.0
3337880,400.0
3337984,400.0
3338090,400.0
3338190,400.0
3338290,400.0
3338390,400.0
3338494,400.0
3338600,400.0
3338700,400.0
3338800,400.0
3338899,400.0
3338999,400.0
3339109,400.0
3339209,400.0
3339312,400.0
3339418,400.0
3339518,400.0
3339628,400.0
3339728,400.0
3339832,400.0
3339938,400.0
3340038,400.0
3340138,400.0
3340238,400.0
3340338,400.0
3340447,400.0
3340547,400.0
3340648,400.0
3340747,400.0
3340847,400.0
3340957,400.0
3341057,400.0
3341160,400.0
3341267,400.0
3341367,400.0
3341466,400.0
3341566,400.0
3341666,400.0
3341776,400.0
3341876,400.0
3341976,400.0
3342076,400.0
3342176,400.0
3342286,400.0
3342386,400.0
3342489,400.0
3342595,400.0
3342695,400.0
3342795,400.0
3342895,400.0
3342998,400.0
3343105,400.0
3343205,400.0
3343305,400.0
3343404,400.0
3343504,400.0
3343614,400.0
3343714,400.0
3343818,400.0
3343924,400.0
3344024,400.0
3344134,400.0
3344234,400.0
3344337,400.0
3344443,400.0
3344543,400.0
3344643,400.0
3344743,400.0
3344843,400.0
3344953,400.0
3345053,400.0
3345152,400.0
3345252,400.0
3345352,400.0
3345462,400.0
3345562,400.0
3345666,400.0
3345772,400.0
3345872,400.0
3345971,400.0
3346071,400.0
3346175,400.0
3346281,400.0
3346381,400.0
3346481,400.0
3346581,400.0
3346681,400.0
3346791,400.0
3346891,400.0
3346994,400.0
3347100,400.0
3347200,400.0
3347310,400.0
3347410,400.0
3347514,400.0
3347620,400.0
3347720,400.0
3347820,400.0
3347920,400.0
3348019,400.0
3348129,400.0
3348229,400.0
3348329,400.0
3348429,400.0
3348529,400.0
3348639,400.0
3348739,400.0
3348842,400.0
3348948,400.0
3349048,400.0
3349148,400.0
3349248,400.0
3349352,400.0
3349458,400.0
3349558,400.0
3349657,400.0
3349757,400.0
3349857,400.0
3349967,400.0
3350067,400.0
3350170,400.0
3350277,400.0
3350377,400.0
3350477,400.0
3350577,400.0
3350680,400.0
3350786,400.0
3350886,400.0
3350986,400.0
3351086,400.0
3351186,400.0
3351296,400.0
3351396,400.0
3351496,400.0
3351596,400.0
3351695,400.0
3351805,400.0
3351905,400.0
3352009,400.0
3352115,400.0
3352215,400.0
3352315,400.0
3352415,400.0
3352515,400.0
3352625,400.0
3352724,400.0
3352824,400.0
3352924,400.0
3353024,400.0
3353134,400.0
3353234,400.0
3353337,400.0
3353443,400.0
3353543,400.0
3353643,400.0
3353743,400.0
3353847,400.0
3353953,400.0
3354053,400.0
3354153,400.0
3354253,400.0
3354353,400.0
3354463,400.0
3354562,400.0
3354666,400.0
3354772,400.0
3354872,400.0
3354982,400.0
3355082,400.0
3355185,400.0
3355291,400.0
3355391,400.0
3355491,400.0
3355591,400.0
3355691,400.0
3355801,400.0
3355901,400.0
3356001,400.0
3356101,400.0
3356201,400.0
3356310,400.0
3356410,400.0
3356514,400.0
3356620,400.0
3356720,400.0
3356820,400.0
3356920,400.0
3357024,400.0
3357130,400.0
3357229,400.0
3357329,400.0
3357429,400.0
3357529,400.0
3357639,400.0
3357739,400.0
3357842,400.0
3357948,400.0
3358048,400.0
3358148,400.0
3358248,400.0
3358351,400.0
3358458,400.0
3358558,400.0
3358658,400.0
3358758,400.0
3358858,400.0
3358968,400.0
3359067,400.0
3359167,400.0
3359267,400.0
3359367,400.0
3359477,400.0
3359577,400.0
3359680,400.0
3359786,400.0
3359886,400.0
3359986,400.0
3360086,400.0
3360186,400.0
3360296,400.0
3360396,400.0
3360496,400.0
3360596,400.0
3360696,400.0
3360806,400.0
3360905,400.0
3361009,400.0
3361115,400.0
3361215,400.0
3361315,400.0
3361415,400.0
3361518,400.0
3361624,400.0
3361724,400.0
3361825,400.0
3361924,400.0
3362024,400.0
3362134,400.0
3362234,400.0
3362338,400.0
3362444,400.0
3362544,400.0
3362654,400.0
3362753,400.0
3362857,400.0
3362963,400.0
3363063,400.0
3363163,400.0
3363263,400.0
3363363,400.0
3363473,400.0
3363573,400.0
3363672,400.0
3363772,400.0
3363872,400.0
3363982,400.0
3364082,400.0
3364186,400.0
3364292,400.0
3364392,400.0
3364491,400.0
3364591,400.0
3364695,400.0
3364801,400.0
3364901,400.0
3365001,400.0
3365101,400.0
3365201,400.0
3365311,400.0
3365411,400.0
3365514,400.0
3365620,400.0
3365720,400.0
3365830,400.0
3365930,400.0
3366033,400.0
3366140,400.0
3366240,400.0
3366339,400.0
3366439,400.0
3366539,400.0
3366649,400.0
3366749,400.0
3366849,400.0
3366949,400.0
3367049,400.0
3367159,400.0
3367259,400.0
3367362,400.0
3367468,400.0
3367568,400.0
3367668,400.0
3367768,400.0
3367868,400.0
3367988,400.0
3368088,400.0
3368187,400.0
3368287,400.0
3368387,400.0
3368497,400.0
3368597,400.0
3368701,400.0
3368807,400.0
3368907,400.0
3369006,400.0
3369106,400.0
3369210,400.0
3369316,400.0
3369416,400.0
3369516,400.0
3369616,400.0
3369716,400.0
3369826,400.0
3369926,400.0
3370029,400.0
3370135,400.0
3370235,400.0
3370345,400.0
3370445,400.0
3370549,400.0
3370655,400.0
3370755,400.0
3370855,400.0
3370955,400.0
3371055,400.0
3371164,400.0
3371264,400.0
3371364,400.0
3371464,400.0
3371564,400.0
3371674,400.0
3371774,400.0
3371877,400.0
3371983,400.0
3372083,400.0
3372183,400.0
3372283,400.0
3372387,400.0
3372493,400.0
3372593,400.0
3372692,400.0
3372792,400.0
3372892,400.0
3373002,400.0
3373102,400.0
3373205,400.0
3373312,400.0
3373412,400.0
3373522,400.0
3373622,400.0
3373725,400.0
3373831,400.0
3373931,400.0
3374031,400.0
3374131,400.0
3374231,400.0
3374341,400.0
3374441,400.0
3374541,400.0
3374641,400.0
3374741,400.0
3374850,400.0
3374950,400.0
3375054,400.0
3375160,400.0
3375260,400.0
3375360,400.0
3375460,400.0
3375564,400.0
3375669,400.0
3375769,400.0
3375869,400.0
3375969,400.0
3376069,400.0
3376179,400.0
3376279,400.0
3376382,400.0
3376488,400.0
3376588,400.0
3376689,400.0
3376788,400.0
3376891,400.0
3376998,400.0
3377098,400.0
3377198,400.0
3377298,400.0
3377398,400.0
3377508,400.0
3377607,400.0
3377707,400.0
3377807,400.0
3377907,400.0
3378017,400.0
3378117,400.0
3378220,400.0
3378326,400.0
3378426,400.0
3378527,400.0
3378626,400.0
3378726,400.0
3378836,400.0
3378936,400.0
3379036,400.0
3379136,400.0
3379236,400.0
3379346,400.0
3379445,400.0
3379549,400.0
3379655,400.0
3379755,400.0
3379855,400.0
3379955,400.0
3380058,400.0
3380164,400.0
3380264,400.0
3380364,400.0
3380464,400.0
3380564,400.0
3380674,400.0
3380774,400.0
3380877,400.0
3380984,400.0
3381084,400.0
3381194,400.0
3381293,400.0
3381397,400.0
3381503,400.0
3381603,400.0
3381703,400.0
3381803,400.0
3381903,400.0
3382013,400.0
3382113,400.0
3382212,400.0
3382312,400.0
3382412,400.0
3382522,400.0
3382622,400.0
3382725,400.0
3382832,400.0
3382932,400.0
3383032,400.0
3383131,400.0
3383235,400.0
3383341,400.0
3383441,400.0
3383541,400.0
3383641,400.0
3383741,400.0
3383851,400.0
3383951,400.0
3384054,400.0
3384160,400.0
3384260,400.0
3384360,400.0
3384460,400.0
3384564,400.0
3384670,400.0
3384770,400.0
3384870,400.0
3384969,400.0
3385069,400.0
3385179,400.0
3385279,400.0
3385379,400.0
3385479,400.0
3385579,400.0
3385689,400.0
3385789,400.0
3385892,400.0
3385998,400.0
3386098,400.0
3386198,400.0
3386298,400.0
3386398,400.0
3386508,400.0
3386608,400.0
3386707,400.0
3386807,400.0
3386907,400.0
3387017,400.0
3387117,400.0
3387220,400.0
3387327,400.0
3387427,400.0
3387526,400.0
3387626,400.0
3387730,400.0
3387836,400.0
3387936,400.0
3388036,400.0
3388136,400.0
3388236,400.0
3388346,400.0
3388446,400.0
3388549,400.0
3388655,400.0
3388755,400.0
3388865,400.0
3388965,400.0
3389068,400.0
3389175,400.0
3389275,400.0
3389375,400.0
3389475,400.0
3389574,400.0
3389684,400.0
3389784,400.0
3389884,400.0
3389984,400.0
3390084,400.0
3390194,400.0
3390294,400.0
3390397,400.0
3390503,400.0
3390603,400.0
3390703,400.0
3390803,400.0
3390907,400.0
3391013,400.0
3391113,400.0
3391213,400.0
3391313,400.0
3391412,400.0
3391522,400.0
3391622,400.0
3391725,400.0
3391832,400.0
3391932,400.0
3392042,400.0
3392142,400.0
3392245,400.0
3392351,400.0
3392451,400.0
3392551,400.0
3392651,400.0
3392751,400.0
3392861,400.0
3392961,400.0
3393061,400.0
3393161,400.0
3393260,400.0
3393370,400.0
3393470,400.0
3393573,400.0
3393680,400.0
3393780,400.0
3393880,400.0
3393980,400.0
3394080,400.0
3394190,400.0
3394289,400.0
3394389,400.0
3394489,400.0
3394589,400.0
3394699,400.0
3394799,400.0
3394902,400.0
3395008,400.0
3395108,400.0
3395208,400.0
3395308,400.0
3395411,400.0
3395518,400.0
3395618,400.0
3395718,400.0
3395818,400.0
3395918,400.0
3396028,400.0
3396127,400.0
3396231,400.0
3396337,400.0
3396437,400.0
3396547,400.0
3396647,400.0
3396750,400.0
3396856,400.0
3396956,400.0
3397056,400.0
3397156,400.0
3397256,400.0
3397366,400.0
3397466,400.0
3397566,400.0
3397666,400.0
3397766,400.0
3397875,400.0
3397975,400.0
3398079,400.0
3398185,400.0
3398285,400.0
3398385,400.0
3398485,400.0
3398589,400.0
3398695,400.0
3398795,400.0
3398894,400.0
3398994,400.0
3399094,400.0
3399204,400.0
3399304,400.0
3399407,400.0
3399513,400.0
3399613,400.0
3399724,400.0
3399823,400.0
3399926,400.0
3400033,400.0
3400133,400.0
3400233,400.0
3400333,400.0
3400433,400.0
3400543,400.0
3400643,400.0
3400742,400.0
3400842,400.0
3400942,400.0
3401052,400.0
3401152,400.0
3401255,400.0
3401361,400.0
3401461,400.0
3401561,400.0
3401661,400.0
3401772,400.0
3401881,400.0
3401981,400.0
3402081,400.0
3402181,400.0
3402281,400.0
3402391,400.0
3402491,400.0
3402594,400.0
3402700,400.0
3402800,400.0
3402900,400.0
3403000,400.0
3403103,400.0
3403209,400.0
3403309,400.0
3403409,400.0
3403509,400.0
3403609,400.0
3403719,400.0
3403819,400.0
3403919,400.0
3404019,400.0
3404119,400.0
3404228,400.0
3404328,400.0
3404432,400.0
3404538,400.0
3404638,400.0
3404738,400.0
3404838,400.0
3404938,400.0
3405048,400.0
3405148,400.0
3405247,400.0
3405347,400.0
3405447,400.0
3405557,400.0
3405657,400.0
3405761,400.0
3405867,400.0
3405967,400.0
3406067,400.0
3406167,400.0
3406270,400.0
3406376,400.0
3406476,400.0
3406576,400.0
3406676,400.0
3406776,400.0
3406886,400.0
3406986,400.0
3407089,400.0
3407195,400.0
3407295,400.0
3407405,400.0
3407505,400.0
3407609,400.0
3407715,400.0
3407815,400.0
3407915,400.0
3408015,400.0
3408114,400.0
3408224,400.0
3408324,400.0
3408424,400.0
3408524,400.0
3408624,400.0
3408734,400.0
3408834,400.0
3408937,400.0
3409043,400.0
3409143,400.0
3409243,400.0
3409343,400.0
3409447,400.0
3409553,400.0
3409653,400.0
3409752,400.0
3409852,400.0
3409952,400.0
3410062,400.0
3410162,400.0
3410265,400.0
3410372,400.0
3410472,400.0
3410572,400.0
3410672,400.0
3410775,400.0
3410881,400.0
3410981,400.0
3411081,400.0
3411181,400.0
3411281,400.0
3411391,400.0
3411491,400.0
3411590,400.0
3411690,400.0
3411790,400.0
3411900,400.0
3412000,400.0
3412104,400.0
3412210,400.0
3412310,400.0
3412410,400.0
3412510,400.0
3412610,400.0
3412719,400.0
3412819,400.0
3412919,400.0
3413019,400.0
3413119,400.0
3413229,400.0
3413329,400.0
3413432,400.0
3413538,400.0
3413638,400.0
3413738,400.0
3413838,400.0
3413942,400.0
3414048,400.0
3414148,400.0
3414248,400.0
3414348,400.0
3414448,400.0
3414557,400.0
3414657,400.0
3414760,400.0
3414867,400.0
3414967,400.0
3415077,400.0
3415177,400.0
3415280,400.0
3415386,400.0
3415486,400.0
3415586,400.0
3415686,400.0
3415786,400.0
3415896,400.0
3415996,400.0
3416096,400.0
3416196,400.0
3416296,400.0
3416406,400.0
3416505,400.0
3416608,400.0
3416715,400.0
3416815,400.0
3416915,400.0
3417015,400.0
3417119,400.0
3417225,400.0
3417324,400.0
3417424,400.0
3417524,400.0
3417624,400.0
3417734,400.0
3417834,400.0
3417937,400.0
3418043,400.0
3418143,400.0
3418253,400.0
3418353,400.0
3418457,400.0
3418563,400.0
3418663,400.0
3418763,400.0
3418863,400.0
3418963,400.0
3419072,400.0
3419172,400.0
3419272,400.0
3419372,400.0
3419472,400.0
3419582,400.0
3419682,400.0
3419786,400.0
3419892,400.0
3419992,400.0
3420091,400.0
3420191,400.0
3420291,400.0
3420401,400.0
3420501,400.0
3420601,400.0
3420701,400.0
3420801,400.0
3420910,400.0
3421010,400.0
3421114,400.0
3421220,400.0
3421320,400.0
3421420,400.0
3421520,400.0
3421623,400.0
3421729,400.0
3421829,400.0
3421929,400.0
3422029,400.0
3422129,400.0
3422239,400.0
3422339,400.0
3422443,400.0
3422549,400.0
3422649,400.0
3422759,400.0
3422858,400.0
3422962,400.0
3423068,400.0
3423168,400.0
3423268,400.0
3423368,400.0
3423468,400.0
3423578,400.0
3423678,400.0
3423777,400.0
3423877,400.0
3423977,400.0
3424087,400.0
3424187,400.0
3424290,400.0
3424397,400.0
3424497,400.0
3424596,400.0
3424696,400.0
3424800,400.0
3424906,400.0
3425006,400.0
3425106,400.0
3425206,400.0
3425306,400.0
3425416,400.0
3425516,400.0
3425619,400.0
3425725,400.0
3425825,400.0
3425935,400.0
3426035,400.0
3426139,400.0
3426245,400.0
3426345,400.0
3426444,400.0
3426544,400.0
3426644,400.0
3426754,400.0
3426854,400.0
3426954,400.0
3427054,400.0
3427154,400.0
3427264,400.0
3427364,400.0
3427467,400.0
3427573,400.0
3427673,400.0
3427773,400.0
3427873,400.0
3427977,400.0
3428083,400.0
3428183,400.0
3428282,400.0
3428382,400.0
3428482,400.0
3428592,400.0
3428692,400.0
3428796,400.0
3428902,400.0
3429002,400.0
3429101,400.0
3429201,400.0
3429305,400.0
3429411,400.0
3429511,400.0
3429611,400.0
3429711,400.0
3429811,400.0
3429921,400.0
3430021,400.0
3430120,400.0
3430220,400.0
3430320,400.0
3430430,400.0
3430530,400.0
3430634,400.0
3430740,400.0
3430840,400.0
3430940,400.0
3431040,400.0
3431140,400.0
3431249,400.0
3431349,400.0
3431449,400.0
3431549,400.0
3431649,400.0
3431759,400.0
3431859,400.0
3431962,400.0
3432068,400.0
3432168,400.0
3432268,400.0
3432368,400.0
3432472,400.0
3432578,400.0
3432678,400.0
3432777,400.0
3432877,400.0
3432977,400.0
3433087,400.0
3433187,400.0
3433290,400.0
3433397,400.0
3433497,400.0
3433607,400.0
3433707,400.0
3433810,400.0
3433916,400.0
3434016,400.0
3434116,400.0
3434216,400.0
3434316,400.0
3434426,400.0
3434526,400.0
3434626,400.0
3434726,400.0
3434826,400.0
3434936,400.0
3435035,400.0
3435139,400.0
3435245,400.0
3435345,400.0
3435445,400.0
3435545,400.0
3435657,400.0
3435764,400.0
3435864,400.0
3435964,400.0
3436064,400.0
3436164,400.0
3436274,400.0
3436374,400.0
3436477,400.0
3436583,400.0
3436683,400.0
3436783,400.0
3436883,400.0
3436987,400.0
3437093,400.0
3437193,400.0
3437293,400.0
3437393,400.0
3437493,400.0
3437603,400.0
3437702,400.0
3437802,400.0
3437902,400.0
3438002,400.0
3438112,400.0
3438212,400.0
3438315,400.0
3438421,400.0
3438521,400.0
3438621,400.0
3438721,400.0
3438821,400.0
3438931,400.0
3439031,400.0
3439131,400.0
3439231,400.0
3439331,400.0
3439441,400.0
3439540,400.0
3439644,400.0
3439750,400.0
3439850,400.0
3439950,400.0
3440050,400.0
3440153,400.0
3440259,400.0
3440359,400.0
3440459,400.0
3440559,400.0
3440659,400.0
3440769,400.0
3440869,400.0
3440972,400.0
3441079,400.0
3441179,400.0
3441289,400.0
3441388,400.0
3441492,400.0
3441598,400.0
3441698,400.0
3441798,400.0
3441898,400.0
3441998,400.0
3442107,400.0
3442207,400.0
3442308,400.0
3442407,400.0
3442507,400.0
3442617,400.0
3442717,400.0
3442820,400.0
3442927,400.0
3443027,400.0
3443126,400.0
3443226,400.0
3443330,400.0
3443436,400.0
3443536,400.0
3443636,400.0
3443736,400.0
3443836,400.0
3443946,400.0
3444046,400.0
3444149,400.0
3444255,400.0
3444355,400.0
3444465,400.0
3444565,400.0
3444668,400.0
3444775,400.0
3444875,400.0
3444975,400.0
3445074,400.0
3445174,400.0
3445284,400.0
3445384,400.0
3445484,400.0
3445584,400.0
3445684,400.0
3445794,400.0
3445894,400.0
3445997,400.0
3446103,400.0
3446203,400.0
3446303,400.0
3446403,400.0
3446503,400.0
3446613,400.0
3446713,400.0
3446812,400.0
3446912,400.0
3447012,400.0
3447122,400.0
3447222,400.0
3447325,400.0
3447432,400.0
3447532,400.0
3447631,400.0
3447731,400.0
3447835,400.0
3447941,400.0
3448041,400.0
3448141,400.0
3448241,400.0
3448341,400.0
3448451,400.0
3448551,400.0
3448654,400.0
3448760,400.0
3448860,400.0
3448970,400.0
3449070,400.0
3449174,400.0
3449280,400.0
3449380,400.0
3449479,400.0
3449579,400.0
3449679,400.0
3449789,400.0
3449889,400.0
3449989,400.0
3450089,400.0
3450189,400.0
3450299,400.0
3450399,400.0
3450502,400.0
3450608,400.0
3450708,400.0
3450808,400.0
3450908,400.0
3451012,400.0
3451118,400.0
3451218,400.0
3451318,400.0
3451418,400.0
3451517,400.0
3451627,400.0
3451727,400.0
3451830,400.0
3451937,400.0
3452037,400.0
3452147,400.0
3452247,400.0
3452350,400.0
3452456,400.0
3452556,400.0
3452656,400.0
3452756,400.0
3452856,400.0
3452966,400.0
3453066,400.0
3453165,400.0
3453265,400.0
3453365,400.0
3453475,400.0
3453575,400.0
3453679,400.0
3453785,400.0
3453885,400.0
3453985,400.0
3454085,400.0
3454189,400.0
3454294,400.0
3454394,400.0
3454494,400.0
3454594,400.0
3454694,400.0
3454804,400.0
3454904,400.0
3455007,400.0
3455113,400.0
3455213,400.0
3455313,400.0
3455413,400.0
3455517,400.0
3455623,400.0
3455723,400.0
3455823,400.0
3455923,400.0
3456023,400.0
3456133,400.0
3456232,400.0
3456332,400.0
3456432,400.0
3456532,400.0
3456642,400.0
3456742,400.0
3456845,400.0
3456951,400.0
3457051,400.0
3457151,400.0
3457251,400.0
3457351,400.0
3457461,400.0
3457561,400.0
3457661,400.0
3457761,400.0
3457861,400.0
3457971,400.0
3458070,400.0
3458173,400.0
3458280,400.0
3458380,400.0
3458480,400.0
3458580,400.0
3458683,400.0
3458789,400.0
3458889,400.0
3458989,400.0
3459089,400.0
3459189,400.0
3459299,400.0
3459399,400.0
3459502,400.0
3459608,400.0
3459708,400.0
3459818,400.0
3459918,400.0
3460022,400.0
3460128,400.0
3460228,400.0
3460328,400.0
3460428,400.0
3460528,400.0
3460638,400.0
3460738,400.0
3460837,400.0
3460937,400.0
3461037,400.0
3461147,400.0
3461247,400.0
3461350,400.0
3461456,400.0
3461556,400.0
3461656,400.0
3461756,400.0
3461860,400.0
3461966,400.0
3462066,400.0
3462166,400.0
3462266,400.0
3462366,400.0
3462476,400.0
3462576,400.0
3462679,400.0
3462785,400.0
3462885,400.0
3462985,400.0
3463085,400.0
3463188,400.0
3463294,400.0
3463394,400.0
3463495,400.0
3463594,400.0
3463694,400.0
3463804,400.0
3463904,400.0
3464004,400.0
3464104,400.0
3464204,400.0
3464314,400.0
3464414,400.0
3464517,400.0
3464623,400.0
3464723,400.0
3464823,400.0
3464923,400.0
3465023,400.0
3465133,400.0
3465233,400.0
3465332,400.0
3465432,400.0
3465532,400.0
3465642,400.0
3465742,400.0
3465845,400.0
3465952,400.0
3466052,400.0
3466151,400.0
3466251,400.0
3466355,400.0
3466461,400.0
3466561,400.0
3466661,400.0
3466761,400.0
3466861,400.0
3466971,400.0
3467071,400.0
3467174,400.0
3467280,400.0
3467380,400.0
3467490,400.0
3467590,400.0
3467693,400.0
3467800,400.0
3467900,400.0
3468000,400.0
3468100,400.0
3468199,400.0
3468309,400.0
3468409,400.0
3468509,400.0
3468609,400.0
3468709,400.0
3468819,400.0
3468919,400.0
3469022,400.0
3469128,400.0
3469228,400.0
3469328,400.0
3469428,400.0
3469539,400.0
3469648,400.0
3469748,400.0
3469848,400.0
3469948,400.0
3470047,400.0
3470157,400.0
3470257,400.0
3470360,400.0
3470467,400.0
3470567,400.0
3470677,400.0
3470777,400.0
3470880,400.0
3470986,400.0
3471086,400.0
3471186,400.0
3471286,400.0
3471386,400.0
3471496,400.0
3471596,400.0
3471696,400.0
3471796,400.0
3471895,400.0
3472005,400.0
3472105,400.0
3472209,400.0
3472315,400.0
3472415,400.0
3472515,400.0
3472615,400.0
3472715,400.0
3472825,400.0
3472924,400.0
3473024,400.0
3473124,400.0
3473224,400.0
3473334,400.0
3473434,400.0
3473537,400.0
3473643,400.0
3473743,400.0
3473843,400.0
3473943,400.0
3474046,400.0
3474153,400.0
3474253,400.0
3474353,400.0
3474453,400.0
3474553,400.0
3474662,400.0
3474762,400.0
3474865,400.0
3474972,400.0
3475072,400.0
3475182,400.0
3475282,400.0
3475385,400.0
3475491,400.0
3475591,400.0
3475691,400.0
3475791,400.0
3475891,400.0
3476001,400.0
3476101,400.0
3476201,400.0
3476301,400.0
3476401,400.0
3476511,400.0
3476610,400.0
3476714,400.0
3476820,400.0
3476920,400.0
3477020,400.0
3477120,400.0
3477224,400.0
3477330,400.0
3477429,400.0
3477529,400.0
3477629,400.0
3477729,400.0
3477839,400.0
3477939,400.0
3478042,400.0
3478148,400.0
3478248,400.0
3478358,400.0
3478458,400.0
3478562,400.0
3478668,400.0
3478768,400.0
3478868,400.0
3478968,400.0
3479068,400.0
3479178,400.0
3479277,400.0
3479377,400.0
3479477,400.0
3479577,400.0
3479687,400.0
3479787,400.0
3479890,400.0
3479996,400.0
3480096,400.0
3480197,400.0
3480296,400.0
3480400,400.0
3480506,400.0
3480606,400.0
3480706,400.0
3480806,400.0
3480906,400.0
3481016,400.0
3481115,400.0
3481219,400.0
3481325,400.0
3481425,400.0
3481525,400.0
3481625,400.0
3481728,400.0
3481834,400.0
3481934,400.0
3482034,400.0
3482134,400.0
3482234,400.0
3482344,400.0
3482444,400.0
3482544,400.0
3482644,400.0
3482744,400.0
3482854,400.0
3482953,400.0
3483057,400.0
3483163,400.0
3483263,400.0
3483363,400.0
3483463,400.0
3483563,400.0
3483673,400.0
3483773,400.0
3483873,400.0
3483972,400.0
3484072,400.0
3484182,400.0
3484282,400.0
3484385,400.0
3484492,400.0
3484592,400.0
3484692,400.0
3484791,400.0
3484895,400.0
3485001,400.0
3485101,400.0
3485201,400.0
3485301,400.0
3485401,400.0
3485511,400.0
3485611,400.0
3485714,400.0
3485820,400.0
3485920,400.0
3486030,400.0
3486130,400.0
3486234,400.0
3486340,400.0
3486440,400.0
3486540,400.0
3486639,400.0
3486739,400.0
3486849,400.0
3486949,400.0
3487049,400.0
3487149,400.0
3487249,400.0
3487359,400.0
3487459,400.0
3487562,400.0
3487668,400.0
3487768,400.0
3487868,400.0
3487968,400.0
3488072,400.0
3488178,400.0
3488278,400.0
3488378,400.0
3488477,400.0
3488577,400.0
3488687,400.0
3488787,400.0
3488890,400.0
3488997,400.0
3489097,400.0
3489196,400.0
3489296,400.0
3489400,400.0
3489506,400.0
3489606,400.0
3489706,400.0
3489806,400.0
3489906,400.0
3490016,400.0
3490116,400.0
3490215,400.0
3490315,400.0
3490415,400.0
3490525,400.0
3490625,400.0
3490728,400.0
3490835,400.0
3490935,400.0
3491035,400.0
3491135,400.0
3491235,400.0
3491344,400.0
3491444,400.0
3491544,400.0
3491644,400.0
3491744,400.0
3491854,400.0
3491954,400.0
3492057,400.0
3492163,400.0
3492263,400.0
3492363,400.0
3492463,400.0
3492567,400.0
3492673,400.0
3492773,400.0
3492873,400.0
3492973,400.0
3493073,400.0
3493182,400.0
3493282,400.0
3493386,400.0
3493492,400.0
3493592,400.0
3493702,400.0
3493802,400.0
3493905,400.0
3494011,400.0
3494111,400.0
3494211,400.0
3494311,400.0
3494411,400.0
3494521,400.0
3494621,400.0
3494720,400.0
3494820,400.0
3494920,400.0
3495030,400.0
3495130,400.0
3495233,400.0
3495340,400.0
3495440,400.0
3495540,400.0
3495640,400.0
3495744,400.0
3495849,400.0
3495949,400.0
3496049,400.0
3496149,400.0
3496249,400.0
3496359,400.0
3496459,400.0
3496562,400.0
3496668,400.0
3496768,400.0
3496878,400.0
3496978,400.0
3497081,400.0
3497188,400.0
3497288,400.0
3497388,400.0
3497488,400.0
3497588,400.0
3497698,400.0
3497797,400.0
3497897,400.0
3497997,400.0
3498097,400.0
3498207,400.0
3498307,400.0
3498410,400.0
3498516,400.0
3498616,400.0
3498716,400.0
3498816,400.0
3498916,400.0
3499026,400.0
3499126,400.0
3499226,400.0
3499326,400.0
3499426,400.0
3499535,400.0
3499635,400.0
3499740,400.0
3499845,400.0
3499945,400.0
3500045,400.0
3500145,400.0
3500248,400.0
3500354,400.0
3500454,400.0
3500554,400.0
3500654,400.0
3500754,400.0
3500864,400.0
3500964,400.0
3501067,400.0
3501174,400.0
3501274,400.0
3501383,400.0
3501483,400.0
3501587,400.0
3501693,400.0
3501793,400.0
3501893,400.0
3501993,400.0
3502093,400.0
3502203,400.0
3502303,400.0
3502402,400.0
3502502,400.0
3502602,400.0
3502712,400.0
3502812,400.0
3502915,400.0
3503022,400.0
3503122,400.0
3503221,400.0
3503321,400.0
3503432,400.0
3503541,400.0
3503641,400.0
3503741,400.0
3503841,400.0
3503941,400.0
3504051,400.0
3504151,400.0
3504254,400.0
3504360,400.0
3504460,400.0
3504570,400.0
3504670,400.0
3504773,400.0
3504880,400.0
3504980,400.0
3505080,400.0
3505179,400.0
3505279,400.0
3505389,400.0
3505489,400.0
3505589,400.0
3505689,400.0
3505789,400.0
3505898,400.0
3505998,400.0
3506102,400.0
3506208,400.0
3506308,400.0
3506408,400.0
3506508,400.0
3506612,400.0
3506718,400.0
3506818,400.0
3506917,400.0
3507017,400.0
3507117,400.0
3507227,400.0
3507327,400.0
3507431,400.0
3507537,400.0
3507637,400.0
3507737,400.0
3507837,400.0
3507940,400.0
3508046,400.0
3508146,400.0
3508246,400.0
