Time (ms), Y Acceleration (g)
15052631,0.05126953125
15052731,0.0419921875
15052840,0.0556640625
15052941,0.04541015625
15053041,0.0439453125
15053140,0.0419921875
15053240,0.04052734375
15053350,0.0595703125
15053450,0.05126953125
15053550,0.04052734375
15053659,0.044921875
15053760,0.046875
15053869,0.04052734375
15053970,0.0517578125
15054069,0.04296875
15054179,0.046875
15054279,0.0458984375
15054379,0.0419921875
15054479,0.044921875
15054579,0.0439453125
15054688,0.046875
15054789,0.044921875
15054888,0.0419921875
15054988,0.041015625
15055088,0.04443359375
15055197,0.04248046875
15055298,0.04052734375
15055398,0.04931640625
15055507,0.0361328125
15055607,0.048828125
15055707,0.04296875
15055807,0.04541015625
15055907,0.044921875
15056016,0.037109375
15056117,0.03515625
15056217,0.0458984375
15056317,0.03857421875
15056416,0.04296875
15056526,0.0390625
15056626,0.0439453125
15056726,0.0419921875
15056835,0.0439453125
15056936,0.04541015625
15057039,0.056640625
15057136,0.05322265625
15057235,0.0458984375
15057345,0.044921875
15057445,0.0537109375
15057545,0.04638671875
15057645,0.05322265625
15057745,0.04052734375
15057854,0.04296875
15057954,0.04931640625
15058054,0.0400390625
15058164,0.048828125
15058264,0.04150390625
15058373,0.04248046875
15058474,0.04931640625
15058574,0.04833984375
15058683,0.0361328125
15058783,0.041015625
15058883,0.048828125
15058983,0.0478515625
15059083,0.03857421875
15059192,0.03857421875
15059293,0.037109375
15059393,0.046875
15059493,0.0380859375
15059592,0.04931640625
15059702,0.044921875
15059802,0.052734375
15059902,0.04931640625
15060011,0.03955078125
15060112,0.04541015625
15060212,0.046875
15060312,0.04833984375
15060411,0.044921875
15060521,0.0537109375
15060621,0.05126953125
15060721,0.04296875
15060821,0.04052734375
15060921,0.04345703125
15061030,0.0478515625
15061131,0.04345703125
15061230,0.04541015625
15061339,0.04248046875
15061440,0.0478515625
15061549,0.05126953125
15061650,0.04248046875
15061750,0.044921875
15061859,0.04638671875
15061959,0.044921875
15062059,0.0478515625
15062159,0.044921875
15062259,0.0380859375
15062368,0.04638671875
15062469,0.041015625
15062569,0.04296875
15062668,0.0537109375
15062768,0.04248046875
15062878,0.05810546875
15062978,0.05224609375
15063078,0.04296875
15063187,0.0419921875
15063288,0.0478515625
15063388,0.05126953125
15063487,0.046875
15063587,0.04833984375
15063697,0.04541015625
15063797,0.0458984375
15063897,0.046875
15063997,0.05029296875
15064097,0.052734375
15064206,0.04052734375
15064306,0.041015625
15064406,0.041015625
15064515,0.0400390625
15064616,0.048828125
15064719,0.044921875
15064816,0.044921875
15064916,0.0419921875
15065025,0.048828125
15065125,0.04443359375
15065225,0.05029296875
15065325,0.0361328125
15065425,0.04833984375
15065534,0.0439453125
15065635,0.0498046875
15065735,0.04443359375
15065835,0.046875
15065934,0.048828125
15066044,0.05078125
15066144,0.0478515625
15066244,0.0498046875
15066353,0.04638671875
15066454,0.04150390625
15066554,0.044921875
15066653,0.03857421875
15066753,0.0537109375
15066863,0.0498046875
15066963,0.05029296875
15067063,0.052734375
15067163,0.044921875
15067263,0.0478515625
15067372,0.05078125
15067473,0.0400390625
15067572,0.04541015625
15067681,0.044921875
15067782,0.044921875
15067882,0.04931640625
15067982,0.03857421875
15068082,0.0498046875
15068191,0.04833984375
15068291,0.03857421875
15068391,0.0478515625
15068491,0.05126953125
15068591,0.0439453125
15068700,0.052734375
15068801,0.04296875
15068901,0.04833984375
15069010,0.04296875
15069110,0.04931640625
15069220,0.04296875
