Time (ms), Longitude
34596,0.0
34696,0.0
34806,0.0
34906,0.0
35006,0.0
35106,0.0
35205,0.0
35315,0.0
35415,0.0
35515,0.0
35625,0.0
35725,0.0
35825,0.0
35925,0.0
36025,0.0
36135,0.0
36235,0.0
36335,0.0
36434,0.0
36534,0.0
36644,0.0
36744,0.0
36848,0.0
36954,0.0
37054,0.0
37154,0.0
37254,0.0
37354,0.0
37464,0.0
37563,0.0
37663,0.0
37763,0.0
37863,0.0
37973,0.0
38073,0.0
38176,0.0
38283,0.0
38383,0.0
38493,0.0
38592,0.0
38692,0.0
38802,0.0
38902,0.0
39002,0.0
39102,0.0
39202,0.0
39312,0.0
39412,0.0
39512,0.0
39612,0.0
39712,0.0
39821,0.0
39921,0.0
40021,0.0
40131,0.0
40231,0.0
40331,0.0
40431,0.0
40531,0.0
40641,0.0
40741,0.0
40841,0.0
40940,0.0
41040,0.0
41150,0.0
41250,0.0
41354,0.0
41460,0.0
41560,0.0
41670,0.0
41770,0.0
41870,0.0
41980,0.0
42080,0.0
42180,0.0
42279,0.0
42379,0.0
42489,0.0
42589,0.0
42689,0.0
42789,0.0
42889,0.0
42999,0.0
43099,0.0
43199,0.0
43308,0.0
43408,0.0
43508,0.0
43608,0.0
43708,0.0
43828,0.0
43938,0.0
44038,0.0
44138,0.0
44238,0.0
44348,0.0
44447,0.0
44551,0.0
44657,0.0
44757,0.0
44857,0.0
44957,0.0
45057,0.0
45167,0.0
45267,0.0
45367,0.0
45467,0.0
45567,0.0
45676,0.0
45776,0.0
45876,0.0
45976,0.0
46076,0.0
46186,0.0
46286,0.0
46386,0.0
46496,0.0
46596,0.0
46696,0.0
46795,0.0
46895,0.0
47005,0.0
47105,0.0
47205,0.0
47305,0.0
47405,0.0
47515,0.0
47615,0.0
47715,0.0
47825,0.0
47924,0.0
48024,0.0
48124,0.0
48224,0.0
48334,0.0
48434,0.0
48534,0.0
48634,0.0
48734,0.0
48844,0.0
48944,0.0
49047,0.0
49153,0.0
49253,0.0
49363,0.0
49463,0.0
49563,0.0
49673,0.0
49783,0.0
49883,0.0
49983,0.0
50083,0.0
50192,0.0
50292,0.0
50392,0.0
50492,0.0
50592,0.0
50702,0.0
50802,0.0
50902,0.0
51012,0.0
51112,0.0
51212,0.0
51312,0.0
51411,0.0
51521,0.0
51621,0.0
51721,0.0
51821,0.0
51921,0.0
52031,0.0
52131,0.0
52234,0.0
52341,0.0
52441,0.0
52540,0.0
52640,0.0
52740,0.0
52850,0.0
52950,0.0
53050,0.0
53150,0.0
53250,0.0
53360,0.0
53460,0.0
53560,0.0
53660,0.0
53759,0.0
53869,0.0
53969,0.0
54069,0.0
54179,0.0
54279,0.0
54379,0.0
54479,0.0
54579,0.0
54689,0.0
54789,0.0
54889,0.0
54988,0.0
55088,0.0
55198,0.0
55298,0.0
55401,0.0
55508,0.0
55608,0.0
55708,0.0
55808,0.0
55908,0.0
56018,0.0
56117,0.0
56218,0.0
56317,0.0
56417,0.0
56527,0.0
56627,0.0
56730,0.0
56837,0.0
56937,0.0
57047,0.0
57147,0.0
57247,0.0
57356,0.0
57456,0.0
57556,0.0
57656,0.0
57756,0.0
57866,0.0
57966,0.0
58066,0.0
58166,0.0
58266,0.0
58376,0.0
58475,0.0
58575,0.0
58685,0.0
58785,0.0
58885,0.0
58985,0.0
59085,0.0
59195,0.0
59295,0.0
59395,0.0
59495,0.0
59595,0.0
59704,0.0
59804,0.0
59908,0.0
60014,0.0
60114,0.0
60224,0.0
60324,0.0
60424,0.0
60534,0.0
60634,0.0
60734,0.0
60833,0.0
60933,0.0
61043,0.0
61143,0.0
61243,0.0
61343,0.0
61443,0.0
61553,0.0
61653,0.0
61753,0.0
61863,0.0
61962,0.0
62063,0.0
62162,0.0
62262,0.0
62372,0.0
62472,0.0
62572,0.0
62672,0.0
62772,0.0
62882,0.0
62982,0.0
63085,0.0
63192,0.0
63291,0.0
63391,0.0
63491,0.0
63591,0.0
63701,0.0
63801,0.0
63901,0.0
64001,0.0
64101,0.0
64211,0.0
64310,0.0
64414,0.0
64520,0.0
64620,0.0
64730,0.0
64830,0.0
64930,0.0
65040,0.0
65140,0.0
65240,0.0
65340,0.0
65440,0.0
65550,0.0
65649,0.0
65749,0.0
65849,0.0
65949,0.0
66059,0.0
66159,0.0
66259,0.0
66369,0.0
66469,0.0
66569,0.0
66668,0.0
66768,0.0
66878,0.0
66978,0.0
67078,0.0
67178,0.0
67278,0.0
67388,0.0
67488,0.0
67591,0.0
67698,0.0
67798,0.0
67907,0.0
68007,0.0
68107,0.0
68217,0.0
68317,0.0
68417,0.0
68517,0.0
68617,0.0
68727,0.0
68827,0.0
68927,0.0
69026,0.0
69126,0.0
69236,0.0
69336,0.0
69436,0.0
69546,0.0
69646,0.0
69746,0.0
69846,0.0
69946,0.0
70056,0.0
70156,0.0
70256,0.0
70355,0.0
70455,0.0
70565,0.0
70665,0.0
70769,0.0
70875,0.0
70975,0.0
71075,0.0
71175,0.0
71275,0.0
71385,0.0
71484,0.0
71584,0.0
71684,0.0
71784,0.0
71894,0.0
71994,0.0
72094,0.0
72194,0.0
72294,0.0
72404,0.0
72504,0.0
72603,0.0
72713,0.0
72813,0.0
72913,0.0
73013,0.0
73113,0.0
73223,0.0
73323,0.0
73423,0.0
73523,0.0
73623,0.0
73732,0.0
73832,0.0
73932,0.0
74042,0.0
74142,0.0
74242,0.0
74342,0.0
74442,0.0
74552,0.0
74652,0.0
74752,0.0
74851,0.0
74951,0.0
75061,0.0
75161,0.0
75265,0.0
75371,0.0
75471,0.0
75581,0.0
75681,0.0
75781,0.0
75891,0.0
75990,0.0
76091,0.0
76190,0.0
76290,0.0
76400,0.0
76500,0.0
76600,0.0
76700,0.0
76800,0.0
76910,0.0
77010,0.0
77109,0.0
77220,0.0
77319,0.0
77419,0.0
77519,0.0
77619,0.0
77729,0.0
77829,0.0
77929,0.0
78029,0.0
78129,0.0
78239,0.0
78338,0.0
78442,0.0
78548,0.0
78648,0.0
78748,0.0
78848,0.0
78948,0.0
79058,0.0
79158,0.0
79258,0.0
79357,0.0
79457,0.0
79567,0.0
79667,0.0
79767,0.0
79867,0.0
79967,0.0
80077,0.0
80177,0.0
80277,0.0
80387,0.0
80486,0.0
80587,0.0
80686,0.0
80786,0.0
80896,0.0
80996,0.0
81096,0.0
81196,0.0
81296,0.0
81406,0.0
81506,0.0
81609,0.0
81716,0.0
81815,0.0
81915,0.0
82015,0.0
82115,0.0
82225,0.0
82335,0.0
82435,0.0
82535,0.0
82635,0.0
82745,0.0
82844,0.0
82948,0.0
83054,0.0
83154,0.0
83264,0.0
83364,0.0
83464,0.0
83574,0.0
83674,0.0
83774,0.0
83873,0.0
83973,0.0
84083,0.0
84183,0.0
84283,0.0
84383,0.0
84483,0.0
84593,0.0
84693,0.0
84793,0.0
84903,0.0
85002,0.0
85103,0.0
85202,0.0
85302,0.0
85412,0.0
85512,0.0
85612,0.0
85712,0.0
85812,0.0
85922,0.0
86022,0.0
86125,0.0
86232,0.0
86331,0.0
86441,0.0
86541,0.0
86641,0.0
86751,0.0
86851,0.0
86951,0.0
87051,0.0
87151,0.0
87261,0.0
87360,0.0
87460,0.0
87560,0.0
87660,0.0
87770,0.0
87870,0.0
87970,0.0
88080,0.0
88180,0.0
88279,0.0
88379,0.0
88479,0.0
88589,0.0
88689,0.0
88789,0.0
88889,0.0
88989,0.0
89099,0.0
89199,0.0
89302,0.0
89409,0.0
89508,0.0
89609,0.0
89708,0.0
89808,0.0
89918,0.0
90018,0.0
90118,0.0
90218,0.0
90318,0.0
90427,0.0
90528,0.0
90631,0.0
90738,0.0
90837,0.0
90947,0.0
91047,0.0
91147,0.0
91257,0.0
91357,0.0
91457,0.0
91557,0.0
91657,0.0
91767,0.0
91866,0.0
91966,0.0
92066,0.0
92166,0.0
92276,0.0
92376,0.0
92476,0.0
92586,0.0
92686,0.0
92785,0.0
92885,0.0
92985,0.0
93095,0.0
93195,0.0
93295,0.0
93395,0.0
93495,0.0
93605,0.0
93705,0.0
93808,0.0
93915,0.0
94014,0.0
94124,0.0
94224,0.0
94324,0.0
94434,0.0
94534,0.0
94634,0.0
94734,0.0
94834,0.0
94943,0.0
95044,0.0
95144,0.0
95243,0.0
95343,0.0
95453,0.0
95553,0.0
95653,0.0
95763,0.0
95863,0.0
95963,0.0
96063,0.0
96163,0.0
96272,0.0
96372,0.0
96472,0.0
96572,0.0
96672,0.0
96782,0.0
96882,0.0
96985,0.0
97092,0.0
97192,0.0
97292,0.0
97391,0.0
97491,0.0
97601,0.0
97701,0.0
97801,0.0
97901,0.0
98001,0.0
98111,0.0
98211,0.0
98311,0.0
98411,0.0
98510,0.0
98620,0.0
98720,0.0
98820,0.0
98930,0.0
99030,0.0
99130,0.0
99230,0.0
99330,0.0
99440,0.0
99540,0.0
99640,0.0
99739,0.0
99839,0.0
99949,0.0
100049,0.0
100149,0.0
100259,0.0
100359,0.0
100459,0.0
100559,0.0
100659,0.0
100768,0.0
100868,0.0
100968,0.0
101068,0.0
101168,0.0
101278,0.0
101378,0.0
101481,0.0
101588,0.0
101688,0.0
101798,0.0
101897,0.0
101997,0.0
102107,0.0
102207,0.0
102307,0.0
102407,0.0
102507,0.0
102617,0.0
102717,0.0
102817,0.0
102917,0.0
103016,0.0
103126,0.0
103226,0.0
103326,0.0
103436,0.0
103536,0.0
103636,0.0
103736,0.0
103836,0.0
103946,0.0
104045,0.0
104146,0.0
104245,0.0
104345,0.0
104455,0.0
104555,0.0
104659,0.0
104765,0.0
104865,0.0
104965,0.0
105065,0.0
105164,0.0
105275,0.0
105374,0.0
105474,0.0
105574,0.0
105674,0.0
105784,0.0
105884,0.0
105984,0.0
106084,0.0
106184,0.0
106294,0.0
106393,0.0
106493,0.0
106603,0.0
106703,0.0
106803,0.0
106903,0.0
107003,0.0
107113,0.0
107213,0.0
107312,0.0
107412,0.0
107512,0.0
107622,0.0
107722,0.0
107825,0.0
107932,0.0
108042,0.0
108142,0.0
108242,0.0
108342,0.0
108451,0.0
108551,0.0
108651,0.0
108751,0.0
108851,0.0
108961,0.0
109061,0.0
109164,0.0
109271,0.0
109371,0.0
109480,0.0
109580,0.0
109680,0.0
109790,0.0
109890,0.0
109990,0.0
110090,0.0
110190,0.0
110300,0.0
110400,0.0
110500,0.0
110600,0.0
110699,0.0
110809,0.0
110909,0.0
111009,0.0
111119,0.0
111219,0.0
111319,0.0
111419,0.0
111519,0.0
111639,0.0
111738,0.0
111838,0.0
111938,0.0
112038,0.0
112148,0.0
112248,0.0
112352,0.0
112458,0.0
112558,0.0
112668,0.0
112768,0.0
112867,0.0
112977,0.0
113077,0.0
113177,0.0
113277,0.0
113377,0.0
113487,0.0
113587,0.0
113687,0.0
113787,0.0
113886,0.0
113996,0.0
114096,0.0
114196,0.0
114306,0.0
114406,0.0
114506,0.0
114606,0.0
114706,0.0
114816,0.0
114916,0.0
115016,0.0
115115,0.0
115215,0.0
115325,0.0
115425,0.0
115529,0.0
115635,0.0
115735,0.0
115835,0.0
115935,0.0
116035,0.0
116145,0.0
116244,0.0
116344,0.0
116444,0.0
116544,0.0
116654,0.0
116754,0.0
116857,0.0
116964,0.0
117064,0.0
117174,0.0
117273,0.0
117373,0.0
117483,0.0
117583,0.0
117683,0.0
117783,0.0
117883,0.0
117993,0.0
118093,0.0
118192,0.0
118292,0.0
118392,0.0
118502,0.0
118602,0.0
118702,0.0
118812,0.0
118922,0.0
119022,0.0
119122,0.0
119222,0.0
119331,0.0
119431,0.0
119531,0.0
119631,0.0
119731,0.0
119841,0.0
119941,0.0
120044,0.0
120151,0.0
120251,0.0
120360,0.0
120460,0.0
120560,0.0
120670,0.0
120770,0.0
120870,0.0
120970,0.0
121070,0.0
121180,0.0
121280,0.0
121380,0.0
121479,0.0
121579,0.0
121689,0.0
121789,0.0
121889,0.0
121999,0.0
122099,0.0
122199,0.0
122299,0.0
122399,0.0
122509,0.0
122608,0.0
122709,0.0
122808,0.0
122908,0.0
123018,0.0
123118,0.0
123221,0.0
123328,0.0
123428,0.0
123528,0.0
123628,0.0
123727,0.0
123837,0.0
123937,0.0
124037,0.0
124137,0.0
124237,0.0
124347,0.0
124447,0.0
124547,0.0
124647,0.0
124746,0.0
124856,0.0
124956,0.0
125056,0.0
125166,0.0
125266,0.0
125366,0.0
125466,0.0
125566,0.0
125676,0.0
125776,0.0
125876,0.0
125975,0.0
126075,0.0
126185,0.0
126285,0.0
126385,0.0
126495,0.0
126595,0.0
126695,0.0
126795,0.0
126894,0.0
127005,0.0
127104,0.0
127204,0.0
127304,0.0
127404,0.0
127514,0.0
127614,0.0
127717,0.0
127824,0.0
127924,0.0
128034,0.0
128133,0.0
128233,0.0
128343,0.0
128443,0.0
128543,0.0
128643,0.0
128743,0.0
128852,0.0
128953,0.0
129053,0.0
129152,0.0
129252,0.0
129362,0.0
129462,0.0
129562,0.0
129672,0.0
129772,0.0
129872,0.0
129972,0.0
130072,0.0
130181,0.0
130281,0.0
130381,0.0
130481,0.0
130581,0.0
130691,0.0
130791,0.0
130894,0.0
131001,0.0
131101,0.0
131201,0.0
131300,0.0
131400,0.0
131510,0.0
131610,0.0
131710,0.0
131810,0.0
131910,0.0
132020,0.0
132120,0.0
132220,0.0
132319,0.0
132419,0.0
132529,0.0
132629,0.0
132729,0.0
132839,0.0
132949,0.0
133049,0.0
133149,0.0
133249,0.0
133359,0.0
133458,0.0
133558,0.0
133658,0.0
133758,0.0
133868,0.0
133968,0.0
134071,0.0
134178,0.0
134278,0.0
134378,0.0
134477,0.0
134577,0.0
134687,0.0
134787,0.0
134887,0.0
134987,0.0
135087,0.0
135197,0.0
135297,0.0
135400,0.0
135506,0.0
135606,0.0
135716,0.0
135816,0.0
135916,0.0
136026,0.0
136126,0.0
136226,0.0
136326,0.0
136426,0.0
136536,0.0
136635,0.0
136735,0.0
136835,0.0
136935,0.0
137045,0.0
137145,0.0
137245,0.0
137355,0.0
137455,0.0
137555,0.0
137654,0.0
137754,0.0
137864,0.0
137964,0.0
138064,0.0
138164,0.0
138264,0.0
138374,0.0
138474,0.0
138577,0.0
138683,0.0
138783,0.0
138893,0.0
138993,0.0
139093,0.0
139203,0.0
139303,0.0
139403,0.0
139503,0.0
139603,0.0
139713,0.0
139812,0.0
139912,0.0
140012,0.0
140112,0.0
140222,0.0
140322,0.0
140422,0.0
140532,0.0
140632,0.0
140732,0.0
140831,0.0
140931,0.0
141041,0.0
141141,0.0
141241,0.0
141341,0.0
141441,0.0
141551,0.0
141651,0.0
141754,0.0
141860,0.0
141960,0.0
142060,0.0
142160,0.0
142260,0.0
142370,0.0
142470,0.0
142570,0.0
142670,0.0
142770,0.0
142880,0.0
142979,0.0
143083,0.0
143189,0.0
143289,0.0
143399,0.0
143499,0.0
143599,0.0
143709,0.0
143809,0.0
143909,0.0
144009,0.0
144108,0.0
144218,0.0
144318,0.0
144418,0.0
144518,0.0
144618,0.0
144728,0.0
144828,0.0
144928,0.0
145038,0.0
145137,0.0
145238,0.0
145337,0.0
145437,0.0
145557,0.0
145657,0.0
145757,0.0
145857,0.0
145957,0.0
146067,0.0
146167,0.0
146270,0.0
146376,0.0
146476,0.0
146586,0.0
146686,0.0
146786,0.0
146896,0.0
146996,0.0
147096,0.0
147196,0.0
147295,0.0
147405,0.0
147505,0.0
147605,0.0
147705,0.0
147805,0.0
147915,0.0
148015,0.0
148115,0.0
148225,0.0
148325,0.0
148425,0.0
148524,0.0
148624,0.0
148734,0.0
148834,0.0
148934,0.0
149034,0.0
149134,0.0
149244,0.0
149344,0.0
149447,0.0
149554,0.0
149653,0.0
149753,0.0
149853,0.0
149953,0.0
150063,0.0
150163,0.0
150263,0.0
150363,0.0
150463,0.0
150572,0.0
150672,0.0
150772,0.0
150872,0.0
150972,0.0
151082,0.0
151182,0.0
151282,0.0
151392,0.0
151492,0.0
151592,0.0
151691,0.0
151791,0.0
151901,0.0
152001,0.0
152101,0.0
152201,0.0
152301,0.0
152411,0.0
152511,0.0
152611,0.0
152720,0.0
152820,0.0
152920,0.0
153020,0.0
153120,0.0
153230,0.0
153340,0.0
153440,0.0
153540,0.0
153640,0.0
153750,0.0
153849,0.0
153953,0.0
154059,0.0
154159,0.0
154269,0.0
154369,0.0
154469,0.0
154579,0.0
154679,0.0
154779,0.0
154878,0.0
154978,0.0
155088,0.0
155188,0.0
155288,0.0
155388,0.0
155488,0.0
155598,0.0
155698,0.0
155798,0.0
155907,0.0
156007,0.0
156107,0.0
156207,0.0
156307,0.0
156417,0.0
156517,0.0
156617,0.0
156717,0.0
156817,0.0
156927,0.0
157026,0.0
157130,0.0
157236,0.0
157336,0.0
157436,0.0
157536,0.0
157636,0.0
157746,0.0
157846,0.0
157946,0.0
158045,0.0
158145,0.0
158255,0.0
158355,0.0
158455,0.0
158555,0.0
158655,0.0
158765,0.0
158865,0.0
158965,0.0
159074,0.0
159174,0.0
159274,0.0
159374,0.0
159474,0.0
159584,0.0
159684,0.0
159784,0.0
159884,0.0
159984,0.0
160094,0.0
160193,0.0
160297,0.0
160403,0.0
160503,0.0
160603,0.0
160703,0.0
160803,0.0
160913,0.0
161013,0.0
161113,0.0
161213,0.0
161312,0.0
161422,0.0
161522,0.0
161626,0.0
161732,0.0
161832,0.0
161942,0.0
162042,0.0
162142,0.0
162252,0.0
162351,0.0
162451,0.0
162551,0.0
162651,0.0
162761,0.0
162861,0.0
162961,0.0
163061,0.0
163161,0.0
163271,0.0
163371,0.0
163470,0.0
163580,0.0
163680,0.0
163780,0.0
163880,0.0
163980,0.0
164090,0.0
164190,0.0
164290,0.0
164390,0.0
164489,0.0
164599,0.0
164699,0.0
164803,0.0
164909,0.0
165009,0.0
165119,0.0
165219,0.0
165319,0.0
165429,0.0
165529,0.0
165629,0.0
165728,0.0
165828,0.0
165938,0.0
166038,0.0
166138,0.0
166238,0.0
166338,0.0
166448,0.0
166548,0.0
166647,0.0
166758,0.0
166857,0.0
166957,0.0
167057,0.0
167157,0.0
167267,0.0
167367,0.0
167467,0.0
167567,0.0
167667,0.0
167777,0.0
167876,0.0
167980,0.0
168086,0.0
168186,0.0
168286,0.0
168386,0.0
168486,0.0
168596,0.0
168696,0.0
168795,0.0
168895,0.0
168995,0.0
169105,0.0
169205,0.0
169309,0.0
169415,0.0
169515,0.0
169625,0.0
169725,0.0
169825,0.0
169934,0.0
170034,0.0
170134,0.0
170234,0.0
170334,0.0
170444,0.0
170544,0.0
170644,0.0
170744,0.0
170844,0.0
170953,0.0
171053,0.0
171153,0.0
171263,0.0
171363,0.0
171463,0.0
171563,0.0
171663,0.0
171773,0.0
171873,0.0
171973,0.0
172072,0.0
172172,0.0
172282,0.0
172382,0.0
172485,0.0
172592,0.0
172702,0.0
172812,0.0
172912,0.0
173012,0.0
173122,0.0
173221,0.0
173321,0.0
173421,0.0
173521,0.0
173631,0.0
173731,0.0
173831,0.0
173931,0.0
174031,0.0
174141,0.0
174240,0.0
174340,0.0
174450,0.0
174550,0.0
174650,0.0
174750,0.0
174850,0.0
174960,0.0
175060,0.0
175159,0.0
175260,0.0
175359,0.0
175469,0.0
175569,0.0
175673,0.0
175779,0.0
175879,0.0
175979,0.0
176079,0.0
176179,0.0
176289,0.0
176388,0.0
176488,0.0
176588,0.0
176688,0.0
176798,0.0
176898,0.0
176998,0.0
177098,0.0
177198,0.0
177307,0.0
177408,0.0
177507,0.0
177617,0.0
177717,0.0
177817,0.0
177917,0.0
178017,0.0
178127,0.0
178227,0.0
178327,0.0
178427,0.0
178526,0.0
178636,0.0
178736,0.0
178836,0.0
178946,0.0
179046,0.0
179146,0.0
179246,0.0
179346,0.0
179466,0.0
179566,0.0
179665,0.0
179765,0.0
179865,0.0
179975,0.0
180075,0.0
180179,0.0
180285,0.0
180385,0.0
180495,0.0
180595,0.0
180694,0.0
180805,0.0
180904,0.0
181004,0.0
181104,0.0
181204,0.0
181314,0.0
181414,0.0
181514,0.0
181614,0.0
181714,0.0
181823,0.0
181923,0.0
182023,0.0
182133,0.0
182233,0.0
182333,0.0
182433,0.0
182533,0.0
182643,0.0
182743,0.0
182843,0.0
182942,0.0
183042,0.0
183152,0.0
183252,0.0
183355,0.0
183462,0.0
183562,0.0
183662,0.0
183762,0.0
183862,0.0
183972,0.0
184071,0.0
184171,0.0
184271,0.0
184371,0.0
184481,0.0
184591,0.0
184691,0.0
184791,0.0
184891,0.0
185001,0.0
185100,0.0
185200,0.0
185310,0.0
185410,0.0
185510,0.0
185610,0.0
185710,0.0
185820,0.0
185920,0.0
186019,0.0
186119,0.0
186219,0.0
186329,0.0
186429,0.0
186532,0.0
186639,0.0
186739,0.0
186839,0.0
186939,0.0
187039,0.0
187148,0.0
187248,0.0
187348,0.0
187448,0.0
187548,0.0
187658,0.0
187758,0.0
187861,0.0
187968,0.0
188068,0.0
188177,0.0
188277,0.0
188377,0.0
188487,0.0
188587,0.0
188687,0.0
188787,0.0
188887,0.0
188997,0.0
189097,0.0
189197,0.0
189297,0.0
189396,0.0
189506,0.0
189606,0.0
189706,0.0
189816,0.0
189916,0.0
190016,0.0
190116,0.0
190216,0.0
190326,0.0
190425,0.0
190525,0.0
190625,0.0
190725,0.0
190835,0.0
190935,0.0
191038,0.0
191145,0.0
191245,0.0
191355,0.0
191455,0.0
191554,0.0
191664,0.0
191764,0.0
191864,0.0
191964,0.0
192064,0.0
192174,0.0
192274,0.0
192373,0.0
192474,0.0
192573,0.0
192683,0.0
192783,0.0
192883,0.0
192993,0.0
193093,0.0
193193,0.0
193293,0.0
193393,0.0
193503,0.0
193603,0.0
193703,0.0
193802,0.0
193902,0.0
194012,0.0
194112,0.0
194215,0.0
194322,0.0
194422,0.0
194522,0.0
194622,0.0
194721,0.0
194832,0.0
194931,0.0
195031,0.0
195131,0.0
195231,0.0
195341,0.0
195441,0.0
195544,0.0
195651,0.0
195751,0.0
195860,0.0
195960,0.0
196060,0.0
196170,0.0
196270,0.0
196370,0.0
196470,0.0
196570,0.0
196679,0.0
196780,0.0
196880,0.0
196979,0.0
197079,0.0
197189,0.0
197289,0.0
197389,0.0
197499,0.0
197599,0.0
197699,0.0
197799,0.0
197899,0.0
198008,0.0
198108,0.0
198208,0.0
198308,0.0
198408,0.0
198518,0.0
198618,0.0
198721,0.0
198828,0.0
198928,0.0
199038,0.0
199137,0.0
199237,0.0
199347,0.0
199447,0.0
199547,0.0
199647,0.0
199747,0.0
199857,0.0
199957,0.0
200057,0.0
200156,0.0
200256,0.0
200366,0.0
200466,0.0
200566,0.0
200676,0.0
200776,0.0
200876,0.0
200976,0.0
201076,0.0
201185,0.0
201285,0.0
201385,0.0
201485,0.0
201585,0.0
201695,0.0
201795,0.0
201898,0.0
202005,0.0
202105,0.0
202205,0.0
202304,0.0
202404,0.0
202514,0.0
202614,0.0
202714,0.0
202814,0.0
202914,0.0
203024,0.0
203124,0.0
203224,0.0
203323,0.0
203423,0.0
203533,0.0
203633,0.0
203733,0.0
203843,0.0
203943,0.0
204043,0.0
204143,0.0
204243,0.0
204352,0.0
204452,0.0
204552,0.0
204652,0.0
204752,0.0
204862,0.0
204962,0.0
205062,0.0
205172,0.0
205272,0.0
205372,0.0
205471,0.0
205571,0.0
205681,0.0
205781,0.0
205881,0.0
205981,0.0
206081,0.0
206191,0.0
206291,0.0
206394,0.0
206500,0.0
206600,0.0
206710,0.0
206810,0.0
206910,0.0
207020,0.0
207130,0.0
207230,0.0
207330,0.0
207430,0.0
207540,0.0
207639,0.0
207739,0.0
207839,0.0
207939,0.0
208049,0.0
208149,0.0
208249,0.0
208359,0.0
208459,0.0
208559,0.0
208658,0.0
208758,0.0
208868,0.0
208968,0.0
209068,0.0
209168,0.0
209268,0.0
209378,0.0
209478,0.0
209581,0.0
209688,0.0
209787,0.0
209887,0.0
209987,0.0
210087,0.0
210197,0.0
210297,0.0
210397,0.0
210497,0.0
210597,0.0
210707,0.0
210806,0.0
210906,0.0
211006,0.0
211106,0.0
211216,0.0
211316,0.0
211416,0.0
211526,0.0
211626,0.0
211726,0.0
211825,0.0
211925,0.0
212035,0.0
212135,0.0
212235,0.0
212335,0.0
212435,0.0
212545,0.0
212645,0.0
212748,0.0
212855,0.0
212954,0.0
213054,0.0
213154,0.0
213254,0.0
213374,0.0
213474,0.0
213574,0.0
213674,0.0
213773,0.0
213883,0.0
213983,0.0
214087,0.0
214193,0.0
214293,0.0
