Time (ms), Z Mangetometer (uT)
24276,-52.66316604614258
24355,-51.312828063964844
24475,-52.36309051513672
24605,-51.312828063964844
24695,-52.66316604614258
24785,-52.51313018798828
24875,-51.762939453125
24975,-52.06301498413086
25035,-52.51313018798828
25185,-50.56264114379883
25275,-51.462867736816406
25375,-50.26256561279297
25474,-52.36309051513672
25574,-53.563392639160156
25674,-51.312828063964844
25734,-51.462867736816406
25874,-51.012752532958984
25974,-52.36309051513672
26054,-51.462867736816406
26183,-50.26256561279297
26203,-52.06301498413086
26373,-51.91297912597656
26473,-51.312828063964844
26513,-52.51313018798828
26683,-52.06301498413086
26773,-51.6129035949707
26873,-51.462867736816406
26953,-52.06301498413086
27043,-51.462867736816406
27162,-53.2633171081543
27262,-51.312828063964844
27372,-51.762939453125
27442,-51.91297912597656
27532,-51.462867736816406
27682,-52.36309051513672
27782,-51.462867736816406
27882,-51.312828063964844
27981,-52.66316604614258
28081,-51.91297912597656
28181,-52.66316604614258
28281,-50.26256561279297
28311,-50.56264114379883
28481,-52.51313018798828
28561,-50.56264114379883
28681,-50.86271667480469
28711,-52.66316604614258
28881,-51.762939453125
28951,-50.86271667480469
29100,-50.712677001953125
29190,-51.91297912597656
29220,-51.312828063964844
29380,-50.712677001953125
29410,-50.41260528564453
29580,-52.51313018798828
29680,-51.012752532958984
29779,-52.813201904296875
29879,-51.312828063964844
29979,-51.6129035949707
30039,-52.96324157714844
30179,-52.36309051513672
30279,-51.91297912597656
30379,-52.06301498413086
30469,-51.462867736816406
30578,-50.712677001953125
30679,-51.012752532958984
30779,-51.312828063964844
30878,-52.51313018798828
30978,-52.36309051513672
31008,-51.6129035949707
31178,-51.312828063964844
31278,-51.6129035949707
31318,-52.06301498413086
31402,-51.91297912597656
31578,-52.51313018798828
31677,-51.462867736816406
31727,-52.813201904296875
31877,-51.462867736816406
31947,-51.462867736816406
32037,-52.06301498413086
32117,-51.312828063964844
32277,-50.41260528564453
32337,-51.462867736816406
32477,-50.56264114379883
32517,-50.41260528564453
32602,-49.81245422363281
32776,-49.0622673034668
32806,-50.56264114379883
32956,-50.41260528564453
33026,-49.66241455078125
33176,-49.212303161621094
33276,-50.86271667480469
33366,-49.66241455078125
33475,-50.26256561279297
33575,-50.11252975463867
33615,-51.462867736816406
33775,-49.36233901977539
33802,-50.11252975463867
33925,-49.212303161621094
34005,-48.46211624145508
34135,-48.612152099609375
34274,-48.16204071044922
34354,-49.0622673034668
34474,-48.312076568603516
34564,-48.612152099609375
34624,-51.012752532958984
34774,-49.0622673034668
34854,-49.51237869262695
34974,-46.811702728271484
35084,-49.212303161621094
35183,-49.81245422363281
35264,-49.81245422363281
35373,-49.81245422363281
35473,-49.0622673034668
35583,-48.312076568603516
35683,-48.312076568603516
35773,-49.0622673034668
35873,-49.51237869262695
35933,-49.66241455078125
36083,-48.46211624145508
36182,-49.212303161621094
36272,-49.51237869262695
36322,-49.81245422363281
36482,-48.76219177246094
36572,-49.212303161621094
36672,-47.86196517944336
36782,-49.212303161621094
36811,-50.26256561279297
36981,-49.36233901977539
37102,-48.76219177246094
37191,-49.51237869262695
37281,-49.66241455078125
37381,-47.5618896484375
37481,-50.26256561279297
37581,-48.76219177246094
37681,-48.01200485229492
37781,-49.0622673034668
37880,-50.11252975463867
37980,-48.612152099609375
38080,-48.76219177246094
38180,-49.212303161621094
38250,-49.0622673034668
38380,-48.16204071044922
38480,-50.26256561279297
38580,-49.51237869262695
38680,-48.312076568603516
38779,-50.26256561279297
38879,-49.66241455078125
38979,-49.81245422363281
39079,-50.41260528564453
39179,-49.81245422363281
39279,-49.212303161621094
39379,-50.11252975463867
39402,-48.612152099609375
39549,-49.66241455078125
39679,-49.81245422363281
39778,-49.36233901977539
39878,-49.36233901977539
39928,-51.6129035949707
40078,-50.26256561279297
40178,-50.712677001953125
40278,-50.712677001953125
40348,-49.36233901977539
40438,-51.312828063964844
40507,-49.212303161621094
40677,-49.81245422363281
40777,-49.66241455078125
40877,-49.36233901977539
40977,-49.81245422363281
41077,-51.012752532958984
41177,-51.312828063964844
41277,-49.81245422363281
41377,-48.76219177246094
41476,-51.012752532958984
41576,-49.36233901977539
41676,-50.56264114379883
41776,-51.462867736816406
41806,-50.86271667480469
41976,-49.81245422363281
42076,-50.56264114379883
42176,-50.712677001953125
42275,-50.56264114379883
42345,-50.41260528564453
42476,-50.56264114379883
42605,-50.26256561279297
42695,-50.56264114379883
42785,-50.26256561279297
42875,-50.26256561279297
42975,-50.56264114379883
43085,-50.56264114379883
43185,-50.712677001953125
43275,-51.312828063964844
43374,-50.86271667480469
43474,-50.712677001953125
43604,-49.51237869262695
43694,-49.36233901977539
43784,-48.312076568603516
43874,-48.16204071044922
43974,-47.86196517944336
44084,-47.111778259277344
44183,-47.111778259277344
44273,-48.16204071044922
44363,-50.11252975463867
44413,-52.66316604614258
44593,-61.06526565551758
44683,-62.265567779541016
44773,-64.51612854003906
44873,-66.46661376953125
44973,-64.0660171508789
45082,-63.76594161987305
45182,-58.66466522216797
45272,-56.41410446166992
45382,-52.96324157714844
45482,-51.312828063964844
45612,-48.612152099609375
45782,-50.41260528564453
45881,-49.66241455078125
45981,-50.712677001953125
46021,-49.66241455078125
46131,-48.46211624145508
46281,-51.312828063964844
46381,-51.012752532958984
46481,-50.86271667480469
46601,-48.612152099609375
46691,-48.312076568603516
46731,-48.612152099609375
46840,-50.26256561279297
46980,-47.26181411743164
47020,-49.212303161621094
47120,-47.26181411743164
47280,-47.86196517944336
47380,-49.212303161621094
47480,-49.36233901977539
47609,-50.41260528564453
47702,-50.26256561279297
47879,-50.712677001953125
47959,-51.762939453125
48029,-49.51237869262695
48179,-50.26256561279297
48279,-49.212303161621094
48379,-48.76219177246094
48479,-47.5618896484375
48579,-47.111778259277344
48689,-45.31132888793945
48738,-44.86121368408203
48878,-44.56114196777344
48978,-45.31132888793945
49108,-44.86121368408203
49198,-45.61140441894531
49288,-45.011253356933594
49378,-44.26106643676758
49438,-43.96099090576172
49538,-46.511627197265625
49677,-45.16128921508789
49777,-46.36159133911133
49877,-45.76144027709961
49957,-46.06151580810547
50077,-45.76144027709961
50177,-45.31132888793945
50217,-45.91147994995117
50377,-45.76144027709961
50447,-46.06151580810547
50606,-46.811702728271484
50696,-46.96174240112305
50786,-46.811702728271484
50876,-45.76144027709961
50926,-46.511627197265625
51076,-46.96174240112305
51176,-46.96174240112305
51276,-48.46211624145508
51375,-48.612152099609375
51402,-47.111778259277344
51545,-49.212303161621094
51675,-49.212303161621094
51715,-48.312076568603516
51875,-49.66241455078125
51975,-47.86196517944336
52035,-48.312076568603516
52165,-49.212303161621094
52275,-49.81245422363281
52302,-49.36233901977539
52474,-48.76219177246094
52604,-47.5618896484375
52694,-48.16204071044922
52714,-47.111778259277344
52824,-49.66241455078125
52902,-49.66241455078125
53034,-49.36233901977539
53164,-50.11252975463867
53273,-51.012752532958984
53373,-51.6129035949707
53473,-50.86271667480469
53523,-53.113277435302734
53673,-51.312828063964844
53773,-48.612152099609375
53873,-46.811702728271484
53973,-39.909976959228516
54062,-36.75918960571289
54113,-32.408103942871094
54272,-26.556638717651367
54372,-23.7059268951416
54482,-22.055513381958008
54582,-19.954988479614258
54682,-18.454614639282227
54782,-16.954238891601562
54881,-16.204051971435547
54981,-14.10352611541748
55092,-13.053263664245605
55181,-12.153038024902344
55261,-12.453113555908203
55381,-9.452363014221191
55481,-10.502625465393066
55601,-12.903225898742676
55690,-10.952737808227539
55781,-10.052513122558594
55861,-11.702925682067871
55910,-10.202550888061523
56030,-11.102775573730469
56180,-9.902475357055664
56280,-11.702925682067871
56380,-11.8529634475708
56440,-10.652663230895996
56580,-10.952737808227539
56680,-12.00300121307373
56779,-9.602400779724121
56879,-10.802700996398926
56902,-9.452363014221191
57079,-9.302325248718262
57179,-9.302325248718262
57279,-7.351838111877441
57379,-9.452363014221191
57449,-9.452363014221191
57568,-9.902475357055664
57679,-10.952737808227539
57778,-9.302325248718262
57878,-10.052513122558594
57978,-9.75243854522705
58048,-9.002250671386719
58108,-9.75243854522705
58278,-12.00300121307373
58378,-11.552887916564941
58478,-10.952737808227539
58547,-9.002250671386719
58677,-10.652663230895996
58777,-10.952737808227539
58877,-10.802700996398926
58977,-10.652663230895996
59077,-11.252813339233398
59177,-11.102775573730469
59277,-10.952737808227539
59317,-10.802700996398926
59477,-11.552887916564941
59576,-12.753188133239746
59676,-11.252813339233398
59716,-10.202550888061523
59816,-11.702925682067871
59976,-11.702925682067871
60076,-12.303075790405273
60176,-12.453113555908203
60276,-10.802700996398926
60375,-8.252062797546387
60436,-9.302325248718262
60515,-6.451612949371338
60602,-6.301575660705566
60775,-2.550637722015381
60802,-4.8012003898620605
60945,-1.9504876136779785
61075,-3.3008251190185547
61175,-3.150787830352783
61275,-3.150787830352783
61375,-3.7509377002716064
61415,-4.201050281524658
61594,-4.35108757019043
61684,-3.150787830352783
61774,-5.8514628410339355
61834,-6.301575660705566
61974,-4.951237678527832
62104,-4.201050281524658
62193,-6.301575660705566
62283,-4.951237678527832
62373,-5.101275444030762
62463,-7.351838111877441
62573,-6.751688003540039
62613,-6.751688003540039
62773,-9.002250671386719
62873,-8.70217514038086
62973,-9.302325248718262
63113,-10.202550888061523
63242,-9.602400779724121
63302,-9.302325248718262
63482,-8.852212905883789
63522,-9.75243854522705
63632,-10.952737808227539
63782,-9.602400779724121
63882,-8.70217514038086
63981,-9.452363014221191
64111,-9.602400779724121
64281,-8.852212905883789
64381,-8.402100563049316
64481,-8.402100563049316
64581,-8.252062797546387
64681,-8.252062797546387
64781,-8.852212905883789
64881,-9.002250671386719
64981,-8.70217514038086
65080,-10.052513122558594
65180,-9.302325248718262
65280,-10.052513122558594
65380,-10.052513122558594
65410,-10.202550888061523
65580,-9.602400779724121
65680,-9.002250671386719
65779,-8.402100563049316
65879,-10.202550888061523
65909,-9.002250671386719
66109,-10.652663230895996
66199,-9.002250671386719
66289,-11.252813339233398
66379,-11.702925682067871
66479,-11.252813339233398
66579,-8.852212905883789
66678,-9.002250671386719
66728,-7.201800346374512
66878,-15.303826332092285
66978,-18.754688262939453
67048,-23.105775833129883
67188,-28.35708999633789
67278,-35.408851623535156
67378,-37.65941619873047
67478,-38.109527587890625
67557,-39.0097541809082
67687,-37.05926513671875
67777,-38.85971450805664
67827,-40.510128021240234
67967,-40.210052490234375
68107,-40.66016387939453
68197,-40.510128021240234
68207,-40.810203552246094
68377,-40.810203552246094
68477,-39.909976959228516
68576,-40.66016387939453
68676,-39.45986557006836
68776,-41.41035461425781
68816,-41.26031494140625
68976,-41.710426330566406
69002,-40.510128021240234
69186,-40.510128021240234
69276,-40.36008834838867
69325,-41.56039047241211
69475,-41.11027908325195
69575,-40.66016387939453
69675,-40.66016387939453
69705,-41.86046600341797
69875,-42.76068878173828
69975,-42.46061706542969
70035,-43.810951232910156
70175,-42.46061706542969
70275,-42.76068878173828
70375,-42.76068878173828
70474,-40.810203552246094
70584,-41.11027908325195
70684,-41.56039047241211
70734,-40.36008834838867
70874,-42.46061706542969
70974,-39.909976959228516
71084,-41.56039047241211
71183,-39.1597900390625
71273,-36.90922927856445
71333,-35.408851623535156
71473,-28.05701446533203
71583,-22.055513381958008
71683,-12.303075790405273
71773,-8.252062797546387
71873,-3.7509377002716064
71973,-8.102025985717773
72073,-9.452363014221191
72172,-8.852212905883789
72232,-9.602400779724121
72372,-8.252062797546387
72472,-3.600900173187256
72582,0.7501875758171082
72682,-0.3000750243663788
72782,0.7501875758171082
72872,1.2003000974655151
72981,3.7509377002716064
73081,5.701425552368164
73181,4.35108757019043
73281,2.850712776184082
73371,3.150787830352783
73481,-2.850712776184082
73581,-10.502625465393066
73681,-21.905475616455078
73781,-37.95949172973633
73881,-47.111778259277344
73981,-56.41410446166992
74100,-62.71567916870117
74190,-62.265567779541016
74280,-61.815452575683594
74302,-62.265567779541016
74480,-39.1597900390625
74580,-28.35708999633789
74680,-26.556638717651367
74780,-24.606151580810547
74879,-24.156038284301758
74909,-24.00600242614746
75109,-21.75543975830078
75199,-19.804950714111328
75209,-18.604650497436523
75379,-19.054763793945312
75479,-18.004501342773438
75519,-17.254314422607422
75679,-16.504125595092773
75779,-15.753938674926758
75878,-15.303826332092285
75978,-15.303826332092285
76068,-14.25356388092041
76138,-15.003750801086426
76278,-12.753188133239746
76378,-12.303075790405273
76478,-14.10352611541748
76578,-20.705177307128906
76677,-20.855213165283203
76777,-19.6549129486084
76877,-17.854463577270508
76977,-23.105775833129883
77097,-21.75543975830078
77187,-15.303826332092285
77277,-10.502625465393066
77377,-10.952737808227539
77477,-6.601650238037109
77596,-1.3503376245498657
77686,0.1500375121831894
77776,1.6504125595092773
77876,3.0007503032684326
77966,0.900225043296814
78006,1.9504876136779785
78156,1.9504876136779785
78276,4.951237678527832
78376,3.600900173187256
78475,0.450112521648407
78575,1.3503376245498657
78635,-0.6001500487327576
78775,1.2003000974655151
78875,0.0
78975,1.3503376245498657
79075,1.6504125595092773
79175,-2.100525140762329
79275,-2.550637722015381
79375,-2.2505626678466797
79402,-2.850712776184082
79584,-3.900975227355957
79684,-4.051012992858887
79774,-3.900975227355957
79874,-1.6504125595092773
79974,-3.7509377002716064
80104,-6.451612949371338
80194,-7.351838111877441
80204,-8.102025985717773
80313,-9.002250671386719
80473,-9.902475357055664
80573,-10.952737808227539
80663,-11.702925682067871
80773,-13.95348834991455
80873,-18.004501342773438
80973,-21.305326461791992
81103,-25.206302642822266
81193,-28.657163619995117
81283,-27.756938934326172
81372,-29.857463836669922
81432,-29.407352447509766
81502,-28.20705223083496
81642,-28.20705223083496
81782,-29.857463836669922
81802,-28.35708999633789
81982,-28.05701446533203
82022,-28.35708999633789
82181,-27.756938934326172
82232,-27.006752014160156
82331,-23.555889129638672
82411,-20.405101776123047
82581,-8.102025985717773
82681,-3.900975227355957
82781,-0.6001500487327576
82802,0.6001500487327576
82921,3.600900173187256
83110,8.852212905883789
83280,7.351838111877441
83330,8.552138328552246
83410,8.252062797546387
83580,7.951988220214844
83680,6.001500606536865
83780,7.05176305770874
83879,6.151537895202637
83929,4.35108757019043
84079,5.101275444030762
84179,3.900975227355957
84239,3.900975227355957
84379,4.201050281524658
84479,3.0007503032684326
84579,-0.900225043296814
84679,-6.001500606536865
84779,-13.503376007080078
84879,-18.454614639282227
84978,-16.954238891601562
85008,-18.004501342773438
85188,-20.255064010620117
85278,-24.456113815307617
85378,-26.706676483154297
85478,-27.006752014160156
85578,-28.05701446533203
85678,-25.506376266479492
85727,-22.355588912963867
85877,-16.654163360595703
85967,-16.054014205932617
86107,-16.504125595092773
86197,-18.754688262939453
86287,-18.004501342773438
86377,-17.854463577270508
86477,-21.155288696289062
86577,-20.705177307128906
86676,-19.5048770904541
86777,-19.054763793945312
86876,-19.5048770904541
86976,-19.204801559448242
87026,-19.204801559448242
87186,-18.604650497436523
87276,-19.054763793945312
87376,-18.604650497436523
87476,-19.5048770904541
87575,-18.154539108276367
87686,-17.55438804626465
87775,-17.254314422607422
87845,-17.254314422607422
87975,-10.502625465393066
88105,-4.201050281524658
88195,0.0
88265,0.450112521648407
88305,-0.6001500487327576
88475,-3.7509377002716064
88554,-3.900975227355957
88674,-9.75243854522705
88774,-18.154539108276367
88874,-25.656414031982422
88974,-34.35858917236328
89034,-35.408851623535156
89174,-36.15903854370117
89244,-36.15903854370117
89373,-35.408851623535156
89473,-34.958740234375
89583,-32.85821533203125
89683,-32.408103942871094
89703,-33.908477783203125
89813,-31.657915115356445
89973,-29.407352447509766
90083,-29.107276916503906
90183,-30.00750160217285
90203,-29.407352447509766
90373,-28.807201385498047
90402,-28.807201385498047
90582,-29.707427978515625
90682,-30.60765266418457
90782,-29.257314682006836
90812,-31.207801818847656
90912,-32.55813980102539
91052,-33.15829086303711
91182,-31.657915115356445
91281,-32.70817565917969
91381,-33.908477783203125
91441,-35.1087760925293
91531,-37.20930099487305
91641,-43.06076431274414
91711,-47.26181411743164
91802,-45.011253356933594
91941,-49.66241455078125
92080,-50.86271667480469
92180,-50.56264114379883
92280,-48.01200485229492
92380,-44.86121368408203
92430,-44.711177825927734
92550,-40.210052490234375
92680,-38.109527587890625
92780,-40.510128021240234
92880,-40.510128021240234
92979,-40.510128021240234
93009,-41.26031494140625
93149,-40.810203552246094
93259,-42.610652923583984
93309,-41.11027908325195
93479,-42.16054153442383
93579,-41.26031494140625
93679,-38.109527587890625
93779,-37.95949172973633
93859,-38.25956344604492
93919,-37.35934066772461
94078,-38.55963897705078
94178,-41.26031494140625
94208,-38.55963897705078
94378,-37.809452056884766
94478,-36.009002685546875
94528,-37.20930099487305
94608,-36.90922927856445
94778,-38.55963897705078
94877,-37.809452056884766
94977,-36.609153747558594
95077,-32.85821533203125
95177,-31.957988739013672
95277,-33.908477783203125
95377,-35.708927154541016
95477,-37.809452056884766
95547,-38.55963897705078
95677,-41.86046600341797
95777,-43.66091537475586
95826,-42.610652923583984
95976,-43.66091537475586
96016,-45.16128921508789
96176,-51.012752532958984
96276,-56.71417999267578
96376,-57.01425552368164
96476,-57.764442443847656
96546,-57.764442443847656
96675,-57.01425552368164
96775,-52.813201904296875
96875,-49.66241455078125
96905,-48.16204071044922
97005,-50.26256561279297
97175,-52.66316604614258
97205,-54.01350402832031
97375,-52.813201904296875
97475,-51.6129035949707
97574,-53.113277435302734
97675,-53.113277435302734
97774,-53.2633171081543
97874,-54.31357955932617
97974,-53.86346435546875
98074,-55.213802337646484
98174,-53.2633171081543
98244,-53.71342849731445
98374,-53.86346435546875
98474,-53.113277435302734
98503,-55.06376647949219
98673,-53.113277435302734
98773,-53.113277435302734
98813,-52.36309051513672
98973,-53.71342849731445
99023,-52.51313018798828
99173,-53.563392639160156
99273,-53.563392639160156
99353,-53.563392639160156
99473,-54.46361541748047
99522,-53.113277435302734
99642,-52.51313018798828
99703,-53.113277435302734
99882,-54.46361541748047
99982,-53.563392639160156
100022,-52.96324157714844
100182,-52.51313018798828
100242,-52.96324157714844
100381,-54.16353988647461
100481,-54.46361541748047
100601,-52.36309051513672
100691,-53.113277435302734
100702,-53.113277435302734
100821,-53.71342849731445
100941,-54.31357955932617
101081,-53.2633171081543
101180,-53.71342849731445
101281,-53.71342849731445
101330,-54.01350402832031
101480,-52.51313018798828
101580,-52.66316604614258
101680,-51.6129035949707
101730,-52.813201904296875
101820,-53.2633171081543
101980,-54.91373062133789
102010,-53.563392639160156
102179,-53.2633171081543
102279,-54.46361541748047
102379,-53.563392639160156
102479,-53.86346435546875
102609,-53.113277435302734
102699,-52.51313018798828
102779,-52.96324157714844
102879,-54.46361541748047
102979,-54.16353988647461
103079,-52.96324157714844
103179,-53.563392639160156
103278,-53.113277435302734
103328,-54.46361541748047
103478,-54.76369094848633
103528,-53.113277435302734
103678,-54.76369094848633
103778,-54.31357955932617
103878,-53.2633171081543
103977,-54.91373062133789
104007,-53.71342849731445
104117,-54.16353988647461
104277,-54.01350402832031
104377,-52.96324157714844
104477,-54.16353988647461
104502,-54.16353988647461
104687,-54.01350402832031
104777,-53.563392639160156
104877,-53.113277435302734
104977,-53.71342849731445
105076,-52.813201904296875
105176,-53.86346435546875
105276,-53.86346435546875
105336,-53.71342849731445
105476,-54.01350402832031
105546,-53.563392639160156
105686,-54.01350402832031
105775,-53.71342849731445
105875,-52.813201904296875
105925,-52.96324157714844
106025,-53.86346435546875
106185,-54.76369094848633
106255,-54.46361541748047
106375,-53.71342849731445
106475,-53.71342849731445
106575,-52.813201904296875
106685,-54.01350402832031
106745,-53.563392639160156
106824,-53.71342849731445
106974,-52.06301498413086
107034,-53.86346435546875
107144,-53.563392639160156
107274,-53.86346435546875
107374,-53.113277435302734
107424,-54.31357955932617
107604,-53.86346435546875
107693,-52.96324157714844
107743,-53.2633171081543
107873,-53.71342849731445
107923,-53.71342849731445
108073,-53.71342849731445
108183,-53.113277435302734
108273,-52.813201904296875
108373,-53.71342849731445
108402,-54.01350402832031
108582,-52.66316604614258
108692,-53.563392639160156
108782,-53.86346435546875
108802,-52.66316604614258
108982,-53.113277435302734
109082,-53.71342849731445
109192,-52.06301498413086
109282,-53.113277435302734
109312,-52.813201904296875
109481,-54.91373062133789
109581,-54.46361541748047
109681,-53.2633171081543
109781,-53.563392639160156
109881,-53.71342849731445
109981,-53.113277435302734
110081,-53.563392639160156
110181,-53.2633171081543
110281,-53.563392639160156
110361,-54.01350402832031
110402,-53.86346435546875
110580,-54.31357955932617
110680,-54.46361541748047
110760,-53.113277435302734
110880,-53.2633171081543
110920,-52.96324157714844
111110,-53.563392639160156
111279,-53.71342849731445
111379,-53.563392639160156
111460,-52.66316604614258
111529,-54.16353988647461
111679,-54.16353988647461
111779,-53.563392639160156
111879,-54.01350402832031
111969,-52.66316604614258
112079,-54.01350402832031
112179,-53.113277435302734
112249,-52.96324157714844
112378,-52.96324157714844
112448,-54.76369094848633
112608,-54.46361541748047
112698,-53.563392639160156
112788,-52.66316604614258
112878,-53.86346435546875
112978,-53.2633171081543
113108,-53.86346435546875
113197,-54.16353988647461
113287,-53.563392639160156
113377,-53.86346435546875
113477,-52.96324157714844
113577,-52.36309051513672
113677,-53.2633171081543
113777,-53.71342849731445
113877,-54.16353988647461
113977,-52.66316604614258
114076,-52.51313018798828
114176,-51.91297912597656
114276,-54.01350402832031
114376,-52.96324157714844
114436,-53.86346435546875
114576,-52.96324157714844
114636,-53.563392639160156
114776,-53.71342849731445
114806,-54.91373062133789
114966,-52.813201904296875
115036,-54.01350402832031
115175,-51.6129035949707
115275,-52.96324157714844
115345,-53.71342849731445
115475,-53.2633171081543
115585,-53.71342849731445
115685,-54.01350402832031
115775,-52.36309051513672
115854,-54.16353988647461
115924,-53.563392639160156
116074,-53.86346435546875
116174,-54.01350402832031
116274,-53.563392639160156
116324,-53.563392639160156
116474,-54.31357955932617
116584,-54.31357955932617
116683,-54.46361541748047
116753,-51.91297912597656
116873,-52.813201904296875
116973,-51.91297912597656
117023,-54.01350402832031
117123,-53.113277435302734
117223,-52.66316604614258
117343,-52.813201904296875
117433,-51.462867736816406
117583,-52.96324157714844
117683,-52.96324157714844
117743,-53.113277435302734
117872,-53.86346435546875
117922,-51.6129035949707
118032,-52.813201904296875
118182,-53.563392639160156
118282,-54.31357955932617
118382,-53.563392639160156
118482,-52.66316604614258
118562,-52.813201904296875
118681,-52.813201904296875
118781,-53.2633171081543
118881,-52.51313018798828
118971,-52.36309051513672
119101,-52.06301498413086
119191,-52.51313018798828
119281,-52.96324157714844
119381,-52.66316604614258
119481,-51.762939453125
119511,-53.113277435302734
119680,-53.2633171081543
119780,-52.813201904296875
119880,-52.66316604614258
119980,-53.113277435302734
120100,-50.56264114379883
120190,-42.16054153442383
120250,-35.708927154541016
120380,-33.308326721191406
120480,-30.00750160217285
120609,-29.707427978515625
120699,-31.357839584350586
120789,-31.657915115356445
120879,-31.507877349853516
120979,-33.15829086303711
121109,-30.15753936767578
121199,-30.45761489868164
121259,-31.507877349853516
121379,-30.45761489868164
121479,-30.45761489868164
121502,-32.55813980102539
121688,-30.907726287841797
121778,-30.45761489868164
121878,-30.907726287841797
121978,-31.357839584350586
122078,-32.70817565917969
122178,-31.357839584350586
122277,-32.25806427001953
122347,-30.60765266418457
