Time (ms), X Mangetometer (uT)
2843252,-7.651913166046143
2843352,-6.301575660705566
2843462,-9.75243854522705
2843572,-7.05176305770874
2843662,-8.70217514038086
2843762,-6.9017252922058105
2843862,-7.651913166046143
2843972,-7.651913166046143
2844022,-7.201800346374512
2844102,-7.951988220214844
2844262,-7.05176305770874
2844362,-7.801950454711914
2844461,-7.501875400543213
2844561,-8.252062797546387
2844661,-6.751688003540039
2844761,-7.651913166046143
2844861,-8.252062797546387
2844961,-7.801950454711914
2845031,-7.201800346374512
2845161,-7.501875400543213
2845261,-6.751688003540039
2845361,-8.252062797546387
2845460,-7.951988220214844
2845561,-8.552138328552246
2845660,-7.05176305770874
2845780,-7.951988220214844
2845860,-7.801950454711914
2845960,-8.102025985717773
2846080,-6.301575660705566
2846190,-7.651913166046143
2846260,-8.252062797546387
2846360,-8.252062797546387
2846460,-6.9017252922058105
2846590,-7.501875400543213
2846680,-6.601650238037109
2846760,-7.801950454711914
2846859,-8.852212905883789
2846949,-8.102025985717773
2847059,-8.252062797546387
2847159,-6.751688003540039
2847249,-7.201800346374512
2847359,-8.252062797546387
2847459,-7.801950454711914
2847589,-7.951988220214844
2847679,-7.651913166046143
2847709,-7.05176305770874
2847858,-6.751688003540039
2847938,-7.651913166046143
2848058,-6.301575660705566
2848158,-7.501875400543213
2848258,-7.651913166046143
2848358,-7.951988220214844
2848458,-8.102025985717773
2848588,-7.501875400543213
2848678,-7.05176305770874
2848768,-5.701425552368164
2848857,-8.252062797546387
2848958,-7.651913166046143
2849077,-9.452363014221191
2849167,-7.501875400543213
2849257,-7.201800346374512
2849357,-7.201800346374512
2849457,-8.852212905883789
2849557,-8.102025985717773
2849657,-7.501875400543213
2849757,-6.301575660705566
2849817,-6.601650238037109
2849957,-7.201800346374512
2850087,-6.751688003540039
2850176,-7.501875400543213
2850266,-6.751688003540039
2850356,-7.951988220214844
2850402,-7.651913166046143
2850516,-8.70217514038086
2850656,-6.601650238037109
2850756,-7.501875400543213
2850856,-7.501875400543213
2850956,-8.252062797546387
