Time (ms), Battery Temperature (C)
366605,17.239999771118164
367027,17.25
367561,17.25
368001,17.25
368502,17.25
369002,17.25
369527,17.25
370068,17.25
370515,17.25
371027,17.25
371502,17.25
372106,17.25
372527,17.239999771118164
373028,17.239999771118164
373604,17.25
374002,17.260000228881836
374502,17.260000228881836
375027,17.25
375502,17.260000228881836
376027,17.25
376515,17.260000228881836
377027,17.25
377600,17.260000228881836
378030,17.260000228881836
378501,17.260000228881836
379027,17.260000228881836
379515,17.260000228881836
380108,17.260000228881836
380527,17.260000228881836
381027,17.270000457763672
381606,17.270000457763672
382106,17.270000457763672
382585,17.270000457763672
383006,17.260000228881836
383604,17.260000228881836
384031,17.260000228881836
384506,17.270000457763672
385002,17.260000228881836
385546,17.260000228881836
386105,17.270000457763672
386502,17.270000457763672
387063,17.270000457763672
387502,17.270000457763672
388002,17.270000457763672
388593,17.270000457763672
389002,17.280000686645508
389528,17.270000457763672
390067,17.280000686645508
390597,17.270000457763672
391002,17.280000686645508
391502,17.280000686645508
392027,17.280000686645508
392502,17.270000457763672
393027,17.270000457763672
393502,17.280000686645508
394002,17.280000686645508
394602,17.280000686645508
395102,17.280000686645508
395541,17.280000686645508
396071,17.280000686645508
396502,17.280000686645508
397002,17.280000686645508
397539,17.280000686645508
398002,17.290000915527344
398558,17.280000686645508
399048,17.280000686645508
399502,17.290000915527344
400077,17.290000915527344
400502,17.280000686645508
401027,17.280000686645508
401545,17.280000686645508
402028,17.290000915527344
402527,17.290000915527344
403027,17.290000915527344
403603,17.290000915527344
404083,17.290000915527344
404612,17.290000915527344
405031,17.290000915527344
405545,17.290000915527344
406027,17.290000915527344
406554,17.290000915527344
407002,17.290000915527344
407552,17.290000915527344
408001,17.299999237060547
408502,17.290000915527344
409002,17.299999237060547
409576,17.290000915527344
410086,17.299999237060547
410502,17.299999237060547
411001,17.299999237060547
411527,17.299999237060547
412104,17.309999465942383
412527,17.290000915527344
413015,17.309999465942383
413502,17.299999237060547
414072,17.299999237060547
414581,17.299999237060547
415027,17.290000915527344
415502,17.299999237060547
416070,17.299999237060547
416502,17.309999465942383
417069,17.309999465942383
417608,17.299999237060547
418027,17.299999237060547
418607,17.309999465942383
419002,17.309999465942383
419502,17.299999237060547
420105,17.309999465942383
420501,17.309999465942383
421002,17.299999237060547
421502,17.31999969482422
422027,17.299999237060547
422515,17.309999465942383
423002,17.309999465942383
423515,17.309999465942383
424032,17.309999465942383
424601,17.309999465942383
425019,17.31999969482422
425506,17.309999465942383
426099,17.309999465942383
426531,17.31999969482422
427002,17.31999969482422
427502,17.31999969482422
428110,17.309999465942383
428501,17.309999465942383
429066,17.31999969482422
429566,17.309999465942383
430085,17.31999969482422
430528,17.309999465942383
431002,17.31999969482422
431543,17.329999923706055
432033,17.31999969482422
432572,17.31999969482422
433027,17.309999465942383
433501,17.31999969482422
434002,17.31999969482422
434560,17.31999969482422
435080,17.31999969482422
435501,17.329999923706055
436027,17.329999923706055
436502,17.329999923706055
437088,17.31999969482422
437597,17.329999923706055
438107,17.329999923706055
438515,17.329999923706055
439105,17.329999923706055
439527,17.329999923706055
440002,17.329999923706055
440502,17.329999923706055
441104,17.329999923706055
441502,17.329999923706055
442027,17.329999923706055
442582,17.34000015258789
443027,17.34000015258789
443501,17.34000015258789
444002,17.34000015258789
444540,17.350000381469727
445079,17.34000015258789
445506,17.329999923706055
446002,17.34000015258789
446532,17.329999923706055
447002,17.329999923706055
447515,17.34000015258789
448089,17.34000015258789
448545,17.350000381469727
449099,17.34000015258789
449544,17.34000015258789
450002,17.34000015258789
450502,17.34000015258789
451002,17.350000381469727
451502,17.34000015258789
452002,17.34000015258789
452502,17.34000015258789
453027,17.350000381469727
453527,17.350000381469727
454027,17.350000381469727
454502,17.350000381469727
455027,17.350000381469727
455528,17.350000381469727
456098,17.34000015258789
456502,17.350000381469727
457107,17.350000381469727
457527,17.350000381469727
458027,17.360000610351562
458585,17.350000381469727
459002,17.350000381469727
459502,17.360000610351562
460002,17.360000610351562
460527,17.360000610351562
461072,17.360000610351562
461562,17.350000381469727
462027,17.350000381469727
462502,17.350000381469727
463060,17.360000610351562
463502,17.350000381469727
464109,17.360000610351562
464527,17.3700008392334
465062,17.360000610351562
465531,17.350000381469727
466002,17.3700008392334
466502,17.360000610351562
467027,17.360000610351562
467555,17.360000610351562
468108,17.360000610351562
468502,17.360000610351562
469002,17.3700008392334
469543,17.3700008392334
470093,17.360000610351562
470602,17.360000610351562
471027,17.360000610351562
471581,17.360000610351562
472028,17.360000610351562
472502,17.360000610351562
473027,17.3700008392334
473501,17.3700008392334
474002,17.3700008392334
474578,17.3700008392334
475027,17.3700008392334
475502,17.3799991607666
476002,17.3799991607666
476546,17.3799991607666
477002,17.3700008392334
477502,17.3799991607666
478027,17.3799991607666
478501,17.3799991607666
479033,17.3700008392334
479543,17.3799991607666
480002,17.3799991607666
480502,17.3799991607666
481081,17.3799991607666
481502,17.3799991607666
482027,17.3799991607666
482580,17.3799991607666
483109,17.3799991607666
483589,17.3799991607666
484006,17.389999389648438
484506,17.3799991607666
485002,17.3799991607666
485606,17.389999389648438
486002,17.389999389648438
486527,17.3799991607666
487002,17.389999389648438
487527,17.3700008392334
488027,17.389999389648438
488502,17.389999389648438
489002,17.389999389648438
489502,17.3799991607666
490002,17.389999389648438
490502,17.389999389648438
491015,17.389999389648438
491560,17.389999389648438
492027,17.389999389648438
492527,17.399999618530273
493002,17.40999984741211
493528,17.389999389648438
494027,17.399999618530273
494502,17.399999618530273
495077,17.389999389648438
495527,17.399999618530273
496096,17.399999618530273
496528,17.399999618530273
497027,17.399999618530273
497501,17.399999618530273
498002,17.399999618530273
498502,17.389999389648438
499027,17.389999389648438
499502,17.399999618530273
500015,17.399999618530273
500502,17.389999389648438
501027,17.399999618530273
501527,17.399999618530273
502027,17.399999618530273
502528,17.40999984741211
503027,17.40999984741211
503527,17.40999984741211
504097,17.420000076293945
504502,17.420000076293945
505032,17.399999618530273
505506,17.399999618530273
506002,17.40999984741211
506502,17.40999984741211
507027,17.40999984741211
507501,17.420000076293945
508002,17.420000076293945
508562,17.40999984741211
509027,17.40999984741211
509501,17.420000076293945
510104,17.420000076293945
510502,17.420000076293945
511001,17.420000076293945
511502,17.420000076293945
512002,17.420000076293945
512588,17.420000076293945
513002,17.43000030517578
513527,17.420000076293945
514002,17.40999984741211
514515,17.420000076293945
515001,17.43000030517578
515502,17.420000076293945
516075,17.420000076293945
516594,17.43000030517578
517002,17.420000076293945
517502,17.420000076293945
518002,17.43000030517578
518592,17.43000030517578
519002,17.420000076293945
519502,17.43000030517578
520090,17.420000076293945
520600,17.43000030517578
521089,17.43000030517578
521528,17.43000030517578
522098,17.440000534057617
522527,17.440000534057617
523002,17.440000534057617
523527,17.440000534057617
524002,17.440000534057617
524515,17.43000030517578
525055,17.440000534057617
525532,17.43000030517578
526030,17.440000534057617
526531,17.440000534057617
527002,17.43000030517578
527502,17.440000534057617
528027,17.440000534057617
528527,17.440000534057617
529027,17.43000030517578
529527,17.440000534057617
530040,17.440000534057617
530589,17.440000534057617
531002,17.43000030517578
531502,17.43000030517578
532027,17.440000534057617
532502,17.440000534057617
533096,17.440000534057617
533502,17.440000534057617
534085,17.440000534057617
534501,17.43000030517578
535027,17.440000534057617
535502,17.450000762939453
536002,17.440000534057617
536502,17.440000534057617
537002,17.450000762939453
537528,17.440000534057617
538027,17.450000762939453
538581,17.440000534057617
539002,17.450000762939453
539590,17.450000762939453
540099,17.440000534057617
540502,17.450000762939453
541001,17.450000762939453
541502,17.450000762939453
542027,17.440000534057617
542502,17.440000534057617
543056,17.450000762939453
543527,17.440000534057617
544027,17.440000534057617
544604,17.450000762939453
545104,17.450000762939453
545502,17.450000762939453
546063,17.450000762939453
546506,17.450000762939453
547092,17.450000762939453
547502,17.450000762939453
548002,17.450000762939453
548540,17.450000762939453
549027,17.459999084472656
549502,17.450000762939453
550002,17.450000762939453
550611,17.440000534057617
551088,17.450000762939453
551501,17.450000762939453
552027,17.440000534057617
552527,17.450000762939453
553096,17.450000762939453
553527,17.450000762939453
554002,17.459999084472656
554544,17.450000762939453
555103,17.450000762939453
555501,17.459999084472656
556002,17.440000534057617
556542,17.459999084472656
557027,17.450000762939453
557501,17.450000762939453
558090,17.450000762939453
558550,17.459999084472656
559027,17.459999084472656
559589,17.459999084472656
560015,17.450000762939453
560527,17.450000762939453
561002,17.459999084472656
561502,17.450000762939453
562027,17.450000762939453
562527,17.459999084472656
563002,17.459999084472656
563564,17.459999084472656
564002,17.469999313354492
564603,17.459999084472656
565030,17.469999313354492
565506,17.459999084472656
566032,17.469999313354492
566532,17.450000762939453
567027,17.459999084472656
567543,17.459999084472656
568103,17.459999084472656
568502,17.459999084472656
569073,17.469999313354492
569568,17.450000762939453
570002,17.459999084472656
570528,17.459999084472656
571087,17.459999084472656
571546,17.450000762939453
572105,17.459999084472656
572545,17.459999084472656
573027,17.459999084472656
573544,17.469999313354492
574073,17.459999084472656
574573,17.459999084472656
575027,17.459999084472656
575582,17.459999084472656
576091,17.459999084472656
576527,17.459999084472656
577071,17.459999084472656
577502,17.459999084472656
578001,17.459999084472656
578502,17.459999084472656
579002,17.469999313354492
579608,17.459999084472656
580077,17.459999084472656
580546,17.459999084472656
581096,17.459999084472656
581546,17.459999084472656
582065,17.450000762939453
582502,17.469999313354492
583027,17.459999084472656
583502,17.459999084472656
584103,17.459999084472656
584502,17.459999084472656
585102,17.459999084472656
585592,17.459999084472656
586002,17.459999084472656
586531,17.469999313354492
587002,17.469999313354492
587562,17.459999084472656
588030,17.459999084472656
588502,17.459999084472656
589015,17.459999084472656
589611,17.459999084472656
590002,17.459999084472656
590606,17.459999084472656
591027,17.469999313354492
591502,17.469999313354492
592002,17.469999313354492
592501,17.469999313354492
593027,17.459999084472656
593593,17.469999313354492
594092,17.469999313354492
594542,17.459999084472656
595092,17.459999084472656
595502,17.469999313354492
596100,17.459999084472656
596502,17.469999313354492
597002,17.469999313354492
597528,17.469999313354492
598002,17.469999313354492
598527,17.469999313354492
599107,17.469999313354492
599527,17.479999542236328
600057,17.469999313354492
600502,17.479999542236328
601002,17.459999084472656
601527,17.469999313354492
602027,17.469999313354492
602583,17.479999542236328
603093,17.469999313354492
603527,17.469999313354492
604001,17.469999313354492
604571,17.469999313354492
605002,17.469999313354492
605502,17.489999771118164
606002,17.459999084472656
606579,17.469999313354492
607039,17.469999313354492
607502,17.469999313354492
608015,17.469999313354492
608577,17.469999313354492
609002,17.469999313354492
609502,17.469999313354492
610002,17.469999313354492
610502,17.469999313354492
611002,17.479999542236328
611502,17.469999313354492
612104,17.479999542236328
612528,17.469999313354492
613043,17.469999313354492
613572,17.469999313354492
614102,17.459999084472656
614541,17.469999313354492
615027,17.469999313354492
615527,17.469999313354492
616002,17.459999084472656
616502,17.469999313354492
617030,17.479999542236328
617531,17.469999313354492
618002,17.469999313354492
618551,17.469999313354492
619002,17.469999313354492
619502,17.469999313354492
620049,17.469999313354492
620502,17.469999313354492
621002,17.469999313354492
621528,17.479999542236328
622027,17.469999313354492
622528,17.469999313354492
623032,17.469999313354492
623601,17.469999313354492
624015,17.479999542236328
624527,17.469999313354492
625100,17.459999084472656
625609,17.479999542236328
626030,17.469999313354492
626609,17.469999313354492
627002,17.479999542236328
627502,17.479999542236328
628097,17.469999313354492
628502,17.479999542236328
629027,17.469999313354492
629545,17.479999542236328
630002,17.469999313354492
630502,17.489999771118164
631034,17.479999542236328
631502,17.469999313354492
632103,17.469999313354492
632502,17.479999542236328
633002,17.479999542236328
633501,17.479999542236328
634002,17.479999542236328
634501,17.479999542236328
635027,17.489999771118164
635527,17.479999542236328
636015,17.489999771118164
636502,17.489999771118164
637041,17.489999771118164
637506,17.479999542236328
638002,17.479999542236328
638586,17.479999542236328
639079,17.479999542236328
639502,17.489999771118164
640260,17.479999542236328
640502,17.479999542236328
641083,17.479999542236328
641543,17.489999771118164
642001,17.489999771118164
642582,17.479999542236328
643027,17.489999771118164
643531,17.479999542236328
644027,17.489999771118164
644502,17.479999542236328
