Time (ms), Z Gyro (deg per sec)
27951,0.5487805008888245
28051,0.6097561120986938
28151,-2.987804889678955
28251,0.3658536672592163
28371,-3.353658676147461
28451,2.195122003555298
28531,0.9756097793579102
28650,2.865853786468506
28770,1.2195122241973877
28850,-0.4268292784690857
28920,0.4878048896789551
29070,0.3048780560493469
29160,-0.5487805008888245
29280,0.060975611209869385
29350,-0.792682945728302
29469,-0.24390244483947754
29549,2.7439024448394775
29650,-4.512195110321045
29749,1.0365853309631348
29849,-0.8536585569381714
29949,-0.4878048896789551
30009,-1.3414634466171265
30149,-4.146341323852539
30249,4.2682929039001465
30349,-2.682926893234253
30439,0.12195122241973877
30548,-7.743902683258057
30649,-6.5853657722473145
30748,0.3658536672592163
30848,2.378048896789551
30948,-1.6463414430618286
31078,2.195122003555298
31148,8.963415145874023
31248,0.9756097793579102
31377,-0.8536585569381714
31458,-2.317073106765747
31547,-2.317073106765747
31647,-0.9756097793579102
31702,2.5609755516052246
31847,-2.4390244483947754
31917,0.3048780560493469
32007,-2.012195110321045
32176,3.7195122241973877
32246,-3.5365853309631348
32307,5.4268293380737305
32446,0.9146341681480408
32586,-7.804878234863281
32656,-5.365853786468506
32746,7.195122241973877
32866,-0.3658536672592163
32926,-7.0731706619262695
33002,-0.9146341681480408
33146,0.8536585569381714
33246,2.012195110321045
33335,-1.402438998222351
33445,7.682927131652832
33545,-0.5487805008888245
33675,-2.0731706619262695
33745,-2.682926893234253
33855,-3.2317073345184326
33902,-5.792683124542236
34075,-4.817073345184326
34105,-5.609755992889404
34244,0.12195122241973877
34324,1.6463414430618286
34444,7.865853786468506
34534,0.12195122241973877
34602,-0.9756097793579102
34744,0.12195122241973877
34824,0.3658536672592163
34944,9.02439022064209
35054,1.8292683362960815
35153,0.5487805008888245
35233,-1.1585365533828735
35343,0.3048780560493469
35443,0.5487805008888245
35553,-0.5487805008888245
35653,0.060975611209869385
35743,0.24390244483947754
35843,-0.5487805008888245
35903,-3.841463565826416
36052,-0.18292683362960815
36152,1.7073171138763428
36242,0.4268292784690857
36302,-1.5243902206420898
36452,1.7682926654815674
36542,-0.7317073345184326
36642,1.2804877758026123
36752,-0.4268292784690857
36871,-0.6707317233085632
36951,-0.12195122241973877
37071,-1.2195122241973877
37161,-2.987804889678955
37251,-0.9756097793579102
37351,-4.0853657722473145
37451,-1.3414634466171265
37551,0.060975611209869385
37651,4.45121955871582
37750,0.6707317233085632
37850,-0.6707317233085632
37950,-0.9146341681480408
38050,-0.6707317233085632
38150,-1.6463414430618286
38220,0.792682945728302
38350,2.5609755516052246
38450,0.0
38549,-0.3658536672592163
38649,0.12195122241973877
38749,-0.24390244483947754
38849,0.9146341681480408
38949,0.4878048896789551
39049,-1.097561001777649
39149,1.2195122241973877
39249,-0.24390244483947754
39349,0.4878048896789551
39458,4.5731706619262695
39518,-1.2195122241973877
39648,-1.4634146690368652
39748,1.5243902206420898
39848,-8.353658676147461
39902,-9.02439022064209
40048,-0.18292683362960815
40148,-2.195122003555298
40248,-0.6097561120986938
40318,0.4878048896789551
40407,-0.6097561120986938
40577,-0.5487805008888245
40647,-0.7317073345184326
40747,-0.3048780560493469
40847,0.6097561120986938
40947,0.24390244483947754
41047,0.3658536672592163
41147,0.3048780560493469
41246,0.24390244483947754
41346,-1.4634146690368652
41446,2.682926893234253
41546,-0.8536585569381714
41646,3.5365853309631348
41746,1.7682926654815674
41866,-1.5243902206420898
41946,-1.7073171138763428
42046,0.0
42145,-1.6463414430618286
42246,3.841463565826416
42315,-1.5243902206420898
42445,1.9512195587158203
42575,0.7317073345184326
42665,-1.2195122241973877
42755,1.585365891456604
42845,-2.4390244483947754
42945,1.0365853309631348
43055,0.4268292784690857
43154,-3.170731782913208
43244,-1.5243902206420898
43344,1.4634146690368652
43444,0.18292683362960815
43574,-3.0487804412841797
43664,-6.707317352294922
43754,8.04878044128418
43844,4.45121955871582
43944,-23.414634704589844
44053,9.45121955871582
44153,-24.329269409179688
44243,-6.890244007110596
44333,18.90243911743164
44473,-15.0
44563,-22.317073822021484
44653,0.060975611209869385
44743,3.1097562313079834
44842,-0.5487805008888245
44942,-9.634146690368652
45052,18.780488967895508
45152,-6.097560882568359
45242,-23.231708526611328
45352,17.68292808532715
45452,12.37804889678955
45582,-9.146341323852539
45672,34.085365295410156
45752,14.57317066192627
45851,38.780487060546875
45951,13.658536911010742
46101,-6.341463565826416
46191,-4.512195110321045
46251,-1.6463414430618286
46351,17.865854263305664
46451,21.890243530273438
46570,38.59756088256836
46661,13.658536911010742
46702,-4.512195110321045
46810,-14.695122718811035
46950,-4.756097793579102
47100,2.378048896789551
47180,-8.292682647705078
47250,-13.170731544494629
47350,-2.0731706619262695
47450,-6.341463565826416
47579,-3.7804877758026123
47670,-0.9146341681480408
47759,0.4878048896789551
47849,0.12195122241973877
47929,6.341463565826416
48002,-0.8536585569381714
48149,4.207317352294922
48249,6.829268455505371
48349,0.24390244483947754
48448,-0.8536585569381714
48549,3.1097562313079834
48658,14.695122718811035
48708,20.731708526611328
48848,4.0853657722473145
48948,-1.6463414430618286
49078,-8.353658676147461
49168,0.5487805008888245
49258,-10.731707572937012
49348,-4.207317352294922
49407,-2.317073106765747
49507,-11.585366249084473
49647,-11.219511985778809
49747,-4.390244007110596
49847,-0.4878048896789551
49927,-2.2560975551605225
50047,-1.4634146690368652
50146,-1.1585365533828735
50277,-1.2195122241973877
50346,-3.7195122241973877
50416,-2.987804889678955
50576,1.8292683362960815
50666,0.8536585569381714
50756,2.804877996444702
50846,2.378048896789551
50902,1.3414634466171265
51046,-3.5365853309631348
51145,0.12195122241973877
51246,-5.9146342277526855
51345,4.2682929039001465
51455,-1.5243902206420898
51515,-6.341463565826416
51645,2.0731706619262695
51775,-3.353658676147461
51845,-2.865853786468506
51945,-6.280488014221191
52005,-1.9512195587158203
52134,-4.756097793579102
52244,8.04878044128418
52354,6.646341800689697
52444,-7.987804889678955
52574,-8.414634704589844
52664,1.2804877758026123
52774,2.5
52802,5.0
52954,-9.329268455505371
53003,37.74390411376953
53133,-1.8292683362960815
53243,-0.8536585569381714
53343,-13.719512939453125
53443,-6.52439022064209
53502,-1.7073171138763428
53643,9.02439022064209
53743,13.353658676147461
53842,3.7804877758026123
53942,19.939023971557617
54032,15.0
54172,-99.8780517578125
54242,12.987805366516113
54342,-22.5
54452,5.304878234863281
54552,-9.207317352294922
54652,4.0853657722473145
54752,-15.54878044128418
54851,53.719512939453125
54951,-7.378048896789551
55061,1.097561001777649
55151,3.5975611209869385
55231,19.69512176513672
55351,2.682926893234253
55451,7.134146690368652
55571,-9.207317352294922
55660,-4.2682929039001465
55750,-1.5243902206420898
55830,1.0365853309631348
55970,0.3658536672592163
56002,1.1585365533828735
56150,-3.2317073345184326
56250,-2.7439024448394775
56350,-9.817073822021484
56410,-9.207317352294922
56549,4.329268455505371
56649,-1.0365853309631348
56749,4.5731706619262695
56849,4.0853657722473145
56959,0.9756097793579102
57049,2.9268293380737305
57149,-3.5975611209869385
57249,3.7804877758026123
57349,0.6707317233085632
57418,2.195122003555298
57538,-10.243902206420898
57648,6.52439022064209
57748,4.146341323852539
57848,0.6707317233085632
57948,-1.9512195587158203
58018,-2.987804889678955
58168,-5.121951103210449
58248,-6.341463565826416
58348,-7.134146690368652
58448,3.353658676147461
58517,3.9634146690368652
58647,-2.804877996444702
58747,-1.585365891456604
58847,-1.8902438879013062
58947,0.0
59047,2.378048896789551
59147,-2.6219513416290283
59246,4.390244007110596
59377,3.170731782913208
59446,3.4146342277526855
59546,6.158536911010742
59646,0.6097561120986938
59776,0.18292683362960815
59876,-1.2195122241973877
59946,-3.353658676147461
60046,0.6707317233085632
60146,-11.95121955871582
60246,16.524391174316406
60345,-2.865853786468506
60405,-18.90243911743164
60585,40.67073440551758
60655,22.80487823486328
60745,-43.23170852661133
60855,-35.182926177978516
60915,-23.658536911010742
61045,-9.57317066192627
61144,-0.4268292784690857
61244,-6.097560882568359
61344,35.79268264770508
61474,24.390243530273438
61564,25.914634704589844
61654,23.963415145874023
61744,-19.268293380737305
61804,-30.0
61944,-13.963415145874023
62073,-65.9756088256836
62163,6.036585330963135
62253,-8.04878044128418
62343,-2.865853786468506
62433,0.12195122241973877
62543,3.658536672592163
62673,-0.18292683362960815
62743,1.6463414430618286
62842,-6.7682929039001465
62942,1.5243902206420898
63082,-1.097561001777649
63172,1.8902438879013062
63212,2.6219513416290283
63352,1.9512195587158203
63452,0.12195122241973877
63602,-0.9146341681480408
63692,-0.6707317233085632
63752,-2.012195110321045
63852,-2.6219513416290283
63951,-0.9146341681480408
64081,1.4634146690368652
64171,1.3414634466171265
64251,1.4634146690368652
64351,-1.1585365533828735
64451,4.02439022064209
64551,0.4268292784690857
64651,-2.0731706619262695
64750,-2.378048896789551
64850,-1.1585365533828735
64950,1.4634146690368652
65050,1.8902438879013062
65150,1.2195122241973877
65250,0.792682945728302
65350,-3.4146342277526855
65469,0.060975611209869385
65549,-0.12195122241973877
65650,3.5365853309631348
65749,5.9146342277526855
65849,-12.195121765136719
65969,6.158536911010742
66079,13.963415145874023
66169,7.0731706619262695
66259,11.341464042663574
66349,0.5487805008888245
66448,15.609756469726562
66548,2.5
66648,4.390244007110596
66702,-0.060975611209869385
66848,-64.1463394165039
66948,2.682926893234253
67018,-14.695122718811035
67158,10.365854263305664
67248,-63.84146499633789
67348,10.97560977935791
67448,18.90243911743164
67527,29.14634132385254
67657,4.634146213531494
67747,3.7804877758026123
67802,-0.060975611209869385
67937,-28.719512939453125
68077,-13.109756469726562
68167,-2.804877996444702
68266,-5.54878044128418
68346,-0.8536585569381714
68446,-1.097561001777649
68546,-2.195122003555298
68646,5.4268293380737305
68746,0.18292683362960815
68876,-1.097561001777649
68946,-1.4634146690368652
69076,-1.8902438879013062
69156,0.4268292784690857
69246,-13.658536911010742
69302,-6.829268455505371
69445,6.829268455505371
69545,6.5853657722473145
69645,-3.9634146690368652
69765,0.060975611209869385
69845,4.45121955871582
69945,4.512195110321045
70005,6.280488014221191
70145,-6.5853657722473145
70244,40.30487823486328
70344,-7.9268293380737305
70444,-0.6097561120986938
70554,-0.9146341681480408
70654,2.9268293380737305
70704,1.8902438879013062
70844,-6.402439117431641
70944,-7.0731706619262695
71054,-7.9268293380737305
71153,14.45121955871582
71243,13.719512939453125
71303,-14.268293380737305
71443,-22.439023971557617
71553,4.878048896789551
71653,-8.719511985778809
71743,-50.42683029174805
71843,-90.18292999267578
71942,-10.853658676147461
72042,7.865853786468506
72142,-2.4390244483947754
72203,-5.670732021331787
72342,108.41463470458984
72442,32.256099700927734
72552,-55.24390411376953
72652,47.317073822021484
72752,-14.329268455505371
72842,-14.817073822021484
72951,99.20732116699219
73051,80.79268646240234
73151,-9.390244483947754
73251,-24.390243530273438
73341,5.182927131652832
73451,4.390244007110596
73551,29.14634132385254
73651,-3.2317073345184326
73750,-0.4878048896789551
73850,-20.121952056884766
73950,27.317073822021484
74070,33.719512939453125
74160,50.121952056884766
74250,-6.158536911010742
74360,20.792682647705078
74450,-15.060976028442383
74550,15.182927131652832
74650,-36.64634323120117
74749,-18.658536911010742
74849,0.7317073345184326
74969,-1.1585365533828735
75079,-2.317073106765747
75169,4.634146213531494
75269,-4.695122241973877
75349,-3.47560977935791
75449,-6.890244007110596
75589,-12.317073822021484
75648,-20.487804412841797
75748,-7.5
75848,9.695121765136719
75948,2.865853786468506
76038,-1.9512195587158203
76108,-7.134146690368652
76248,1.1585365533828735
76348,2.5
76448,19.024391174316406
76547,-2.865853786468506
76647,32.43902587890625
76747,14.329268455505371
76847,12.560976028442383
76947,-23.475610733032227
77067,-31.40243911743164
77157,-52.13414764404297
77247,-22.439023971557617
77347,16.158536911010742
77446,9.390244483947754
77566,7.134146690368652
77656,19.329269409179688
77746,24.08536720275879
77846,-7.134146690368652
77936,19.08536720275879
78076,-8.963415145874023
78126,42.43902587890625
78246,22.621952056884766
78346,-66.58536529541016
78445,64.08536529541016
78545,1.2804877758026123
78605,26.95121955871582
78745,2.5609755516052246
78845,4.695122241973877
78945,20.609756469726562
79045,-22.926830291748047
79145,28.414634704589844
79244,-5.4268293380737305
79344,11.40243911743164
79454,-66.58536529541016
79554,-16.890243530273438
79654,-10.792683601379395
79744,-10.54878044128418
79844,14.695122718811035
79944,5.670732021331787
80073,-12.62195110321045
80164,-16.524391174316406
80263,-1.8292683362960815
80373,-2.5
80443,7.256097793579102
80543,30.121952056884766
80633,68.29268646240234
80743,11.95121955871582
80843,-9.45121955871582
80943,70.79268646240234
81073,5.792683124542236
81162,22.317073822021484
81252,27.80487823486328
81342,21.463415145874023
81403,7.378048896789551
81572,-16.524391174316406
81612,-20.54878044128418
81752,0.18292683362960815
81862,-15.12195110321045
81952,-7.682927131652832
82091,0.12195122241973877
82151,13.414634704589844
82202,-10.182927131652832
82302,-20.30487823486328
82471,-79.32926940917969
82551,-91.58536529541016
82651,-36.40243911743164
82750,-7.134146690368652
82860,-13.963415145874023
82980,-39.878047943115234
83080,-35.3658561706543
83170,-9.02439022064209
83250,-6.402439117431641
83302,-4.0853657722473145
83470,-1.3414634466171265
83550,39.085365295410156
83650,32.378047943115234
83750,2.0731706619262695
83849,10.12195110321045
83902,4.939024448394775
84049,17.560976028442383
84149,9.45121955871582
84209,-7.012195110321045
84349,-10.609756469726562
84449,-8.841464042663574
84549,-29.08536720275879
84649,36.585365295410156
84748,16.768293380737305
84848,26.40243911743164
84948,29.024391174316406
85088,29.93902587890625
85158,48.719512939453125
85248,40.30487823486328
85348,-10.060976028442383
85448,-11.280488014221191
85548,-2.4390244483947754
85647,-28.231708526611328
85702,-41.82926940917969
85847,-13.658536911010742
85937,-19.878049850463867
86077,19.024391174316406
86167,17.439023971557617
86257,-0.8536585569381714
86347,3.7195122241973877
86446,-22.7439022064209
86546,9.87804889678955
86646,2.012195110321045
86746,0.4268292784690857
86846,0.5487805008888245
86946,45.42683029174805
87002,20.914634704589844
87156,5.243902683258057
87246,5.243902683258057
87346,15.365854263305664
87446,-13.780488014221191
87545,-12.682927131652832
87655,-24.512195587158203
87745,-12.987805366516113
87815,-11.463415145874023
87945,52.0121955871582
88075,-70.60975646972656
88165,59.756099700927734
88235,14.939024925231934
88365,19.207317352294922
88444,-51.64634323120117
88524,-102.86585235595703
88644,-127.19512176513672
88744,-6.341463565826416
88844,10.670731544494629
88944,-33.780487060546875
89004,0.6707317233085632
89144,-11.280488014221191
89214,-26.280488967895508
89343,-0.060975611209869385
89443,1.7682926654815674
89553,-6.890244007110596
89653,-2.865853786468506
89763,-11.09756088256836
89873,-1.2804877758026123
89943,28.475610733032227
90053,-1.2804877758026123
90153,0.4878048896789551
90262,21.829269409179688
90342,13.841464042663574
90452,20.30487823486328
90552,-0.4268292784690857
90652,-26.341463088989258
90752,-27.012195587158203
90872,-9.329268455505371
90971,5.4268293380737305
91022,24.268293380737305
91151,-15.853658676147461
91251,2.012195110321045
91351,-14.57317066192627
91411,-7.378048896789551
91502,28.35365867614746
91611,96.28048706054688
91771,36.280487060546875
91861,17.012195587158203
91911,-11.646341323852539
92050,-75.54878234863281
92150,-33.29268264770508
92250,2.804877996444702
92350,15.731707572937012
92402,30.85365867614746
92520,61.82926940917969
92650,76.09756469726562
92750,63.353660583496094
92850,-44.085365295410156
92949,5.853658676147461
93079,-27.073171615600586
93119,-14.756097793579102
93229,4.390244007110596
93369,-8.963415145874023
93449,-15.0
93549,-8.59756088256836
93649,-17.073171615600586
93749,5.731707572937012
93829,29.817073822021484
93978,7.0731706619262695
94048,-26.280488967895508
94148,-24.817073822021484
94268,-9.085366249084473
94348,-18.414634704589844
94448,0.18292683362960815
94502,29.08536720275879
94667,-10.731707572937012
94748,-34.085365295410156
94847,-36.03658676147461
94947,-15.304878234863281
95047,-48.53658676147461
95147,-38.414634704589844
95247,-38.414634704589844
95347,-5.97560977935791
95447,22.317073822021484
95517,2.5609755516052246
95646,-7.987804889678955
95746,-15.0
95802,-19.268293380737305
95946,-15.365854263305664
96086,-13.109756469726562
96146,81.70732116699219
96246,98.17073059082031
96346,-47.317073822021484
96446,7.256097793579102
96516,5.609755992889404
96645,18.658536911010742
96745,18.231708526611328
96845,-35.73170852661133
96965,41.70731735229492
97075,-21.524391174316406
97145,-22.19512176513672
97265,19.45121955871582
97345,-2.5
97444,56.585365295410156
97544,-7.682927131652832
97644,-98.96341705322266
97744,-12.560976028442383
97844,-5.121951103210449
97944,-2.1341464519500732
98044,0.3658536672592163
98144,-0.3658536672592163
98214,-0.6097561120986938
98344,-0.3658536672592163
98444,-0.18292683362960815
98573,-1.7682926654815674
98643,-0.060975611209869385
98743,0.6097561120986938
98873,-0.060975611209869385
98943,0.0
99002,-2.012195110321045
99143,-2.987804889678955
99242,0.18292683362960815
99323,-0.060975611209869385
99442,-0.18292683362960815
99502,-0.24390244483947754
99612,-0.3048780560493469
99762,-0.24390244483947754
99852,-0.3048780560493469
99952,-0.24390244483947754
100092,-0.3048780560493469
100152,-0.3048780560493469
100211,-0.3048780560493469
100351,-0.3658536672592163
100451,-0.24390244483947754
100571,-0.3658536672592163
100661,-0.3048780560493469
100761,-0.3048780560493469
100881,-2.5
100911,-5.670732021331787
101051,2.804877996444702
101150,2.0731706619262695
101250,-1.097561001777649
101302,0.12195122241973877
101450,-0.7317073345184326
101550,-0.12195122241973877
101650,-0.4268292784690857
101702,-0.4268292784690857
101880,-0.3048780560493469
101950,-0.4268292784690857
102080,-0.3658536672592163
102149,-0.3048780560493469
102249,-0.24390244483947754
102349,-0.3048780560493469
102449,-0.4268292784690857
102579,-0.24390244483947754
102669,-0.24390244483947754
102749,-0.3048780560493469
102848,-0.24390244483947754
102948,-0.3048780560493469
103049,-0.3658536672592163
103148,-0.3048780560493469
103248,-0.3048780560493469
103302,-0.3658536672592163
103448,-0.3048780560493469
103502,-0.3048780560493469
103648,-0.3658536672592163
103748,-0.24390244483947754
103848,-0.3048780560493469
103947,-0.3658536672592163
104087,-0.3658536672592163
104177,-0.3048780560493469
104247,-0.3658536672592163
104347,-0.24390244483947754
104447,-0.3048780560493469
104577,-0.3658536672592163
104656,-0.3048780560493469
104746,-0.3048780560493469
104846,-0.3048780560493469
104946,-0.3658536672592163
105046,-0.3658536672592163
105146,-0.3048780560493469
105246,-0.3658536672592163
105306,-0.3048780560493469
105446,-0.3048780560493469
105516,0.24390244483947754
105656,-0.3658536672592163
105746,-0.18292683362960815
105845,-0.3048780560493469
105902,-0.24390244483947754
106002,-0.3048780560493469
106155,-0.3048780560493469
106225,-0.3048780560493469
106345,-0.792682945728302
106445,-0.3658536672592163
106544,-0.3048780560493469
106655,-0.3048780560493469
106714,-0.3048780560493469
106802,-0.3048780560493469
106944,-0.3048780560493469
107004,-0.4268292784690857
107114,0.3048780560493469
107244,0.060975611209869385
107344,-0.4268292784690857
107402,-0.3048780560493469
107574,-0.24390244483947754
107663,-0.3658536672592163
107713,-0.3048780560493469
107843,-0.3048780560493469
107902,-0.3658536672592163
108043,-0.3048780560493469
108153,-0.3658536672592163
108243,-0.3048780560493469
108342,-0.3658536672592163
108452,-0.4268292784690857
108552,-0.24390244483947754
108662,-0.4268292784690857
108752,-0.3048780560493469
108852,-0.24390244483947754
108952,-0.3048780560493469
109052,-0.24390244483947754
109162,-0.24390244483947754
109252,-0.3048780560493469
109371,-0.4268292784690857
109451,-0.3658536672592163
109551,-0.24390244483947754
109651,-0.3048780560493469
109751,-0.3658536672592163
109851,-0.4268292784690857
109951,-0.3048780560493469
110051,-0.18292683362960815
110151,-0.3048780560493469
110250,-0.24390244483947754
110331,-0.3048780560493469
110460,-0.3048780560493469
110550,-0.3048780560493469
110650,1.5243902206420898
110730,0.4878048896789551
110850,-0.9146341681480408
110980,-0.6097561120986938
111079,-0.18292683362960815
111170,-0.24390244483947754
111249,0.4268292784690857
111349,-0.18292683362960815
111429,0.18292683362960815
111502,-0.5487805008888245
111649,0.060975611209869385
111749,-0.24390244483947754
111849,-0.6707317233085632
111939,-0.4268292784690857
112049,-0.6097561120986938
112148,0.12195122241973877
112218,0.18292683362960815
112348,-0.9756097793579102
112418,-0.060975611209869385
112578,-0.12195122241973877
112668,-0.9756097793579102
112758,0.12195122241973877
112848,-1.2195122241973877
112948,1.097561001777649
113077,-0.3658536672592163
113167,-0.5487805008888245
113257,-0.12195122241973877
113347,-0.3658536672592163
113447,-0.6707317233085632
113547,-0.18292683362960815
113647,0.3658536672592163
113747,-0.3658536672592163
113846,0.0
113946,0.0
114046,-0.7317073345184326
114146,-0.4268292784690857
114246,-0.6707317233085632
114346,-0.4878048896789551
114406,-0.6707317233085632
114546,-0.8536585569381714
114606,2.4390244483947754
114746,-1.1585365533828735
114865,4.512195110321045
114935,-4.939024448394775
115005,-3.2317073345184326
115145,0.8536585569381714
115245,8.04878044128418
115315,1.9512195587158203
115445,0.3048780560493469
115555,-0.12195122241973877
115655,1.585365891456604
115744,2.195122003555298
115824,-3.0487804412841797
115902,0.792682945728302
116044,0.24390244483947754
116144,-1.6463414430618286
116244,0.792682945728302
116302,1.2195122241973877
116444,1.0365853309631348
116554,6.7682929039001465
116653,-3.353658676147461
116723,-7.682927131652832
116843,1.6463414430618286
116943,-5.243902683258057
117002,-4.329268455505371
117102,1.5243902206420898
117202,-8.353658676147461
117313,6.097560882568359
117403,-7.439024448394775
117553,3.170731782913208
117652,-1.2804877758026123
117712,5.609755992889404
117842,0.7317073345184326
117902,0.12195122241973877
118003,1.6463414430618286
118152,1.3414634466171265
118252,5.853658676147461
118352,-20.54878044128418
118452,1.8292683362960815
118531,0.24390244483947754
118651,-1.5243902206420898
118751,0.12195122241973877
118851,0.24390244483947754
118941,3.47560977935791
119071,-5.182927131652832
119161,-0.18292683362960815
119251,0.12195122241973877
119350,13.59756088256836
119450,48.963417053222656
119580,-33.353660583496094
119650,-45.73170852661133
119750,9.87804889678955
119850,-0.9756097793579102
119950,0.0
120070,-31.219512939453125
120160,25.18292808532715
120220,36.34146499633789
120350,-6.890244007110596
120449,20.487804412841797
120579,-15.487805366516113
120669,-6.707317352294922
120759,-0.24390244483947754
120849,2.378048896789551
