Time (ms), Longitude
195001,0.0
196058,0.0
197066,0.0
198106,0.0
199085,0.0
200083,0.0
201082,0.0
202061,0.0
203080,0.0
204109,0.0
205078,0.0
206107,0.0
207001,0.0
208095,0.0
209074,0.0
210083,0.0
211032,0.0
212100,0.0
213079,0.0
214028,0.0
215077,0.0
216076,0.0
217105,0.0
218084,0.0
219063,0.0
220082,0.0
221101,0.0
222080,0.0
223012,0.0
224078,0.0
225076,0.0
226076,0.0
227034,0.0
228083,0.0
229082,0.0
230081,0.0
231001,0.0
232079,0.0
233078,0.0
234107,0.0
235076,0.0
236075,0.0
237054,0.0
238013,0.0
239081,0.0
240060,0.0
241079,0.0
242078,0.0
243077,0.0
244076,0.0
245105,0.0
246084,0.0
247063,0.0
248085,0.0
249061,0.0
250080,0.0
251108,0.0
252078,0.0
253007,0.0
254056,0.0
255085,0.0
256103,0.0
257102,0.0
258081,0.0
259001,0.0
260009,0.0
261028,0.0
262001,0.0
263086,0.0
264085,0.0
265001,0.0
266013,0.0
267032,0.0
268011,0.0
269080,0.0
270078,0.0
271037,0.0
272076,0.0
273105,0.0
274104,0.0
275023,0.0
276082,0.0
277081,0.0
278080,0.0
279079,0.0
280108,0.0
281027,0.0
282046,0.0
283055,0.0
284024,0.0
285052,0.0
286081,0.0
287090,0.0
288079,0.0
289078,0.0
290077,0.0
291106,0.0
292055,0.0
293094,0.0
294083,0.0
295082,0.0
296061,0.0
297110,0.0
298079,0.0
299028,0.0
300076,0.0
301005,0.0
302104,0.0
303083,0.0
304112,0.0
305091,0.0
306100,0.0
307079,0.0
308001,0.0
309107,0.0
310076,0.0
311085,0.0
312104,0.0
313013,0.0
314082,0.0
315100,0.0
316079,0.0
317078,0.0
318001,0.0
319036,0.0
320085,0.0
321074,0.0
322073,0.0
323001,0.0
324061,0.0
325080,0.0
326001,0.0
327048,0.0
328076,0.0
329076,0.0
330104,0.0
331043,0.0
332083,0.0
333101,0.0
334080,0.0
335079,0.0
336002,0.0
337017,0.0
338076,0.0
339105,0.0
340044,0.0
341001,0.0
342102,0.0
343031,0.0
344070,0.0
345079,0.0
346001,0.0
347076,0.0
348075,0.0
349104,0.0
350033,0.0
351062,0.0
352051,0.0
353001,0.0
354079,0.0
355058,0.0
356067,0.0
357056,0.0
358105,0.0
359004,0.0
360083,0.0
361072,0.0
362080,0.0
363100,0.0
364088,0.0
365001,0.0
366017,0.0
367105,0.0
368074,0.0
369083,0.0
370042,0.0
371001,0.0
372080,0.0
373002,0.0
374078,0.0
375107,0.0
376106,0.0
377105,0.0
378004,0.0
379001,0.0
380081,0.0
381100,0.0
382079,0.0
383088,0.0
384107,0.0
385086,0.0
386078,0.0
387034,0.0
388083,0.0
389082,0.0
390041,0.0
391080,0.0
392001,0.0
393001,0.0
394077,0.0
395076,0.0
396045,0.0
397083,0.0
398083,0.0
399021,0.0
400050,0.0
401001,0.0
402002,0.0
403001,0.0
404056,0.0
405001,0.0
406104,0.0
407083,0.0
408086,0.0
409081,0.0
410060,0.0
411079,0.0
412078,0.0
413096,0.0
414045,0.0
415104,0.0
416043,0.0
417043,0.0
418101,0.0
419080,0.0
420079,0.0
421078,0.0
422001,0.0
423076,0.0
424005,0.0
425094,0.0
426073,0.0
427082,0.0
428081,0.0
429040,0.0
430059,0.0
431078,0.0
432007,0.0
433106,0.0
434085,0.0
435054,0.0
436102,0.0
437061,0.0
438080,0.0
439079,0.0
440078,0.0
441077,0.0
442106,0.0
443105,0.0
444084,0.0
445053,0.0
446082,0.0
447081,0.0
448060,0.0
449068,0.0
450078,0.0
451077,0.0
452075,0.0
453104,0.0
454103,0.0
455102,0.0
456071,0.0
457080,0.0
458109,0.0
459078,0.0
460077,0.0
461046,0.0
462105,0.0
463034,0.0
464083,0.0
465036,0.0
466081,0.0
467109,0.0
468079,0.0
469078,0.0
470066,0.0
471001,0.0
472002,0.0
473103,0.0
474082,0.0
475001,0.0
476080,0.0
477079,0.0
478108,0.0
479007,0.0
480076,0.0
481055,0.0
482104,0.0
483083,0.0
484082,0.0
485081,0.0
486080,0.0
487078,0.0
488107,0.0
489080,0.0
490075,0.0
491094,0.0
492001,0.0
493082,0.0
494001,0.0
495050,0.0
496069,0.0
497108,0.0
498077,0.0
499106,0.0
500095,0.0
501104,0.0
502103,0.0
503102,0.0
504071,0.0
505002,0.0
506079,0.0
507107,0.0
508077,0.0
509106,0.0
510075,0.0
511083,0.0
512082,0.0
513081,0.0
514080,0.0
515079,0.0
516048,0.0
517077,0.0
518076,0.0
519085,0.0
520064,0.0
521063,0.0
522072,0.0
523081,0.0
524080,0.0
525029,0.0
526107,0.0
527076,0.0
528105,0.0
529104,0.0
530013,0.0
531082,0.0
532101,0.0
533070,0.0
534059,0.0
535108,0.0
536077,0.0
537076,0.0
538105,0.0
539084,0.0
540073,0.0
541082,0.0
542101,0.0
543030,0.0
544108,0.0
545078,0.0
546036,0.0
547065,0.0
548084,0.0
549001,0.0
550086,0.0
551061,0.0
552001,0.0
553069,0.0
554078,0.0
555077,0.0
556076,0.0
557105,0.0
558064,0.0
559103,0.0
560092,0.0
561081,0.0
562001,0.0
563079,0.0
564078,0.0
565107,0.0
566002,0.0
567105,0.0
568077,0.0
569043,0.0
570081,0.0
571060,0.0
572079,0.0
573108,0.0
574047,0.0
575001,0.0
576065,0.0
577044,0.0
578083,0.0
579082,0.0
580051,0.0
581070,0.0
582039,0.0
583001,0.0
584077,0.0
585076,0.0
586084,0.0
587084,0.0
588001,0.0
589091,0.0
590084,0.0
591113,0.0
592078,0.0
593001,0.0
594066,0.0
595065,0.0
596074,0.0
597083,0.0
598082,0.0
599081,0.0
600001,0.0
601079,0.0
602108,0.0
603067,0.0
604076,0.0
605074,0.0
606084,0.0
607013,0.0
608092,0.0
609081,0.0
610079,0.0
611078,0.0
612077,0.0
613016,0.0
614075,0.0
615104,0.0
616083,0.0
617112,0.0
618081,0.0
619080,0.0
620019,0.0
621078,0.0
622107,0.0
623006,0.0
624095,0.0
625074,0.0
626003,0.0
627082,0.0
628070,0.0
629110,0.0
630078,0.0
631007,0.0
632076,0.0
633075,0.0
634084,0.0
635103,0.0
636092,0.0
637015,0.0
638080,0.0
639049,0.0
640028,0.0
641057,0.0
642076,0.0
643105,0.0
644001,0.0
645033,0.0
646022,0.0
647081,0.0
648040,0.0
649079,0.0
650078,0.0
651076,0.0
652036,0.0
653074,0.0
654073,0.0
655001,0.0
656051,0.0
657100,0.0
658001,0.0
659078,0.0
660077,0.0
661096,0.0
662085,0.0
663002,0.0
664083,0.0
665112,0.0
666001,0.0
667050,0.0
668002,0.0
669058,0.0
670067,0.0
671076,0.0
672001,0.0
673003,0.0
674013,0.0
675082,0.0
676100,0.0
677060,0.0
678028,0.0
679077,0.0
680106,0.0
681085,0.0
682084,0.0
683053,0.0
684112,0.0
685081,0.0
686080,0.0
687109,0.0
688081,0.0
689001,0.0
690076,0.0
691005,0.0
692084,0.0
693083,0.0
694052,0.0
695011,0.0
696070,0.0
697108,0.0
698058,0.0
699076,0.0
700106,0.0
701104,0.0
702033,0.0
703062,0.0
704081,0.0
705010,0.0
706079,0.0
707002,0.0
708057,0.0
709002,0.0
710105,0.0
711001,0.0
712023,0.0
713082,0.0
714001,0.0
715060,0.0
716109,0.0
717078,0.0
718107,0.0
719076,0.0
720075,0.0
721084,0.0
722083,0.0
723082,0.0
724081,0.0
725001,0.0
726008,0.0
727108,0.0
728106,0.0
729105,0.0
730104,0.0
731107,0.0
732082,0.0
733081,0.0
734080,0.0
735079,0.0
736078,0.0
737107,0.0
738076,0.0
739085,0.0
740084,0.0
741083,0.0
742102,0.0
743081,0.0
744070,0.0
745079,0.0
746078,0.0
747107,0.0
748075,0.0
749005,0.0
750083,0.0
751032,0.0
752081,0.0
753001,0.0
754109,0.0
755001,0.0
756057,0.0
757106,0.0
758075,0.0
759034,0.0
760063,0.0
761082,0.0
762081,0.0
763080,0.0
764029,0.0
765088,0.0
766087,0.0
767056,0.0
768075,0.0
769014,0.0
770086,0.0
771092,0.0
772081,0.0
773060,0.0
774109,0.0
775028,0.0
776076,0.0
777056,0.0
778104,0.0
779073,0.0
780001,0.0
781081,0.0
782100,0.0
783109,0.0
784001,0.0
785077,0.0
786086,0.0
787075,0.0
788014,0.0
789093,0.0
790102,0.0
791002,0.0
792080,0.0
793049,0.0
794001,0.0
795007,0.0
796002,0.0
797035,0.0
798002,0.0
799073,0.0
800022,0.0
801101,0.0
802080,0.0
803079,0.0
804078,0.0
805107,0.0
806086,0.0
807035,0.0
808001,0.0
809033,0.0
810051,0.0
811084,0.0
812080,0.0
813068,0.0
814077,0.0
815096,0.0
816035,0.0
817045,0.0
818001,0.0
819102,0.0
820081,0.0
821080,0.0
822079,0.0
823048,0.0
824077,0.0
825076,0.0
826025,0.0
827084,0.0
828113,0.0
829112,0.0
830084,0.0
831080,0.0
832112,0.0
833108,0.0
834077,0.0
835106,0.0
836025,0.0
837084,0.0
838103,0.0
839082,0.0
840080,0.0
841080,0.0
842079,0.0
843078,0.0
844106,0.0
845076,0.0
846084,0.0
847002,0.0
848013,0.0
849085,0.0
850080,0.0
851083,0.0
852078,0.0
853077,0.0
854106,0.0
855055,0.0
856001,0.0
857073,0.0
858092,0.0
859101,0.0
860001,0.0
861079,0.0
862038,0.0
863001,0.0
864076,0.0
865095,0.0
866014,0.0
867113,0.0
868001,0.0
869041,0.0
870040,0.0
871109,0.0
872108,0.0
873077,0.0
874006,0.0
875085,0.0
876074,0.0
877083,0.0
878062,0.0
879081,0.0
880080,0.0
881078,0.0
882078,0.0
883047,0.0
884002,0.0
885074,0.0
886093,0.0
887082,0.0
888081,0.0
889011,0.0
890083,0.0
891078,0.0
892077,0.0
893066,0.0
894002,0.0
895054,0.0
896083,0.0
897082,0.0
898101,0.0
899100,0.0
900089,0.0
901108,0.0
902007,0.0
903006,0.0
904005,0.0
905034,0.0
906083,0.0
907112,0.0
908081,0.0
909084,0.0
910079,0.0
911078,0.0
912001,0.0
913046,0.0
914075,0.0
915001,0.0
916083,0.0
917082,0.0
918081,0.0
919001,0.0
920002,0.0
921078,0.0
922107,0.0
923076,0.0
924075,0.0
925054,0.0
926083,0.0
927082,0.0
928084,0.0
929001,0.0
930079,0.0
931108,0.0
932106,0.0
933106,0.0
934074,0.0
935083,0.0
936083,0.0
937051,0.0
938001,0.0
939079,0.0
940108,0.0
941107,0.0
942036,0.0
943076,0.0
944084,0.0
945083,0.0
946082,0.0
947081,0.0
948020,0.0
949109,0.0
950078,0.0
951077,0.0
952106,0.0
953001,0.0
954014,0.0
955103,0.0
956092,0.0
957101,0.0
958100,0.0
959079,0.0
960038,0.0
961001,0.0
962046,0.0
963001,0.0
964074,0.0
965083,0.0
966112,0.0
967001,0.0
968080,0.0
969079,0.0
970018,0.0
971107,0.0
972001,0.0
973085,0.0
974064,0.0
975083,0.0
976082,0.0
977021,0.0
978110,0.0
979069,0.0
980108,0.0
981107,0.0
982006,0.0
983095,0.0
984034,0.0
985083,0.0
986065,0.0
987084,0.0
988080,0.0
989039,0.0
990008,0.0
991077,0.0
992076,0.0
993045,0.0
994084,0.0
995003,0.0
996012,0.0
997091,0.0
998110,0.0
999068,0.0
1000002,0.0
1001057,0.0
1002076,0.0
1003085,0.0
1004073,0.0
1005036,0.0
1006051,0.0
1007061,0.0
1008001,0.0
1009078,0.0
1010001,0.0
1011106,0.0
1012076,0.0
1013085,0.0
1014034,0.0
1015102,0.0
1016062,0.0
1017001,0.0
1018110,0.0
1019108,0.0
1020047,0.0
1021002,0.0
1022075,0.0
1023075,0.0
1024073,0.0
1025022,0.0
1026081,0.0
1027021,0.0
1028109,0.0
1029038,0.0
1030002,0.0
1031076,0.0
1032075,0.0
1033004,0.0
1034001,0.0
1035022,0.0
1036081,0.0
1037081,0.0
1038079,0.0
1039078,0.0
1040037,0.0
1041096,0.0
1042002,0.0
1043075,0.0
1044093,0.0
1045032,0.0
1046081,0.0
1047080,0.0
1048019,0.0
1049112,0.0
1050107,0.0
1051076,0.0
1052075,0.0
1053002,0.0
1054083,0.0
1055102,0.0
1056001,0.0
1057030,0.0
1058079,0.0
1059078,0.0
1060057,0.0
1061106,0.0
1062025,0.0
1063084,0.0
1064037,0.0
1065002,0.0
1066031,0.0
1067100,0.0
1068029,0.0
1069048,0.0
1070077,0.0
1071106,0.0
1072085,0.0
1073024,0.0
1074083,0.0
1075082,0.0
1076071,0.0
1077080,0.0
1078029,0.0
1079108,0.0
1080027,0.0
1081056,0.0
1082085,0.0
1083005,0.0
1084083,0.0
1085082,0.0
1086001,0.0
1087100,0.0
1088109,0.0
1089078,0.0
1090107,0.0
1091106,0.0
1092001,0.0
1093084,0.0
1094043,0.0
1095082,0.0
1096001,0.0
1097080,0.0
1098039,0.0
1099001,0.0
1100077,0.0
1101006,0.0
1102095,0.0
1103084,0.0
1104083,0.0
1105112,0.0
1106051,0.0
1107100,0.0
1108079,0.0
1109078,0.0
1110077,0.0
1111002,0.0
1112026,0.0
1113004,0.0
1114103,0.0
1115001,0.0
1116041,0.0
1117081,0.0
1118049,0.0
1119068,0.0
1120107,0.0
1121017,0.0
1122075,0.0
1123104,0.0
1124093,0.0
1125082,0.0
1126081,0.0
1127080,0.0
1128019,0.0
1129078,0.0
1130002,0.0
1131076,0.0
1132096,0.0
1133085,0.0
1134001,0.0
1135083,0.0
1136032,0.0
1137011,0.0
1138079,0.0
1139078,0.0
1140058,0.0
1141007,0.0
1142001,0.0
1143105,0.0
1144053,0.0
1145082,0.0
1146062,0.0
1147061,0.0
1148093,0.0
1149079,0.0
1150007,0.0
1151077,0.0
1152076,0.0
1153075,0.0
1154084,0.0
1155083,0.0
1156072,0.0
1157081,0.0
1158001,0.0
1159049,0.0
1160068,0.0
1161047,0.0
1162096,0.0
1163075,0.0
1164104,0.0
1165113,0.0
1166082,0.0
1167084,0.0
1168001,0.0
1169049,0.0
1170078,0.0
1171001,0.0
1172076,0.0
1173085,0.0
1174084,0.0
1175103,0.0
1176082,0.0
1177081,0.0
1178020,0.0
1179109,0.0
1180078,0.0
1181107,0.0
1182086,0.0
1183085,0.0
1184104,0.0
1185076,0.0
1186082,0.0
1187084,0.0
1188103,0.0
1189079,0.0
1190078,0.0
1191007,0.0
1192076,0.0
1193085,0.0
1194104,0.0
1195023,0.0
1196102,0.0
1197081,0.0
1198080,0.0
1199109,0.0
1200108,0.0
1201087,0.0
1202106,0.0
1203001,0.0
1204014,0.0
1205013,0.0
1206052,0.0
1207011,0.0
1208060,0.0
1209079,0.0
1210108,0.0
1211047,0.0
1212076,0.0
1213075,0.0
1214104,0.0
1215024,0.0
1216001,0.0
1217102,0.0
1218100,0.0
1219019,0.0
1220108,0.0
1221018,0.0
1222077,0.0
1223005,0.0
1224105,0.0
1225103,0.0
1226086,0.0
1227082,0.0
1228081,0.0
1229110,0.0
1230079,0.0
1231098,0.0
1232076,0.0
1233076,0.0
1234085,0.0
1235104,0.0
1236083,0.0
1237082,0.0
1238081,0.0
1239002,0.0
1240079,0.0
1241068,0.0
1242087,0.0
1243026,0.0
1244095,0.0
1245084,0.0
1246103,0.0
1247105,0.0
1248002,0.0
1249080,0.0
1250079,0.0
1251068,0.0
1252077,0.0
1253076,0.0
1254075,0.0
1255001,0.0
1256083,0.0
1257082,0.0
1258041,0.0
1259080,0.0
1260079,0.0
1261098,0.0
1262087,0.0
1263076,0.0
1264045,0.0
1265074,0.0
1266103,0.0
1267003,0.0
1268001,0.0
1269081,0.0
1270079,0.0
1271078,0.0
1272097,0.0
1273076,0.0
1274026,0.0
1275045,0.0
1276083,0.0
1277083,0.0
1278001,0.0
1279031,0.0
1280090,0.0
1281088,0.0
1282087,0.0
1283001,0.0
1284075,0.0
1285064,0.0
1286087,0.0
1287083,0.0
1288082,0.0
1289002,0.0
1290060,0.0
1291079,0.0
1292108,0.0
1293077,0.0
1294001,0.0
1295075,0.0
1296094,0.0
1297083,0.0
1298082,0.0
1299081,0.0
1300080,0.0
1301001,0.0
1302088,0.0
1303047,0.0
1304076,0.0
1305001,0.0
1306088,0.0
1307103,0.0
1308082,0.0
1309101,0.0
1310080,0.0
1311079,0.0
1312002,0.0
1313067,0.0
1314106,0.0
1315025,0.0
1316064,0.0
1317073,0.0
1318092,0.0
1319081,0.0
1320081,0.0
1321079,0.0
1322004,0.0
1323067,0.0
1324076,0.0
1325001,0.0
1326104,0.0
1327054,0.0
1328083,0.0
1329082,0.0
1330081,0.0
1331009,0.0
1332078,0.0
1333078,0.0
1334107,0.0
1335016,0.0
1336075,0.0
1337034,0.0
1338023,0.0
1339082,0.0
1340081,0.0
1341110,0.0
1342009,0.0
1343078,0.0
1344077,0.0
1345076,0.0
1346085,0.0
1347088,0.0
1348023,0.0
1349082,0.0
1350051,0.0
1351080,0.0
1352079,0.0
1353078,0.0
1354077,0.0
1355001,0.0
1356085,0.0
1357104,0.0
1358093,0.0
1359001,0.0
1360081,0.0
1361030,0.0
1362079,0.0
1363001,0.0
1364007,0.0
1365002,0.0
1366056,0.0
1367104,0.0
1368001,0.0
1369023,0.0
1370082,0.0
1371001,0.0
1372080,0.0
1373001,0.0
1374001,0.0
1375001,0.0
1376076,0.0
1377085,0.0
1378001,0.0
1379083,0.0
1380062,0.0
1381091,0.0
1382080,0.0
1383049,0.0
1384088,0.0
1385037,0.0
1386046,0.0
1387075,0.0
1388104,0.0
1389083,0.0
1390062,0.0
1391031,0.0
1392100,0.0
1393039,0.0
1394078,0.0
1395077,0.0
1396106,0.0
1397075,0.0
1398074,0.0
1399083,0.0
1400022,0.0
1401081,0.0
1402081,0.0
1403110,0.0
1404078,0.0
1405107,0.0
1406077,0.0
1407075,0.0
1408064,0.0
1409074,0.0
1410013,0.0
1411082,0.0
1412071,0.0
1413080,0.0
1414109,0.0
1415058,0.0
1416077,0.0
1417076,0.0
1418001,0.0
1419054,0.0
1420083,0.0
1421032,0.0
1422071,0.0
1423110,0.0
1424109,0.0
1425001,0.0
1426077,0.0
1427106,0.0
1428005,0.0
1429074,0.0
1430103,0.0
1431032,0.0
1432101,0.0
1433100,0.0
1434019,0.0
1435078,0.0
1436067,0.0
1437076,0.0
1438105,0.0
1439015,0.0
1440034,0.0
1441083,0.0
1442082,0.0
1443061,0.0
1444109,0.0
1445029,0.0
1446108,0.0
1447107,0.0
1448046,0.0
1449015,0.0
1450044,0.0
1451073,0.0
1452082,0.0
1453081,0.0
1454020,0.0
1455109,0.0
1456078,0.0
1457037,0.0
1458076,0.0
1459085,0.0
1460074,0.0
1461033,0.0
1462082,0.0
1463111,0.0
1464054,0.0
1465079,0.0
1466078,0.0
1467081,0.0
1468076,0.0
1469015,0.0
1470001,0.0
1471001,0.0
1472082,0.0
1473051,0.0
1474080,0.0
1475049,0.0
1476078,0.0
1477078,0.0
1478076,0.0
1479001,0.0
1480085,0.0
1481084,0.0
1482083,0.0
1483062,0.0
1484061,0.0
1485080,0.0
1486079,0.0
1487078,0.0
1488107,0.0
1489026,0.0
1490085,0.0
1491084,0.0
1492002,0.0
1493102,0.0
1494081,0.0
1495080,0.0
1496039,0.0
1497068,0.0
1498077,0.0
1499001,0.0
1500045,0.0
1501015,0.0
1502083,0.0
1503082,0.0
1504045,0.0
1505110,0.0
1506040,0.0
1507049,0.0
1508078,0.0
1509047,0.0
1510106,0.0
1511001,0.0
1512054,0.0
1513083,0.0
1514102,0.0
1515001,0.0
1516080,0.0
1517079,0.0
1518108,0.0
1519067,0.0
1520076,0.0
1521085,0.0
1522001,0.0
1523016,0.0
1524082,0.0
1525081,0.0
1526070,0.0
1527039,0.0
1528108,0.0
1529057,0.0
1530036,0.0
1531075,0.0
1532002,0.0
1533073,0.0
1534083,0.0
1535011,0.0
1536081,0.0
1537080,0.0
1538049,0.0
1539078,0.0
1540077,0.0
1541001,0.0
1542095,0.0
1543002,0.0
1544113,0.0
1545082,0.0
1546061,0.0
1547110,0.0
1548079,0.0
1549028,0.0
1550047,0.0
1551076,0.0
1552075,0.0
1553084,0.0
1554103,0.0
1555002,0.0
1556001,0.0
1557081,0.0
1558079,0.0
1559078,0.0
1560017,0.0
1561076,0.0
1562009,0.0
1563105,0.0
1564084,0.0
1565086,0.0
1566101,0.0
1567081,0.0
1568113,0.0
1569109,0.0
1570078,0.0
1571077,0.0
1572006,0.0
1573105,0.0
1574084,0.0
1575103,0.0
1576082,0.0
1577051,0.0
1578080,0.0
1579079,0.0
1580001,0.0
1581097,0.0
1582046,0.0
1583075,0.0
1584084,0.0
1585023,0.0
1586082,0.0
1587081,0.0
1588081,0.0
1589079,0.0
1590078,0.0
1591078,0.0
1592077,0.0
1593066,0.0
1594075,0.0
1595084,0.0
1596083,0.0
1597022,0.0
1598051,0.0
1599100,0.0
1600109,0.0
1601108,0.0
1602097,0.0
1603076,0.0
1604025,0.0
1605114,0.0
1606054,0.0
1607003,0.0
1608032,0.0
1609081,0.0
1610079,0.0
1611001,0.0
1612098,0.0
1613002,0.0
1614001,0.0
1615065,0.0
1616044,0.0
1617023,0.0
1618001,0.0
1619081,0.0
1620080,0.0
1621079,0.0
1622018,0.0
1623087,0.0
1624016,0.0
1625002,0.0
1626074,0.0
1627087,0.0
1628072,0.0
1629081,0.0
1630081,0.0
1631079,0.0
1632009,0.0
1633018,0.0
1634106,0.0
1635076,0.0
1636085,0.0
1637024,0.0
1638083,0.0
1639082,0.0
1640081,0.0
1641080,0.0
1642089,0.0
1643108,0.0
1644107,0.0
1645076,0.0
1646085,0.0
1647024,0.0
1648043,0.0
1649083,0.0
1650081,0.0
1651002,0.0
1652079,0.0
1653068,0.0
1654078,0.0
1655057,0.0
1656076,0.0
1657002,0.0
1658002,0.0
1659043,0.0
1660042,0.0
1661021,0.0
1662080,0.0
1663079,0.0
1664088,0.0
1665077,0.0
1666002,0.0
1667035,0.0
1668074,0.0
1669002,0.0
1670083,0.0
1671081,0.0
1672090,0.0
1673080,0.0
1674029,0.0
1675001,0.0
1676027,0.0
1677076,0.0
1678055,0.0
1679084,0.0
1680103,0.0
1681001,0.0
1682091,0.0
1683050,0.0
1684022,0.0
1685078,0.0
1686107,0.0
1687001,0.0
1688026,0.0
1689024,0.0
1690064,0.0
1691102,0.0
1692081,0.0
1693001,0.0
1694001,0.0
1695049,0.0
1696002,0.0
1697007,0.0
1698076,0.0
1699085,0.0
1700074,0.0
1701083,0.0
1702082,0.0
1703081,0.0
1704080,0.0
1705079,0.0
1706108,0.0
1707081,0.0
1708106,0.0
1709109,0.0
1710074,0.0
1711084,0.0
1712083,0.0
1713082,0.0
1714001,0.0
1715110,0.0
1716079,0.0
1717078,0.0
1718107,0.0
1719026,0.0
1720075,0.0
1721104,0.0
1722063,0.0
1723082,0.0
1724102,0.0
1725083,0.0
1726089,0.0
1727109,0.0
1728058,0.0
1729076,0.0
1730106,0.0
1731085,0.0
1732084,0.0
1733083,0.0
1734002,0.0
1735021,0.0
1736020,0.0
1737079,0.0
1738078,0.0
1739037,0.0
1740026,0.0
1741076,0.0
1742015,0.0
1743006,0.0
1744042,0.0
1745082,0.0
1746081,0.0
1747030,0.0
1748109,0.0
1749001,0.0
1750067,0.0
1751006,0.0
1752105,0.0
1753074,0.0
1754063,0.0
1755001,0.0
1756081,0.0
1757070,0.0
1758109,0.0
1759001,0.0
1760001,0.0
1761037,0.0
1762106,0.0
1763085,0.0
1764002,0.0
1765113,0.0
1766082,0.0
1767071,0.0
1768010,0.0
1769069,0.0
1770078,0.0
1771107,0.0
1772076,0.0
1773035,0.0
1774084,0.0
1775054,0.0
1776082,0.0
1777001,0.0
1778071,0.0
1779001,0.0
1780079,0.0
1781108,0.0
1782047,0.0
1783106,0.0
1784085,0.0
1785084,0.0
1786083,0.0
1787082,0.0
1788081,0.0
1789100,0.0
1790079,0.0
1791088,0.0
1792078,0.0
1793087,0.0
1794029,0.0
1795105,0.0
1796002,0.0
1797103,0.0
1798095,0.0
1799081,0.0
1800080,0.0
1801079,0.0
1802108,0.0
1803028,0.0
1804017,0.0
1805075,0.0
1806074,0.0
1807044,0.0
1808023,0.0
1809082,0.0
1810101,0.0
1811080,0.0
1812079,0.0
1813078,0.0
1814087,0.0
1815001,0.0
1816015,0.0
1817024,0.0
1818003,0.0
1819013,0.0
1820081,0.0
1821104,0.0
1822080,0.0
1823001,0.0
1824078,0.0
1825047,0.0
1826066,0.0
1827035,0.0
1828084,0.0
1829083,0.0
1830082,0.0
1831021,0.0
1832040,0.0
1833049,0.0
1834001,0.0
1835107,0.0
1836107,0.0
1837075,0.0
1838085,0.0
1839084,0.0
1840083,0.0
1841082,0.0
1842081,0.0
1843080,0.0
1844079,0.0
1845108,0.0
1846107,0.0
1847106,0.0
1848002,0.0
1849085,0.0
1850023,0.0
1851002,0.0
1852082,0.0
1853081,0.0
1854080,0.0
1855001,0.0
1856088,0.0
1857002,0.0
1858002,0.0
1859085,0.0
1860084,0.0
1861013,0.0
1862032,0.0
1863081,0.0
1864080,0.0
1865080,0.0
1866002,0.0
1867078,0.0
1868001,0.0
1869076,0.0
1870095,0.0
1871094,0.0
1872043,0.0
1873082,0.0
1874081,0.0
1875070,0.0
