Time (ms), eCO2 density (ppm)
414070,400.0
414579,400.0
415025,400.0
415608,400.0
416068,400.0
416607,400.0
417067,400.0
417606,400.0
418025,400.0
418605,400.0
419104,400.0
419604,400.0
420103,400.0
420603,400.0
421102,400.0
421602,400.0
422025,400.0
422513,400.0
423100,400.0
423513,400.0
424030,400.0
424599,400.0
425013,400.0
425607,400.0
426097,400.0
426525,400.0
427106,400.0
427605,400.0
428108,400.0
428608,400.0
429064,400.0
429564,400.0
430083,400.0
430526,400.0
431106,400.0
431541,400.0
432031,400.0
432570,400.0
433025,400.0
433599,400.0
434109,400.0
434558,400.0
435078,400.0
435607,400.0
436025,400.0
436606,400.0
437086,400.0
437595,400.0
438105,400.0
438513,400.0
439103,400.0
439525,400.0
440102,400.0
440602,400.0
441102,400.0
441601,400.0
442025,400.0
442580,400.0
443025,400.0
443599,400.0
444108,400.0
444538,400.0
445077,400.0
445607,400.0
446106,400.0
446526,400.0
447105,400.0
447513,400.0
448087,400.0
448543,400.0
449097,400.0
449542,400.0
450106,400.0
450601,400.0
451101,400.0
451600,400.0
452100,400.0
452609,400.0
453025,400.0
453525,400.0
454025,400.0
454607,400.0
455025,400.0
455526,400.0
456096,400.0
456605,400.0
457105,400.0
457525,400.0
458025,400.0
458583,400.0
459102,400.0
459602,400.0
460101,400.0
460525,400.0
461070,400.0
461560,400.0
462025,400.0
462609,400.0
463058,400.0
463608,400.0
464107,400.0
464525,400.0
465060,400.0
465525,400.0
466105,400.0
466604,400.0
467025,400.0
467553,400.0
468106,400.0
468603,400.0
469105,400.0
469541,400.0
470091,400.0
470600,400.0
471025,400.0
471579,400.0
472026,400.0
472608,400.0
473025,400.0
473607,400.0
474106,400.0
474576,400.0
475025,400.0
475605,400.0
476104,400.0
476544,400.0
477103,400.0
477603,400.0
478025,400.0
478602,400.0
479031,400.0
479541,400.0
480100,400.0
480600,400.0
481079,400.0
481609,400.0
482025,400.0
482578,400.0
483107,400.0
483587,400.0
484106,400.0
484606,400.0
485105,400.0
485604,400.0
486104,400.0
486525,400.0
487103,400.0
487525,400.0
488025,400.0
488601,400.0
489104,400.0
489604,400.0
490103,400.0
490609,400.0
491013,400.0
491558,400.0
492025,400.0
492525,400.0
493106,400.0
493526,400.0
494025,400.0
494605,400.0
495075,400.0
495525,400.0
496094,400.0
496526,400.0
497025,400.0
497602,400.0
498101,400.0
498601,400.0
499025,400.0
499600,400.0
500013,400.0
500609,400.0
501025,400.0
501525,400.0
502025,400.0
502526,400.0
503025,400.0
503525,400.0
504095,400.0
504605,400.0
505030,400.0
505603,400.0
506103,400.0
506612,400.0
507025,400.0
507601,400.0
508101,400.0
508560,400.0
509025,400.0
509599,400.0
510099,400.0
510608,400.0
511108,400.0
511607,400.0
512106,400.0
512586,400.0
513106,400.0
513525,400.0
514104,400.0
514513,400.0
515104,400.0
515603,400.0
516073,400.0
516592,400.0
517101,400.0
517601,400.0
518100,400.0
518590,400.0
519109,400.0
519609,400.0
520088,400.0
520598,400.0
521087,400.0
521526,400.0
522096,400.0
522525,400.0
523105,400.0
523525,400.0
524104,400.0
524513,400.0
525053,400.0
525530,400.0
526025,400.0
526526,400.0
527101,400.0
527600,400.0
528025,400.0
528525,400.0
529025,400.0
529525,400.0
530038,400.0
530587,400.0
531110,400.0
531606,400.0
532025,400.0
532605,400.0
533094,400.0
533604,400.0
534083,400.0
534603,400.0
535025,400.0
535602,400.0
536101,400.0
536601,400.0
537100,400.0
537526,400.0
538025,400.0
538579,400.0
539108,400.0
539588,400.0
540097,400.0
540606,400.0
541106,400.0
541606,400.0
542025,400.0
542604,400.0
543054,400.0
543525,400.0
544025,400.0
544602,400.0
545102,400.0
545601,400.0
546061,400.0
546610,400.0
547090,400.0
547609,400.0
548109,400.0
548538,400.0
549025,400.0
549607,400.0
550110,400.0
550606,400.0
551086,400.0
551605,400.0
552025,400.0
552525,400.0
553094,400.0
553525,400.0
554102,400.0
554542,400.0
555101,400.0
555601,400.0
556100,400.0
556540,400.0
557025,400.0
557599,400.0
558088,400.0
558548,400.0
559025,400.0
559587,400.0
560013,400.0
560525,400.0
561105,400.0
561604,400.0
562025,400.0
562525,400.0
563103,400.0
563562,400.0
564102,400.0
564601,400.0
565028,400.0
565610,400.0
566030,400.0
566526,400.0
567025,400.0
567538,400.0
568101,400.0
568607,400.0
569067,400.0
569566,400.0
570109,400.0
570526,400.0
571085,400.0
571544,400.0
572103,400.0
572543,400.0
573025,400.0
573542,400.0
574071,400.0
574571,400.0
575025,400.0
575580,400.0
576089,400.0
576525,400.0
577069,400.0
577608,400.0
578107,400.0
578607,400.0
579106,400.0
579606,400.0
580075,400.0
580544,400.0
581094,400.0
581544,400.0
582063,400.0
582602,400.0
583025,400.0
583602,400.0
584101,400.0
584600,400.0
585100,400.0
585590,400.0
586109,400.0
586525,400.0
587108,400.0
587560,400.0
588025,400.0
588606,400.0
589013,400.0
589605,400.0
590108,400.0
590604,400.0
591025,400.0
591603,400.0
592106,400.0
592602,400.0
593025,400.0
593591,400.0
594090,400.0
594540,400.0
595090,400.0
595609,400.0
596098,400.0
596608,400.0
597108,400.0
597526,400.0
598106,400.0
598525,400.0
599105,400.0
599525,400.0
600025,400.0
600604,400.0
601103,400.0
601525,400.0
602025,400.0
602581,400.0
603091,400.0
603525,400.0
604100,400.0
604569,400.0
605099,400.0
605608,400.0
606108,400.0
606577,400.0
607037,400.0
607606,400.0
608013,400.0
608575,400.0
609105,400.0
609604,400.0
610104,400.0
610603,400.0
611103,400.0
611602,400.0
612102,400.0
612526,400.0
613041,400.0
613570,400.0
614100,400.0
614539,400.0
615025,400.0
615525,400.0
616107,400.0
616607,400.0
617028,400.0
617529,400.0
618105,400.0
618545,400.0
619104,400.0
619604,400.0
620043,400.0
620603,400.0
621102,400.0
621526,400.0
622025,400.0
622526,400.0
623030,400.0
623599,400.0
624013,400.0
624525,400.0
625098,400.0
625607,400.0
626028,400.0
626607,400.0
627106,400.0
627605,400.0
628095,400.0
628604,400.0
629025,400.0
629543,400.0
630103,400.0
630602,400.0
631032,400.0
631601,400.0
632101,400.0
632600,400.0
633100,400.0
633599,400.0
634108,400.0
634608,400.0
635025,400.0
635525,400.0
636013,400.0
636606,400.0
637039,400.0
637605,400.0
638104,400.0
638584,400.0
639077,400.0
639603,400.0
640052,400.0
640602,400.0
641081,400.0
641541,400.0
642100,400.0
642580,400.0
643025,400.0
643529,400.0
644025,400.0
644608,400.0
645057,400.0
645607,400.0
646050,400.0
646559,400.0
647105,400.0
647588,400.0
648068,400.0
648604,400.0
649103,400.0
649602,400.0
650105,400.0
650525,400.0
651101,400.0
651560,400.0
652060,400.0
652609,400.0
653099,400.0
653608,400.0
654098,400.0
654607,400.0
655025,400.0
655606,400.0
656076,400.0
656605,400.0
657025,400.0
657604,400.0
658025,400.0
658603,400.0
659102,400.0
659525,400.0
660101,400.0
660601,400.0
661013,400.0
661600,400.0
662109,400.0
662525,400.0
663026,400.0
663608,400.0
664107,400.0
664525,400.0
665025,400.0
665606,400.0
666037,400.0
666605,400.0
667078,400.0
667513,400.0
668026,400.0
668525,400.0
669082,400.0
669531,400.0
670091,400.0
670526,400.0
671100,400.0
671590,400.0
672025,400.0
672588,400.0
673028,400.0
673577,400.0
674037,400.0
674606,400.0
675106,400.0
675575,400.0
676025,400.0
676526,400.0
677084,400.0
677543,400.0
678053,400.0
678602,400.0
679102,400.0
679525,400.0
680025,400.0
680513,400.0
681110,400.0
681579,400.0
682108,400.0
682548,400.0
683077,400.0
683525,400.0
684028,400.0
684606,400.0
685105,400.0
685549,400.0
686104,400.0
686513,400.0
687025,400.0
687603,400.0
688106,400.0
688602,400.0
689025,400.0
689604,400.0
690100,400.0
690525,400.0
691029,400.0
691608,400.0
692108,400.0
692608,400.0
693107,400.0
693596,400.0
694076,400.0
694525,400.0
695035,400.0
695604,400.0
696094,400.0
696603,400.0
697025,400.0
697513,400.0
698082,400.0
698525,400.0
699101,400.0
699526,400.0
700025,400.0
700609,400.0
701025,400.0
701598,400.0
702058,400.0
702525,400.0
703087,400.0
703546,400.0
704106,400.0
704525,400.0
705038,400.0
705604,400.0
706104,400.0
706525,400.0
707026,400.0
707602,400.0
708085,400.0
708601,400.0
709026,400.0
709600,400.0
710025,400.0
710539,400.0
711025,400.0
711525,400.0
712047,400.0
712513,400.0
713106,400.0
713596,400.0
714025,400.0
714595,400.0
715084,400.0
715604,400.0
716025,400.0
716603,400.0
717102,400.0
717532,400.0
718025,400.0
718526,400.0
719100,400.0
719610,400.0
720099,400.0
720525,400.0
721108,400.0
721607,400.0
722107,400.0
722606,400.0
723106,400.0
723605,400.0
724105,400.0
724604,400.0
725028,400.0
725529,400.0
726036,400.0
726602,400.0
727025,400.0
727525,400.0
728025,400.0
728600,400.0
729025,400.0
729599,400.0
730025,400.0
730612,400.0
731025,400.0
731525,400.0
732107,400.0
732606,400.0
733106,400.0
733525,400.0
734104,400.0
734525,400.0
735103,400.0
735553,400.0
736102,400.0
736572,400.0
737025,400.0
737601,400.0
738100,400.0
738600,400.0
739109,400.0
739525,400.0
740108,400.0
740578,400.0
741107,400.0
741606,400.0
742025,400.0
742525,400.0
743105,400.0
743544,400.0
744094,400.0
744533,400.0
745103,400.0
745612,400.0
746102,400.0
746526,400.0
747025,400.0
747601,400.0
748100,400.0
748526,400.0
749029,400.0
749608,400.0
750111,400.0
750567,400.0
751057,400.0
751526,400.0
752106,400.0
752575,400.0
753025,400.0
753584,400.0
754025,400.0
754525,400.0
755025,400.0
755592,400.0
756081,400.0
756513,400.0
757025,400.0
757600,400.0
758100,400.0
758599,400.0
759059,400.0
759608,400.0
760088,400.0
760525,400.0
761106,400.0
761556,400.0
762105,400.0
762605,400.0
763104,400.0
763604,400.0
764053,400.0
764603,400.0
765112,400.0
765552,400.0
766111,400.0
766591,400.0
767080,400.0
767525,400.0
768099,400.0
768569,400.0
769038,400.0
769525,400.0
770111,400.0
770607,400.0
771013,400.0
771536,400.0
772105,400.0
772564,400.0
773084,400.0
773603,400.0
774025,400.0
774525,400.0
775052,400.0
775602,400.0
776101,400.0
776525,400.0
777080,400.0
777529,400.0
778025,400.0
778578,400.0
779098,400.0
779587,400.0
780025,400.0
780525,400.0
781106,400.0
781605,400.0
782025,400.0
782584,400.0
783025,400.0
783525,400.0
784025,400.0
784513,400.0
785102,400.0
785571,400.0
786111,400.0
786531,400.0
787099,400.0
787589,400.0
788042,400.0
788548,400.0
789013,400.0
789607,400.0
790025,400.0
790606,400.0
791026,400.0
791608,400.0
792108,400.0
792604,400.0
793073,400.0
793603,400.0
794025,400.0
794525,400.0
795031,400.0
795525,400.0
796026,400.0
796600,400.0
797059,400.0
797525,400.0
798026,400.0
798526,400.0
799097,400.0
799525,400.0
800046,400.0
800606,400.0
801025,400.0
801526,400.0
802104,400.0
802604,400.0
803103,400.0
803603,400.0
804102,400.0
804602,400.0
805025,400.0
805600,400.0
806110,400.0
806599,400.0
807059,400.0
807525,400.0
808025,400.0
808526,400.0
809061,400.0
809607,400.0
810080,400.0
810575,400.0
811108,400.0
811513,400.0
812108,400.0
812603,400.0
813093,400.0
813513,400.0
814102,400.0
814571,400.0
815013,400.0
815525,400.0
816060,400.0
816525,400.0
817069,400.0
817525,400.0
818025,400.0
818607,400.0
819025,400.0
819606,400.0
820106,400.0
820605,400.0
821105,400.0
821604,400.0
822104,400.0
822603,400.0
823073,400.0
823602,400.0
824102,400.0
824601,400.0
825100,400.0
825525,400.0
826050,400.0
826609,400.0
827108,400.0
827588,400.0
828025,400.0
828607,400.0
829025,400.0
829525,400.0
830109,400.0
830609,400.0
831108,400.0
831584,400.0
832025,400.0
832603,400.0
833025,400.0
833602,400.0
834101,400.0
834601,400.0
835025,400.0
835599,400.0
836049,400.0
836549,400.0
837108,400.0
837598,400.0
838025,400.0
838606,400.0
839106,400.0
839596,400.0
840105,400.0
840525,400.0
841104,400.0
841573,400.0
842103,400.0
842583,400.0
843102,400.0
843601,400.0
844025,400.0
844525,400.0
845100,400.0
845529,400.0
846109,400.0
846598,400.0
847030,400.0
847607,400.0
848040,400.0
848546,400.0
849109,400.0
849525,400.0
850105,400.0
850604,400.0
851107,400.0
851603,400.0
852106,400.0
852582,400.0
853106,400.0
853526,400.0
854025,400.0
854600,400.0
855079,400.0
855609,400.0
856025,400.0
856598,400.0
857098,400.0
857587,400.0
858013,400.0
858596,400.0
859025,400.0
859525,400.0
860025,400.0
860525,400.0
861104,400.0
861603,400.0
862062,400.0
862526,400.0
863025,400.0
863525,400.0
864100,400.0
864525,400.0
865013,400.0
865529,400.0
866038,400.0
866548,400.0
867029,400.0
867525,400.0
868025,400.0
868606,400.0
869065,400.0
869526,400.0
870064,400.0
870603,400.0
871025,400.0
871525,400.0
872025,400.0
872572,400.0
873101,400.0
873591,400.0
874030,400.0
874599,400.0
875109,400.0
875525,400.0
876098,400.0
876525,400.0
877107,400.0
877607,400.0
878086,400.0
878535,400.0
879105,400.0
879604,400.0
880104,400.0
880525,400.0
881103,400.0
881602,400.0
882102,400.0
882602,400.0
883071,400.0
883600,400.0
884026,400.0
884590,400.0
885099,400.0
885608,400.0
886013,400.0
886607,400.0
887107,400.0
887525,400.0
888106,400.0
888605,400.0
889035,400.0
889584,400.0
890107,400.0
890526,400.0
891106,400.0
891602,400.0
892106,400.0
892561,400.0
893091,400.0
893525,400.0
894026,400.0
894526,400.0
895079,400.0
895525,400.0
896108,400.0
896577,400.0
897106,400.0
897606,400.0
898025,400.0
898605,400.0
899025,400.0
899525,400.0
900013,400.0
900525,400.0
901025,400.0
901525,400.0
902031,400.0
902601,400.0
903031,400.0
903525,400.0
904029,400.0
904609,400.0
905058,400.0
905525,400.0
906108,400.0
906525,400.0
907025,400.0
907576,400.0
908105,400.0
908525,400.0
909108,400.0
909554,400.0
910107,400.0
910607,400.0
911106,400.0
911525,400.0
912025,400.0
912601,400.0
913070,400.0
913600,400.0
914099,400.0
914529,400.0
915025,400.0
915608,400.0
916107,400.0
916607,400.0
917106,400.0
917526,400.0
918105,400.0
918555,400.0
919025,400.0
919526,400.0
920026,400.0
920583,400.0
921102,400.0
921581,400.0
922025,400.0
922600,400.0
923100,400.0
923610,400.0
924099,400.0
924579,400.0
925078,400.0
925608,400.0
926107,400.0
926607,400.0
927106,400.0
927525,400.0
928108,400.0
928604,400.0
929025,400.0
929603,400.0
930103,400.0
930602,400.0
931025,400.0
931592,400.0
932025,400.0
932526,400.0
933025,400.0
933525,400.0
934099,400.0
934608,400.0
935108,400.0
935537,400.0
936107,400.0
936546,400.0
937076,400.0
937525,400.0
938025,400.0
938604,400.0
939104,400.0
939603,400.0
940025,400.0
940525,400.0
941025,400.0
941513,400.0
942061,400.0
942600,400.0
943100,400.0
943525,400.0
944109,400.0
944608,400.0
945108,400.0
945547,400.0
946107,400.0
946606,400.0
947106,400.0
947545,400.0
948045,400.0
948604,400.0
949025,400.0
949533,400.0
950106,400.0
950525,400.0
951106,400.0
951526,400.0
952025,400.0
952570,400.0
953025,400.0
953526,400.0
954039,400.0
954608,400.0
955025,400.0
955513,400.0
956013,400.0
956525,400.0
957025,400.0
957605,400.0
958025,400.0
958594,400.0
959104,400.0
959525,400.0
960062,400.0
960602,400.0
961025,400.0
961513,400.0
962071,400.0
962525,400.0
963025,400.0
963609,400.0
964099,400.0
964525,400.0
965108,400.0
965587,400.0
966025,400.0
966513,400.0
967025,400.0
967525,400.0
968104,400.0
968525,400.0
969107,400.0
969607,400.0
970043,400.0
970602,400.0
971025,400.0
971601,400.0
972025,400.0
972600,400.0
973109,400.0
973525,400.0
974088,400.0
974598,400.0
975107,400.0
975607,400.0
976106,400.0
976606,400.0
977045,400.0
977605,400.0
978025,400.0
978525,400.0
979093,400.0
979525,400.0
980025,400.0
980525,400.0
981025,400.0
981513,400.0
982030,400.0
982570,400.0
983013,400.0
983608,400.0
984058,400.0
984607,400.0
985107,400.0
985567,400.0
986090,400.0
986595,400.0
987109,400.0
987513,400.0
988104,400.0
988603,400.0
989063,400.0
989602,400.0
990032,400.0
990531,400.0
991101,400.0
991600,400.0
992100,400.0
992599,400.0
993069,400.0
993608,400.0
994108,400.0
994526,400.0
995028,400.0
995606,400.0
996036,400.0
996525,400.0
997013,400.0
997604,400.0
998025,400.0
998603,400.0
999093,400.0
999525,400.0
1000026,400.0
