Time (ms), Battery Temperature (C)
904894,22.270000457763672
905100,22.270000457763672
905502,22.270000457763672
906079,22.270000457763672
906502,22.280000686645508
907108,22.280000686645508
907502,22.280000686645508
908027,22.290000915527344
908607,22.290000915527344
909027,22.299999237060547
909515,22.299999237060547
910002,22.290000915527344
910502,22.299999237060547
911027,22.299999237060547
911527,22.299999237060547
912027,22.299999237060547
912502,22.309999465942383
913005,22.309999465942383
913573,22.309999465942383
914002,22.309999465942383
914506,22.31999969482422
915002,22.31999969482422
915502,22.31999969482422
916027,22.329999923706055
916502,22.329999923706055
917015,22.31999969482422
917540,22.329999923706055
918064,22.329999923706055
918569,22.329999923706055
919002,22.31999969482422
919502,22.34000015258789
920058,22.34000015258789
920537,22.34000015258789
921107,22.34000015258789
921502,22.350000381469727
922076,22.350000381469727
922527,22.350000381469727
923105,22.360000610351562
923501,22.350000381469727
924027,22.360000610351562
924502,22.360000610351562
925002,22.350000381469727
925515,22.360000610351562
926093,22.3700008392334
926533,22.3700008392334
927092,22.3700008392334
927502,22.3700008392334
928015,22.3700008392334
928591,22.3799991607666
929002,22.3700008392334
929600,22.3799991607666
930027,22.3700008392334
930527,22.3799991607666
931002,22.3700008392334
931502,22.389999389648438
932002,22.389999389648438
932502,22.399999618530273
933058,22.389999389648438
933527,22.399999618530273
934006,22.389999389648438
934531,22.399999618530273
935031,22.399999618530273
935605,22.399999618530273
936027,22.399999618530273
936502,22.399999618530273
937108,22.40999984741211
937615,22.40999984741211
938067,22.40999984741211
938501,22.40999984741211
939028,22.40999984741211
939527,22.40999984741211
940062,22.40999984741211
940527,22.420000076293945
941051,22.43000030517578
941527,22.43000030517578
942101,22.440000534057617
942570,22.440000534057617
943027,22.43000030517578
943569,22.440000534057617
944069,22.450000762939453
944502,22.450000762939453
945108,22.450000762939453
945527,22.450000762939453
946087,22.450000762939453
946607,22.469999313354492
947096,22.459999084472656
947502,22.459999084472656
948076,22.469999313354492
948575,22.469999313354492
949027,22.469999313354492
949501,22.469999313354492
950015,22.479999542236328
950502,22.479999542236328
951002,22.479999542236328
951527,22.479999542236328
952027,22.489999771118164
952502,22.489999771118164
953027,22.5
953541,22.489999771118164
954081,22.489999771118164
954506,22.5
955032,22.5
955502,22.5
956032,22.5
956543,22.510000228881836
957002,22.520000457763672
957548,22.510000228881836
958002,22.520000457763672
958610,22.510000228881836
959002,22.510000228881836
959502,22.510000228881836
960066,22.520000457763672
960527,22.520000457763672
961027,22.520000457763672
961527,22.520000457763672
962064,22.520000457763672
962515,22.540000915527344
963104,22.540000915527344
963603,22.530000686645508
964002,22.530000686645508
964502,22.530000686645508
965002,22.549999237060547
965528,22.540000915527344
966002,22.540000915527344
966527,22.540000915527344
967002,22.540000915527344
967502,22.540000915527344
968028,22.540000915527344
968502,22.540000915527344
969001,22.540000915527344
969502,22.540000915527344
970108,22.540000915527344
970538,22.549999237060547
971037,22.549999237060547
971502,22.540000915527344
972002,22.549999237060547
972528,22.549999237060547
973086,22.549999237060547
973502,22.549999237060547
974030,22.56999969482422
974527,22.559999465942383
975002,22.559999465942383
975531,22.559999465942383
976031,22.559999465942383
976532,22.56999969482422
977058,22.559999465942383
977527,22.579999923706055
978056,22.56999969482422
978527,22.56999969482422
979105,22.56999969482422
979515,22.579999923706055
980027,22.579999923706055
980600,22.579999923706055
981030,22.579999923706055
981527,22.579999923706055
982002,22.579999923706055
982501,22.579999923706055
983108,22.579999923706055
983502,22.59000015258789
984047,22.579999923706055
984607,22.59000015258789
985002,22.59000015258789
985515,22.59000015258789
986015,22.59000015258789
986527,22.600000381469727
987105,22.59000015258789
987584,22.600000381469727
988074,22.59000015258789
988527,22.610000610351562
989027,22.610000610351562
989502,22.600000381469727
990002,22.610000610351562
990527,22.600000381469727
991102,22.6200008392334
991527,22.6200008392334
992027,22.6200008392334
992600,22.6200008392334
993001,22.6299991607666
993502,22.6299991607666
994001,22.6200008392334
994527,22.6299991607666
995032,22.6299991607666
995506,22.6200008392334
996031,22.6299991607666
996502,22.639999389648438
997110,22.639999389648438
997550,22.639999389648438
998027,22.639999389648438
998566,22.639999389648438
999065,22.649999618530273
999515,22.639999389648438
1000015,22.639999389648438
1000502,22.639999389648438
1001027,22.649999618530273
1001527,22.639999389648438
1002002,22.649999618530273
1002533,22.649999618530273
1003027,22.65999984741211
1003502,22.65999984741211
1004041,22.670000076293945
1004502,22.65999984741211
1005031,22.670000076293945
1005570,22.65999984741211
1006050,22.65999984741211
