Time (ms), Battery Current (A)
985001,-0.0
985513,-0.0
986013,-0.0
986525,-0.0
987103,-0.0
987582,-0.0
988072,-0.0
988525,-0.0
989025,-0.0
989601,-0.0
990001,-0.0
990525,-0.0
991100,-0.0
991525,-0.0
992025,-0.0
992598,-0.0
993108,-0.0
993501,-0.0
994107,-0.0
994525,-0.0
995030,-0.0
995501,-0.0
996025,-0.0
996501,-0.0
997108,-0.0
997544,-0.0
998025,-0.0
998564,-0.0
999063,-0.0
999513,-0.0
1000013,-0.0
1000501,-0.0
1001025,-0.0
1001525,-0.0
1002001,-0.0
1002531,-0.0
1003025,-0.0
1003501,-0.0
1004039,-0.0
1004501,-0.0
1005029,-0.0
1005568,-0.0
1006048,-0.0
1006608,-0.0
1007037,-0.0
1007577,-0.0
1008001,-0.0
1008501,-0.0
1009013,-0.0
1009501,-0.0
1010025,-0.0
1010574,-0.0
1011064,-0.0
1011603,-0.0
1012025,-0.0
1012603,-0.0
1013103,-0.0
1013513,-0.0
1014001,-0.0
1014531,-0.0
1015101,-0.0
1015544,-0.0
1016073,-0.0
1016501,-0.0
1017073,-0.0
1017539,-0.0
1018109,-0.0
1018568,-0.0
1019025,-0.0
1019501,-0.0
1020047,-0.0
1020501,-0.0
1021025,-0.0
1021606,-0.0
1022001,-0.0
1022575,-0.0
1023105,-0.0
1023501,-0.0
1024104,-0.0
1024525,-0.0
1025043,-0.0
1025501,-0.0
1026001,-0.0
1026501,-0.0
1027025,-0.0
1027525,-0.0
1028041,-0.0
1028501,-0.0
1029060,-0.0
1029526,-0.0
1030025,-0.0
1030525,-0.0
1031001,-0.0
1031608,-0.0
1032013,-0.0
1032607,-0.0
1033001,-0.0
1033606,-0.0
1034025,-0.0
1034595,-0.0
1035055,-0.0
1035605,-0.0
1036077,-0.0
1036501,-0.0
1037001,-0.0
1037603,-0.0
1038001,-0.0
1038501,-0.0
1039001,-0.0
1039541,-0.0
1040001,-0.0
1040581,-0.0
1041025,-0.0
1041580,-0.0
1042070,-0.0
1042501,-0.0
1043039,-0.0
1043578,-0.0
1044108,-0.0
1044568,-0.0
1045077,-0.0
1045577,-0.0
1046025,-0.0
1046525,-0.0
1047105,-0.0
1047605,-0.0
1048025,-0.0
1048594,-0.0
1049001,-0.0
1049501,-0.0
1050043,-0.0
1050525,-0.0
1051102,-0.0
1051602,-0.0
1052102,-0.0
1052571,-0.0
1053001,-0.0
1053570,-0.0
1054001,-0.0
1054501,-0.0
1055028,-0.0
1055501,-0.0
1056001,-0.0
1056608,-0.0
1057108,-0.0
1057501,-0.0
1058081,-0.0
1058501,-0.0
1059109,-0.0
1059546,-0.0
1060001,-0.0
1060605,-0.0
1061105,-0.0
1061513,-0.0
1062074,-0.0
1062501,-0.0
1063025,-0.0
1063501,-0.0
1064001,-0.0
1064572,-0.0
1065101,-0.0
1065525,-0.0
1066025,-0.0
1066550,-0.0
1067001,-0.0
1067590,-0.0
1068099,-0.0
1068589,-0.0
1069088,-0.0
1069558,-0.0
1070025,-0.0
1070607,-0.0
1071106,-0.0
1071606,-0.0
1072106,-0.0
1072606,-0.0
1073105,-0.0
1073501,-0.0
1074001,-0.0
1074501,-0.0
1075103,-0.0
1075593,-0.0
1076103,-0.0
1076501,-0.0
1077102,-0.0
1077501,-0.0
1078074,-0.0
1078501,-0.0
1079025,-0.0
1079600,-0.0
1080060,-0.0
1080549,-0.0
1081001,-0.0
1081612,-0.0
1082001,-0.0
1082525,-0.0
1083087,-0.0
1083525,-0.0
1084066,-0.0
1084525,-0.0
1085025,-0.0
1085575,-0.0
1086085,-0.0
1086604,-0.0
1087104,-0.0
1087534,-0.0
1088013,-0.0
1088525,-0.0
1089001,-0.0
1089542,-0.0
1090001,-0.0
1090501,-0.0
1091001,-0.0
1091501,-0.0
1092090,-0.0
1092600,-0.0
1093001,-0.0
1093529,-0.0
1094099,-0.0
1094598,-0.0
1095108,-0.0
1095526,-0.0
1096028,-0.0
1096531,-0.0
1097001,-0.0
1097596,-0.0
1098069,-0.0
1098589,-0.0
1099025,-0.0
1099501,-0.0
1100001,-0.0
1100526,-0.0
1101025,-0.0
1101501,-0.0
1102092,-0.0
1102552,-0.0
1103013,-0.0
1103541,-0.0
1104101,-0.0
1104540,-0.0
1105040,-0.0
1105526,-0.0
1106001,-0.0
1106525,-0.0
1107025,-0.0
1107526,-0.0
1108001,-0.0
1108567,-0.0
1109025,-0.0
1109606,-0.0
1110013,-0.0
1110513,-0.0
1111065,-0.0
1111501,-0.0
1112001,-0.0
1112525,-0.0
1113034,-0.0
1113543,-0.0
1114103,-0.0
1114602,-0.0
1115032,-0.0
1115525,-0.0
1116029,-0.0
1116529,-0.0
1117081,-0.0
1117501,-0.0
1118025,-0.0
1118501,-0.0
1119103,-0.0
1119525,-0.0
1120048,-0.0
1120525,-0.0
1121077,-0.0
1121547,-0.0
1122025,-0.0
1122596,-0.0
1123106,-0.0
1123535,-0.0
1124001,-0.0
1124525,-0.0
1125026,-0.0
1125564,-0.0
1126094,-0.0
1126573,-0.0
1127013,-0.0
1127572,-0.0
1128013,-0.0
1128501,-0.0
1129061,-0.0
1129525,-0.0
1130026,-0.0
1130600,-0.0
1131099,-0.0
1131529,-0.0
1132025,-0.0
1132548,-0.0
1133013,-0.0
1133501,-0.0
1134001,-0.0
1134501,-0.0
1135086,-0.0
1135606,-0.0
1136056,-0.0
1136525,-0.0
1137013,-0.0
1137501,-0.0
1138088,-0.0
1138501,-0.0
1139026,-0.0
1139525,-0.0
1140001,-0.0
1140525,-0.0
1141025,-0.0
1141501,-0.0
1142031,-0.0
1142501,-0.0
1143100,-0.0
1143600,-0.0
1144025,-0.0
1144539,-0.0
1145025,-0.0
1145538,-0.0
1146025,-0.0
1146607,-0.0
1147025,-0.0
1147607,-0.0
1148025,-0.0
1148606,-0.0
1149001,-0.0
1149605,-0.0
1150105,-0.0
1150501,-0.0
1151104,-0.0
1151534,-0.0
1152043,-0.0
1152501,-0.0
1153001,-0.0
1153501,-0.0
1154102,-0.0
1154561,-0.0
1155025,-0.0
1155525,-0.0
1156070,-0.0
1156501,-0.0
1157109,-0.0
1157599,-0.0
1158001,-0.0
1158598,-0.0
1159025,-0.0
1159525,-0.0
1160025,-0.0
1160501,-0.0
1161013,-0.0
1161609,-0.0
1162001,-0.0
1162525,-0.0
1163013,-0.0
1163544,-0.0
1164025,-0.0
1164603,-0.0
1165001,-0.0
1165501,-0.0
1166001,-0.0
1166525,-0.0
1167032,-0.0
1167525,-0.0
1168101,-0.0
1168501,-0.0
1169025,-0.0
1169590,-0.0
1170026,-0.0
1170525,-0.0
1171109,-0.0
1171588,-0.0
1172108,-0.0
1172501,-0.0
1173067,-0.0
1173607,-0.0
1174013,-0.0
1174501,-0.0
1175056,-0.0
1175605,-0.0
1176017,-0.0
1176525,-0.0
1177001,-0.0
1177604,-0.0
1178037,-0.0
1178501,-0.0
1179076,-0.0
1179525,-0.0
1180105,-0.0
1180525,-0.0
1181001,-0.0
1181600,-0.0
1182001,-0.0
1182599,-0.0
1183029,-0.0
1183589,-0.0
1184058,-0.0
1184588,-0.0
1185025,-0.0
1185537,-0.0
1186087,-0.0
1186525,-0.0
1187106,-0.0
1187525,-0.0
1188001,-0.0
1188575,-0.0
1189025,-0.0
1189594,-0.0
1190104,-0.0
1190501,-0.0
1191025,-0.0
1191501,-0.0
1192052,-0.0
1192602,-0.0
1193042,-0.0
1193531,-0.0
1194025,-0.0
1194580,-0.0
1195100,-0.0
1195525,-0.0
1196099,-0.0
1196525,-0.0
1197001,-0.0
1197513,-0.0
1198013,-0.0
1198501,-0.0
1199107,-0.0
1199501,-0.0
1200145,-0.0
1200501,-0.0
1201025,-0.0
1201585,-0.0
1202035,-0.0
1202604,-0.0
1203001,-0.0
1203501,-0.0
1204103,-0.0
1204603,-0.0
1205092,-0.0
1205572,-0.0
1206032,-0.0
1206571,-0.0
1207101,-0.0
1207560,-0.0
1208001,-0.0
1208600,-0.0
1209026,-0.0
1209501,-0.0
1210025,-0.0
1210598,-0.0
1211088,-0.0
1211607,-0.0
1212107,-0.0
1212596,-0.0
1213001,-0.0
1213556,-0.0
1214028,-0.0
1214605,-0.0
1215105,-0.0
1215525,-0.0
1216001,-0.0
1216578,-0.0
1217025,-0.0
1217525,-0.0
1218013,-0.0
1218602,-0.0
1219026,-0.0
1219591,-0.0
1220081,-0.0
1220600,-0.0
1221100,-0.0
1221525,-0.0
1222001,-0.0
1222599,-0.0
1223099,-0.0
1223538,-0.0
1224013,-0.0
1224547,-0.0
1225025,-0.0
1225587,-0.0
1226106,-0.0
1226501,-0.0
1227025,-0.0
1227605,-0.0
1228105,-0.0
1228525,-0.0
1229104,-0.0
1229604,-0.0
1230001,-0.0
1230501,-0.0
1231103,-0.0
1231602,-0.0
1232025,-0.0
1232601,-0.0
1233051,-0.0
1233525,-0.0
1234090,-0.0
1234570,-0.0
1235001,-0.0
1235599,-0.0
1236099,-0.0
1236501,-0.0
1237072,-0.0
1237592,-0.0
1238071,-0.0
1238537,-0.0
1239037,-0.0
1239536,-0.0
1240056,-0.0
1240501,-0.0
1241105,-0.0
1241585,-0.0
1242094,-0.0
1242526,-0.0
1243026,-0.0
1243593,-0.0
1244093,-0.0
1244525,-0.0
1245025,-0.0
1245525,-0.0
1246025,-0.0
1246541,-0.0
1247071,-0.0
1247501,-0.0
1248001,-0.0
1248525,-0.0
1249079,-0.0
1249598,-0.0
1250001,-0.0
1250501,-0.0
1251026,-0.0
1251537,-0.0
1252028,-0.0
1252501,-0.0
1253001,-0.0
1253501,-0.0
1254085,-0.0
1254525,-0.0
1255104,-0.0
1255604,-0.0
1256077,-0.0
1256501,-0.0
1257106,-0.0
1257525,-0.0
1258026,-0.0
1258525,-0.0
1259041,-0.0
1259501,-0.0
1260071,-0.0
1260526,-0.0
1261025,-0.0
1261525,-0.0
1262001,-0.0
1262525,-0.0
1263001,-0.0
1263588,-0.0
1264026,-0.0
1264597,-0.0
1265025,-0.0
1265513,-0.0
1266001,-0.0
1266546,-0.0
1267001,-0.0
1267575,-0.0
1268104,-0.0
1268574,-0.0
1269084,-0.0
1269526,-0.0
1270103,-0.0
1270525,-0.0
1271032,-0.0
1271501,-0.0
1272062,-0.0
1272501,-0.0
1273031,-0.0
1273501,-0.0
1274001,-0.0
1274501,-0.0
1275109,-0.0
1275501,-0.0
1276079,-0.0
1276598,-0.0
1277030,-0.0
1277607,-0.0
1278061,-0.0
1278607,-0.0
1279110,-0.0
1279536,-0.0
1280001,-0.0
1280605,-0.0
1281105,-0.0
1281604,-0.0
1282025,-0.0
1282574,-0.0
1283026,-0.0
1283525,-0.0
1284052,-0.0
1284602,-0.0
1285001,-0.0
1285591,-0.0
1286025,-0.0
1286525,-0.0
1287001,-0.0
1287600,-0.0
1288001,-0.0
1288539,-0.0
1289029,-0.0
1289598,-0.0
1290025,-0.0
1290607,-0.0
1291087,-0.0
1291526,-0.0
1292107,-0.0
1292501,-0.0
1293046,-0.0
1293526,-0.0
1294105,-0.0
1294525,-0.0
1295001,-0.0
1295604,-0.0
1296103,-0.0
1296583,-0.0
1297103,-0.0
1297582,-0.0
1298025,-0.0
1298525,-0.0
1299031,-0.0
1299501,-0.0
1300025,-0.0
1300501,-0.0
1301070,-0.0
1301525,-0.0
1302029,-0.0
1302525,-0.0
1303058,-0.0
1303526,-0.0
1304001,-0.0
1304528,-0.0
1305026,-0.0
1305501,-0.0
1306001,-0.0
1306605,-0.0
1307001,-0.0
1307501,-0.0
1308025,-0.0
1308525,-0.0
1309034,-0.0
1309513,-0.0
1310083,-0.0
1310553,-0.0
1311102,-0.0
1311501,-0.0
1312001,-0.0
1312591,-0.0
1313101,-0.0
1313525,-0.0
1314030,-0.0
1314526,-0.0
1315059,-0.0
1315501,-0.0
1316098,-0.0
1316608,-0.0
1317088,-0.0
1317537,-0.0
1318051,-0.0
1318607,-0.0
1319110,-0.0
1319526,-0.0
1320075,-0.0
1320575,-0.0
1321035,-0.0
1321594,-0.0
1322044,-0.0
1322525,-0.0
1323026,-0.0
1323525,-0.0
1324092,-0.0
1324552,-0.0
1325001,-0.0
1325513,-0.0
1326013,-0.0
1326540,-0.0
1327001,-0.0
1327501,-0.0
1328029,-0.0
1328569,-0.0
1329025,-0.0
1329501,-0.0
1330013,-0.0
1330568,-0.0
1331097,-0.0
1331501,-0.0
1332066,-0.0
1332525,-0.0
1333106,-0.0
1333525,-0.0
1334105,-0.0
1334525,-0.0
1335001,-0.0
1335534,-0.0
1336104,-0.0
1336553,-0.0
1337103,-0.0
1337556,-0.0
1338001,-0.0
1338501,-0.0
1339075,-0.0
1339531,-0.0
1340094,-0.0
1340525,-0.0
1341001,-0.0
1341501,-0.0
1342029,-0.0
1342501,-0.0
1343013,-0.0
1343568,-0.0
1344025,-0.0
1344525,-0.0
1345107,-0.0
1345513,-0.0
1346001,-0.0
1346501,-0.0
1347056,-0.0
1347595,-0.0
1348001,-0.0
1348604,-0.0
1349025,-0.0
1349501,-0.0
1350103,-0.0
1350583,-0.0
1351043,-0.0
1351501,-0.0
1352092,-0.0
1352525,-0.0
1353101,-0.0
1353525,-0.0
1354001,-0.0
1354525,-0.0
1355025,-0.0
1355549,-0.0
1356001,-0.0
1356608,-0.0
1357108,-0.0
1357525,-0.0
1358107,-0.0
1358607,-0.0
1359036,-0.0
1359586,-0.0
1360076,-0.0
1360605,-0.0
1361025,-0.0
1361525,-0.0
1362001,-0.0
1362604,-0.0
1363073,-0.0
1363593,-0.0
1364025,-0.0
1364525,-0.0
1365025,-0.0
1365501,-0.0
1366025,-0.0
1366571,-0.0
1367101,-0.0
1367513,-0.0
1368025,-0.0
1368589,-0.0
1369001,-0.0
1369589,-0.0
1370108,-0.0
1370525,-0.0
1371077,-0.0
1371597,-0.0
1372037,-0.0
1372606,-0.0
1373106,-0.0
1373525,-0.0
1374045,-0.0
1374525,-0.0
1375064,-0.0
1375501,-0.0
1376028,-0.0
1376543,-0.0
1377028,-0.0
1377593,-0.0
1378001,-0.0
1378576,-0.0
1379001,-0.0
1379531,-0.0
1380104,-0.0
1380501,-0.0
1381001,-0.0
1381603,-0.0
1382025,-0.0
1382599,-0.0
1383069,-0.0
1383598,-0.0
1384026,-0.0
1384501,-0.0
1385097,-0.0
1385587,-0.0
1386001,-0.0
1386536,-0.0
1387066,-0.0
1387501,-0.0
1388095,-0.0
1388501,-0.0
1389025,-0.0
1389544,-0.0
1390053,-0.0
1390526,-0.0
1391073,-0.0
1391501,-0.0
1392025,-0.0
1392501,-0.0
1393025,-0.0
1393601,-0.0
1394100,-0.0
1394501,-0.0
1395001,-0.0
1395549,-0.0
1396089,-0.0
1396529,-0.0
1397001,-0.0
1397501,-0.0
1398108,-0.0
1398597,-0.0
1399025,-0.0
1399610,-0.0
1400001,-0.0
1400525,-0.0
1401001,-0.0
1401605,-0.0
1402109,-0.0
1402525,-0.0
1403025,-0.0
1403501,-0.0
1404025,-0.0
1404526,-0.0
1405001,-0.0
1405552,-0.0
1406025,-0.0
1406591,-0.0
1407001,-0.0
1407601,-0.0
1408001,-0.0
1408600,-0.0
1409001,-0.0
1409525,-0.0
1410013,-0.0
1410598,-0.0
1411025,-0.0
1411501,-0.0
1412077,-0.0
1412501,-0.0
1413106,-0.0
1413526,-0.0
1414106,-0.0
1414605,-0.0
1415035,-0.0
1415544,-0.0
1416038,-0.0
1416594,-0.0
1417037,-0.0
1417603,-0.0
1418001,-0.0
1418602,-0.0
1419032,-0.0
1419552,-0.0
1420025,-0.0
1420525,-0.0
1421104,-0.0
1421501,-0.0
1422070,-0.0
1422501,-0.0
1423013,-0.0
1423501,-0.0
1424088,-0.0
1424501,-0.0
1425068,-0.0
1425597,-0.0
1426067,-0.0
1426547,-0.0
1427025,-0.0
1427525,-0.0
1428066,-0.0
1428501,-0.0
1429001,-0.0
1429526,-0.0
1430025,-0.0
1430603,-0.0
1431103,-0.0
1431526,-0.0
1432001,-0.0
1432582,-0.0
1433001,-0.0
1433525,-0.0
1434051,-0.0
1434591,-0.0
1435001,-0.0
1435590,-0.0
1436110,-0.0
1436529,-0.0
1437025,-0.0
1437552,-0.0
1438001,-0.0
1438588,-0.0
1439111,-0.0
1439537,-0.0
1440025,-0.0
1440607,-0.0
1441001,-0.0
1441501,-0.0
1442105,-0.0
1442501,-0.0
1443013,-0.0
1443526,-0.0
1444025,-0.0
1444573,-0.0
1445025,-0.0
1445553,-0.0
1446032,-0.0
1446542,-0.0
1447102,-0.0
1447571,-0.0
1448025,-0.0
1448525,-0.0
1449025,-0.0
1449570,-0.0
1450110,-0.0
1450599,-0.0
1451001,-0.0
1451501,-0.0
1452078,-0.0
1452568,-0.0
1453025,-0.0
1453528,-0.0
1454028,-0.0
1454526,-0.0
1455106,-0.0
1455501,-0.0
1456001,-0.0
1456605,-0.0
1457029,-0.0
1457594,-0.0
1458067,-0.0
1458526,-0.0
1459033,-0.0
1459602,-0.0
1460106,-0.0
1460602,-0.0
1461026,-0.0
1461591,-0.0
1462001,-0.0
1462600,-0.0
1463001,-0.0
1463599,-0.0
1464001,-0.0
1464599,-0.0
1465099,-0.0
1465501,-0.0
1466098,-0.0
1466525,-0.0
1467107,-0.0
1467501,-0.0
1468026,-0.0
1468606,-0.0
1469096,-0.0
1469501,-0.0
1470001,-0.0
1470501,-0.0
1471001,-0.0
1471526,-0.0
1472001,-0.0
1472525,-0.0
1473026,-0.0
1473602,-0.0
1474025,-0.0
1474501,-0.0
1475041,-0.0
1475571,-0.0
1476091,-0.0
1476560,-0.0
1477028,-0.0
1477529,-0.0
1478033,-0.0
1478501,-0.0
1479033,-0.0
1479526,-0.0
1480108,-0.0
1480601,-0.0
1481025,-0.0
1481526,-0.0
1482026,-0.0
1482501,-0.0
1483109,-0.0
1483565,-0.0
1484075,-0.0
1484594,-0.0
1485025,-0.0
1485501,-0.0
1486001,-0.0
1486603,-0.0
1487033,-0.0
1487501,-0.0
1488025,-0.0
1488601,-0.0
1489051,-0.0
1489525,-0.0
1490041,-0.0
1490570,-0.0
1491100,-0.0
1491526,-0.0
1492025,-0.0
1492513,-0.0
1493068,-0.0
1493525,-0.0
1494108,-0.0
1494607,-0.0
1495107,-0.0
1495607,-0.0
1496106,-0.0
1496606,-0.0
1497001,-0.0
1497501,-0.0
1498095,-0.0
1498594,-0.0
1499107,-0.0
1499577,-0.0
1500025,-0.0
1500533,-0.0
1501062,-0.0
1501525,-0.0
1502092,-0.0
1502501,-0.0
1503001,-0.0
1503600,-0.0
1504060,-0.0
1504525,-0.0
1505100,-0.0
1505525,-0.0
1506001,-0.0
1506538,-0.0
1507108,-0.0
1507501,-0.0
1508067,-0.0
1508537,-0.0
1509028,-0.0
1509525,-0.0
1510001,-0.0
1510501,-0.0
1511105,-0.0
1511575,-0.0
1512025,-0.0
1512513,-0.0
1513001,-0.0
1513525,-0.0
1514013,-0.0
1514533,-0.0
1515025,-0.0
1515602,-0.0
1516026,-0.0
1516551,-0.0
1517030,-0.0
1517600,-0.0
1518110,-0.0
1518600,-0.0
1519029,-0.0
1519529,-0.0
1520099,-0.0
1520525,-0.0
1521048,-0.0
1521588,-0.0
1522025,-0.0
1522513,-0.0
1523001,-0.0
1523525,-0.0
1524110,-0.0
1524535,-0.0
1525025,-0.0
1525555,-0.0
1526025,-0.0
1526525,-0.0
1527074,-0.0
1527593,-0.0
1528025,-0.0
1528593,-0.0
1529032,-0.0
1529592,-0.0
1530102,-0.0
1530591,-0.0
1531001,-0.0
1531501,-0.0
1532001,-0.0
1532530,-0.0
1533025,-0.0
1533525,-0.0
1534001,-0.0
1534608,-0.0
1535098,-0.0
1535501,-0.0
1536097,-0.0
1536547,-0.0
1537001,-0.0
1537501,-0.0
1538059,-0.0
1538501,-0.0
1539030,-0.0
1539513,-0.0
1540025,-0.0
1540525,-0.0
1541025,-0.0
1541501,-0.0
1542025,-0.0
1542501,-0.0
1543025,-0.0
1543526,-0.0
1544101,-0.0
1544551,-0.0
1545025,-0.0
1545600,-0.0
1546100,-0.0
1546540,-0.0
1547001,-0.0
1547501,-0.0
1548025,-0.0
1548588,-0.0
1549078,-0.0
1549525,-0.0
1550087,-0.0
1550547,-0.0
1551001,-0.0
1551501,-0.0
1552001,-0.0
1552535,-0.0
1553035,-0.0
1553605,-0.0
1554034,-0.0
1554604,-0.0
1555053,-0.0
1555603,-0.0
1556103,-0.0
1556533,-0.0
1557001,-0.0
1557525,-0.0
1558030,-0.0
1558571,-0.0
1559101,-0.0
1559501,-0.0
1560001,-0.0
1560600,-0.0
1561013,-0.0
1561569,-0.0
1562102,-0.0
1562598,-0.0
1563038,-0.0
1563598,-0.0
1564001,-0.0
1564607,-0.0
1565013,-0.0
1565536,-0.0
1566036,-0.0
1566501,-0.0
1567105,-0.0
1567501,-0.0
1568025,-0.0
1568525,-0.0
1569034,-0.0
1569501,-0.0
1570103,-0.0
1570526,-0.0
1571025,-0.0
1571525,-0.0
1572101,-0.0
1572525,-0.0
1573101,-0.0
1573550,-0.0
1574100,-0.0
1574501,-0.0
1575025,-0.0
1575549,-0.0
1576025,-0.0
1576525,-0.0
1577001,-0.0
1577501,-0.0
1578077,-0.0
1578540,-0.0
1579107,-0.0
1579596,-0.0
1580025,-0.0
1580501,-0.0
1581108,-0.0
1581525,-0.0
1582025,-0.0
1582594,-0.0
1583104,-0.0
1583593,-0.0
1584083,-0.0
1584602,-0.0
1585001,-0.0
1585562,-0.0
1586001,-0.0
1586601,-0.0
1587001,-0.0
1587600,-0.0
1588013,-0.0
1588590,-0.0
1589100,-0.0
1589599,-0.0
1590099,-0.0
1590598,-0.0
1591025,-0.0
1591608,-0.0
1592001,-0.0
1592537,-0.0
1593001,-0.0
1593576,-0.0
1594025,-0.0
1594575,-0.0
1595105,-0.0
1595501,-0.0
1596025,-0.0
1596604,-0.0
1597001,-0.0
1597603,-0.0
1598001,-0.0
1598501,-0.0
1599036,-0.0
1599575,-0.0
1600046,-0.0
1600605,-0.0
1601104,-0.0
1601531,-0.0
1602104,-0.0
1602501,-0.0
1603001,-0.0
1603525,-0.0
1604001,-0.0
1604501,-0.0
1605108,-0.0
1605588,-0.0
1606067,-0.0
1606567,-0.0
1607025,-0.0
1607525,-0.0
1608001,-0.0
1608605,-0.0
1609025,-0.0
1609525,-0.0
1610105,-0.0
1610513,-0.0
1611025,-0.0
1611573,-0.0
1612063,-0.0
1612553,-0.0
1613001,-0.0
1613602,-0.0
1614025,-0.0
1614601,-0.0
1615031,-0.0
1615601,-0.0
1616001,-0.0
1616501,-0.0
1617100,-0.0
1617609,-0.0
1618001,-0.0
1618608,-0.0
1619001,-0.0
1619526,-0.0
1620091,-0.0
1620501,-0.0
1621026,-0.0
1621606,-0.0
1622110,-0.0
1622606,-0.0
1623013,-0.0
1623525,-0.0
1624001,-0.0
1624501,-0.0
1625001,-0.0
1625603,-0.0
1626001,-0.0
1626501,-0.0
1627025,-0.0
1627532,-0.0
1628032,-0.0
1628501,-0.0
1629001,-0.0
1629501,-0.0
1630026,-0.0
1630600,-0.0
1631100,-0.0
1631589,-0.0
1632001,-0.0
1632598,-0.0
1633108,-0.0
1633513,-0.0
1634025,-0.0
1634567,-0.0
