Time (ms), Z Mangetometer (uT)
917064,6.158536911010742
917154,5.060975551605225
917244,-21.58536720275879
917344,-13.963415145874023
917423,-4.634146213531494
917593,-8.353658676147461
917653,-5.9146342277526855
917743,17.926830291748047
917843,20.121952056884766
917943,10.42682933807373
918003,1.0365853309631348
918153,-0.3658536672592163
918243,6.402439117431641
918343,10.365854263305664
918442,8.658536911010742
918512,-8.963415145874023
918652,-50.3658561706543
918742,-55.54878234863281
918842,7.012195110321045
918942,70.36585235595703
919052,60.73170852661133
919152,-16.280488967895508
919282,-50.24390411376953
919322,-39.93902587890625
919452,15.243903160095215
919552,11.219511985778809
919662,1.0365853309631348
919702,0.3048780560493469
919851,2.682926893234253
919951,-7.621951580047607
920002,-8.536585807800293
920151,2.2560975551605225
920271,8.04878044128418
920351,7.682927131652832
920451,5.304878234863281
920581,-14.329268455505371
920651,-12.804878234863281
920781,4.939024448394775
920851,18.109756469726562
920902,14.695122718811035
921050,-1.5243902206420898
921150,-8.90243911743164
921250,-6.7682929039001465
921320,-4.2682929039001465
921450,-10.853658676147461
921550,-3.9634146690368652
921650,1.9512195587158203
921750,8.658536911010742
921880,11.707317352294922
921950,0.4878048896789551
922020,-12.987805366516113
922150,-5.731707572937012
922250,1.0365853309631348
922350,0.792682945728302
922449,1.585365891456604
922579,6.158536911010742
922669,-3.1097562313079834
922759,-19.512195587158203
922849,-13.59756088256836
922919,-0.792682945728302
923049,11.585366249084473
923149,8.841464042663574
923249,5.243902683258057
923349,-1.7073171138763428
923429,-3.7195122241973877
923549,-2.987804889678955
923648,1.3414634466171265
923748,-4.512195110321045
923848,-23.35365867614746
923948,3.2926828861236572
924078,37.80487823486328
924168,21.463415145874023
924258,-21.524391174316406
924348,-23.841463088989258
924408,-17.378049850463867
924548,-13.59756088256836
924647,-3.170731782913208
924728,-3.1097562313079834
924877,17.2560977935791
924967,34.817073822021484
925047,25.365854263305664
925147,-5.731707572937012
925247,-23.59756088256836
925347,-17.5
925447,-1.2804877758026123
925567,6.463414669036865
925657,-2.195122003555298
925747,-4.207317352294922
925847,-8.90243911743164
925946,0.3658536672592163
926037,3.1097562313079834
926146,-0.792682945728302
926266,-10.487805366516113
926346,0.5487805008888245
926446,12.92682933807373
926576,8.109756469726562
926626,0.6097561120986938
926746,-10.304878234863281
926846,3.9024391174316406
926946,6.829268455505371
927036,4.207317352294922
927156,1.402438998222351
927246,-2.195122003555298
927346,-3.4146342277526855
927425,-7.317073345184326
927545,-8.536585807800293
927635,3.2317073345184326
927745,7.195122241973877
927855,-5.853658676147461
927945,7.560975551605225
928065,14.268293380737305
928155,-5.97560977935791
928245,-24.329269409179688
928345,-28.292682647705078
928445,-8.963415145874023
928535,22.865854263305664
928654,25.365854263305664
928744,-29.878049850463867
928844,-12.439024925231934
928944,3.2926828861236572
929054,39.817073822021484
929154,13.04878044128418
929274,-20.731708526611328
929344,-34.20731735229492
929444,-26.524391174316406
929544,0.8536585569381714
929644,19.390243530273438
929744,11.219511985778809
929844,9.085366249084473
929944,8.47560977935791
930073,-23.170732498168945
930163,-38.719512939453125
930203,-23.414634704589844
930343,7.317073345184326
930443,32.13414764404297
930573,13.841464042663574
930663,-2.0731706619262695
930753,-10.853658676147461
930843,3.2317073345184326
930943,7.560975551605225
931053,4.146341323852539
931152,1.5243902206420898
931273,11.890244483947754
931342,-7.195122241973877
931442,-28.170732498168945
931552,-3.353658676147461
931652,11.707317352294922
931742,5.97560977935791
931852,14.817073822021484
931952,29.63414764404297
932052,22.5
932152,-5.4268293380737305
932252,-16.64634132385254
932322,20.487804412841797
932461,-63.04878234863281
932552,-50.060977935791016
932651,-16.95121955871582
932751,1.0365853309631348
932831,-5.487804889678955
932951,-0.4878048896789551
933002,17.012195587158203
933151,7.5
933251,11.341464042663574
933381,-1.585365891456604
933450,-12.195121765136719
933571,-15.97560977935791
933660,-33.29268264770508
933750,18.231708526611328
933820,10.365854263305664
933950,6.158536911010742
934050,-4.2682929039001465
934150,-3.170731782913208
934250,15.792683601379395
934350,-5.609755992889404
934440,-6.52439022064209
934580,1.2195122241973877
934670,6.707317352294922
934750,-0.5487805008888245
934820,36.09756088256836
934950,45.182926177978516
935079,24.14634132385254
935169,3.47560977935791
935249,-19.08536720275879
935319,-31.158536911010742
935449,-0.4878048896789551
935549,44.817073822021484
935649,32.07316970825195
935759,0.6707317233085632
935849,5.792683124542236
935949,-2.5609755516052246
936078,-23.59756088256836
936168,-32.0121955871582
936258,-6.646341800689697
936348,27.926830291748047
936448,19.939023971557617
936548,-30.79268455505371
936648,-38.04878234863281
936728,1.6463414430618286
936858,-3.4146342277526855
936948,-41.82926940917969
937048,-12.682927131652832
937158,8.719511985778809
937248,23.59756088256836
937348,33.23170852661133
937448,5.060975551605225
937547,-19.08536720275879
937667,-65.8536605834961
937717,-122.80487823486328
937827,-136.7073211669922
937967,-148.84146118164062
938007,-151.52439880371094
938157,-160.36585998535156
938247,-162.256103515625
938347,-160.79269409179688
938467,-170.3048858642578
938547,-186.03659057617188
938656,-197.5
938746,1984.2073974609375
938846,1788.841552734375
938946,1295.792724609375
939076,-77.98780822753906
939156,-99.8780517578125
939216,-317.68292236328125
939346,-407.56097412109375
939446,-240.60975646972656
939576,422.31707763671875
939666,588.292724609375
939706,575.4268188476562
939846,422.31707763671875
939946,425.3658752441406
940005,235.79269409179688
940145,378.5975646972656
940245,250.06097412109375
940365,220.73171997070312
940445,204.6341552734375
940575,428.7195129394531
940665,205.91464233398438
940755,141.21951293945312
940875,168.59756469726562
940945,282.19512939453125
941002,222.43902587890625
941145,-3.9634146690368652
941205,0.8536585569381714
941344,0.3048780560493469
941444,-0.24390244483947754
941574,-0.4268292784690857
941664,-0.4268292784690857
941754,-0.3658536672592163
941802,-0.4268292784690857
941944,-0.3658536672592163
942044,-0.3658536672592163
942144,-0.3658536672592163
942244,-0.3048780560493469
942354,-0.3048780560493469
942423,-0.18292683362960815
942514,-0.3048780560493469
942673,-0.3658536672592163
942743,-0.3658536672592163
942833,-0.3048780560493469
942913,-0.3658536672592163
943073,-0.3658536672592163
943163,-0.4268292784690857
943203,-0.3658536672592163
943343,-0.3658536672592163
943443,-0.3048780560493469
943513,-0.3658536672592163
943642,-0.3658536672592163
943743,-0.4268292784690857
943842,-0.3658536672592163
943962,-0.3658536672592163
944012,-0.3048780560493469
944142,-0.3048780560493469
944242,-0.3048780560493469
944342,-0.4268292784690857
944452,-0.3658536672592163
944552,-0.4268292784690857
944652,-0.3658536672592163
944752,-0.4268292784690857
944852,-0.3048780560493469
944952,-0.4268292784690857
945051,-0.3658536672592163
945151,-0.3048780560493469
945251,-0.3048780560493469
945351,-0.3658536672592163
945451,-0.3658536672592163
945571,-0.3658536672592163
945661,-0.3658536672592163
945741,-0.3658536672592163
945851,-0.24390244483947754
945951,-0.3658536672592163
946031,-0.4268292784690857
946150,-0.3048780560493469
946250,-0.3658536672592163
946350,-0.3658536672592163
946450,-0.24390244483947754
946550,-0.3658536672592163
946650,-0.3658536672592163
946750,-0.3658536672592163
946850,-0.3658536672592163
946950,-0.4268292784690857
947040,-0.3048780560493469
947150,-0.3048780560493469
947250,-0.3658536672592163
947369,-0.3048780560493469
947450,-0.4268292784690857
947549,-0.3048780560493469
947649,-0.3658536672592163
947702,-0.3658536672592163
947849,-0.3658536672592163
947949,-0.3048780560493469
948019,-0.3658536672592163
948102,-0.3658536672592163
948249,-0.4268292784690857
948349,-0.3048780560493469
948449,-0.3658536672592163
948519,-0.3658536672592163
948639,-0.3658536672592163
948748,-0.3658536672592163
948848,-0.3658536672592163
948938,-0.3658536672592163
949078,-0.3658536672592163
949168,-0.4268292784690857
949258,-0.3658536672592163
949348,-0.3048780560493469
949448,-0.3658536672592163
949548,-0.3658536672592163
949648,-0.4878048896789551
949748,-0.3048780560493469
949848,-0.3048780560493469
949947,-0.3048780560493469
950067,-0.3658536672592163
950157,-0.4268292784690857
950247,-0.3658536672592163
950347,-0.3048780560493469
950447,-0.3048780560493469
950547,-0.3658536672592163
950647,-0.3658536672592163
950747,-0.3048780560493469
950847,-0.3048780560493469
950977,-0.3658536672592163
951047,-0.3658536672592163
951147,-0.24390244483947754
951246,-0.3658536672592163
951346,-0.3658536672592163
951446,-0.3048780560493469
951576,-0.3658536672592163
951666,-0.3048780560493469
951756,-0.3658536672592163
951826,-0.3048780560493469
951946,-0.3048780560493469
952076,-0.3048780560493469
952166,-0.3658536672592163
952256,-0.24390244483947754
952346,-0.3658536672592163
952445,-0.3658536672592163
952545,-0.3048780560493469
952635,-0.3048780560493469
952745,-0.3658536672592163
952845,-0.3048780560493469
952945,-0.3658536672592163
953075,-0.3048780560493469
953165,-0.3658536672592163
953255,-0.3658536672592163
953315,-0.3048780560493469
953445,-0.4268292784690857
953585,-0.3048780560493469
953645,-0.3658536672592163
953744,-0.4268292784690857
953844,-0.3048780560493469
953964,-0.3658536672592163
954024,-0.3658536672592163
954144,-0.3048780560493469
954214,-0.3048780560493469
954344,-0.3048780560493469
954444,-0.3048780560493469
954554,-0.3048780560493469
954654,-0.3658536672592163
954744,-0.4268292784690857
954844,-0.3658536672592163
954944,-0.3658536672592163
955084,-0.3048780560493469
955173,-0.3048780560493469
955253,-0.4268292784690857
955373,-0.3658536672592163
955443,-0.3048780560493469
955553,-0.24390244483947754
955653,-0.3658536672592163
955743,-0.3048780560493469
955843,-0.4268292784690857
955943,-0.3048780560493469
956083,-0.3048780560493469
956172,-0.3048780560493469
956283,-0.3658536672592163
956333,-0.3048780560493469
956412,-0.3658536672592163
956592,-0.3048780560493469
956652,-0.3658536672592163
956742,-0.3048780560493469
956842,-0.3658536672592163
956972,-0.3048780560493469
957052,-0.3658536672592163
957152,-0.4268292784690857
957252,-0.3048780560493469
957352,-0.24390244483947754
957462,-0.3658536672592163
957602,-0.24390244483947754
957691,-0.3048780560493469
957781,-0.24390244483947754
957851,-0.3048780560493469
957951,-0.3658536672592163
958051,-0.3658536672592163
958151,-0.24390244483947754
958281,-0.3048780560493469
958351,-0.3048780560493469
958451,-0.3658536672592163
958551,-0.3048780560493469
958661,-0.3658536672592163
958771,-0.3048780560493469
958850,-0.3658536672592163
958950,-0.3658536672592163
959050,-0.4268292784690857
959150,-0.3658536672592163
959250,-0.3658536672592163
959320,-0.3658536672592163
959450,-0.3048780560493469
959550,-0.3048780560493469
959660,-0.3658536672592163
959750,-0.4268292784690857
959830,-0.3048780560493469
959950,-0.3048780560493469
960009,-0.3658536672592163
960150,-0.3048780560493469
960219,-0.3048780560493469
960349,-0.3048780560493469
960449,-0.3658536672592163
960579,-0.4268292784690857
960669,-0.3658536672592163
960759,-0.3048780560493469
960849,-0.3658536672592163
960949,-0.3658536672592163
961079,-0.3658536672592163
961169,-0.4268292784690857
961228,-0.3048780560493469
961348,-0.3658536672592163
961448,-0.3048780560493469
961578,-0.3658536672592163
961668,-0.3048780560493469
961788,-0.4268292784690857
961802,-0.3658536672592163
961948,-0.3658536672592163
962008,-0.3048780560493469
962148,-0.3658536672592163
962248,-0.3048780560493469
962338,-0.3658536672592163
962448,-0.3658536672592163
962567,-0.3658536672592163
962657,-0.3658536672592163
962747,-0.3658536672592163
962877,-0.3658536672592163
962957,-0.4268292784690857
963047,-0.4878048896789551
963147,-0.3658536672592163
963247,-0.3048780560493469
963347,-6.463414669036865
963447,-65.7317123413086
963547,-155.0
963647,-184.3292694091797
963727,-196.21951293945312
963816,-222.62196350097656
963946,-112.86585998535156
964046,0.3658536672592163
964146,-0.060975611209869385
964246,-0.3658536672592163
964346,-0.3048780560493469
964426,-0.3048780560493469
964546,-0.18292683362960815
964636,-0.4878048896789551
964716,-0.6707317233085632
964846,1.5243902206420898
964946,31.03658676147461
965046,28.59756088256836
965146,10.609756469726562
965226,-9.268292427062988
965345,-5.609755992889404
965445,-29.329269409179688
965575,-12.682927131652832
965655,13.47560977935791
965745,32.74390411376953
965845,28.84146499633789
965945,-12.256097793579102
966045,28.719512939453125
966145,-79.81707763671875
966245,-30.48780632019043
966344,-23.59756088256836
966444,-35.121952056884766
966575,-38.17073440551758
966664,-31.95121955871582
966754,-14.695122718811035
966802,-20.85365867614746
966944,-22.19512176513672
967054,15.365854263305664
967154,58.59756088256836
967234,4.146341323852539
967344,-31.34146499633789
967434,-35.0
967554,-49.817073822021484
967654,-22.5
967744,5.9146342277526855
967843,24.817073822021484
967943,9.268292427062988
968073,-8.109756469726562
968113,-8.658536911010742
968243,17.13414764404297
968343,4.390244007110596
968463,12.743903160095215
968553,5.4268293380737305
968653,-24.93902587890625
968743,-7.378048896789551
968823,13.719512939453125
968942,-6.646341800689697
969052,28.59756088256836
969152,20.30487823486328
969272,23.841463088989258
969342,-31.768293380737305
969442,-2.378048896789551
969552,-5.121951103210449
969652,0.6707317233085632
969752,-9.817073822021484
969852,1.097561001777649
969952,23.292682647705078
970052,37.13414764404297
970152,15.487805366516113
970252,-21.829269409179688
970351,-3.2317073345184326
970451,7.865853786468506
970581,8.536585807800293
970651,7.621951580047607
970751,-0.24390244483947754
970851,-6.402439117431641
970951,-6.158536911010742
971081,1.8292683362960815
971151,6.402439117431641
971251,0.12195122241973877
971381,0.18292683362960815
971451,5.182927131652832
971550,-2.7439024448394775
971650,-16.829269409179688
971720,-21.64634132385254
971850,34.69512176513672
971910,29.69512176513672
972050,14.634146690368652
972150,-0.6707317233085632
972250,-2.012195110321045
972310,17.68292808532715
972450,10.365854263305664
972580,4.634146213531494
972660,1.0365853309631348
972750,-8.353658676147461
972850,-23.231708526611328
972949,-31.34146499633789
973029,-49.817073822021484
973149,-21.463415145874023
973249,-29.14634132385254
973359,-23.109756469726562
973449,-35.3658561706543
973549,-8.170731544494629
973649,28.292682647705078
973719,22.98780632019043
973849,-7.560975551605225
973918,-15.243903160095215
974078,-19.329269409179688
974169,-2.804877996444702
974258,-7.804878234863281
974348,13.841464042663574
974448,11.09756088256836
974578,8.231707572937012
974668,29.817073822021484
974758,-8.04878044128418
974848,-5.853658676147461
974948,-28.90243911743164
975058,36.34146499633789
975157,41.89024353027344
975248,13.780488014221191
975348,-15.42682933807373
975447,-62.3780517578125
975577,-20.060976028442383
975667,-17.19512176513672
975757,-19.817073822021484
975847,-12.62195110321045
975947,-20.670732498168945
976077,26.89024543762207
976167,-34.024391174316406
976257,-23.59756088256836
976347,-15.97560977935791
976446,16.524391174316406
976577,-14.695122718811035
976656,-5.487804889678955
976746,10.060976028442383
976826,14.329268455505371
976946,7.0731706619262695
977002,-3.1097562313079834
977156,7.439024448394775
977256,-14.87804889678955
977346,18.414634704589844
977446,53.78049087524414
977576,19.878049850463867
977665,-19.14634132385254
977785,7.987804889678955
977846,23.780488967895508
977946,-14.02439022064209
978002,-18.475610733032227
978155,-7.0731706619262695
978245,-14.939024925231934
978365,37.621952056884766
978445,40.914634704589844
978575,-14.329268455505371
978665,-40.975608825683594
978765,-10.853658676147461
978815,-13.292683601379395
978945,-12.134146690368652
979045,-25.121952056884766
979154,-23.90243911743164
979244,14.87804889678955
979364,38.23170852661133
979444,36.09756088256836
979564,-17.987804412841797
979654,-41.463417053222656
979764,41.219512939453125
979844,29.93902587890625
979944,8.536585807800293
980074,-26.40243911743164
980164,-36.03658676147461
980264,17.68292808532715
980344,-0.7317073345184326
980444,-25.365854263305664
980543,-6.463414669036865
980653,-43.780487060546875
980743,-57.68292999267578
980843,-10.304878234863281
980943,17.5
981073,-17.317073822021484
981143,-8.841464042663574
981243,31.463415145874023
981343,7.621951580047607
981473,-17.317073822021484
981573,-10.54878044128418
981663,8.414634704589844
981703,2.682926893234253
981842,5.121951103210449
981912,-0.6097561120986938
982052,-4.695122241973877
982152,-1.8902438879013062
982272,21.158536911010742
982352,27.43902587890625
982422,1.2195122241973877
982552,-2.9268293380737305
982652,-12.317073822021484
982752,43.59756088256836
982852,20.060976028442383
982952,-18.35365867614746
983051,-24.268293380737305
983151,9.45121955871582
983251,4.634146213531494
983351,9.57317066192627
983431,-7.5
983551,-8.414634704589844
983651,-16.341463088989258
983751,13.658536911010742
983851,36.64634323120117
983951,1.5243902206420898
984091,-15.42682933807373
984150,-23.780488967895508
984250,-24.7560977935791
984350,19.939023971557617
984420,8.963415145874023
984550,-7.439024448394775
984650,-4.939024448394775
984750,9.512195587158203
984802,26.95121955871582
984950,1.8292683362960815
985050,-25.914634704589844
985150,-7.560975551605225
985202,0.8536585569381714
985369,-31.158536911010742
985450,-10.97560977935791
985559,-15.365854263305664
985649,-18.841463088989258
985749,-4.939024448394775
985879,-15.42682933807373
985949,24.63414764404297
986059,10.060976028442383
986149,28.231708526611328
986249,-9.756097793579102
986329,-22.621952056884766
986449,-83.04878234863281
986579,23.475610733032227
986668,11.219511985778809
986758,-29.93902587890625
986848,-27.13414764404297
986948,-17.439023971557617
987048,-11.280488014221191
987148,-16.280488967895508
987248,-24.024391174316406
987348,-37.13414764404297
987448,-31.219512939453125
987528,-43.23170852661133
987648,-5.670732021331787
987748,10.914634704589844
987848,11.585366249084473
987948,-14.512195587158203
988018,-7.682927131652832
988147,-2.804877996444702
988247,4.695122241973877
988317,-14.02439022064209
988457,-5.853658676147461
988577,-15.304878234863281
988667,20.0
988757,-23.231708526611328
988847,-21.280488967895508
988927,-37.80487823486328
989077,14.57317066192627
989166,31.768293380737305
989256,7.256097793579102
989346,5.731707572937012
989427,4.5731706619262695
989546,11.09756088256836
989646,61.95122146606445
989716,2.195122003555298
989846,23.04878044128418
989946,30.731708526611328
990046,-0.18292683362960815
990126,-8.231707572937012
990246,-5.670732021331787
990346,-18.231708526611328
990426,-13.231707572937012
990575,-26.707317352294922
990666,-27.19512176513672
990755,6.097560882568359
990845,-4.5731706619262695
990945,-6.5853657722473145
991045,-19.817073822021484
991145,12.682927131652832
991245,17.2560977935791
991335,36.158538818359375
991465,-9.512195587158203
991575,-17.19512176513672
991665,-34.57316970825195
991705,-7.0731706619262695
991844,24.512195587158203
991904,8.109756469726562
992074,-26.341463088989258
992164,29.39024543762207
992234,17.439023971557617
992344,11.890244483947754
992444,-30.426830291748047
992544,-24.329269409179688
992644,-27.865854263305664
992744,-30.426830291748047
992844,23.963415145874023
992944,-24.63414764404297
993053,-17.317073822021484
993153,41.70731735229492
993244,-11.280488014221191
993343,58.719512939453125
993443,-35.060977935791016
993553,-20.54878044128418
993653,-6.52439022064209
993773,35.3658561706543
993833,22.80487823486328
993943,-39.20731735229492
994053,2.012195110321045
994153,-0.6707317233085632
994243,-7.378048896789551
994342,22.317073822021484
994442,0.5487805008888245
994572,-21.768293380737305
994662,3.2317073345184326
994712,14.146341323852539
994842,-5.670732021331787
994942,33.53658676147461
995082,4.2682929039001465
995172,-14.146341323852539
995252,54.085365295410156
995382,-12.317073822021484
995452,-8.658536911010742
995552,25.670732498168945
995652,-53.414634704589844
995781,32.560977935791016
995851,34.024391174316406
995951,6.219512462615967
996081,-13.841464042663574
996171,-17.560976028442383
996251,25.365854263305664
996331,-31.158536911010742
996451,9.57317066192627
996551,-16.890243530273438
996651,-32.317073822021484
996751,28.475610733032227
996881,-11.707317352294922
996950,-2.682926893234253
997050,-2.865853786468506
997160,29.268293380737305
997220,39.817073822021484
997350,-16.524391174316406
997450,-23.841463088989258
997600,9.817073822021484
997660,-17.80487823486328
997730,-12.439024925231934
997850,4.634146213531494
997950,-29.7560977935791
998080,8.109756469726562
998169,53.658538818359375
998220,30.670732498168945
998349,-15.0
998449,-6.463414669036865
998509,-22.439023971557617
998659,18.04878044128418
998729,15.060976028442383
998849,-16.219512939453125
998949,12.987805366516113
999009,14.146341323852539
999159,36.64634323120117
999249,-13.170731544494629
999348,15.304878234863281
999448,-10.060976028442383
999559,0.9756097793579102
999648,27.560976028442383
999768,-24.93902587890625
999848,-22.13414764404297
999902,-14.268293380737305
1000058,13.414634704589844
1000148,42.74390411376953
1000248,-13.04878044128418
1000308,-15.42682933807373
1000448,-31.768293380737305
1000547,-10.304878234863281
1000648,8.04878044128418
1000748,-1.7073171138763428
1000847,16.09756088256836
1000917,7.560975551605225
1001077,51.34146499633789
1001167,-25.731708526611328
1001257,16.95121955871582
1001347,11.707317352294922
1001447,-19.512195587158203
1001577,29.08536720275879
1001667,15.853658676147461
1001757,-24.08536720275879
1001847,-4.390244007110596
1001946,0.4268292784690857
1002047,44.756099700927734
1002146,-19.939023971557617
1002246,-33.719512939453125
1002346,-16.585365295410156
1002446,-37.07316970825195
1002576,18.414634704589844
1002666,-38.53658676147461
1002746,-7.317073345184326
1002836,3.9024391174316406
1002976,73.65853881835938
1003076,-9.756097793579102
1003168,-34.817073822021484
1003256,11.585366249084473
1003346,-21.829269409179688
1003445,-16.280488967895508
1003545,12.682927131652832
1003645,-9.146341323852539
1003745,-3.1097562313079834
1003845,1.402438998222351
1003905,-37.317073822021484
1004085,-22.7439022064209
1004145,-4.207317352294922
1004215,15.365854263305664
1004345,-10.853658676147461
1004415,6.707317352294922
1004554,-20.85365867614746
1004654,-27.98780632019043
1004744,8.841464042663574
1004844,-9.57317066192627
1004944,43.59756088256836
1005074,-23.59756088256836
1005144,-13.353658676147461
1005244,-62.3780517578125
1005344,-14.756097793579102
1005444,38.10975646972656
1005514,9.085366249084473
1005602,-14.57317066192627
1005744,28.84146499633789
1005844,-58.47561264038086
1005944,21.463415145874023
1006002,-19.573171615600586
1006143,7.439024448394775
1006243,-2.682926893234253
1006323,-1.9512195587158203
1006443,-3.2926828861236572
1006553,-26.89024543762207
1006653,17.621952056884766
1006743,-2.5
1006843,35.3658561706543
1006913,24.63414764404297
1007083,5.182927131652832
1007112,12.5
1007242,6.402439117431641
1007372,8.90243911743164
1007442,-8.841464042663574
1007522,-5.182927131652832
1007642,8.963415145874023
1007703,23.35365867614746
1007852,19.878049850463867
1007952,-24.268293380737305
1008052,18.780488967895508
1008152,-24.08536720275879
1008252,-23.59756088256836
1008322,23.414634704589844
1008451,-23.658536911010742
1008552,-7.134146690368652
1008651,21.158536911010742
1008751,7.987804889678955
1008831,-17.378049850463867
1008951,-56.524391174316406
1009061,2.6219513416290283
1009151,16.280488967895508
1009251,19.14634132385254
1009351,20.914634704589844
1009481,-1.585365891456604
1009551,19.14634132385254
1009651,37.19512176513672
1009750,58.17073440551758
1009850,26.158536911010742
1009950,-17.68292808532715
1010070,-19.939023971557617
1010120,-10.12195110321045
1010250,12.560976028442383
1010330,-5.243902683258057
1010450,9.390244483947754
1010520,-0.12195122241973877
1010650,-28.780488967895508
1010750,-1.402438998222351
1010820,6.097560882568359
1010950,21.280488967895508
1011009,26.829269409179688
1011149,9.87804889678955
1011249,2.2560975551605225
1011349,-24.573171615600586
1011469,-2.804877996444702
1011549,4.878048896789551
1011649,-7.987804889678955
1011719,30.54878044128418
1011849,6.097560882568359
1011949,-42.9878044128418
1012079,-55.18292999267578
1012168,-14.146341323852539
1012239,3.353658676147461
1012348,-43.414634704589844
1012448,0.3658536672592163
1012548,6.341463565826416
1012648,-1.7073171138763428
1012718,5.670732021331787
1012858,19.268293380737305
1012948,24.573171615600586
1013048,-11.829268455505371
1013158,9.939024925231934
1013248,-6.280488014221191
1013367,-43.04878234863281
1013448,-8.780488014221191
1013567,-20.670732498168945
1013657,-17.2560977935791
1013747,-7.012195110321045
1013847,-13.170731544494629
1013947,-29.63414764404297
1014057,-30.85365867614746
1014157,16.585365295410156
1014247,-4.02439022064209
1014347,42.8658561706543
1014477,-0.3658536672592163
1014577,-6.341463565826416
1014657,-6.646341800689697
1014746,0.3048780560493469
1014846,23.53658676147461
1014926,-5.9146342277526855
1015046,-12.195121765136719
1015146,-17.987804412841797
1015246,-16.829269409179688
1015346,29.878049850463867
1015406,40.4878044128418
1015596,2.2560975551605225
1015656,-13.90243911743164
1015746,-8.90243911743164
1015846,10.914634704589844
1015946,4.634146213531494
1016016,-19.268293380737305
1016165,31.34146499633789
1016245,25.792682647705078
1016365,16.280488967895508
1016445,16.036584854125977
1016555,18.536584854125977
1016655,-22.073171615600586
1016745,-8.963415145874023
1016845,9.268292427062988
1016945,-0.6707317233085632
1017015,-1.5243902206420898
1017164,-39.14634323120117
1017244,-36.70731735229492
1017344,-21.03658676147461
1017414,-33.353660583496094
1017594,34.20731735229492
1017654,18.59756088256836
1017744,-38.53658676147461
1017844,-26.40243911743164
1017914,-6.7682929039001465
1018054,-16.463415145874023
1018154,-5.9146342277526855
1018244,-4.695122241973877
1018344,5.365853786468506
1018444,-1.402438998222351
1018514,-18.841463088989258
1018653,23.841463088989258
1018743,-0.6097561120986938
1018843,-14.085366249084473
1018943,24.14634132385254
1019073,-29.39024543762207
1019163,22.19512176513672
1019233,34.26829528808594
1019343,-9.146341323852539
1019443,11.646341323852539
1019553,-23.719512939453125
1019653,2.2560975551605225
1019742,11.219511985778809
1019823,1.6463414430618286
1019962,-7.743902683258057
