Time (ms), eCO2 density (ppm)
1201025,1113.0
1201585,1113.0
1202035,1104.0
1202604,1095.0
1203104,1083.0
1203604,1079.0
1204103,1073.0
1204603,1073.0
1205092,1079.0
1205572,1056.0
1206032,1049.0
1206571,1047.0
1207101,1051.0
1207560,1054.0
1208100,1038.0
1208600,1034.0
1209026,1028.0
1209609,1024.0
1210025,1005.0
1210598,1016.0
1211088,1016.0
1211607,1019.0
1212107,1022.0
1212596,1016.0
1213106,1027.0
1213556,1016.0
1214028,1032.0
1214605,1020.0
1215105,1027.0
1215525,1026.0
1216104,1007.0
1216574,1021.0
1217025,1026.0
1217525,1022.0
1218013,1011.0
1218602,1035.0
1219026,1033.0
1219591,1084.0
1220081,1132.0
1220600,1154.0
1221100,1186.0
1221525,1219.0
1222109,1250.0
1222599,1272.0
1223099,1273.0
1223538,1307.0
1224013,1339.0
1224547,1344.0
1225025,1353.0
1225587,1368.0
1226106,1401.0
1226606,1415.0
1227025,1426.0
1227605,1436.0
1228105,1463.0
1228525,1459.0
1229104,1471.0
1229604,1482.0
1230103,1506.0
1230603,1502.0
1231103,1530.0
1231602,1507.0
1232025,1538.0
1232601,1546.0
1233051,1545.0
1233525,1561.0
1234090,1564.0
1234570,1574.0
1235110,1581.0
1235599,1570.0
1236099,1578.0
1236608,1577.0
1237072,1587.0
1237592,1604.0
1238067,1604.0
1238537,1605.0
1239037,1623.0
1239536,1620.0
1240056,1610.0
1240605,1614.0
1241105,1619.0
1241585,1638.0
1242094,1622.0
1242526,1619.0
1243026,1645.0
1243593,1626.0
1244093,1647.0
1244525,1657.0
1245025,1654.0
1245525,1654.0
1246025,1657.0
1246541,1664.0
1247071,1663.0
1247600,1665.0
1248100,1669.0
1248525,1679.0
1249079,1676.0
1249598,1682.0
1250108,1685.0
1250608,1698.0
1251026,1708.0
1251537,1686.0
1252028,1696.0
1252606,1707.0
1253106,1712.0
1253606,1693.0
1254085,1713.0
1254525,1702.0
1255104,1714.0
1255604,1719.0
1256077,1734.0
1256603,1740.0
1257106,1739.0
1257525,1754.0
1258026,1756.0
1258525,1761.0
1259041,1760.0
1259601,1761.0
1260071,1738.0
1260526,1794.0
1261025,1775.0
1261525,1780.0
1262109,1756.0
1262525,1771.0
1263108,1796.0
1263588,1768.0
1264026,1782.0
1264597,1767.0
1265025,1775.0
1265513,1787.0
1266106,1777.0
1266546,1793.0
1267105,1784.0
1267575,1777.0
1268104,1771.0
1268574,1779.0
1269084,1804.0
1269526,1780.0
1270103,1800.0
1270525,1793.0
1271032,1816.0
1271602,1806.0
1272062,1831.0
1272601,1835.0
1273031,1826.0
1273600,1829.0
1274100,1825.0
1274610,1847.0
1275109,1825.0
1275609,1853.0
1276079,1849.0
1276598,1851.0
1277026,1858.0
1277607,1843.0
1278061,1824.0
1278607,1848.0
1279110,1847.0
1279536,1853.0
1280109,1842.0
1280605,1862.0
1281105,1860.0
1281604,1861.0
1282025,1836.0
1282574,1846.0
1283026,1840.0
1283525,1837.0
1284052,1832.0
1284602,1832.0
1285102,1820.0
1285591,1813.0
1286025,1816.0
1286525,1804.0
1287100,1812.0
1287600,1814.0
1288109,1824.0
1288539,1805.0
1289029,1823.0
1289598,1825.0
1290025,1813.0
1290607,1830.0
1291087,1859.0
1291526,1864.0
1292107,1869.0
1292606,1884.0
1293046,1873.0
1293526,1871.0
1294105,1883.0
1294525,1886.0
1295104,1909.0
1295604,1888.0
1296103,1903.0
1296583,1916.0
1297103,1927.0
1297582,1913.0
1298025,1907.0
1298525,1932.0
1299031,1929.0
1299601,1903.0
1300025,1919.0
1300603,1928.0
1301070,1921.0
1301525,1931.0
1302029,1952.0
1302525,1929.0
1303058,1919.0
1303526,1886.0
1304107,1881.0
1304528,1868.0
1305026,1861.0
1305606,1853.0
1306106,1849.0
1306605,1844.0
1307105,1848.0
1307605,1845.0
1308025,1855.0
1308525,1851.0
1309034,1883.0
1309513,1886.0
1310083,1888.0
1310553,1877.0
1311102,1892.0
1311602,1913.0
1312101,1904.0
1312591,1903.0
1313101,1904.0
1313525,1900.0
1314030,1918.0
1314526,1920.0
1315059,1918.0
1315609,1933.0
1316098,1916.0
1316608,1922.0
1317088,1911.0
1317537,1913.0
1318051,1907.0
1318607,1920.0
1319110,1932.0
1319526,1909.0
1320075,1929.0
1320575,1922.0
1321035,1915.0
1321594,1949.0
1322044,1950.0
1322525,1943.0
1323026,1929.0
1323525,1927.0
1324092,1922.0
1324552,1926.0
1325102,1935.0
1325513,1934.0
1326013,1903.0
1326540,1925.0
1327100,1909.0
1327600,1895.0
1328029,1891.0
1328569,1889.0
1329025,1899.0
1329608,1900.0
1330013,1901.0
1330568,1899.0
1331097,1902.0
1331607,1899.0
1332066,1905.0
1332525,1872.0
1333106,1859.0
1333525,1858.0
1334105,1842.0
1334525,1853.0
1335104,1837.0
1335534,1829.0
1336104,1821.0
1336553,1841.0
1337103,1834.0
1337556,1846.0
1338102,1835.0
1338601,1834.0
1339075,1823.0
1339531,1828.0
1340094,1834.0
1340525,1853.0
1341103,1830.0
1341613,1847.0
1342029,1854.0
1342608,1843.0
1343013,1835.0
1343568,1839.0
1344025,1838.0
1344525,1841.0
1345107,1846.0
1345513,1838.0
1346106,1831.0
1346606,1851.0
1347056,1829.0
1347595,1871.0
1348104,1837.0
1348604,1853.0
1349025,1834.0
1349604,1842.0
1350103,1864.0
1350583,1854.0
1351043,1865.0
1351602,1851.0
1352092,1851.0
1352525,1845.0
1353101,1836.0
1353525,1857.0
1354100,1853.0
1354525,1860.0
1355025,1857.0
1355549,1864.0
1356109,1851.0
1356608,1832.0
1357108,1799.0
1357525,1799.0
1358107,1792.0
1358607,1789.0
1359036,1773.0
1359586,1745.0
1360076,1722.0
1360605,1675.0
1361025,1599.0
1361525,1474.0
1362108,1326.0
1362604,1227.0
1363073,1146.0
1363593,1116.0
1364025,1148.0
1364525,1179.0
1365025,1283.0
1365602,1390.0
1366025,1454.0
1366571,1575.0
1367101,1632.0
1367513,1696.0
1368025,1781.0
1368589,1855.0
1369109,1887.0
1369589,1942.0
1370108,1983.0
1370525,1995.0
1371077,2020.0
1371597,2033.0
1372037,2036.0
1372606,2065.0
1373106,2061.0
1373525,2066.0
1374045,2079.0
1374525,2092.0
1375064,2061.0
1375604,2072.0
1376028,2067.0
1376543,2082.0
1377028,2055.0
1377593,2052.0
1378102,2042.0
1378576,2050.0
1379102,2050.0
1379531,2048.0
1380104,2046.0
1380600,2046.0
1381103,2041.0
1381603,2050.0
1382025,2042.0
1382599,2050.0
1383069,2049.0
1383598,2035.0
1384026,2041.0
1384608,2030.0
1385097,2041.0
1385587,2035.0
1386106,2047.0
1386536,2048.0
1387066,2039.0
1387605,2051.0
1388095,2050.0
1388604,2021.0
1389025,2044.0
1389544,2054.0
1390053,2055.0
1390526,2074.0
1391073,2050.0
1391602,2063.0
1392025,2060.0
1392602,2057.0
1393025,2133.0
1393601,2069.0
1394100,2094.0
1394600,2131.0
1395100,2114.0
1395549,2082.0
1396089,2074.0
1396529,2114.0
1397118,2092.0
1397608,2066.0
1398108,2058.0
1398597,2069.0
1399025,2049.0
1399610,2055.0
1400106,2051.0
1400525,2036.0
1401109,2036.0
1401605,2033.0
1402105,2024.0
1402525,2025.0
1403025,2032.0
1403604,2018.0
1404025,2034.0
1404526,2031.0
1405102,2006.0
1405552,2015.0
1406025,2033.0
1406591,2011.0
1407101,2024.0
1407601,2017.0
1408100,2006.0
1408600,2004.0
1409109,2023.0
1409525,2034.0
1410013,2019.0
1410598,2040.0
1411025,2035.0
1411608,2024.0
1412077,2033.0
1412607,2040.0
1413106,2035.0
1413526,2047.0
1414106,2038.0
1414605,2035.0
1415035,2064.0
1415544,2050.0
1416038,2049.0
1416594,2055.0
1417037,2035.0
1417603,2065.0
1418103,2064.0
1418602,2077.0
1419032,2128.0
1419552,2077.0
1420025,2048.0
1420525,2094.0
1421104,2066.0
1421604,2056.0
1422070,2084.0
1422610,2066.0
1423013,2038.0
1423609,2035.0
1424088,2039.0
1424608,2056.0
1425068,2030.0
1425597,2055.0
1426067,2079.0
1426547,2065.0
1427025,2055.0
1427525,2065.0
1428066,2055.0
1428605,2069.0
1429105,2058.0
1429526,2045.0
1430025,2092.0
1430603,2074.0
1431103,2079.0
1431526,2065.0
1432102,2065.0
1432582,2067.0
1433102,2054.0
1433525,2055.0
1434051,2064.0
1434591,2060.0
1435100,2053.0
1435590,2064.0
1436110,2055.0
1436529,2051.0
1437025,2047.0
1437552,2063.0
1438108,2054.0
1438588,2062.0
1439111,2067.0
1439537,2061.0
1440025,2040.0
1440607,2046.0
1441110,2044.0
1441609,2040.0
1442105,2069.0
1442605,2046.0
1443013,2067.0
1443526,2084.0
1444025,2079.0
1444573,2058.0
1445025,2096.0
1445553,2106.0
1446032,2079.0
1446542,2109.0
1447102,2106.0
1447571,2133.0
1448025,2116.0
1448525,2121.0
1449025,2119.0
1449570,2148.0
1450110,2121.0
1450599,2114.0
1451109,2150.0
1451608,2138.0
1452078,2163.0
1452568,2096.0
1453025,2084.0
1453528,2079.0
1454028,2123.0
1454526,2099.0
1455106,2094.0
1455605,2087.0
1456105,2094.0
1456605,2094.0
1457029,2121.0
1457594,2109.0
1458067,2111.0
1458526,2160.0
1459033,2101.0
1459602,2109.0
1460106,2099.0
1460602,2160.0
1461026,2123.0
1461591,2123.0
1462104,2138.0
1462600,2131.0
1463100,2133.0
1463599,2101.0
1464109,2106.0
1464599,2109.0
1465099,2128.0
1465608,2141.0
1466098,2170.0
1466525,2131.0
1467107,2165.0
1467607,2131.0
1468026,2163.0
1468606,2136.0
1469096,2168.0
1469605,2153.0
1470105,2190.0
1470604,2163.0
1471104,2204.0
1471526,2190.0
1472104,2136.0
1472525,2217.0
1473026,2234.0
1473602,2231.0
1474025,2256.0
1474602,2251.0
1475041,2249.0
1475571,2241.0
1476091,2261.0
1476560,2239.0
1477028,2249.0
1477525,2268.0
1478033,2285.0
1478609,2276.0
1479029,2312.0
1479526,2256.0
1480108,2295.0
1480601,2268.0
1481025,2288.0
1481526,2263.0
1482026,2305.0
1482610,2263.0
1483109,2295.0
1483565,2268.0
1484075,2276.0
1484594,2273.0
1485025,2268.0
1485604,2263.0
1486103,2239.0
1486603,2236.0
1487033,2258.0
1487602,2244.0
1488025,2212.0
1488601,2246.0
1489051,2268.0
1489525,2268.0
1490041,2256.0
1490570,2214.0
1491100,2276.0
1491526,2310.0
1492025,2293.0
1492513,2256.0
1493068,2273.0
1493525,2278.0
1494108,2268.0
1494607,2263.0
1495107,2241.0
1495607,2268.0
1496106,2263.0
1496606,2281.0
1497105,2283.0
1497605,2330.0
1498095,2258.0
1498594,2322.0
1499107,2278.0
1499573,2281.0
1500025,2285.0
1500533,2337.0
1501062,2317.0
1501525,2290.0
1502092,2342.0
1502605,2300.0
1503104,2320.0
1503600,2364.0
1504060,2320.0
1504525,2315.0
1505100,2364.0
1505525,2354.0
1506109,2393.0
1506538,2386.0
1507108,2401.0
1507608,2374.0
1508067,2406.0
1508537,2430.0
1509028,2359.0
1509525,2398.0
1510106,2391.0
1510606,2381.0
1511105,2366.0
1511575,2391.0
1512025,2401.0
1512513,2388.0
1513104,2366.0
1513525,2354.0
1514013,2334.0
1514533,2359.0
1515025,2374.0
1515602,2381.0
1516026,2428.0
1516551,2357.0
1517030,2374.0
1517600,2366.0
1518110,2366.0
1518600,2352.0
1519025,2347.0
1519529,2374.0
1520099,2379.0
1520525,2342.0
1521048,2379.0
1521588,2384.0
1522025,2388.0
1522513,2366.0
1523110,2396.0
1523525,2396.0
1524106,2450.0
1524535,2401.0
1525025,2381.0
1525555,2374.0
1526025,2420.0
1526525,2420.0
1527074,2418.0
1527593,2386.0
1528025,2393.0
1528593,2401.0
1529032,2388.0
1529592,2344.0
1530102,2325.0
1530591,2359.0
1531101,2334.0
1531600,2305.0
1532100,2298.0
1532530,2320.0
1533025,2285.0
1533525,2315.0
1534109,2305.0
1534608,2305.0
1535098,2290.0
1535608,2303.0
1536097,2320.0
1536547,2300.0
1537107,2305.0
1537606,2310.0
1538059,2327.0
1538605,2305.0
1539030,2278.0
1539513,2337.0
1540025,2334.0
1540525,2371.0
1541025,2347.0
1541603,2359.0
1542025,2327.0
1542606,2359.0
1543025,2347.0
1543526,2376.0
1544101,2388.0
1544551,2371.0
1545025,2366.0
1545600,2352.0
1546100,2361.0
1546540,2393.0
1547109,2376.0
1547609,2420.0
1548025,2379.0
1548588,2364.0
1549078,2371.0
1549525,2406.0
1550087,2457.0
1550547,2428.0
1551106,2433.0
1551606,2423.0
1552106,2445.0
1552535,2462.0
1553035,2467.0
1553605,2442.0
1554034,2469.0
1554604,2445.0
1555053,2440.0
1555603,2386.0
1556103,2442.0
1556533,2433.0
1557112,2408.0
1557525,2413.0
1558030,2440.0
1558571,2445.0
1559101,2440.0
1559610,2428.0
1560100,2435.0
1560600,2442.0
1561013,2440.0
1561569,2438.0
1562102,2435.0
1562598,2438.0
1563038,2428.0
1563598,2440.0
1564111,2465.0
1564607,2420.0
1565013,2450.0
1565536,2465.0
1566036,2445.0
1566605,2457.0
1567105,2411.0
1567605,2423.0
1568025,2425.0
1568525,2452.0
1569034,2411.0
1569603,2376.0
1570103,2403.0
1570526,2388.0
1571025,2381.0
1571525,2361.0
1572101,2374.0
1572525,2384.0
1573101,2425.0
1573550,2462.0
1574100,2450.0
1574600,2384.0
1575025,2379.0
1575549,2342.0
1576025,2298.0
1576525,2219.0
1577108,2116.0
1577608,2052.0
1578077,1975.0
1578540,1977.0
1579107,1945.0
1579596,1937.0
1580025,1921.0
1580605,1941.0
1581108,1929.0
1581525,1953.0
1582025,1911.0
1582594,1891.0
1583104,1908.0
1583593,1905.0
1584083,1917.0
1584602,1947.0
1585102,1876.0
1585562,1861.0
1586102,1875.0
1586601,1876.0
1587101,1883.0
1587600,1873.0
1588013,1878.0
1588590,1877.0
1589100,1863.0
1589599,1831.0
1590099,1813.0
1590598,1761.0
1591025,1761.0
1591608,1701.0
1592107,1659.0
1592537,1632.0
1593106,1555.0
1593576,1507.0
1594025,1440.0
1594575,1378.0
1595105,1306.0
1595605,1248.0
1596025,1201.0
1596604,1150.0
1597104,1105.0
1597603,1042.0
1598113,999.0
1598612,961.0
1599036,940.0
1599575,906.0
1600042,882.0
1600605,858.0
1601104,841.0
1601531,844.0
1602104,824.0
1602600,794.0
1603113,765.0
1603525,736.0
1604113,708.0
1604608,674.0
1605108,640.0
1605588,604.0
1606067,576.0
1606567,537.0
1607025,501.0
1607525,470.0
1608106,418.0
1608605,400.0
1609025,400.0
1609525,400.0
1610105,400.0
1610513,400.0
1611025,400.0
1611573,400.0
1612063,400.0
1612553,400.0
1613102,400.0
1613602,400.0
1614025,400.0
1614601,400.0
1615031,400.0
1615601,400.0
1616100,400.0
1616600,400.0
1617100,400.0
1617609,400.0
1618109,400.0
1618608,400.0
1619108,400.0
1619526,400.0
1620091,400.0
1620607,400.0
1621026,400.0
1621606,400.0
1622110,400.0
1622606,400.0
1623013,400.0
1623525,400.0
1624108,400.0
1624604,400.0
1625104,400.0
1625603,400.0
1626103,400.0
1626603,400.0
1627025,400.0
1627532,400.0
1628032,400.0
1628601,400.0
1629101,400.0
1629601,400.0
1630026,400.0
1630600,400.0
1631100,400.0
1631589,400.0
1632109,400.0
1632598,400.0
1633108,400.0
1633513,400.0
1634025,400.0
1634567,400.0
