Time (ms), Air Pressure (P)
1601532,99602.390625
1602105,99614.9375
1602501,99612.453125
1603001,99604.515625
1603526,99611.375
1604001,99609.7265625
1604501,99610.8046875
1605109,99609.3984375
1605589,99606.671875
1606068,99611.28125
1606568,99606.9140625
1607026,99610.4453125
1607526,99611.5234375
1608001,99609.875
1608501,99610.71875
1609026,99614.484375
1609526,99610.71875
1610106,99611.765625
1610514,99614.484375
1611026,99605.5078125
1611574,99603.828125
1612064,99609.546875
1612554,99605.984375
1613001,99603.015625
1613603,99608.703125
1614026,99608.703125
1614602,99605.4140625
1615032,99602.6875
1615501,99607.296875
1616001,99613.59375
1616501,99603.734375
1617101,99606.4609375
1617501,99606.4609375
1618001,99612.75
1618609,99607.296875
1619001,99612.75
1619527,99605.65625
1620092,99603.171875
1620501,99613.2265625
1621027,99601.5234375
1621501,99609.421875
1622111,99609.421875
1622501,99609.421875
1623014,99610.5
1623526,99608.625
1624001,99613.2265625
1624501,99602.328125
1625001,99612.421875
1625604,99609.6953125
1626001,99609.6953125
1626501,99613.46875
1627026,99606.1328125
1627533,99607.2109375
1628033,99608.2890625
1628501,99616.1875
1629001,99616.4609375
1629501,99604.9609375
1630027,99612.296875
1630601,99608.765625
1631101,99610.171875
1631590,99607.453125
1632001,99602.84375
1632599,99608.859375
1633109,99606.1328125
1633514,99606.1328125
1634026,99609.09375
1634568,99613.734375
