Time (ms), Y Acceleration (g)
904903,0.1015625
905003,0.09619140625
905104,0.09619140625
905203,0.1005859375
905303,0.0927734375
905403,0.0927734375
905513,0.08544921875
905613,0.0908203125
905702,0.09228515625
905803,0.08984375
905973,0.091796875
906083,0.08203125
906103,0.0927734375
906222,0.09521484375
906303,0.09228515625
906403,0.0888671875
906512,0.09912109375
906612,0.0927734375
906712,0.09375
906872,0.09130859375
906912,0.091796875
907012,0.08447265625
907111,0.1005859375
907212,0.0869140625
907311,0.09912109375
907411,0.08837890625
907511,0.0595703125
907611,0.06640625
907711,0.037109375
907881,0.03955078125
907941,0.0810546875
908031,0.04052734375
908121,0.13525390625
908211,0.1318359375
908311,0.1484375
908411,0.130859375
908510,0.1474609375
908610,0.07470703125
908710,0.09765625
908810,0.1318359375
908950,0.18505859375
909031,0.20751953125
909170,0.02880859375
909210,0.27099609375
909370,0.10302734375
909410,0.162109375
909520,0.18212890625
909610,0.14501953125
909709,0.1279296875
909809,0.064453125
909959,0.1787109375
910009,0.17724609375
910109,0.16259765625
910209,0.1376953125
910309,0.1162109375
910409,0.126953125
910509,0.12744140625
910609,0.078125
910769,0.14013671875
910809,0.1923828125
910948,-0.001953125
911038,0.0400390625
911128,0.0517578125
911218,0.0224609375
911308,0.03515625
911408,0.0380859375
911538,0.0322265625
911628,0.0341796875
911718,0.04052734375
911808,0.03271484375
911908,0.0390625
912038,0.0400390625
912127,0.04150390625
912218,0.03271484375
912337,0.02978515625
912417,0.04150390625
912507,0.0390625
912607,0.03369140625
912707,0.02734375
912807,0.03271484375
912977,0.03271484375
913017,0.0361328125
913117,0.037109375
913217,0.033203125
913317,0.0302734375
913427,0.03955078125
913577,0.0390625
913606,0.03125
913706,0.0361328125
913806,0.03369140625
913906,0.03271484375
914016,0.0322265625
914116,0.03466796875
914206,0.03271484375
914302,0.0419921875
914406,0.03173828125
914516,0.0341796875
914616,0.03466796875
914705,0.03173828125
914805,0.0400390625
914905,0.0341796875
915015,0.0302734375
915115,0.03466796875
915275,0.0361328125
915335,0.03125
915405,0.03125
915515,0.05224609375
915615,0.0283203125
915705,-0.083984375
915802,0.10302734375
915905,0.14794921875
916034,0.166015625
916125,0.1591796875
916264,0.1533203125
916304,0.14599609375
916404,0.14697265625
916514,0.130859375
916614,0.15087890625
916704,0.14111328125
916864,0.11328125
916904,0.13623046875
917024,0.11962890625
917114,0.18017578125
917203,0.18505859375
917303,0.0986328125
917473,0.11572265625
917553,0.13623046875
917613,0.12109375
917703,0.12255859375
917803,0.17919921875
917903,0.16162109375
918073,0.1142578125
918113,0.10498046875
918203,0.14990234375
918303,0.14501953125
918403,0.16455078125
918582,0.1533203125
918612,0.15234375
918703,0.1279296875
918803,0.0966796875
918903,0.1142578125
919012,0.140625
919113,0.1943359375
919242,0.12548828125
919372,0.11572265625
919412,0.1337890625
919512,0.16796875
919622,0.13623046875
919751,0.130859375
919812,0.1328125
919912,0.1416015625
920062,0.14111328125
920111,0.12841796875
920231,0.1357421875
920311,0.1318359375
920411,0.1337890625
920541,0.1513671875
920611,0.1337890625
920741,0.13037109375
920811,0.12451171875
920951,0.1455078125
921011,0.14013671875
921114,0.123046875
921210,0.1376953125
921370,0.1474609375
921410,0.14990234375
921510,0.13818359375
921610,0.1279296875
921710,0.12158203125
921840,0.138671875
921910,0.15478515625
922080,0.140625
922109,0.1455078125
922209,0.13525390625
922309,0.13818359375
922409,0.14111328125
922539,0.13427734375
922629,0.15185546875
922719,0.15869140625
922809,0.13623046875
922969,0.13720703125
923009,0.13037109375
923109,0.13330078125
923209,0.13037109375
923309,0.14990234375
923479,0.13671875
923508,0.1298828125
923609,0.12890625
923708,0.1357421875
923808,0.1494140625
923908,0.10888671875
924038,0.126953125
924128,0.146484375
924218,0.16162109375
924308,0.13671875
924458,0.1357421875
924508,0.16162109375
924608,0.12060546875
924778,0.13232421875
924838,0.12451171875
924927,0.1064453125
925007,0.138671875
925107,0.15771484375
925207,0.14990234375
925307,0.1376953125
925407,0.13134765625
925527,0.14599609375
925617,0.14208984375
925707,0.138671875
925807,0.13037109375
925907,0.1376953125
926002,0.1416015625
926106,0.13916015625
926227,0.1259765625
926306,0.12353515625
926406,0.1337890625
926537,0.13916015625
926676,0.146484375
926706,0.14111328125
926807,0.12744140625
926906,0.1455078125
927002,0.1533203125
927116,0.142578125
927205,0.12744140625
927305,0.1376953125
927475,0.14794921875
927506,0.15625
927602,0.13916015625
927705,0.130859375
927815,0.14111328125
927905,0.1142578125
928025,0.1591796875
928115,0.16162109375
928205,0.16650390625
928305,0.1416015625
928405,0.130859375
928502,0.14306640625
928615,0.15087890625
928704,0.21337890625
928804,0.08544921875
928904,0.12109375
929014,0.09912109375
929114,0.1669921875
929234,0.150390625
929304,0.15380859375
929404,0.1806640625
929504,0.158203125
929604,0.1484375
929703,0.15283203125
929803,0.15869140625
929903,0.1357421875
930033,0.1650390625
930123,0.17333984375
930253,0.05078125
930303,0.068359375
930403,0.08251953125
930533,0.1318359375
930623,0.14697265625
930713,0.17626953125
930803,0.197265625
930903,0.22607421875
931013,0.17236328125
931113,0.0849609375
931232,0.12744140625
931303,0.16455078125
931403,0.1904296875
931512,0.2275390625
931612,0.18115234375
931703,0.1611328125
931812,0.08740234375
931912,0.08642578125
932012,0.1044921875
932112,0.1435546875
932212,0.14599609375
932372,0.3623046875
932421,0.3154296875
932511,0.12548828125
