Time (ms), X Gyro (deg per sec)
926756,-1.2003000974655151
926856,0.0
926956,-0.900225043296814
927046,-0.6001500487327576
927166,-0.900225043296814
927256,-1.5003751516342163
927356,-1.3503376245498657
927436,-0.7501875758171082
927555,0.450112521648407
927645,0.1500375121831894
927756,0.1500375121831894
927865,-0.3000750243663788
927955,0.0
928075,-4.201050281524658
928165,-4.201050281524658
928255,-2.2505626678466797
928355,-1.800450086593628
928455,-2.4006001949310303
928545,-2.2505626678466797
928665,-4.8012003898620605
928755,-3.3008251190185547
928855,-0.3000750243663788
928954,1.3503376245498657
929064,-1.2003000974655151
929164,-1.800450086593628
929202,-0.900225043296814
929354,1.5003751516342163
929454,4.201050281524658
929554,2.550637722015381
929654,4.051012992858887
929754,3.900975227355957
929854,5.701425552368164
929954,5.551387786865234
930083,5.551387786865234
930174,8.552138328552246
930213,7.651913166046143
930353,9.002250671386719
930453,6.001500606536865
930583,0.7501875758171082
930673,0.1500375121831894
930763,-2.7006752490997314
930853,-3.3008251190185547
930953,-3.900975227355957
931063,-2.550637722015381
931163,0.0
931202,0.7501875758171082
931352,-2.100525140762329
931453,0.3000750243663788
931562,1.2003000974655151
931662,-2.4006001949310303
931752,0.1500375121831894
931862,-2.4006001949310303
931962,-0.3000750243663788
932062,-6.151537895202637
932162,-6.151537895202637
932262,-10.952737808227539
932332,-12.453113555908203
932472,-7.501875400543213
932561,0.7501875758171082
932662,5.251312732696533
932762,3.150787830352783
932841,6.451612949371338
932961,7.501875400543213
933011,5.251312732696533
933161,5.551387786865234
933261,2.2505626678466797
933302,1.9504876136779785
933461,2.550637722015381
933581,2.850712776184082
933671,6.9017252922058105
933761,4.35108757019043
933830,3.7509377002716064
933960,4.35108757019043
934060,4.35108757019043
934160,4.35108757019043
934260,5.251312732696533
934360,3.900975227355957
934450,3.900975227355957
934590,5.251312732696533
934680,6.151537895202637
934760,2.850712776184082
934830,1.2003000974655151
934960,-1.3503376245498657
935090,-1.5003751516342163
935179,0.6001500487327576
935260,5.701425552368164
935329,7.351838111877441
935459,12.303075790405273
935559,6.001500606536865
935659,0.0
935769,-3.4508626461029053
935859,-1.6504125595092773
935959,-1.2003000974655151
936089,1.6504125595092773
936179,4.8012003898620605
936268,6.001500606536865
936358,2.550637722015381
936458,1.2003000974655151
936558,3.150787830352783
936658,5.551387786865234
936738,7.351838111877441
936868,6.451612949371338
936958,11.552887916564941
937058,10.652663230895996
937168,13.053263664245605
937258,11.252813339233398
937358,8.552138328552246
937458,4.651162624359131
937558,-0.450112521648407
937677,-9.602400779724121
937727,-11.402851104736328
937837,-16.204051971435547
937977,-12.153038024902344
938017,-10.502625465393066
938167,-0.6001500487327576
938257,0.7501875758171082
938357,2.4006001949310303
938477,-1.2003000974655151
938557,-4.35108757019043
938667,-0.7501875758171082
938757,-26.10652732849121
938856,24.306076049804688
938956,-18.904726028442383
939086,22.655664443969727
939166,40.96023941040039
939226,39.1597900390625
939356,-2.7006752490997314
939456,-21.005250930786133
939586,-13.503376007080078
939676,-31.657915115356445
939716,-28.05701446533203
939856,5.251312732696533
939956,26.706676483154297
940016,30.60765266418457
940156,25.056264877319336
940256,9.302325248718262
940375,-2.4006001949310303
940455,-10.802700996398926
940585,-29.557390213012695
940675,-35.1087760925293
940765,-33.908477783203125
940802,-35.25881576538086
940955,-26.856714248657227
941005,-21.75543975830078
941155,-20.405101776123047
941215,-18.904726028442383
941355,-17.704425811767578
941454,-18.304576873779297
941584,-18.004501342773438
941674,-18.604650497436523
941764,-19.204801559448242
941804,-20.555139541625977
941954,-20.405101776123047
942054,-18.154539108276367
942154,-19.804950714111328
942254,-18.304576873779297
942364,-19.5048770904541
942434,-19.6549129486084
942523,-18.304576873779297
942602,-19.804950714111328
942754,-17.704425811767578
942843,-19.054763793945312
942923,-20.105026245117188
943083,-18.904726028442383
943173,-18.304576873779297
943213,-19.6549129486084
943353,-19.054763793945312
943453,-20.405101776123047
943523,-18.154539108276367
943653,-19.804950714111328
943753,-19.954988479614258
943853,-18.304576873779297
943973,-19.804950714111328
944022,-20.405101776123047
944152,-19.054763793945312
944252,-18.304576873779297
944352,-18.904726028442383
944462,-20.705177307128906
944562,-19.5048770904541
944662,-18.304576873779297
944762,-18.304576873779297
944862,-21.005250930786133
944962,-18.754688262939453
945062,-20.105026245117188
945161,-18.754688262939453
945261,-18.304576873779297
945362,-18.754688262939453
945461,-18.154539108276367
945581,-18.904726028442383
945671,-20.405101776123047
945751,-18.904726028442383
945861,-20.405101776123047
945961,-18.604650497436523
946041,-18.754688262939453
946161,-18.154539108276367
946261,-21.005250930786133
946361,-18.604650497436523
946460,-19.204801559448242
946560,-18.004501342773438
946660,-20.405101776123047
946760,-18.904726028442383
946860,-18.604650497436523
946960,-19.5048770904541
947050,-19.054763793945312
947160,-19.6549129486084
947260,-18.604650497436523
947380,-19.5048770904541
947460,-18.754688262939453
947560,-19.954988479614258
947659,-19.5048770904541
947710,-20.555139541625977
947859,-20.105026245117188
947959,-19.054763793945312
948029,-18.604650497436523
948109,-19.5048770904541
948259,-19.5048770904541
948359,-20.555139541625977
948459,-18.904726028442383
948529,-19.204801559448242
948649,-17.854463577270508
948759,-19.204801559448242
948859,-18.754688262939453
948949,-18.754688262939453
949089,-19.054763793945312
949178,-19.6549129486084
949268,-18.154539108276367
949358,-17.704425811767578
949458,-20.105026245117188
949558,-18.754688262939453
949658,-19.054763793945312
949758,-19.5048770904541
949858,-19.954988479614258
949958,-19.954988479614258
950078,-19.054763793945312
950168,-18.304576873779297
950258,-17.254314422607422
950358,-19.5048770904541
950457,-18.304576873779297
950557,-18.754688262939453
950657,-18.754688262939453
950757,-19.5048770904541
950857,-19.6549129486084
950902,-19.5048770904541
951057,-19.954988479614258
951157,-19.804950714111328
951257,-19.804950714111328
951357,-18.904726028442383
951457,-20.405101776123047
951587,-19.804950714111328
951676,-18.604650497436523
951766,-19.804950714111328
951836,-18.004501342773438
951956,-19.954988479614258
952086,-19.204801559448242
952176,-19.6549129486084
952266,-20.405101776123047
952356,-18.154539108276367
952456,-18.754688262939453
952556,-19.054763793945312
952646,-17.40435028076172
952756,-19.204801559448242
952856,-18.304576873779297
952956,-19.954988479614258
953085,-19.6549129486084
953175,-19.6549129486084
953265,-20.705177307128906
953325,-19.954988479614258
953455,-19.954988479614258
953502,-18.754688262939453
953655,-19.204801559448242
953755,-18.304576873779297
953855,-18.004501342773438
953975,-19.6549129486084
954035,-19.804950714111328
954154,-18.754688262939453
954224,-18.754688262939453
954354,-19.054763793945312
954454,-19.804950714111328
954564,-18.004501342773438
954664,-18.304576873779297
954754,-19.804950714111328
954854,-18.604650497436523
954954,-18.304576873779297
955094,-18.754688262939453
955184,-19.6549129486084
955264,-17.854463577270508
955302,-18.904726028442383
955454,-20.105026245117188
955563,-20.555139541625977
955663,-18.754688262939453
955753,-20.405101776123047
955853,-18.904726028442383
955953,-19.5048770904541
956093,-18.604650497436523
956183,-19.804950714111328
956203,-18.904726028442383
956343,-18.904726028442383
956423,-19.5048770904541
956502,-19.6549129486084
956662,-18.304576873779297
956752,-19.6549129486084
956852,-19.204801559448242
956902,-19.6549129486084
957062,-19.804950714111328
957162,-19.6549129486084
957262,-19.204801559448242
957362,-18.304576873779297
957472,-20.705177307128906
957502,-19.6549129486084
957612,-18.754688262939453
957702,-18.004501342773438
957862,-17.704425811767578
957962,-18.154539108276367
958061,-20.405101776123047
958161,-18.304576873779297
958202,-20.705177307128906
958361,-19.5048770904541
958461,-18.604650497436523
958561,-19.204801559448242
958671,-18.754688262939453
958781,-18.304576873779297
958861,-18.154539108276367
958961,-19.204801559448242
959061,-19.954988479614258
959160,-19.5048770904541
959260,-17.854463577270508
959330,-19.954988479614258
959460,-20.105026245117188
959560,-18.604650497436523
959670,-19.5048770904541
959760,-18.304576873779297
959840,-21.455364227294922
959960,-17.254314422607422
960020,-19.954988479614258
960160,-19.204801559448242
960230,-18.904726028442383
960360,-19.954988479614258
960460,-19.5048770904541
960589,-18.004501342773438
960679,-18.754688262939453
960769,-18.904726028442383
960859,-20.705177307128906
960959,-18.754688262939453
961089,-19.954988479614258
961179,-19.5048770904541
961239,-18.904726028442383
961359,-18.754688262939453
961459,-18.154539108276367
961589,-18.754688262939453
961679,-17.854463577270508
961708,-19.6549129486084
961808,-18.904726028442383
961958,-19.5048770904541
962018,-19.6549129486084
962158,-19.054763793945312
962258,-18.754688262939453
962348,-17.254314422607422
962458,-19.954988479614258
962578,-18.154539108276367
962668,-18.754688262939453
962758,-18.904726028442383
962802,-19.804950714111328
962967,-18.154539108276367
963058,-19.804950714111328
963157,-20.405101776123047
963257,-18.754688262939453
963357,-19.954988479614258
963457,-22.955739974975586
963557,-26.10652732849121
963657,-33.00825119018555
963737,-34.208553314208984
963827,-30.45761489868164
963957,-26.10652732849121
964057,-25.356338500976562
964157,-23.555889129638672
964256,-22.955739974975586
964356,-24.156038284301758
964436,-25.056264877319336
964556,-23.7059268951416
964646,-23.555889129638672
964726,-24.456113815307617
964856,-24.306076049804688
964956,-24.756189346313477
965056,-25.056264877319336
965156,-28.05701446533203
965236,-31.957988739013672
965356,-33.45836639404297
965456,-31.057764053344727
965585,-28.807201385498047
965665,-29.557390213012695
965755,-31.507877349853516
965855,-32.70817565917969
965955,-33.45836639404297
966055,-34.508628845214844
966155,-31.807952880859375
966255,-30.7576904296875
966355,-29.257314682006836
966455,-26.25656509399414
966584,-23.255813598632812
966675,-19.6549129486084
966764,-19.954988479614258
966804,-18.904726028442383
966954,-16.204051971435547
967064,-16.054014205932617
967164,-18.604650497436523
967244,-19.5048770904541
967354,-19.954988479614258
967444,-16.504125595092773
967564,-13.353338241577148
967664,-9.152288436889648
967754,-9.452363014221191
967853,-7.951988220214844
967954,-6.601650238037109
968083,-3.0007503032684326
968123,-2.550637722015381
968253,-1.5003751516342163
968353,-1.5003751516342163
968473,-3.3008251190185547
968563,-3.3008251190185547
968663,-2.550637722015381
968753,-2.4006001949310303
968833,-2.2505626678466797
968953,-2.550637722015381
969063,-6.301575660705566
969163,-7.501875400543213
969202,-10.952737808227539
969352,-10.052513122558594
969452,-11.402851104736328
969562,-9.452363014221191
969662,-10.052513122558594
969762,-10.652663230895996
969862,-10.502625465393066
969962,-14.403600692749023
970062,-15.603900909423828
970162,-17.854463577270508
970262,-18.754688262939453
970362,-16.804201126098633
970462,-18.904726028442383
970591,-18.904726028442383
970661,-18.154539108276367
970761,-17.704425811767578
970861,-18.304576873779297
970961,-18.304576873779297
971091,-17.254314422607422
971161,-18.154539108276367
971261,-17.704425811767578
971302,-18.754688262939453
971461,-18.004501342773438
971561,-17.104276657104492
971661,-16.804201126098633
971730,-15.153788566589355
971860,-16.504125595092773
971920,-18.304576873779297
972060,-21.305326461791992
972160,-22.505626678466797
972260,-23.7059268951416
972320,-25.656414031982422
972460,-29.107276916503906
972590,-29.557390213012695
972670,-28.35708999633789
972760,-26.856714248657227
972860,-26.556638717651367
972960,-24.756189346313477
973040,-22.205551147460938
973160,-19.5048770904541
973259,-16.054014205932617
973369,-14.553638458251953
973459,-13.203300476074219
973559,-10.652663230895996
973659,-11.402851104736328
973729,-13.053263664245605
973859,-13.95348834991455
973929,-15.003750801086426
974089,-12.153038024902344
974178,-12.453113555908203
974268,-11.402851104736328
974358,-12.303075790405273
974458,-13.053263664245605
974588,-14.25356388092041
974678,-16.504125595092773
974768,-17.40435028076172
974858,-17.40435028076172
974958,-16.054014205932617
975068,-15.603900909423828
975168,-17.854463577270508
975258,-20.405101776123047
975358,-20.855213165283203
975458,-17.704425811767578
975588,-12.303075790405273
975677,-11.552887916564941
975767,-12.303075790405273
975857,-10.802700996398926
975957,-9.602400779724121
976087,-11.8529634475708
976177,-9.902475357055664
976267,-7.651913166046143
976357,-5.8514628410339355
976457,-4.951237678527832
976587,-2.550637722015381
976667,-1.5003751516342163
976757,1.2003000974655151
976836,0.1500375121831894
976956,-0.6001500487327576
977006,1.2003000974655151
977166,0.0
977266,0.7501875758171082
977356,-0.3000750243663788
977456,-7.651913166046143
977586,-11.252813339233398
977676,-9.902475357055664
977706,-9.75243854522705
977856,-10.052513122558594
977956,-8.552138328552246
978006,-8.252062797546387
978166,-6.301575660705566
978256,-6.001500606536865
978375,-9.902475357055664
978455,-12.303075790405273
978585,-13.203300476074219
978675,-11.702925682067871
978775,-9.452363014221191
978825,-9.002250671386719
978955,-6.301575660705566
979055,-4.501125335693359
979165,-4.8012003898620605
979255,-5.8514628410339355
979375,-10.802700996398926
979454,-11.402851104736328
979575,-15.153788566589355
979664,-12.753188133239746
979774,-11.702925682067871
979854,-13.353338241577148
979954,-14.10352611541748
980084,-12.453113555908203
980174,-9.152288436889648
980274,-6.601650238037109
980354,-7.201800346374512
980454,-3.150787830352783
980554,-2.550637722015381
980664,0.7501875758171082
980754,5.101275444030762
980854,7.951988220214844
980953,8.70217514038086
981083,7.651913166046143
981153,8.402100563049316
981253,4.35108757019043
981353,5.551387786865234
981402,4.35108757019043
981583,5.701425552368164
981673,6.451612949371338
981712,5.101275444030762
981853,7.05176305770874
981922,7.501875400543213
982062,5.8514628410339355
982162,8.102025985717773
982202,7.801950454711914
982362,5.701425552368164
982432,4.8012003898620605
982562,5.8514628410339355
982662,4.8012003898620605
982762,3.150787830352783
982862,5.551387786865234
982962,4.8012003898620605
983062,9.902475357055664
983162,10.352588653564453
983262,11.102775573730469
983361,12.153038024902344
983441,11.552887916564941
983561,12.153038024902344
983661,13.95348834991455
983761,15.003750801086426
983861,13.203300476074219
983961,11.552887916564941
984002,12.453113555908203
984161,15.153788566589355
984261,15.003750801086426
984361,17.104276657104492
984430,15.303826332092285
984560,16.204051971435547
984660,18.604650497436523
984760,18.754688262939453
984810,19.5048770904541
984960,17.254314422607422
985060,18.454614639282227
985160,19.5048770904541
985210,19.804950714111328
985380,21.305326461791992
985460,22.055513381958008
985570,22.955739974975586
985660,25.056264877319336
985759,25.356338500976562
985802,22.355588912963867
985959,21.455364227294922
986069,20.555139541625977
986159,18.904726028442383
986259,16.954238891601562
986339,18.454614639282227
986459,21.155288696289062
986589,20.555139541625977
986679,16.804201126098633
986769,14.403600692749023
986859,12.00300121307373
986958,9.302325248718262
987058,1.0502625703811646
987158,-3.0007503032684326
987258,-10.052513122558594
987358,-15.153788566589355
987458,-18.154539108276367
987538,-16.954238891601562
987658,-19.6549129486084
987758,-24.306076049804688
987858,-26.10652732849121
987958,-26.556638717651367
988028,-25.056264877319336
988158,-26.25656509399414
988258,-26.10652732849121
988328,-23.405851364135742
988467,-24.606151580810547
988587,-24.156038284301758
988677,-24.606151580810547
988767,-24.306076049804688
988857,-24.756189346313477
988937,-20.405101776123047
989087,-18.904726028442383
989177,-19.804950714111328
989267,-18.904726028442383
989357,-15.453863143920898
989436,-10.052513122558594
989556,-2.7006752490997314
989656,-0.450112521648407
989726,0.450112521648407
989856,3.0007503032684326
989956,1.2003000974655151
990056,-0.6001500487327576
990136,2.2505626678466797
990256,1.9504876136779785
990356,2.550637722015381
990436,0.3000750243663788
990586,-4.8012003898620605
990675,-9.602400779724121
990766,-12.603151321411133
990856,-15.153788566589355
990955,-18.154539108276367
991055,-19.5048770904541
991155,-21.455364227294922
991255,-23.555889129638672
991345,-26.25656509399414
991475,-26.10652732849121
991585,-27.456865310668945
991675,-25.356338500976562
991715,-26.25656509399414
991855,-26.10652732849121
991915,-26.556638717651367
992084,-24.156038284301758
992174,-25.356338500976562
992245,-26.856714248657227
992354,-27.306827545166016
992454,-26.25656509399414
992554,-24.606151580810547
992654,-21.60540199279785
992754,-19.054763793945312
992854,-21.905475616455078
992954,-21.455364227294922
993064,-18.004501342773438
993164,-19.6549129486084
993254,-18.604650497436523
993354,-22.955739974975586
993453,-21.455364227294922
993563,-20.705177307128906
993663,-20.405101776123047
993702,-18.604650497436523
993843,-19.804950714111328
993953,-21.455364227294922
994063,-18.604650497436523
994163,-18.904726028442383
994253,-16.954238891601562
994353,-17.254314422607422
994453,-18.154539108276367
994582,-15.153788566589355
994672,-15.153788566589355
994722,-13.95348834991455
994852,-15.453863143920898
994952,-14.25356388092041
995092,-13.95348834991455
995182,-12.303075790405273
995262,-11.8529634475708
995302,-12.303075790405273
995462,-12.603151321411133
995562,-13.653413772583008
995662,-14.403600692749023
995702,-12.753188133239746
995862,-15.153788566589355
995962,-15.453863143920898
996091,-13.353338241577148
996181,-11.8529634475708
996261,-9.452363014221191
996341,-8.552138328552246
996461,-6.751688003540039
996561,-5.701425552368164
996661,-4.051012992858887
996761,-3.4508626461029053
996802,-3.600900173187256
996961,-1.800450086593628
997061,-0.6001500487327576
997171,-0.6001500487327576
997230,-2.7006752490997314
997360,-3.0007503032684326
997460,-0.450112521648407
997502,0.3000750243663788
997670,0.450112521648407
997740,1.9504876136779785
997860,2.4006001949310303
997960,2.100525140762329
998090,5.101275444030762
998180,3.900975227355957
998230,2.4006001949310303
998360,5.8514628410339355
998460,6.601650238037109
998519,6.001500606536865
998669,5.101275444030762
998739,5.251312732696533
998859,3.3008251190185547
998959,6.9017252922058105
999019,7.801950454711914
999169,4.8012003898620605
999259,4.201050281524658
999359,4.8012003898620605
999459,6.9017252922058105
999568,3.4508626461029053
999659,3.4508626461029053
999779,3.7509377002716064
999858,5.101275444030762
999908,7.05176305770874
1000068,5.101275444030762
1000158,3.150787830352783
1000258,2.4006001949310303
1000318,4.051012992858887
1000458,7.801950454711914
1000558,6.751688003540039
1000658,6.001500606536865
1000758,6.151537895202637
1000858,8.70217514038086
1000928,7.05176305770874
1001087,6.751688003540039
1001177,7.501875400543213
1001267,7.501875400543213
1001357,8.402100563049316
1001457,8.102025985717773
1001587,8.102025985717773
1001677,3.4508626461029053
1001767,6.451612949371338
1001857,7.651913166046143
1001957,7.351838111877441
1002057,5.551387786865234
1002157,4.651162624359131
1002256,5.251312732696533
1002356,8.402100563049316
1002456,8.70217514038086
1002586,6.151537895202637
1002676,6.751688003540039
1002756,9.302325248718262
1002846,9.902475357055664
1002902,8.852212905883789
1003086,3.0007503032684326
1003176,4.201050281524658
1003266,5.8514628410339355
1003356,7.05176305770874
1003456,6.601650238037109
1003555,5.551387786865234
1003656,7.501875400543213
1003756,7.501875400543213
1003855,7.351838111877441
1003915,10.502625465393066
1004002,7.651913166046143
1004155,5.251312732696533
1004225,6.9017252922058105
1004355,6.451612949371338
1004425,6.151537895202637
1004565,3.900975227355957
1004665,5.701425552368164
1004755,6.601650238037109
1004854,5.551387786865234
1004954,3.150787830352783
1005084,2.100525140762329
1005154,6.151537895202637
1005254,6.9017252922058105
1005354,7.801950454711914
1005454,5.701425552368164
1005524,3.3008251190185547
1005604,4.35108757019043
1005754,4.051012992858887
1005854,7.501875400543213
1005954,4.35108757019043
1006004,6.451612949371338
1006154,7.05176305770874
1006253,7.501875400543213
1006333,9.302325248718262
1006453,5.701425552368164
1006563,6.751688003540039
1006663,9.452363014221191
1006753,10.202550888061523
1006853,8.402100563049316
1006923,8.102025985717773
1007002,7.501875400543213
1007123,8.552138328552246
1007253,9.75243854522705
1007302,7.05176305770874
1007452,9.452363014221191
1007532,10.652663230895996
1007652,10.202550888061523
1007712,12.00300121307373
1007862,12.603151321411133
1007962,10.352588653564453
1008062,10.352588653564453
1008162,11.552887916564941
1008262,11.252813339233398
1008332,11.402851104736328
1008462,14.10352611541748
1008561,14.25356388092041
1008662,16.654163360595703
1008762,14.25356388092041
1008841,15.153788566589355
1008961,19.804950714111328
1009071,22.355588912963867
1009161,22.205551147460938
1009261,22.205551147460938
1009361,25.056264877319336
1009402,24.456113815307617
1009561,26.25656509399414
1009661,22.205551147460938
1009761,16.954238891601562
1009860,14.25356388092041
1009960,10.652663230895996
1010080,11.402851104736328
1010130,9.75243854522705
1010260,11.252813339233398
1010340,10.652663230895996
1010460,10.202550888061523
1010530,9.452363014221191
1010660,9.75243854522705
1010760,11.552887916564941
1010830,9.75243854522705
1010959,5.551387786865234
1011019,5.251312732696533
1011160,3.3008251190185547
1011260,1.3503376245498657
1011359,1.9504876136779785
1011479,3.0007503032684326
1011559,3.900975227355957
1011659,3.0007503032684326
1011729,3.4508626461029053
1011859,-0.3000750243663788
1011959,2.2505626678466797
1012089,10.652663230895996
1012179,15.153788566589355
1012249,15.153788566589355
1012359,18.754688262939453
1012459,22.355588912963867
1012559,22.505626678466797
1012658,20.705177307128906
1012728,19.5048770904541
1012868,20.555139541625977
1012958,19.354839324951172
1013058,18.904726028442383
1013168,18.154539108276367
1013258,16.204051971435547
1013378,18.904726028442383
1013458,20.405101776123047
1013578,18.004501342773438
1013668,18.154539108276367
1013758,19.054763793945312
1013858,18.454614639282227
1013957,22.505626678466797
1014067,26.10652732849121
1014167,28.05701446533203
1014257,25.95648956298828
1014357,25.206302642822266
1014402,24.156038284301758
1014587,25.80645179748535
1014667,26.10652732849121
1014757,25.95648956298828
1014857,25.95648956298828
1014936,24.456113815307617
1015056,26.25656509399414
1015156,24.456113815307617
1015256,28.957239151000977
1015356,26.406600952148438
1015416,25.80645179748535
1015502,21.75543975830078
1015666,19.804950714111328
1015756,19.5048770904541
1015856,15.453863143920898
1015956,17.104276657104492
1016026,15.453863143920898
1016176,14.853713989257812
1016256,14.703676223754883
1016375,13.053263664245605
1016455,11.552887916564941
1016565,12.153038024902344
1016665,10.352588653564453
1016755,12.903225898742676
1016855,14.10352611541748
1016955,12.603151321411133
1017025,14.25356388092041
1017175,14.703676223754883
1017255,16.804201126098633
1017355,19.354839324951172
1017425,22.655664443969727
1017502,25.95648956298828
1017664,25.056264877319336
1017754,23.405851364135742
1017854,25.056264877319336
1017924,23.555889129638672
1018064,22.955739974975586
1018164,22.205551147460938
1018254,21.455364227294922
1018354,21.155288696289062
1018454,18.604650497436523
1018523,17.704425811767578
1018664,17.854463577270508
1018754,18.004501342773438
1018854,20.405101776123047
1018954,19.804950714111328
1019083,21.455364227294922
1019173,21.60540199279785
1019243,21.305326461791992
1019353,20.405101776123047
1019453,21.60540199279785
1019563,21.455364227294922
1019663,19.954988479614258
1019753,20.555139541625977
1019833,20.705177307128906
1019973,22.205551147460938
1020003,22.355588912963867
1020102,22.055513381958008
1020252,21.305326461791992
1020352,22.505626678466797
1020422,22.055513381958008
1020562,24.906227111816406
1020662,24.00600242614746
1020762,24.00600242614746
1020832,25.056264877319336
1020962,25.506376266479492
1021082,26.25656509399414
1021172,26.706676483154297
1021262,23.7059268951416
1021362,24.456113815307617
1021462,23.255813598632812
1021561,23.555889129638672
1021661,24.00600242614746
1021761,24.306076049804688
1021861,23.405851364135742
1021961,22.955739974975586
