Time (ms), Y Acceleration (g)
904889,0.04443359375
904989,0.0576171875
905090,0.04931640625
905179,0.04931640625
905269,0.04248046875
905309,0.04638671875
905469,0.05517578125
905509,0.0458984375
905609,0.04833984375
905778,0.048828125
905808,0.05419921875
905958,0.044921875
906008,0.04931640625
906108,0.048828125
906268,0.05029296875
906308,0.04296875
906458,0.0458984375
906508,0.04638671875
906608,0.04345703125
906778,0.0498046875
906807,0.04443359375
906917,0.0478515625
907027,0.04052734375
907117,0.0478515625
907207,0.048828125
907377,0.04541015625
907407,0.0478515625
907537,0.04833984375
907627,0.0537109375
907767,0.0498046875
907807,0.0517578125
907907,0.05029296875
908057,0.04833984375
908166,0.048828125
908206,0.0517578125
908302,0.03955078125
908406,0.04296875
908536,0.05029296875
908626,0.0419921875
908706,0.0458984375
908806,0.0498046875
908906,0.044921875
909006,0.048828125
909102,0.0458984375
909205,0.04541015625
909305,0.04443359375
909405,0.04150390625
909576,0.052734375
909605,0.0439453125
909715,0.05029296875
909805,0.0361328125
909905,0.0478515625
910085,0.05322265625
910105,0.0498046875
910224,0.04150390625
910304,0.05517578125
910404,0.04931640625
910524,0.04833984375
910614,0.05322265625
910704,0.04345703125
910804,0.04052734375
910904,0.04833984375
911014,0.0439453125
911114,0.04248046875
911203,0.04248046875
911303,0.04248046875
911473,0.04345703125
911574,0.04541015625
911603,0.05029296875
911703,0.04296875
911803,0.046875
911902,0.04931640625
912073,0.0478515625
912103,0.0498046875
912203,0.048828125
912322,0.03857421875
912402,0.04638671875
912513,0.0498046875
912613,0.04296875
912732,0.05126953125
912803,0.05126953125
912903,0.05029296875
913012,0.0517578125
913112,0.05029296875
913232,0.04541015625
913372,0.0439453125
913411,0.05029296875
913532,0.0458984375
913621,0.04931640625
913712,0.04833984375
913811,0.05029296875
913911,0.04150390625
914032,0.04833984375
914111,0.03515625
914211,0.04345703125
914361,0.04345703125
914411,0.04248046875
914551,0.0498046875
914611,0.052734375
914751,0.05126953125
914810,0.04150390625
914940,0.04443359375
915010,0.04833984375
915110,0.05126953125
915210,0.04248046875
915310,0.05322265625
915402,0.0498046875
915540,0.04296875
915620,0.0458984375
915709,0.0498046875
915809,0.04638671875
915902,0.0478515625
916039,0.04541015625
916129,0.05126953125
916279,0.04345703125
916309,0.0439453125
916409,0.0478515625
916510,0.0478515625
916609,0.04296875
916768,0.05224609375
916809,0.05029296875
916949,0.05810546875
917009,0.052734375
917108,0.04541015625
917278,0.046875
917308,0.04443359375
917408,0.04541015625
917508,0.0400390625
917608,0.046875
917768,0.05126953125
917808,0.0390625
917948,0.044921875
918008,0.0419921875
918107,0.05078125
918247,0.0478515625
918327,0.0439453125
918407,0.0458984375
918537,0.04541015625
918627,0.05029296875
918717,0.05078125
918867,0.04150390625
918907,0.0498046875
919007,0.04541015625
919107,0.046875
919206,0.05224609375
919306,0.05419921875
919406,0.04296875
919536,0.04638671875
919626,0.04638671875
919746,0.0517578125
919806,0.0517578125
919936,0.04638671875
920036,0.048828125
920126,0.03857421875
920266,0.04638671875
920305,0.04541015625
920405,0.0478515625
920535,0.05078125
920625,0.05419921875
920715,0.04833984375
920835,0.048828125
920905,0.0380859375
921005,0.04296875
921115,0.03955078125
921202,0.04931640625
921305,0.05224609375
921405,0.05126953125
921535,0.0458984375
921604,0.04541015625
921704,0.05419921875
921804,0.046875
921904,0.05078125
922002,0.052734375
922104,0.046875
922204,0.04443359375
922304,0.0439453125
922403,0.046875
922513,0.0478515625
922614,0.04638671875
922703,0.04638671875
922873,0.04345703125
922963,0.04443359375
923013,0.046875
923113,0.04541015625
923203,0.04345703125
923323,0.04296875
923403,0.04541015625
923513,0.05078125
923613,0.052734375
923743,0.041015625
923812,0.048828125
923903,0.04345703125
924012,0.0556640625
924112,0.05078125
924272,0.0537109375
924312,0.0595703125
924472,0.044921875
924512,0.044921875
924612,0.0556640625
924742,0.0458984375
924871,0.0517578125
924981,0.046875
925011,0.048828125
925111,0.04833984375
925202,0.04931640625
925311,0.0341796875
925441,0.0517578125
925591,0.052734375
925611,0.0537109375
925711,0.04541015625
925811,0.048828125
925910,0.04345703125
926031,0.04931640625
926120,0.05126953125
926250,0.04345703125
926330,0.05029296875
926402,0.0439453125
926541,0.0419921875
926610,0.04833984375
926710,0.044921875
926870,0.05126953125
926909,0.05615234375
927009,0.0419921875
927109,0.04443359375
927209,0.044921875
927309,0.0517578125
927469,0.0576171875
927539,0.05126953125
927629,0.04541015625
927719,0.04052734375
927809,0.04931640625
927909,0.04931640625
928009,0.03857421875
928109,0.0478515625
928208,0.05126953125
928378,0.04345703125
928408,0.0615234375
928538,0.04638671875
928628,0.04248046875
928718,0.0556640625
928808,0.04541015625
