Time (ms), X Mangetometer (uT)
980571,-0.6001500487327576
980661,0.450112521648407
980761,0.7501875758171082
980881,-0.900225043296814
980961,-0.900225043296814
981041,0.3000750243663788
981151,0.1500375121831894
981261,0.3000750243663788
981361,2.4006001949310303
981441,1.3503376245498657
981580,1.0502625703811646
981671,0.1500375121831894
981710,-0.450112521648407
981860,-1.800450086593628
981930,-0.900225043296814
982080,-1.6504125595092773
982170,0.7501875758171082
982260,1.9504876136779785
982360,-0.450112521648407
982460,0.6001500487327576
982560,3.4508626461029053
982660,3.3008251190185547
982760,2.550637722015381
982860,2.850712776184082
982959,2.2505626678466797
983019,2.2505626678466797
983159,5.701425552368164
983259,5.701425552368164
983359,6.751688003540039
983459,7.651913166046143
983529,8.70217514038086
983659,10.502625465393066
983759,12.603151321411133
983858,15.453863143920898
983958,14.25356388092041
984058,13.053263664245605
984158,12.153038024902344
984258,11.552887916564941
984318,11.702925682067871
984458,10.802700996398926
984558,11.252813339233398
984658,10.502625465393066
984758,12.00300121307373
984858,11.102775573730469
984958,11.102775573730469
985057,11.402851104736328
985157,11.552887916564941
985247,10.352588653564453
985357,7.801950454711914
985457,7.951988220214844
985557,4.651162624359131
985657,7.351838111877441
985757,6.751688003540039
985857,6.451612949371338
985957,7.951988220214844
986057,9.302325248718262
986156,10.652663230895996
986256,7.801950454711914
986356,6.451612949371338
986476,7.05176305770874
986556,6.9017252922058105
986656,5.101275444030762
986756,3.7509377002716064
986866,5.701425552368164
986956,4.051012992858887
987085,3.3008251190185547
987166,1.5003751516342163
987255,2.850712776184082
987375,1.2003000974655151
987455,0.6001500487327576
987585,0.450112521648407
987675,1.0502625703811646
987765,3.7509377002716064
987835,5.101275444030762
987955,3.900975227355957
988084,5.551387786865234
988175,3.4508626461029053
988264,4.201050281524658
988354,4.35108757019043
988454,6.151537895202637
988564,5.101275444030762
988664,5.251312732696533
988754,4.35108757019043
988854,3.7509377002716064
988954,1.6504125595092773
989064,0.0
989164,-1.6504125595092773
989254,-0.7501875758171082
989353,-2.2505626678466797
989434,-0.6001500487327576
989503,0.1500375121831894
989653,0.450112521648407
989723,-1.5003751516342163
989853,-2.550637722015381
989903,-0.7501875758171082
990083,-3.900975227355957
990173,-3.600900173187256
990243,-4.051012992858887
990353,-1.6504125595092773
990453,-2.550637722015381
990563,-0.7501875758171082
990662,0.7501875758171082
990752,0.450112521648407
990852,1.2003000974655151
990952,4.201050281524658
991062,3.0007503032684326
991162,2.4006001949310303
991262,1.9504876136779785
991362,0.1500375121831894
991402,1.5003751516342163
991582,2.2505626678466797
991671,3.150787830352783
991762,3.3008251190185547
991861,6.001500606536865
991961,4.8012003898620605
992061,4.35108757019043
992161,4.201050281524658
992202,4.35108757019043
992361,4.35108757019043
992411,3.0007503032684326
992561,1.6504125595092773
992661,1.9504876136779785
992730,1.0502625703811646
992860,1.6504125595092773
992930,1.5003751516342163
993060,-0.3000750243663788
993160,1.6504125595092773
993260,0.3000750243663788
993360,-2.100525140762329
993460,-4.201050281524658
993560,-4.951237678527832
993660,-5.251312732696533
993760,-6.9017252922058105
993860,-8.102025985717773
993960,-8.70217514038086
994089,-11.402851104736328
994179,-9.152288436889648
994249,-12.153038024902344
994359,-13.053263664245605
994429,-13.353338241577148
994539,-14.553638458251953
994659,-14.853713989257812
994759,-13.503376007080078
994859,-13.503376007080078
994958,-13.053263664245605
995058,-11.402851104736328
995158,-10.502625465393066
995258,-9.75243854522705
995358,-8.552138328552246
995458,-4.35108757019043
995588,-0.900225043296814
995678,2.100525140762329
995768,2.2505626678466797
995858,3.4508626461029053
995958,3.7509377002716064
996002,2.4006001949310303
996168,5.101275444030762
996202,7.05176305770874
996357,10.802700996398926
996447,10.652663230895996
996567,10.502625465393066
996667,8.70217514038086
996757,11.552887916564941
996857,8.852212905883789
996957,8.102025985717773
997077,5.551387786865234
997167,1.0502625703811646
997256,2.4006001949310303
997336,1.9504876136779785
997456,1.9504876136779785
997586,1.2003000974655151
997676,2.550637722015381
997766,2.100525140762329
997856,2.2505626678466797
997956,2.4006001949310303
998036,3.3008251190185547
998166,4.35108757019043
998256,1.3503376245498657
998356,3.7509377002716064
998465,3.4508626461029053
998555,1.3503376245498657
998655,2.4006001949310303
998755,2.100525140762329
998855,2.550637722015381
998902,3.3008251190185547
999005,4.35108757019043
999165,4.651162624359131
999205,4.051012992858887
999355,4.051012992858887
999454,2.550637722015381
999584,3.4508626461029053
999654,3.150787830352783
999702,4.651162624359131
999854,3.900975227355957
999954,4.201050281524658
1000094,4.201050281524658
1000164,4.8012003898620605
1000254,3.900975227355957
1000354,6.601650238037109
1000423,4.051012992858887
1000534,3.3008251190185547
1000663,3.7509377002716064
1000713,2.850712776184082
1000853,4.35108757019043
1000953,3.900975227355957
1001063,5.8514628410339355
1001163,3.4508626461029053
1001253,4.35108757019043
1001353,4.051012992858887
1001453,5.701425552368164
1001523,3.0007503032684326
1001663,6.601650238037109
1001752,8.552138328552246
1001852,7.351838111877441
1001952,7.951988220214844
1002062,9.452363014221191
1002162,8.852212905883789
1002262,8.552138328552246
1002332,8.552138328552246
1002462,6.9017252922058105
1002562,6.151537895202637
1002662,6.451612949371338
1002762,6.151537895202637
1002862,6.001500606536865
1002961,5.101275444030762
1003061,6.451612949371338
1003161,5.251312732696533
1003261,5.551387786865234
1003331,5.251312732696533
1003461,5.701425552368164
1003581,5.101275444030762
1003671,7.951988220214844
1003740,6.451612949371338
1003860,5.101275444030762
1003960,5.251312732696533
1004060,5.251312732696533
1004160,6.451612949371338
1004260,4.951237678527832
1004350,6.151537895202637
1004470,4.201050281524658
1004590,4.201050281524658
1004680,3.0007503032684326
1004760,4.8012003898620605
1004860,3.7509377002716064
1004969,3.4508626461029053
1005059,3.900975227355957
1005159,3.150787830352783
1005229,3.7509377002716064
1005359,3.900975227355957
1005459,4.951237678527832
1005559,4.201050281524658
1005659,5.701425552368164
1005739,4.201050281524658
1005859,4.8012003898620605
1005959,4.201050281524658
1006059,3.0007503032684326
1006158,3.900975227355957
1006258,3.900975227355957
1006308,3.900975227355957
1006478,2.850712776184082
1006588,1.9504876136779785
1006678,3.0007503032684326
1006768,3.4508626461029053
1006802,4.35108757019043
1006958,3.3008251190185547
1007058,4.35108757019043
1007158,3.7509377002716064
1007257,3.150787830352783
1007358,4.8012003898620605
1007457,2.850712776184082
1007587,3.0007503032684326
1007677,3.900975227355957
1007767,2.4006001949310303
1007802,2.850712776184082
1007957,3.3008251190185547
1008057,3.150787830352783
1008157,4.201050281524658
1008257,3.900975227355957
1008356,3.3008251190185547
1008456,2.4006001949310303
1008536,3.7509377002716064
1008656,3.7509377002716064
1008756,4.651162624359131
1008856,4.35108757019043
1008956,3.7509377002716064
1009056,4.8012003898620605
1009146,3.7509377002716064
1009256,3.4508626461029053
1009355,3.0007503032684326
1009402,3.7509377002716064
1009555,4.201050281524658
1009645,4.051012992858887
1009735,2.2505626678466797
1009802,4.201050281524658
1009955,4.35108757019043
1010055,4.651162624359131
1010155,4.35108757019043
1010255,3.150787830352783
1010355,3.4508626461029053
1010455,2.4006001949310303
1010565,3.0007503032684326
1010664,2.550637722015381
1010754,1.0502625703811646
1010854,-0.450112521648407
1010954,0.450112521648407
1011004,1.5003751516342163
1011154,1.3503376245498657
1011254,1.3503376245498657
1011354,0.0
1011454,0.0
1011554,-0.7501875758171082
1011654,-0.450112521648407
1011754,-0.900225043296814
1011854,0.0
1011953,-0.3000750243663788
1012013,-1.6504125595092773
1012153,0.3000750243663788
1012253,-0.3000750243663788
1012353,-1.3503376245498657
1012453,-1.2003000974655151
1012502,-0.3000750243663788
1012653,-0.7501875758171082
1012753,-0.900225043296814
1012852,0.0
1012952,-1.2003000974655151
1013062,1.6504125595092773
1013162,-1.2003000974655151
1013262,-0.900225043296814
1013312,-1.6504125595092773
1013452,-1.5003751516342163
1013542,-3.0007503032684326
1013662,-3.150787830352783
1013762,-2.2505626678466797
1013802,-2.4006001949310303
1013951,-4.951237678527832
1014021,-4.8012003898620605
1014161,-3.0007503032684326
1014261,-4.501125335693359
1014361,-4.8012003898620605
1014481,-5.101275444030762
1014561,-5.401350498199463
1014661,-5.101275444030762
1014761,-3.4508626461029053
1014861,-4.501125335693359
1014961,-5.701425552368164
1015061,-5.101275444030762
1015160,-4.35108757019043
1015202,-4.8012003898620605
1015360,-5.701425552368164
1015460,-4.35108757019043
1015530,-3.600900173187256
1015660,-4.35108757019043
1015730,-3.4508626461029053
1015860,-4.201050281524658
1015960,-5.251312732696533
1016060,-4.051012992858887
1016160,-4.501125335693359
1016260,-5.101275444030762
1016359,-4.8012003898620605
1016459,-5.251312732696533
1016559,-4.201050281524658
1016659,-4.501125335693359
1016759,-5.8514628410339355
1016859,-4.951237678527832
1016909,-6.001500606536865
1017088,-6.151537895202637
1017179,-5.8514628410339355
1017268,-4.951237678527832
1017358,-4.051012992858887
1017458,-5.251312732696533
1017588,-4.501125335693359
1017678,-6.001500606536865
1017768,-5.701425552368164
1017858,-4.951237678527832
1017958,-6.601650238037109
1018008,-7.501875400543213
1018168,-6.601650238037109
1018258,-7.05176305770874
1018358,-6.301575660705566
1018458,-7.201800346374512
1018557,-6.151537895202637
1018657,-6.301575660705566
1018757,-6.601650238037109
1018857,-4.8012003898620605
1018957,-7.951988220214844
1019007,-7.801950454711914
1019167,-8.102025985717773
1019257,-8.70217514038086
1019357,-7.951988220214844
1019477,-9.002250671386719
1019586,-9.602400779724121
1019676,-8.552138328552246
1019766,-9.602400779724121
1019856,-9.602400779724121
1019956,-8.552138328552246
1020086,-9.902475357055664
1020176,-8.252062797546387
1020266,-6.9017252922058105
1020356,-8.70217514038086
1020456,-6.751688003540039
1020526,-8.552138328552246
1020666,-8.102025985717773
1020756,-7.951988220214844
1020826,-8.70217514038086
1020975,-7.651913166046143
1021085,-6.601650238037109
1021175,-6.9017252922058105
1021265,-6.601650238037109
1021355,-6.151537895202637
