Time (ms), Battery Temperature (C)
904886,20.889999389648438
905086,20.889999389648438
905605,20.8799991607666
906002,20.8799991607666
906502,20.889999389648438
907015,20.889999389648438
907527,20.889999389648438
908053,20.889999389648438
908527,20.889999389648438
909002,20.899999618530273
909572,20.889999389648438
910081,20.889999389648438
910515,20.899999618530273
911001,20.889999389648438
911570,20.899999618530273
912069,20.899999618530273
912502,20.899999618530273
913002,20.90999984741211
913527,20.899999618530273
914028,20.899999618530273
914547,20.899999618530273
915006,20.899999618530273
915532,20.899999618530273
916031,20.899999618530273
916502,20.899999618530273
917002,20.90999984741211
917502,20.899999618530273
918002,20.899999618530273
918527,20.90999984741211
919002,20.90999984741211
919527,20.90999984741211
920027,20.90999984741211
920527,20.920000076293945
921104,20.920000076293945
921531,20.920000076293945
922090,20.920000076293945
922502,20.90999984741211
923001,20.90999984741211
923502,20.920000076293945
924002,20.920000076293945
924502,20.93000030517578
925001,20.920000076293945
925587,20.93000030517578
926027,20.93000030517578
926537,20.93000030517578
927001,20.920000076293945
927527,20.93000030517578
928002,20.93000030517578
928527,20.93000030517578
929027,20.93000030517578
929584,20.940000534057617
930027,20.93000030517578
930502,20.93000030517578
931027,20.940000534057617
931502,20.940000534057617
932027,20.940000534057617
932502,20.93000030517578
933027,20.940000534057617
933530,20.950000762939453
934001,20.940000534057617
934528,20.940000534057617
935042,20.93000030517578
935608,20.950000762939453
936061,20.940000534057617
936502,20.940000534057617
937071,20.950000762939453
937501,20.950000762939453
938050,20.940000534057617
938502,20.959999084472656
939109,20.959999084472656
939527,20.959999084472656
940027,20.969999313354492
940527,20.959999084472656
941103,20.959999084472656
941527,20.969999313354492
942027,20.969999313354492
942532,20.969999313354492
943042,20.969999313354492
943502,20.969999313354492
944031,20.969999313354492
944502,20.969999313354492
945002,20.969999313354492
945501,20.979999542236328
946039,20.969999313354492
946502,20.979999542236328
947068,20.979999542236328
947502,20.969999313354492
948027,20.979999542236328
948576,20.989999771118164
949027,20.979999542236328
949606,20.979999542236328
950106,20.989999771118164
950502,20.989999771118164
951002,20.979999542236328
951534,20.989999771118164
952027,20.989999771118164
952502,21.0
953002,20.989999771118164
953602,20.989999771118164
954031,20.989999771118164
954571,20.979999542236328
955044,20.989999771118164
955600,20.989999771118164
956002,21.0
956599,20.989999771118164
957002,20.989999771118164
957502,20.989999771118164
958002,21.0
958611,20.989999771118164
959057,21.0
959611,21.0
960110,21.0
960610,21.020000457763672
961002,21.0
961605,21.0
962028,21.0
962515,21.010000228881836
963034,21.010000228881836
963502,21.0
964002,21.0
964528,21.0
965002,21.010000228881836
965502,21.020000457763672
966015,21.020000457763672
966502,21.020000457763672
967050,21.0
967502,21.0
968002,21.020000457763672
968568,21.020000457763672
969108,21.0
969607,21.020000457763672
970107,21.020000457763672
970607,21.020000457763672
971002,21.020000457763672
971502,21.030000686645508
972002,21.030000686645508
972585,21.030000686645508
973002,21.030000686645508
973527,21.030000686645508
974027,21.030000686645508
974502,21.030000686645508
975036,21.020000457763672
975532,21.030000686645508
976015,21.030000686645508
976502,21.040000915527344
977044,21.040000915527344
977502,21.040000915527344
978015,21.040000915527344
978573,21.040000915527344
979027,21.049999237060547
979527,21.049999237060547
980002,21.049999237060547
980515,21.040000915527344
981088,21.049999237060547
981527,21.040000915527344
982027,21.049999237060547
982606,21.049999237060547
983066,21.049999237060547
983575,21.040000915527344
984002,21.059999465942383
984502,21.059999465942383
985002,21.059999465942383
985603,21.06999969482422
986103,21.059999465942383
986501,21.059999465942383
987028,21.06999969482422
987527,21.059999465942383
988027,21.06999969482422
988502,21.079999923706055
989002,21.06999969482422
989550,21.059999465942383
990027,21.079999923706055
990502,21.06999969482422
991002,21.06999969482422
991527,21.079999923706055
992002,21.079999923706055
992502,21.079999923706055
993002,21.079999923706055
993502,21.079999923706055
994027,21.079999923706055
994585,21.09000015258789
995105,21.09000015258789
995527,21.09000015258789
996047,21.09000015258789
996506,21.100000381469727
997015,21.09000015258789
997531,21.09000015258789
998086,21.100000381469727
998502,21.09000015258789
999054,21.100000381469727
999531,21.100000381469727
1000030,21.100000381469727
1000580,21.100000381469727
1001002,21.100000381469727
1001569,21.1200008392334
1002002,21.110000610351562
1002502,21.100000381469727
1003002,21.110000610351562
1003527,21.1200008392334
1004002,21.110000610351562
1004527,21.110000610351562
1005002,21.1299991607666
1005502,21.1200008392334
1006001,21.1200008392334
1006527,21.1299991607666
1007104,21.1299991607666
1007527,21.1299991607666
1008002,21.1299991607666
1008583,21.139999389648438
1009002,21.139999389648438
1009502,21.139999389648438
1010101,21.139999389648438
1010502,21.139999389648438
1011051,21.15999984741211
1011600,21.149999618530273
1012060,21.149999618530273
1012539,21.15999984741211
1013002,21.149999618530273
1013588,21.170000076293945
1014068,21.15999984741211
1014502,21.170000076293945
1015006,21.15999984741211
1015576,21.15999984741211
1016006,21.170000076293945
1016606,21.18000030517578
1017031,21.170000076293945
1017531,21.170000076293945
1018058,21.190000534057617
1018502,21.18000030517578
1019057,21.190000534057617
1019527,21.200000762939453
1020027,21.190000534057617
1020572,21.190000534057617
1021027,21.200000762939453
1021571,21.200000762939453
1022002,21.190000534057617
1022502,21.200000762939453
1023002,21.200000762939453
1023539,21.209999084472656
1024027,21.200000762939453
1024558,21.209999084472656
1025027,21.209999084472656
1025502,21.209999084472656
1026107,21.219999313354492
1026557,21.219999313354492
1027027,21.209999084472656
1027515,21.209999084472656
1028105,21.229999542236328
1028502,21.219999313354492
1029002,21.229999542236328
1029515,21.239999771118164
1030033,21.229999542236328
1030528,21.239999771118164
1031002,21.239999771118164
1031562,21.239999771118164
1032102,21.239999771118164
1032502,21.239999771118164
1033041,21.239999771118164
1033527,21.239999771118164
1034050,21.25
1034502,21.25
1035027,21.260000228881836
1035579,21.25
1036068,21.260000228881836
1036541,21.260000228881836
1037002,21.25
1037597,21.260000228881836
1038032,21.260000228881836
1038502,21.270000457763672
1039002,21.280000686645508
1039605,21.270000457763672
1040002,21.280000686645508
1040528,21.280000686645508
1041001,21.280000686645508
1041515,21.290000915527344
1042053,21.280000686645508
1042528,21.280000686645508
1043102,21.290000915527344
1043541,21.290000915527344
1044061,21.290000915527344
1044502,21.299999237060547
1045002,21.290000915527344
1045515,21.299999237060547
1046049,21.299999237060547
1046539,21.299999237060547
1047002,21.299999237060547
1047588,21.299999237060547
1048077,21.309999465942383
1048515,21.309999465942383
1049096,21.31999969482422
1049576,21.309999465942383
1050056,21.31999969482422
1050535,21.31999969482422
1051065,21.31999969482422
1051501,21.309999465942383
1052028,21.329999923706055
1052502,21.329999923706055
1053001,21.329999923706055
1053502,21.329999923706055
1054028,21.34000015258789
1054502,21.329999923706055
1055027,21.34000015258789
1055527,21.34000015258789
1056030,21.34000015258789
1056506,21.350000381469727
1057030,21.34000015258789
1057569,21.350000381469727
1058002,21.350000381469727
1058527,21.350000381469727
1059052,21.360000610351562
1059502,21.360000610351562
1060027,21.3700008392334
1060609,21.360000610351562
1061015,21.360000610351562
1061502,21.360000610351562
1062002,21.3700008392334
1062527,21.3799991607666
1063002,21.3799991607666
1063554,21.3700008392334
1064027,21.3799991607666
1064502,21.389999389648438
1065043,21.3799991607666
1065527,21.389999389648438
1066081,21.399999618530273
1066527,21.399999618530273
1067002,21.389999389648438
1067580,21.389999389648438
1068027,21.389999389648438
1068502,21.389999389648438
1069027,21.399999618530273
1069502,21.399999618530273
1070027,21.399999618530273
1070502,21.399999618530273
1071067,21.40999984741211
1071502,21.40999984741211
1072106,21.40999984741211
1072546,21.420000076293945
1073075,21.420000076293945
1073527,21.420000076293945
1074094,21.420000076293945
1074527,21.420000076293945
1075002,21.420000076293945
1075502,21.420000076293945
1076103,21.420000076293945
1076505,21.43000030517578
1077035,21.43000030517578
1077530,21.440000534057617
1078015,21.43000030517578
1078600,21.43000030517578
1079002,21.440000534057617
1079603,21.440000534057617
1080103,21.440000534057617
1080502,21.440000534057617
1081002,21.440000534057617
1081502,21.450000762939453
1082028,21.450000762939453
1082577,21.450000762939453
1083002,21.450000762939453
1083606,21.459999084472656
1084106,21.459999084472656
1084502,21.459999084472656
1085002,21.459999084472656
1085564,21.459999084472656
1086002,21.459999084472656
1086515,21.459999084472656
1087002,21.459999084472656
1087502,21.459999084472656
1088002,21.459999084472656
1088527,21.469999313354492
1089027,21.479999542236328
1089527,21.469999313354492
1090100,21.479999542236328
1090527,21.479999542236328
1091099,21.479999542236328
1091502,21.489999771118164
1092002,21.479999542236328
1092502,21.489999771118164
1093015,21.479999542236328
1093502,21.489999771118164
1094027,21.489999771118164
1094502,21.5
1095027,21.5
1095555,21.5
1096006,21.5
1096506,21.510000228881836
1097002,21.510000228881836
1097557,21.510000228881836
1098002,21.510000228881836
1098567,21.510000228881836
1099027,21.510000228881836
1099576,21.510000228881836
1100002,21.510000228881836
1100561,21.510000228881836
1101061,21.520000457763672
1101600,21.520000457763672
1102001,21.520000457763672
1102539,21.520000457763672
1103079,21.520000457763672
1103515,21.520000457763672
1104098,21.520000457763672
1104527,21.530000686645508
1105002,21.540000915527344
1105515,21.530000686645508
1106027,21.540000915527344
1106502,21.530000686645508
1107002,21.540000915527344
1107527,21.540000915527344
1108027,21.540000915527344
1108534,21.540000915527344
1109028,21.549999237060547
1109501,21.549999237060547
1110002,21.549999237060547
1110502,21.559999465942383
1111027,21.549999237060547
1111592,21.549999237060547
1112028,21.559999465942383
1112551,21.559999465942383
1113001,21.559999465942383
1113540,21.56999969482422
1114002,21.56999969482422
1114569,21.56999969482422
1115058,21.56999969482422
1115515,21.56999969482422
1116006,21.56999969482422
1116587,21.579999923706055
1117106,21.56999969482422
1117506,21.59000015258789
1118079,21.579999923706055
1118605,21.579999923706055
1119001,21.59000015258789
1119578,21.59000015258789
1120098,21.59000015258789
1120502,21.59000015258789
1121002,21.610000610351562
1121572,21.59000015258789
1122002,21.600000381469727
1122501,21.610000610351562
1123027,21.600000381469727
1123502,21.610000610351562
1124071,21.600000381469727
1124528,21.6200008392334
1125027,21.6200008392334
1125527,21.6299991607666
1126002,21.6200008392334
1126527,21.6200008392334
1127027,21.6200008392334
1127528,21.6299991607666
1128002,21.6299991607666
1128502,21.6299991607666
1129096,21.6299991607666
1129545,21.6299991607666
1130065,21.6299991607666
1130555,21.6299991607666
1131074,21.639999389648438
1131527,21.639999389648438
1132002,21.639999389648438
1132527,21.639999389648438
1133052,21.639999389648438
1133602,21.639999389648438
1134102,21.649999618530273
1134528,21.649999618530273
1135027,21.65999984741211
1135527,21.649999618530273
1136002,21.65999984741211
1136589,21.65999984741211
1137033,21.649999618530273
1137506,21.670000076293945
1138098,21.670000076293945
1138540,21.670000076293945
1139002,21.670000076293945
1139537,21.670000076293945
1140110,21.670000076293945
1140501,21.68000030517578
1141002,21.68000030517578
1141502,21.68000030517578
1142027,21.690000534057617
1142594,21.690000534057617
1143103,21.68000030517578
1143501,21.690000534057617
1144073,21.68000030517578
1144502,21.700000762939453
1145027,21.690000534057617
1145528,21.690000534057617
1146002,21.700000762939453
1146590,21.690000534057617
1147027,21.700000762939453
1147579,21.690000534057617
1148049,21.700000762939453
1148502,21.709999084472656
1149002,21.709999084472656
1149502,21.700000762939453
1150027,21.709999084472656
1150528,21.709999084472656
1151027,21.700000762939453
1151527,21.719999313354492
1152075,21.709999084472656
1152527,21.709999084472656
1153002,21.719999313354492
1153594,21.719999313354492
1154053,21.729999542236328
1154527,21.719999313354492
1155073,21.739999771118164
1155515,21.729999542236328
1156112,21.739999771118164
1156592,21.739999771118164
1157061,21.739999771118164
1157531,21.739999771118164
1158002,21.739999771118164
1158589,21.739999771118164
1159099,21.739999771118164
1159502,21.739999771118164
1160112,21.739999771118164
1160548,21.75
1161111,21.739999771118164
1161502,21.75
1162001,21.760000228881836
1162528,21.75
1163046,21.760000228881836
1163605,21.760000228881836
1164027,21.760000228881836
1164502,21.75
1165002,21.760000228881836
1165502,21.770000457763672
1166033,21.760000228881836
1166502,21.760000228881836
1167002,21.770000457763672
1167527,21.770000457763672
1168028,21.780000686645508
1168601,21.780000686645508
1169027,21.780000686645508
1169600,21.790000915527344
1170089,21.790000915527344
1170502,21.780000686645508
1171001,21.799999237060547
1171568,21.790000915527344
1172002,21.790000915527344
1172577,21.790000915527344
