Time (ms), Battery Current (A)
946501,0.0708182081580162
947066,0.0571114607155323
947605,0.0708182081580162
948025,0.0628226101398468
948574,0.0662492960691452
949025,0.0673915222287178
949604,0.0925205647945404
950104,0.061680376529693604
950501,0.061680376529693604
951001,0.0582536906003952
951532,0.0868094190955162
952025,0.073102667927742
952601,0.073102667927742
953001,0.0822405070066452
953600,0.0879516527056694
954029,0.0993739441037178
954569,0.0879516527056694
955042,0.0902361050248146
955598,0.097089484333992
956001,0.076529361307621
956597,0.0639648362994194
957001,0.0868094190955162
957607,0.0902361050248146
958001,0.068533755838871
958609,0.113080695271492
959055,0.0856671929359436
959605,0.0925205647945404
960108,0.0948050245642662
960604,0.0708182081580162
961001,0.12336075305938721
961603,0.1085117757320404
962026,0.0936627984046936
962513,0.1028006300330162
963032,0.0925205647945404
963501,0.0925205647945404
964001,0.1005161702632904
964526,0.0879516527056694
965100,0.1085117757320404
965609,0.0936627984046936
966013,0.0948050245642662
966608,0.0673915222287178
967048,0.0559692308306694
967501,0.0776715874671936
968001,0.0696759819984436
968566,0.0982317104935646
969106,0.081098273396492
969605,0.0925205647945404
970105,0.052542544901371
970605,0.068533755838871
971001,0.1062273159623146
971501,0.1039428561925888
972001,0.1028006300330162
972583,0.076529361307621
973001,0.0776715874671936
973525,0.0354091040790081
974025,0.0776715874671936
974601,0.0708182081580162
975034,0.0788138136267662
975530,0.0902361050248146
976013,0.0925205647945404
976501,0.0993739441037178
977042,0.1073695495724678
977501,0.109654001891613
978013,0.109654001891613
978568,0.1119384616613388
979025,0.0959472507238388
979525,0.1085117757320404
980001,0.1062273159623146
980513,0.1142229214310646
981086,0.1245029866695404
981525,0.1016584038734436
982025,0.11536514759063721
982604,0.1142229214310646
983064,0.1028006300330162
983573,0.0868094190955162
984001,0.089093878865242
984501,0.1222185268998146
985001,0.1165073812007904
985601,0.1005161702632904
986101,0.1119384616613388
986600,0.130214124917984
987026,0.1107962355017662
987525,0.109654001891613
988025,0.1107962355017662
988501,0.109654001891613
989001,0.0776715874671936
989548,0.1245029866695404
990025,0.1016584038734436
990501,0.0913783386349678
991107,0.089093878865242
991525,0.0993739441037178
992001,0.1107962355017662
992501,0.0948050245642662
993001,0.0708182081580162
993604,0.1062273159623146
994025,0.1107962355017662
994583,0.0879516527056694
995103,0.0925205647945404
995525,0.12336075305938721
996045,0.1016584038734436
996501,0.0925205647945404
997013,0.1039428561925888
997525,0.1187918409705162
998084,0.0936627984046936
998599,0.1165073812007904
999049,0.1267874389886856
999529,0.1062273159623146
1000028,0.097089484333992
1000578,0.1107962355017662
1001001,0.0742449015378952
1001567,0.1313563585281372
1002001,0.1005161702632904
1002501,0.1107962355017662
1003001,0.1005161702632904
1003525,0.1119384616613388
1004001,0.1187918409705162
1004525,0.0993739441037178
1005001,0.130214124917984
1005603,0.1165073812007904
1006103,0.1359252780675888
1006525,0.1165073812007904
1007102,0.0982317104935646
1007525,0.117649607360363
1008101,0.0948050245642662
1008581,0.1245029866695404
1009001,0.1245029866695404
1009501,0.113080695271492
1010099,0.109654001891613
1010501,0.1039428561925888
1011049,0.1347830444574356
1011598,0.109654001891613
1012058,0.0959472507238388
1012537,0.1599120944738388
1013107,0.1119384616613388
1013586,0.113080695271492
1014066,0.1039428561925888
1014501,0.1028006300330162
1015001,0.1222185268998146
1015574,0.1142229214310646
1016001,0.081098273396492
1016604,0.0959472507238388
1017029,0.1062273159623146
1017525,0.109654001891613
1018056,0.1062273159623146
1018501,0.0948050245642662
1019051,0.1085117757320404
1019525,0.1119384616613388
1020025,0.121076300740242
1020570,0.0833827331662178
1021025,0.1028006300330162
1021569,0.0925205647945404
1022113,0.109654001891613
1022501,0.0982317104935646
1023001,0.0959472507238388
1023537,0.11536514759063721
1024025,0.0582536906003952
1024556,0.0719604417681694
1025025,0.081098273396492
1025501,0.065107062458992
1026105,0.0788138136267662
1026555,0.0582536906003952
1027025,0.068533755838871
1027513,0.097089484333992
1028103,0.0925205647945404
1028501,0.0856671929359436
1029001,0.060538150370121
1029513,0.0776715874671936
1030031,0.0925205647945404
1030526,0.0742449015378952
1031001,0.0742449015378952
1031560,0.065107062458992
1032100,0.0708182081580162
1032609,0.0948050245642662
1033039,0.0571114607155323
1033525,0.0742449015378952
1034048,0.0822405070066452
1034501,0.060538150370121
1035025,0.0753871276974678
1035577,0.065107062458992
1036066,0.0925205647945404
1036539,0.068533755838871
1037001,0.0856671929359436
1037595,0.0514003150165081
1038026,0.068533755838871
1038501,0.0879516527056694
1039001,0.0742449015378952
1039603,0.0913783386349678
1040001,0.0719604417681694
1040526,0.0719604417681694
1041106,0.0708182081580162
1041513,0.0902361050248146
1042051,0.0913783386349678
1042526,0.0833827331662178
1043100,0.0719604417681694
1043539,0.0845249593257904
1044059,0.052542544901371
1044501,0.0593959204852581
1045108,0.060538150370121
1045513,0.0548270009458065
1046047,0.0673915222287178
1046537,0.0925205647945404
1047001,0.0536847747862339
1047586,0.061680376529693604
1048075,0.0662492960691452
1048513,0.076529361307621
1049094,0.0593959204852581
1049574,0.0571114607155323
1050054,0.0776715874671936
1050533,0.076529361307621
1051063,0.0959472507238388
1051602,0.0491158552467823
1052026,0.0856671929359436
1052501,0.0845249593257904
1053101,0.061680376529693604
1053501,0.052542544901371
1054026,0.0708182081580162
1054600,0.0902361050248146
1055025,0.081098273396492
1055525,0.0742449015378952
1056028,0.0913783386349678
1056501,0.0719604417681694
1057025,0.0662492960691452
1057567,0.0753871276974678
1058001,0.0753871276974678
1058525,0.0593959204852581
1059046,0.0788138136267662
1059605,0.0639648362994194
1060025,0.0708182081580162
1060604,0.060538150370121
1061013,0.0696759819984436
1061501,0.0673915222287178
1062001,0.0673915222287178
1062525,0.0822405070066452
1063001,0.0993739441037178
1063552,0.0719604417681694
1064025,0.0799560472369194
1064601,0.0799560472369194
1065041,0.0673915222287178
1065525,0.061680376529693604
1066079,0.0708182081580162
1066525,0.0879516527056694
1067001,0.0753871276974678
1067578,0.0742449015378952
1068025,0.0799560472369194
1068607,0.060538150370121
1069025,0.081098273396492
1069501,0.0593959204852581
1070025,0.076529361307621
1070605,0.0571114607155323
1071065,0.0833827331662178
1071501,0.0753871276974678
1072104,0.073102667927742
1072544,0.0582536906003952
1073073,0.0868094190955162
1073525,0.0753871276974678
1074092,0.0788138136267662
1074525,0.052542544901371
1075001,0.0411202535033226
1075501,0.0776715874671936
1076101,0.065107062458992
1076610,0.0776715874671936
1077033,0.0708182081580162
1077525,0.0662492960691452
1078013,0.068533755838871
1078598,0.0833827331662178
1079108,0.0593959204852581
1079601,0.0673915222287178
1080101,0.0696759819984436
1080501,0.0742449015378952
1081001,0.068533755838871
1081501,0.0571114607155323
1082026,0.065107062458992
1082575,0.0582536906003952
1083001,0.0822405070066452
1083604,0.0536847747862339
1084104,0.0719604417681694
1084501,0.0593959204852581
1085103,0.0833827331662178
1085562,0.0753871276974678
1086001,0.0708182081580162
1086513,0.0833827331662178
1087001,0.0559692308306694
1087600,0.0822405070066452
1088100,0.061680376529693604
1088525,0.0845249593257904
1089025,0.0925205647945404
1089525,0.0673915222287178
1090098,0.0696759819984436
1090525,0.0753871276974678
1091097,0.0662492960691452
1091607,0.065107062458992
1092107,0.0948050245642662
1092501,0.0696759819984436
1093013,0.068533755838871
1093501,0.0628226101398468
1094025,0.068533755838871
1094501,0.0593959204852581
1095025,0.0788138136267662
1095553,0.0708182081580162
1096001,0.0708182081580162
1096501,0.0662492960691452
1097001,0.0708182081580162
1097555,0.0468313992023468
1098001,0.0582536906003952
1098565,0.0468313992023468
1099025,0.0536847747862339
1099570,0.0753871276974678
1100001,0.060538150370121
1100559,0.0753871276974678
1101059,0.0673915222287178
1101598,0.0502580851316452
1102112,0.0845249593257904
1102537,0.0788138136267662
1103077,0.076529361307621
1103513,0.1005161702632904
1104096,0.0959472507238388
1104525,0.0776715874671936
1105105,0.0719604417681694
1105513,0.0696759819984436
1106025,0.0788138136267662
1106604,0.1005161702632904
1107001,0.081098273396492
1107525,0.0673915222287178
1108025,0.061680376529693604
1108532,0.0959472507238388
1109026,0.109654001891613
1109601,0.0593959204852581
1110101,0.076529361307621
1110501,0.0799560472369194
1111025,0.0799560472369194
1111590,0.065107062458992
1112026,0.0708182081580162
1112549,0.0673915222287178
1113108,0.0628226101398468
1113538,0.089093878865242
1114001,0.0799560472369194
1114567,0.0571114607155323
1115056,0.068533755838871
1115513,0.081098273396492
1116001,0.0639648362994194
1116585,0.0548270009458065
1117104,0.073102667927742
1117501,0.061680376529693604
1118077,0.0856671929359436
1118603,0.0822405070066452
1119103,0.068533755838871
1119572,0.0868094190955162
1120096,0.0548270009458065
1120501,0.081098273396492
1121001,0.0788138136267662
1121570,0.0696759819984436
1122001,0.081098273396492
1122599,0.076529361307621
1123025,0.061680376529693604
1123501,0.0708182081580162
1124069,0.1073695495724678
1124526,0.0925205647945404
1125025,0.0696759819984436
1125525,0.097089484333992
1126001,0.0822405070066452
1126525,0.0822405070066452
1127025,0.0868094190955162
1127526,0.1005161702632904
1128001,0.0719604417681694
1128501,0.076529361307621
1129094,0.0879516527056694
1129543,0.0673915222287178
1130063,0.0719604417681694
1130553,0.0559692308306694
1131072,0.0673915222287178
1131525,0.0696759819984436
1132001,0.0788138136267662
1132525,0.0868094190955162
1133050,0.081098273396492
1133600,0.1062273159623146
1134100,0.073102667927742
1134526,0.0799560472369194
1135025,0.0799560472369194
1135525,0.081098273396492
1136001,0.0822405070066452
1136587,0.076529361307621
1137031,0.0673915222287178
1137501,0.061680376529693604
1138096,0.061680376529693604
1138535,0.0559692308306694
1139001,0.073102667927742
1139535,0.0696759819984436
1140108,0.0788138136267662
1140604,0.0468313992023468
1141001,0.0719604417681694
1141603,0.073102667927742
1142025,0.0536847747862339
1142592,0.0799560472369194
1143101,0.0799560472369194
1143601,0.073102667927742
1144071,0.0993739441037178
1144501,0.0719604417681694
1145025,0.0456891693174839
1145526,0.076529361307621
1146001,0.073102667927742
1146588,0.060538150370121
1147025,0.0696759819984436
1147577,0.0879516527056694
1148047,0.0845249593257904
1148501,0.0639648362994194
1149001,0.0833827331662178
1149501,0.060538150370121
1150025,0.0582536906003952
1150526,0.0719604417681694
1151025,0.0662492960691452
1151525,0.0548270009458065
1152073,0.0925205647945404
1152525,0.073102667927742
1153001,0.073102667927742
1153592,0.0536847747862339
1154051,0.0582536906003952
1154525,0.061680376529693604
1155071,0.061680376529693604
1155513,0.0776715874671936
1156110,0.0822405070066452
1156590,0.0708182081580162
1157059,0.0719604417681694
1157525,0.0673915222287178
1158001,0.0833827331662178
1158587,0.081098273396492
1159097,0.097089484333992
1159607,0.0753871276974678
1160110,0.0856671929359436
1160546,0.052542544901371
1161109,0.0628226101398468
1161501,0.0982317104935646
1162108,0.0662492960691452
1162526,0.060538150370121
1163044,0.0822405070066452
1163603,0.0776715874671936
1164025,0.081098273396492
1164501,0.081098273396492
1165001,0.081098273396492
1165501,0.081098273396492
1166031,0.068533755838871
1166501,0.0628226101398468
1167001,0.073102667927742
1167525,0.0719604417681694
1168026,0.0822405070066452
1168599,0.0742449015378952
1169025,0.0742449015378952
1169598,0.061680376529693604
1170087,0.0696759819984436
1170501,0.0719604417681694
1171106,0.0753871276974678
1171566,0.0696759819984436
1172001,0.0925205647945404
1172575,0.0536847747862339
1173075,0.0708182081580162
1173525,0.076529361307621
1174104,0.0628226101398468
1174603,0.0719604417681694
1175025,0.0628226101398468
1175602,0.0856671929359436
1176001,0.0902361050248146
1176501,0.0833827331662178
1177029,0.0822405070066452
1177591,0.060538150370121
1178100,0.076529361307621
1178525,0.0719604417681694
1179026,0.061680376529693604
1179501,0.0856671929359436
1180025,0.0696759819984436
1180525,0.0776715874671936
1181001,0.0799560472369194
1181557,0.0582536906003952
1182066,0.0662492960691452
1182525,0.0856671929359436
1183076,0.0776715874671936
1183501,0.0628226101398468
1184105,0.0776715874671936
1184513,0.0662492960691452
1185001,0.0628226101398468
1185525,0.0925205647945404
1186043,0.0673915222287178
1186602,0.068533755838871
1187001,0.0753871276974678
1187501,0.0514003150165081
1188001,0.073102667927742
1188501,0.0559692308306694
1189100,0.0879516527056694
1189525,0.0856671929359436
1190025,0.0708182081580162
1190501,0.0491158552467823
1191025,0.0582536906003952
1191501,0.0742449015378952
1192097,0.0719604417681694
1192501,0.060538150370121
1193001,0.0719604417681694
1193606,0.0936627984046936
1194026,0.0479736253619194
1194501,0.068533755838871
1195105,0.081098273396492
1195525,0.0822405070066452
1196025,0.0788138136267662
1196513,0.0753871276974678
1197001,0.089093878865242
1197603,0.0948050245642662
1198036,0.0845249593257904
1198525,0.0696759819984436
1199065,0.0628226101398468
1199525,0.0719604417681694
1200135,0.076529361307621
1200600,0.0719604417681694
1201069,0.0491158552467823
1201525,0.044546939432621
1202099,0.073102667927742
1202525,0.065107062458992
1203001,0.0776715874671936
1203607,0.0719604417681694
1204025,0.0639648362994194
1204501,0.0788138136267662
1205025,0.0822405070066452
1205501,0.0799560472369194
1206085,0.0662492960691452
1206525,0.0456891693174839
1207104,0.0708182081580162
1207525,0.0753871276974678
1208025,0.0411202535033226
1208525,0.0582536906003952
1209025,0.097089484333992
1209525,0.073102667927742
1210001,0.065107062458992
1210501,0.068533755838871
1211025,0.0559692308306694
1211600,0.0856671929359436
1212099,0.065107062458992
1212501,0.0628226101398468
1213025,0.0742449015378952
1213501,0.0936627984046936
1214001,0.0662492960691452
1214531,0.073102667927742
1215001,0.0925205647945404
1215501,0.0845249593257904
1216025,0.061680376529693604
1216501,0.0868094190955162
1217045,0.0913783386349678
1217525,0.061680376529693604
1218044,0.068533755838871
1218533,0.0776715874671936
1219083,0.0833827331662178
1219602,0.0434047095477581
1220001,0.0868094190955162
1220513,0.0719604417681694
1221025,0.0696759819984436
1221501,0.0753871276974678
1222025,0.0708182081580162
1222600,0.076529361307621
1223001,0.0536847747862339
1223525,0.0822405070066452
1224098,0.0868094190955162
1224598,0.0822405070066452
1225025,0.060538150370121
1225547,0.0628226101398468
1226047,0.0879516527056694
1226525,0.0879516527056694
1227096,0.0776715874671936
1227605,0.0536847747862339
1228001,0.052542544901371
1228526,0.076529361307621
1229104,0.0982317104935646
1229526,0.065107062458992
1230025,0.0662492960691452
1230602,0.081098273396492
1231025,0.0788138136267662
1231601,0.1016584038734436
1232025,0.0868094190955162
1232570,0.0948050245642662
1233080,0.0822405070066452
1233599,0.0593959204852581
1234049,0.0719604417681694
1234529,0.0742449015378952
1235001,0.0776715874671936
1235525,0.076529361307621
1236101,0.0925205647945404
1236501,0.0548270009458065
1237090,0.0628226101398468
1237586,0.073102667927742
1238025,0.0788138136267662
1238525,0.0776715874671936
1239025,0.0833827331662178
1239525,0.0593959204852581
1240026,0.0593959204852581
1240526,0.0673915222287178
1241103,0.0582536906003952
1241501,0.073102667927742
1242072,0.0776715874671936
1242571,0.076529361307621
1243101,0.089093878865242
1243570,0.0628226101398468
1244026,0.0742449015378952
1244501,0.0536847747862339
1245025,0.076529361307621
1245549,0.0959472507238388
1246058,0.0868094190955162
1246501,0.065107062458992
1247025,0.061680376529693604
1247607,0.0696759819984436
1248001,0.0422624796628952
1248501,0.0753871276974678
1249001,0.0639648362994194
1249526,0.0514003150165081
1250064,0.0388357937335968
1250525,0.0491158552467823
1251013,0.0776715874671936
1251603,0.0593959204852581
1252001,0.0936627984046936
1252513,0.0582536906003952
1253028,0.0468313992023468
1253501,0.081098273396492
1254001,0.0753871276974678
1254513,0.0502580851316452
1255100,0.0879516527056694
1255525,0.0776715874671936
1256001,0.0628226101398468
1256501,0.0788138136267662
1257072,0.0959472507238388
1257528,0.0639648362994194
1258110,0.0468313992023468
1258525,0.0708182081580162
1259026,0.0788138136267662
1259525,0.0776715874671936
1260013,0.0742449015378952
1260605,0.081098273396492
1261104,0.0868094190955162
1261513,0.061680376529693604
1262001,0.0742449015378952
1262501,0.0753871276974678
1263032,0.0593959204852581
1263552,0.0582536906003952
1264081,0.0788138136267662
1264601,0.0708182081580162
1265001,0.076529361307621
1265600,0.068533755838871
1266001,0.0719604417681694
1266525,0.068533755838871
1267069,0.061680376529693604
1267608,0.0788138136267662
1268001,0.0628226101398468
1268607,0.0788138136267662
1269013,0.068533755838871
1269525,0.0719604417681694
1270026,0.0593959204852581
1270525,0.0708182081580162
1271105,0.0776715874671936
1271604,0.0742449015378952
1272001,0.0559692308306694
1272603,0.0753871276974678
1273103,0.0536847747862339
1273592,0.065107062458992
1274062,0.0662492960691452
1274535,0.0571114607155323
1275029,0.0719604417681694
1275501,0.0536847747862339
1276084,0.0662492960691452
1276593,0.073102667927742
1277103,0.0628226101398468
1277525,0.089093878865242
1278078,0.0868094190955162
1278501,0.0719604417681694
1279025,0.073102667927742
1279597,0.0673915222287178
1280001,0.081098273396492
1280586,0.0639648362994194
1281001,0.0514003150165081
1281575,0.0845249593257904
1282085,0.0593959204852581
1282501,0.0902361050248146
1283074,0.061680376529693604
1283501,0.0673915222287178
1284103,0.0776715874671936
1284501,0.0456891693174839
1285001,0.0845249593257904
1285501,0.065107062458992
1286101,0.065107062458992
1286501,0.0456891693174839
1287025,0.0571114607155323
1287569,0.0593959204852581
1288029,0.0742449015378952
1288529,0.068533755838871
1289013,0.1062273159623146
1289525,0.1016584038734436
1290001,0.0776715874671936
1290526,0.0845249593257904
1291106,0.0856671929359436
1291606,0.0742449015378952
1292105,0.0799560472369194
1292585,0.0742449015378952
1293104,0.0571114607155323
1293534,0.0753871276974678
1294013,0.1016584038734436
1294501,0.0788138136267662
1295001,0.065107062458992
1295572,0.0833827331662178
1296065,0.0536847747862339
1296525,0.0788138136267662
1297104,0.0628226101398468
1297600,0.0753871276974678
1298060,0.0696759819984436
1298525,0.0582536906003952
1299026,0.076529361307621
1299525,0.068533755838871
1300098,0.0673915222287178
1300525,0.0593959204852581
1301001,0.0902361050248146
1301606,0.0902361050248146
1302036,0.0856671929359436
1302535,0.0788138136267662
1303001,0.0514003150165081
1303501,0.0799560472369194
1304001,0.0639648362994194
1304526,0.0628226101398468
1305043,0.0719604417681694
1305602,0.0593959204852581
1306025,0.1028006300330162
1306501,0.0822405070066452
1307001,0.0696759819984436
1307501,0.0753871276974678
1308025,0.0845249593257904
1308525,0.044546939432621
1309001,0.081098273396492
1309501,0.0662492960691452
1310026,0.0593959204852581
1310588,0.0639648362994194
1311097,0.0822405070066452
1311537,0.0708182081580162
1312001,0.0559692308306694
1312513,0.0708182081580162
1313013,0.081098273396492
1313501,0.0925205647945404
1314029,0.0868094190955162
1314604,0.0479736253619194
1315037,0.0708182081580162
1315603,0.0628226101398468
1316046,0.044546939432621
1316576,0.0868094190955162
1317075,0.081098273396492
1317551,0.0628226101398468
1318104,0.061680376529693604
1318525,0.0753871276974678
1319025,0.0696759819984436
1319613,0.0913783386349678
1320001,0.068533755838871
1320501,0.0742449015378952
1321098,0.076529361307621
1321567,0.0708182081580162
1322025,0.0456891693174839
1322525,0.0856671929359436
1323025,0.0753871276974678
1323526,0.0913783386349678
1324105,0.060538150370121
1324501,0.0856671929359436
1325104,0.065107062458992
1325526,0.061680376529693604
1326001,0.068533755838871
1326602,0.0708182081580162
1327025,0.0559692308306694
1327501,0.0571114607155323
1328001,0.0708182081580162
1328525,0.0673915222287178
1329050,0.0799560472369194
1329540,0.068533755838871
1330026,0.105085089802742
1330525,0.068533755838871
1331048,0.0719604417681694
1331528,0.0799560472369194
1332001,0.0696759819984436
1332607,0.068533755838871
1333106,0.0925205647945404
1333525,0.0719604417681694
1334028,0.0696759819984436
1334565,0.0879516527056694
1335025,0.073102667927742
1335574,0.0753871276974678
1336037,0.0868094190955162
1336501,0.0514003150165081
1337103,0.0845249593257904
1337513,0.0879516527056694
1338025,0.081098273396492
1338525,0.0719604417681694
1339105,0.0673915222287178
1339550,0.0662492960691452
1340090,0.1039428561925888
1340599,0.0708182081580162
1341025,0.0582536906003952
1341608,0.0719604417681694
1342025,0.0593959204852581
1342501,0.061680376529693604
1343001,0.0593959204852581
1343501,0.0514003150165081
1344056,0.0628226101398468
1344525,0.0902361050248146
1345105,0.0514003150165081
1345604,0.0719604417681694
1346064,0.060538150370121
1346501,0.076529361307621
1347043,0.0708182081580162
1347501,0.0708182081580162
1348025,0.060538150370121
1348501,0.076529361307621
1349025,0.0491158552467823
1349525,0.097089484333992
1350100,0.0753871276974678
1350501,0.061680376529693604
1351001,0.0479736253619194
1351526,0.0799560472369194
1352108,0.0536847747862339
1352597,0.076529361307621
1353087,0.081098273396492
1353566,0.0696759819984436
1354029,0.0879516527056694
1354536,0.073102667927742
1355001,0.0571114607155323
1355501,0.0491158552467823
1356001,0.0628226101398468
1356525,0.0708182081580162
1357103,0.076529361307621
1357501,0.0753871276974678
1358025,0.0719604417681694
1358526,0.0593959204852581
1359025,0.052542544901371
1359525,0.0593959204852581
1360025,0.0662492960691452
1360525,0.0662492960691452
1361100,0.0856671929359436
1361501,0.0822405070066452
1362029,0.060538150370121
1362608,0.0491158552467823
1363058,0.0742449015378952
1363607,0.0708182081580162
1364001,0.0822405070066452
1364525,0.0833827331662178
1365025,0.0719604417681694
1365501,0.0719604417681694
1366105,0.0742449015378952
1366513,0.0742449015378952
1367053,0.065107062458992
1367583,0.0936627984046936
1368001,0.0788138136267662
1368525,0.0502580851316452
1369102,0.0673915222287178
1369591,0.0559692308306694
1370025,0.065107062458992
1370525,0.0868094190955162
1371090,0.105085089802742
1371501,0.0879516527056694
1372059,0.0673915222287178
1372598,0.0673915222287178
1373025,0.0662492960691452
1373525,0.0422624796628952
1374067,0.0753871276974678
1374586,0.0639648362994194
1375001,0.0822405070066452
1375535,0.076529361307621
1376105,0.097089484333992
1376604,0.1016584038734436
1377044,0.076529361307621
1377573,0.081098273396492
1378106,0.068533755838871
1378552,0.0799560472369194
1379102,0.0742449015378952
1379501,0.0673915222287178
1380001,0.0571114607155323
1380551,0.0388357937335968
1381100,0.0696759819984436
1381599,0.0536847747862339
1382039,0.0788138136267662
1382598,0.0833827331662178
1383001,0.0833827331662178
1383501,0.068533755838871
1384001,0.0879516527056694
1384501,0.073102667927742
1385106,0.061680376529693604
1385525,0.0948050245642662
1386105,0.0696759819984436
1386525,0.0582536906003952
1387001,0.0776715874671936
1387525,0.068533755838871
1388001,0.0514003150165081
1388525,0.073102667927742
1389102,0.0719604417681694
1389552,0.0422624796628952
1390001,0.0776715874671936
1390501,0.0776715874671936
1391100,0.0582536906003952
1391600,0.061680376529693604
1392089,0.089093878865242
1392501,0.0856671929359436
1393068,0.0639648362994194
1393538,0.073102667927742
1394097,0.065107062458992
1394525,0.0696759819984436
1395040,0.0788138136267662
1395606,0.0753871276974678
1396105,0.0753871276974678
1396513,0.0468313992023468
1397106,0.0719604417681694
1397604,0.0719604417681694
1398043,0.097089484333992
1398501,0.0753871276974678
1399082,0.0673915222287178
1399501,0.076529361307621
1400001,0.044546939432621
1400525,0.0673915222287178
1401001,0.076529361307621
1401501,0.0856671929359436
1402049,0.0571114607155323
1402501,0.065107062458992
1403001,0.0708182081580162
1403501,0.0571114607155323
1404097,0.0845249593257904
1404567,0.076529361307621
1405047,0.0628226101398468
1405525,0.068533755838871
1406106,0.052542544901371
1406575,0.0639648362994194
1407025,0.0776715874671936
1407604,0.0571114607155323
1408026,0.0673915222287178
1408501,0.0662492960691452
1409025,0.0571114607155323
1409526,0.0536847747862339
1410072,0.0776715874671936
1410525,0.0845249593257904
1411001,0.061680376529693604
1411540,0.0491158552467823
1412001,0.073102667927742
1412501,0.068533755838871
1413099,0.0582536906003952
1413568,0.0868094190955162
1414068,0.068533755838871
1414525,0.0628226101398468
1415107,0.0788138136267662
1415501,0.0673915222287178
1416025,0.0571114607155323
1416501,0.076529361307621
1417105,0.081098273396492
1417604,0.0845249593257904
1418054,0.0913783386349678
1418501,0.068533755838871
1419001,0.061680376529693604
1419602,0.0753871276974678
1420082,0.0571114607155323
1420571,0.0845249593257904
1421101,0.0776715874671936
1421600,0.0742449015378952
1422080,0.0571114607155323
1422599,0.068533755838871
1423109,0.0628226101398468
1423529,0.073102667927742
1424088,0.061680376529693604
1424597,0.061680376529693604
1425057,0.0696759819984436
1425577,0.097089484333992
1426026,0.0696759819984436
1426526,0.0845249593257904
1427001,0.0753871276974678
1427525,0.0856671929359436
1428001,0.0639648362994194
1428533,0.0913783386349678
1429013,0.0925205647945404
1429602,0.0799560472369194
1430062,0.0468313992023468
1430525,0.0799560472369194
1431001,0.089093878865242
1431560,0.0799560472369194
1432100,0.076529361307621
1432599,0.0788138136267662
1433025,0.081098273396492
1433598,0.076529361307621
1434001,0.0639648362994194
1434501,0.0719604417681694
1435025,0.065107062458992
1435526,0.0845249593257904
1436059,0.061680376529693604
1436501,0.0696759819984436
1437105,0.0536847747862339
1437501,0.0776715874671936
1438108,0.0696759819984436
1438501,0.0628226101398468
1439106,0.0742449015378952
1439525,0.0856671929359436
1440105,0.065107062458992
1440513,0.0593959204852581
1441101,0.0719604417681694
1441531,0.0936627984046936
1442100,0.0548270009458065
1442501,0.0593959204852581
1443029,0.081098273396492
1443598,0.0822405070066452
1444013,0.089093878865242
1444608,0.073102667927742
1445001,0.0673915222287178
1445526,0.068533755838871
1446106,0.0822405070066452
1446501,0.073102667927742
1447025,0.0628226101398468
1447525,0.0822405070066452
1448025,0.0913783386349678
1448501,0.0776715874671936
1449026,0.073102667927742
1449526,0.0788138136267662
1450102,0.0593959204852581
1450501,0.0753871276974678
1451025,0.0845249593257904
1451600,0.0696759819984436
1452060,0.073102667927742
1452530,0.0742449015378952
1453026,0.065107062458992
1453568,0.0753871276974678
1454088,0.0696759819984436
1454525,0.0536847747862339
1455107,0.060538150370121
1455525,0.0776715874671936
1456001,0.0902361050248146
1456525,0.081098273396492
1457108,0.068533755838871
1457501,0.081098273396492
