Time (ms), VOC density (ppb)
991513,44.0
992094,48.0
992593,46.0
993092,50.0
993592,49.0
994013,53.0
994571,52.0
995091,57.0
995513,58.0
996033,68.0
996599,59.0
997109,62.0
997513,69.0
998072,57.0
998587,57.0
999037,54.0
999517,57.0
1000016,53.0
1000566,52.0
1001099,51.0
1001555,48.0
1002098,47.0
1002594,51.0
1003094,55.0
1003513,53.0
1004093,55.0
1004513,56.0
1005092,56.0
1005591,59.0
1006091,59.0
1006513,71.0
1007090,66.0
1007513,62.0
1008089,68.0
1008569,72.0
1009088,83.0
1009588,82.0
1010087,86.0
1010597,90.0
1011037,97.0
1011586,97.0
1012046,100.0
1012525,110.0
1013095,109.0
1013574,113.0
1014054,119.0
1014593,120.0
1015093,129.0
1015562,126.0
1016092,127.0
1016592,128.0
1017013,130.0
1017513,123.0
1018044,128.0
1018589,126.0
1019039,132.0
1019513,130.0
1020013,142.0
1020558,135.0
1021013,142.0
1021557,142.0
1022097,141.0
1022596,142.0
1023096,147.0
1023525,148.0
1024013,153.0
1024544,153.0
1025013,152.0
1025594,146.0
1026093,140.0
1026543,144.0
1027013,136.0
1027601,139.0
1028091,133.0
1028591,130.0
1029090,130.0
1029610,129.0
1030019,137.0
1030514,134.0
1031088,144.0
1031548,141.0
1032088,141.0
1032597,147.0
1033027,157.0
1033513,161.0
1034036,159.0
1034595,166.0
1035013,166.0
1035565,169.0
1036054,174.0
1036527,182.0
1037093,185.0
1037583,187.0
1038014,189.0
1038592,201.0
1039092,205.0
1039591,207.0
1040091,216.0
1040514,221.0
1041094,216.0
1041613,227.0
1042039,229.0
1042514,233.0
1043088,239.0
1043527,238.0
1044047,247.0
1044596,246.0
1045096,249.0
1045605,277.0
1046035,261.0
1046525,277.0
1047094,280.0
1047574,294.0
1048063,283.0
1048603,300.0
1049082,295.0
1049562,301.0
1050042,311.0
1050521,314.0
1051051,321.0
1051590,328.0
1052014,334.0
1052590,356.0
1053089,366.0
1053588,370.0
1054014,384.0
1054588,389.0
1055013,404.0
1055513,415.0
1056016,421.0
1056596,427.0
1057013,427.0
1057555,449.0
1058095,446.0
1058513,451.0
1059034,463.0
1059593,470.0
1060013,478.0
1060592,475.0
1061105,477.0
1061592,488.0
1062095,494.0
1062513,496.0
1063090,504.0
1063540,501.0
1064013,511.0
1064589,513.0
1065029,511.0
1065513,524.0
1066067,528.0
1066513,521.0
1067097,523.0
1067566,516.0
1068013,523.0
1068595,521.0
1069013,513.0
1069594,520.0
1070013,510.0
1070593,523.0
1071053,515.0
1071593,523.0
1072092,511.0
1072532,525.0
1073061,515.0
1073513,512.0
1074080,504.0
1074513,508.0
1075090,512.0
1075589,501.0
1076089,495.0
1076598,480.0
1077021,489.0
1077513,491.0
1078107,475.0
1078586,481.0
1079096,492.0
1079589,479.0
1080089,470.0
1080595,483.0
1081098,477.0
1081597,494.0
1082014,481.0
1082563,486.0
1083092,483.0
1083592,495.0
1084092,488.0
1084591,480.0
1085091,496.0
1085550,486.0
1086090,492.0
1086609,484.0
1087089,476.0
1087588,497.0
1088088,488.0
1088513,492.0
1089013,498.0
1089513,487.0
1090086,489.0
1090513,481.0
1091085,485.0
1091595,483.0
1092095,488.0
1092594,479.0
1093104,476.0
1093593,494.0
1094013,478.0
1094592,482.0
1095013,489.0
1095541,480.0
1096101,472.0
1096601,465.0
1097100,480.0
1097543,487.0
1098089,466.0
1098549,465.0
1099013,479.0
1099558,462.0
1100098,471.0
1100547,458.0
1101047,476.0
1101586,457.0
1102096,463.0
1102525,470.0
1103065,463.0
1103604,464.0
1104084,466.0
1104513,450.0
1105093,447.0
1105603,454.0
1106013,450.0
1106592,435.0
1107091,440.0
1107513,442.0
1108013,456.0
1108520,447.0
1109014,443.0
1109589,447.0
1110089,445.0
1110588,433.0
1111013,435.0
1111578,436.0
1112014,422.0
1112537,433.0
1113096,436.0
1113526,425.0
1114095,420.0
1114555,422.0
1115044,422.0
1115604,418.0
1116094,452.0
1116573,419.0
1117092,422.0
1117592,417.0
1118065,426.0
1118591,422.0
1119091,423.0
1119560,413.0
1120084,417.0
1120589,413.0
1121092,420.0
1121558,416.0
1122091,420.0
1122587,410.0
1123013,413.0
1123597,418.0
1124057,412.0
1124514,422.0
1125013,407.0
1125513,403.0
1126094,412.0
1126513,408.0
1127013,412.0
1127514,403.0
1128093,402.0
1128592,412.0
1129082,410.0
1129531,407.0
1130051,395.0
1130541,414.0
1131060,395.0
1131513,402.0
1132089,388.0
1132513,397.0
1133038,397.0
1133588,398.0
1134088,412.0
1134514,400.0
1135013,385.0
1135513,398.0
1136096,392.0
1136575,383.0
1137019,385.0
1137594,403.0
1138084,392.0
1138523,395.0
1139093,397.0
1139523,387.0
1140096,390.0
1140592,383.0
1141091,383.0
1141591,390.0
1142013,400.0
1142580,391.0
1143089,377.0
1143589,383.0
1144059,380.0
1144588,389.0
1145013,392.0
1145514,390.0
1146097,379.0
1146576,382.0
1147013,394.0
1147565,385.0
1148035,390.0
1148594,390.0
1149094,383.0
1149594,380.0
1150013,376.0
1150514,377.0
1151013,387.0
1151513,383.0
1152061,375.0
1152513,379.0
1153090,385.0
1153580,397.0
1154039,390.0
1154513,389.0
1155059,387.0
1155608,388.0
1156098,392.0
1156578,380.0
1157047,376.0
1157513,386.0
1158096,387.0
1158575,385.0
1159085,374.0
1159595,371.0
1160098,378.0
1160534,373.0
1161097,377.0
1161593,390.0
1162092,369.0
1162514,396.0
1163032,387.0
1163591,378.0
1164013,378.0
1164590,383.0
1165090,387.0
1165589,391.0
1166019,375.0
1166588,383.0
1167088,378.0
1167513,372.0
1168014,383.0
1168587,388.0
1169013,380.0
1169586,382.0
1170075,384.0
1170595,397.0
1171094,403.0
1171554,393.0
1172094,405.0
1172563,380.0
1173063,395.0
1173513,392.0
1174092,385.0
1174591,399.0
1175013,393.0
1175590,400.0
1176100,380.0
1176590,392.0
1177013,389.0
1177579,384.0
1178088,389.0
1178513,389.0
1179014,397.0
1179597,383.0
1180013,395.0
1180513,392.0
1181099,385.0
1181545,381.0
1182054,381.0
1182513,397.0
1183064,385.0
1183593,393.0
1184093,385.0
1184602,386.0
1185092,385.0
1185513,384.0
1186031,395.0
1186590,385.0
1187090,389.0
1187590,392.0
1188089,390.0
1188589,398.0
1189088,387.0
1189513,397.0
1190013,388.0
1190597,396.0
1191013,397.0
1191596,398.0
1192085,387.0
1192595,390.0
1193094,395.0
1193594,395.0
1194014,380.0
1194593,383.0
1195093,393.0
1195513,394.0
1196013,402.0
1196601,382.0
1197101,383.0
1197591,390.0
1198024,393.0
1198513,397.0
1199053,392.0
1199513,386.0
1200099,395.0
1200588,380.0
1201057,384.0
1201513,384.0
1202087,388.0
1202513,380.0
1203096,370.0
1203595,385.0
1204013,383.0
1204594,378.0
1205013,378.0
1205593,388.0
1206073,385.0
1206513,380.0
1207092,380.0
1207513,374.0
1208013,374.0
1208513,381.0
1209013,380.0
1209513,382.0
1210089,370.0
1210589,380.0
1211013,374.0
1211588,374.0
1212087,373.0
1212597,372.0
1213013,378.0
1213596,375.0
1214096,378.0
1214519,375.0
1215094,378.0
1215594,377.0
1216013,378.0
1216593,377.0
1217033,381.0
1217513,375.0
1218032,375.0
1218521,380.0
1219071,369.0
1219590,382.0
1220090,378.0
1220609,369.0
1221013,372.0
1221588,364.0
1222013,374.0
1222588,384.0
1223097,376.0
1223513,375.0
1224086,386.0
1224586,383.0
1225013,385.0
1225535,373.0
1226035,374.0
1226513,373.0
1227084,380.0
1227593,361.0
1228092,370.0
1228514,367.0
1229092,371.0
1229514,382.0
1230013,378.0
1230590,374.0
1231013,371.0
1231589,368.0
1232013,376.0
1232558,378.0
1233068,374.0
1233587,377.0
1234037,360.0
1234513,372.0
1235096,363.0
1235513,366.0
1236089,373.0
1236595,357.0
1237074,377.0
1237574,377.0
1238013,369.0
1238513,365.0
1239013,378.0
1239513,387.0
1240014,370.0
1240514,375.0
1241091,380.0
1241590,375.0
1242060,367.0
1242559,373.0
1243089,367.0
1243558,372.0
1244014,376.0
1244597,369.0
1245013,381.0
1245537,377.0
1246046,377.0
1246596,383.0
1247013,376.0
1247595,374.0
1248094,377.0
1248594,374.0
1249093,374.0
1249514,380.0
1250052,378.0
1250513,378.0
1251102,381.0
1251591,372.0
1252090,383.0
1252610,377.0
1253016,388.0
1253599,369.0
1254099,376.0
1254608,366.0
1255088,378.0
1255513,378.0
1256097,375.0
1256596,377.0
1257056,375.0
1257516,372.0
1258098,364.0
1258513,369.0
1259014,369.0
1259513,375.0
1260103,380.0
1260593,368.0
1261092,367.0
1261601,366.0
1262091,379.0
1262591,367.0
1263020,372.0
1263540,369.0
1264069,377.0
1264589,372.0
1265088,375.0
1265588,360.0
1266098,380.0
1266513,383.0
1267057,375.0
1267596,382.0
1268096,372.0
1268595,374.0
1269105,362.0
1269513,374.0
1270014,365.0
1270513,369.0
1271093,371.0
1271592,377.0
1272092,384.0
1272591,374.0
1273091,372.0
1273580,378.0
1274050,384.0
1274523,372.0
1275013,376.0
1275599,370.0
1276072,375.0
1276581,371.0
1277091,374.0
1277513,378.0
1278066,376.0
1278596,377.0
1279013,376.0
1279585,379.0
1280098,379.0
1280574,379.0
1281094,369.0
1281563,377.0
1282073,379.0
1282592,380.0
1283062,371.0
1283591,375.0
1284091,382.0
1284590,380.0
1285090,373.0
1285589,379.0
1286089,370.0
1286588,383.0
1287013,388.0
1287557,377.0
1288017,392.0
1288517,380.0
1289106,387.0
1289513,380.0
1290095,385.0
1290514,382.0
1291094,385.0
1291594,377.0
1292093,375.0
1292573,376.0
1293092,389.0
1293522,378.0
1294111,383.0
1294601,387.0
1295100,390.0
1295560,385.0
1296053,385.0
1296513,392.0
1297092,372.0
1297588,378.0
1298048,392.0
1298513,395.0
1299014,398.0
1299513,393.0
1300086,393.0
1300513,392.0
1301095,383.0
1301594,387.0
1302024,387.0
1302523,398.0
1303093,389.0
1303592,388.0
1304092,395.0
1304514,393.0
1305031,397.0
1305590,391.0
1306013,395.0
1306590,398.0
1307089,387.0
1307588,397.0
1308013,394.0
1308513,394.0
1309097,397.0
1309596,398.0
1310014,408.0
1310576,394.0
1311085,402.0
1311525,391.0
1312094,404.0
1312604,405.0
1313103,397.0
1313593,396.0
1314013,402.0
1314592,392.0
1315025,399.0
1315591,401.0
1316034,408.0
1316564,399.0
1317063,390.0
1317539,402.0
1318092,404.0
1318513,411.0
1319013,412.0
1319597,407.0
1320100,412.0
1320596,402.0
1321086,411.0
1321555,413.0
1322013,421.0
1322513,408.0
1323013,404.0
1323514,402.0
1324093,401.0
1324592,398.0
1325092,415.0
1325514,417.0
1326091,412.0
1326590,397.0
1327013,423.0
1327590,408.0
1328089,408.0
1328513,413.0
1329038,408.0
1329528,398.0
1330014,410.0
1330513,395.0
1331036,409.0
1331516,405.0
1332095,392.0
1332595,395.0
1333094,412.0
1333513,403.0
1334016,406.0
1334553,395.0
1335013,403.0
1335562,408.0
1336021,401.0
1336591,408.0
1337091,396.0
1337610,403.0
1338013,400.0
1338513,400.0
1339089,410.0
1339538,398.0
1340078,407.0
1340587,407.0
1341013,411.0
1341596,403.0
1342013,396.0
1342595,409.0
1343095,410.0
1343594,399.0
1344044,410.0
1344513,415.0
1345093,410.0
1345592,407.0
1346052,406.0
1346591,420.0
1347031,418.0
1347590,410.0
1348013,408.0
1348589,412.0
1349013,423.0
1349513,417.0
1350088,408.0
1350597,404.0
1351097,403.0
1351514,419.0
1352096,400.0
1352585,408.0
1353075,410.0
1353554,410.0
1354013,411.0
1354524,417.0
1355093,421.0
1355593,417.0
1356092,415.0
1356513,411.0
1357091,405.0
1357591,413.0
1358013,413.0
1358514,415.0
1359013,405.0
1359513,419.0
1360013,413.0
1360513,420.0
1361088,415.0
1361597,408.0
1362017,412.0
1362596,406.0
1363046,410.0
1363595,418.0
1364094,420.0
1364513,410.0
1365013,422.0
1365593,417.0
1366093,418.0
1366602,422.0
1367041,422.0
1367571,413.0
1368090,408.0
1368513,418.0
1369090,410.0
1369579,420.0
1370013,432.0
1370513,429.0
1371078,427.0
1371597,414.0
1372047,422.0
1372586,423.0
1373013,404.0
1373513,427.0
1374055,420.0
1374574,411.0
1375094,421.0
1375523,428.0
1376093,435.0
1376592,422.0
1377032,428.0
1377561,418.0
1378094,434.0
1378540,427.0
1379090,424.0
1379590,430.0
1380092,428.0
1380539,432.0
1381088,432.0
1381587,433.0
1382027,430.0
1382586,428.0
1383096,432.0
1383596,431.0
1384095,443.0
1384594,432.0
1385094,427.0
1385513,428.0
1386093,433.0
1386513,438.0
1387092,436.0
1387513,436.0
1388091,426.0
1388513,421.0
1389090,421.0
1389540,413.0
1390089,425.0
1390589,426.0
1391088,429.0
1391588,435.0
1392077,434.0
1392597,428.0
1393056,435.0
1393526,431.0
1394085,436.0
1394513,434.0
1395028,427.0
1395594,433.0
1396093,425.0
1396613,432.0
1397094,428.0
1397592,435.0
1398031,433.0
1398591,430.0
1399070,438.0
1399593,435.0
1400093,432.0
1400513,437.0
1401088,428.0
1401588,434.0
1402037,431.0
1402597,430.0
1403096,441.0
1403596,426.0
1404085,440.0
1404555,436.0
1405035,446.0
1405513,443.0
1406094,437.0
1406563,452.0
1407013,436.0
1407592,450.0
1408014,445.0
1408591,433.0
1409013,429.0
1409514,441.0
1410060,433.0
1410513,442.0
1411089,445.0
1411528,430.0
1412088,442.0
1412597,437.0
1413087,440.0
1413556,442.0
1414056,428.0
1414513,441.0
1415095,438.0
1415594,440.0
1416013,440.0
1416593,439.0
1417093,441.0
1417592,454.0
1418042,449.0
1418591,440.0
1419094,438.0
1419590,435.0
1420070,447.0
1420559,443.0
1421089,446.0
1421588,456.0
1422068,448.0
1422587,450.0
1423097,445.0
1423517,465.0
1424076,448.0
1424585,448.0
1425045,448.0
1425565,446.0
1426014,453.0
1426514,439.0
1427093,455.0
1427513,446.0
1428092,445.0
1428521,448.0
1429101,460.0
1429590,443.0
1430050,445.0
1430513,456.0
1431089,451.0
1431548,446.0
1432088,458.0
1432587,453.0
1433013,451.0
1433586,458.0
1434096,455.0
1434595,460.0
1435013,462.0
1435514,452.0
1436047,447.0
1436593,456.0
1437093,447.0
1437592,456.0
1438096,458.0
1438591,459.0
1439094,459.0
1439513,466.0
1440093,456.0
1440609,453.0
1441089,459.0
1441519,455.0
1442088,456.0
1442598,456.0
1443017,468.0
1443586,457.0
1444106,466.0
1444596,466.0
1445095,462.0
1445514,468.0
1446094,470.0
1446594,470.0
1447013,472.0
1447513,471.0
1448013,459.0
1448592,464.0
1449014,467.0
1449514,465.0
1450090,466.0
1450590,461.0
1451013,453.0
1451588,452.0
1452048,466.0
1452518,474.0
1453014,471.0
1453556,473.0
1454076,455.0
1454513,469.0
1455095,469.0
1455513,460.0
1456094,472.0
1456513,463.0
1457096,456.0
1457593,465.0
1458022,467.0
1458513,472.0
1459091,464.0
1459513,476.0
1460060,470.0
1460590,460.0
1461109,480.0
1461513,455.0
1462088,481.0
1462588,465.0
1463027,470.0
1463596,459.0
1464046,460.0
1464513,470.0
1465013,473.0
1465516,480.0
1466104,483.0
1466513,471.0
1467093,482.0
1467593,463.0
1468092,481.0
1468592,465.0
1469091,475.0
1469560,472.0
1470090,478.0
1470513,476.0
1471089,466.0
1471558,465.0
1472108,469.0
1472513,470.0
1473097,480.0
1473587,476.0
1474076,464.0
1474513,471.0
1475013,480.0
1475594,472.0
1476013,473.0
1476593,466.0
1477097,478.0
1477592,478.0
1478013,472.0
1478592,483.0
1479091,478.0
1479590,476.0
1480090,474.0
1480513,480.0
1481029,485.0
1481588,481.0
1482013,487.0
1482587,480.0
1483013,482.0
1483596,478.0
1484086,477.0
1484585,471.0
1485013,493.0
1485514,471.0
1486034,482.0
1486594,465.0
1487023,487.0
1487592,485.0
1488092,485.0
1488532,480.0
1489091,481.0
1489513,496.0
1490013,476.0
1490590,482.0
1491019,477.0
1491588,480.0
1492013,488.0
1492587,474.0
1493097,484.0
1493586,481.0
1494013,491.0
1494586,485.0
1495014,494.0
1495516,488.0
1496013,495.0
1496593,486.0
1497093,482.0
1497592,489.0
1498013,495.0
1498591,491.0
1499091,485.0
1499590,488.0
1500080,492.0
1500609,494.0
1501014,491.0
1501588,489.0
1502088,488.0
1502587,486.0
1503097,494.0
1503596,496.0
1504056,490.0
1504555,497.0
1505013,489.0
1505513,496.0
1506094,493.0
1506593,493.0
1507033,490.0
1507532,503.0
1508013,492.0
1508581,498.0
1509137,504.0
1509513,487.0
1510094,504.0
1510559,489.0
1511014,495.0
1511558,489.0
1512013,491.0
1512514,496.0
1513087,498.0
1513586,495.0
1514056,504.0
1514525,499.0
1515013,497.0
1515513,493.0
1516094,508.0
1516563,508.0
1517093,501.0
1517572,506.0
1518092,487.0
1518513,496.0
1519013,503.0
1519590,505.0
1520013,494.0
1520513,512.0
1521014,505.0
1521588,501.0
1522078,502.0
1522513,498.0
1523014,500.0
1523596,503.0
1524096,500.0
1524555,503.0
1525095,501.0
1525564,513.0
1526094,511.0
1526523,506.0
1527093,505.0
1527582,511.0
1528013,503.0
1528514,515.0
1529094,511.0
1529590,501.0
1530080,510.0
1530589,502.0
1531014,514.0
1531588,520.0
1532013,506.0
1532587,505.0
1533017,509.0
1533546,511.0
1534106,512.0
1534575,509.0
1535016,505.0
1535584,501.0
1536094,503.0
1536593,516.0
1537092,511.0
1537592,506.0
1538092,508.0
1538601,511.0
1539090,513.0
1539590,513.0
1540090,513.0
1540539,506.0
1541013,514.0
1541608,516.0
1542087,512.0
1542527,514.0
1543096,517.0
1543596,510.0
1544095,524.0
1544595,525.0
1545094,517.0
1545534,523.0
1546047,533.0
1546593,516.0
1547092,528.0
1547592,516.0
1548091,524.0
1548591,533.0
1549040,519.0
1549560,523.0
1550013,529.0
1550589,514.0
1551088,522.0
1551587,523.0
1552013,519.0
1552513,531.0
1553086,528.0
1553513,519.0
1554095,528.0
1554595,533.0
1555014,537.0
1555593,522.0
1556043,529.0
1556592,522.0
1557092,521.0
1557591,530.0
1558013,524.0
1558590,541.0
1559090,526.0
1559589,525.0
1560089,533.0
1560588,535.0
1561014,516.0
1561597,537.0
1562087,536.0
1562537,541.0
1563036,545.0
1563513,545.0
1564016,537.0
1564594,535.0
1565094,524.0
1565523,532.0
1566083,548.0
1566592,536.0
1567095,538.0
1567514,533.0
1568013,542.0
1568540,548.0
1569060,540.0
1569593,539.0
1570013,540.0
1570513,543.0
1571068,549.0
1571514,549.0
1572087,541.0
1572596,546.0
1573013,551.0
1573585,534.0
1574016,541.0
1574594,533.0
1575024,544.0
1575593,539.0
1576092,554.0
1576582,545.0
1577091,552.0
1577581,546.0
1578041,554.0
1578540,557.0
1579089,556.0
1579579,545.0
1580088,550.0
1580558,554.0
1581098,556.0
1581597,556.0
1582087,540.0
1582596,556.0
1583095,552.0
1583513,552.0
1584094,553.0
1584513,553.0
1585093,555.0
1585593,551.0
1586013,542.0
1586592,549.0
1587091,542.0
1587591,553.0
1588013,555.0
1588589,552.0
1589089,552.0
1589514,556.0
1590013,544.0
1590588,555.0
1591013,564.0
1591577,553.0
1592096,559.0
1592585,557.0
1593025,564.0
1593594,564.0
1594094,551.0
1594584,555.0
1595093,567.0
1595523,559.0
1596092,564.0
1596521,562.0
1597031,565.0
1597590,566.0
1598013,566.0
1598513,562.0
1599013,562.0
1599528,561.0
1600058,575.0
1600587,561.0
1601013,562.0
1601586,567.0
1602096,561.0
1602595,566.0
1603055,562.0
1603513,569.0
1604034,568.0
1604583,570.0
1605093,569.0
1605582,567.0
1606092,569.0
1606514,563.0
1607090,559.0
1607520,576.0
1608090,566.0
1608609,577.0
1609089,573.0
1609528,564.0
1610013,569.0
1610527,564.0
1611037,570.0
1611513,572.0
1612096,570.0
1612595,567.0
1613013,563.0
1613574,566.0
1614093,567.0
1614593,562.0
1615082,561.0
1615592,556.0
1616091,568.0
1616591,557.0
1617090,591.0
1617560,572.0
1618089,569.0
1618589,566.0
1619088,566.0
1619588,562.0
1620057,567.0
1620537,569.0
1621106,562.0
1621596,568.0
1622065,578.0
1622595,571.0
1623064,574.0
1623513,577.0
1624093,571.0
1624592,571.0
1625092,571.0
1625591,572.0
1626045,570.0
1626521,571.0
1627100,571.0
1627599,586.0
1628082,576.0
1628558,577.0
1629013,569.0
1629513,575.0
1630100,576.0
1630596,572.0
1631099,564.0
1631585,577.0
1632094,572.0
1632524,574.0
1633094,570.0
1633533,576.0
1634092,567.0
1634582,582.0
1635091,576.0
1635541,571.0
1636050,582.0
1636590,580.0
1637090,577.0
1637539,582.0
1638013,572.0
1638588,569.0
1639087,585.0
1639557,574.0
1640013,572.0
1640586,572.0
1641013,576.0
1641514,573.0
1642094,571.0
1642534,571.0
1643023,564.0
1643513,571.0
1644013,578.0
1644562,584.0
1645016,579.0
1645591,576.0
1646090,579.0
1646513,584.0
1647014,579.0
1647599,572.0
1648052,596.0
1648597,584.0
1649013,584.0
1649586,582.0
1650026,590.0
1650599,586.0
1651098,579.0
1651594,582.0
1652014,579.0
1652593,579.0
1653033,582.0
1653582,584.0
1654013,579.0
1654561,581.0
1655013,598.0
1655530,579.0
1656090,606.0
1656589,576.0
1657088,577.0
1657513,590.0
1658078,584.0
1658557,592.0
1659106,583.0
1659596,584.0
1660013,590.0
1660516,586.0
1661095,591.0
1661513,581.0
1662093,579.0
1662514,581.0
1663092,574.0
1663592,600.0
1664091,603.0
1664561,594.0
1665014,596.0
1665513,610.0
1666049,592.0
1666559,602.0
1667098,591.0
1667597,598.0
1668081,601.0
1668586,603.0
1669013,616.0
1669596,581.0
1670075,599.0
1670514,614.0
1671074,582.0
1671593,605.0
1672093,605.0
1672592,592.0
1673042,578.0
1673513,590.0
1674091,594.0
1674513,599.0
1675090,592.0
1675589,597.0
1676089,622.0
1676513,607.0
1677088,588.0
1677597,599.0
1678037,586.0
1678513,619.0
1679046,594.0
1679585,607.0
1680074,618.0
1680524,606.0
1681023,598.0
1681563,620.0
1682013,616.0
1682552,591.0
1683061,608.0
1683591,599.0
1684090,591.0
1684514,617.0
1685029,609.0
1685589,602.0
1686098,584.0
1686588,609.0
1687018,624.0
1687586,614.0
1688076,602.0
1688595,591.0
1689099,608.0
1689598,603.0
1690088,635.0
1690523,612.0
1691063,596.0
1691592,618.0
1692082,594.0
1692514,605.0
1693081,603.0
1693580,605.0
1694090,616.0
1694589,605.0
1695089,600.0
1695588,620.0
1696088,609.0
1696597,596.0
1697013,626.0
1697596,632.0
1698076,620.0
1698595,622.0
1699045,625.0
1699594,608.0
1700044,610.0
1700593,607.0
1701013,610.0
1701532,614.0
1702091,609.0
1702551,616.0
1703040,606.0
1703580,612.0
1704089,622.0
1704589,633.0
1705088,619.0
1705588,628.0
1706037,610.0
1706596,618.0
1707018,634.0
1707513,610.0
1708095,609.0
1708594,620.0
1709087,628.0
1709523,612.0
1710063,633.0
1710592,614.0
1711013,620.0
1711591,628.0
1712071,607.0
1712590,633.0
1713090,626.0
1713579,609.0
1714089,642.0
1714588,624.0
1715088,625.0
1715587,627.0
1716013,652.0
1716596,611.0
1717096,615.0
1717595,619.0
1718013,611.0
1718534,620.0
1719093,618.0
1719593,650.0
1720102,618.0
1720562,618.0
1721091,607.0
1721531,624.0
1722020,624.0
1722590,636.0
1723013,637.0
1723589,637.0
1724078,631.0
1724518,651.0
1725097,635.0
1725596,642.0
1726086,632.0
1726596,625.0
1727095,642.0
1727514,651.0
1728058,628.0
1728523,631.0
1729023,649.0
1729572,645.0
1730013,636.0
1730521,635.0
1731071,656.0
1731590,637.0
1732090,631.0
1732549,626.0
1733078,649.0
1733538,633.0
1734088,650.0
1734527,651.0
1735013,635.0
1735576,666.0
1736076,641.0
1736513,649.0
1737084,627.0
1737534,624.0
1738093,632.0
1738514,641.0
1739092,648.0
1739572,653.0
1740091,647.0
1740513,656.0
1741090,631.0
1741589,624.0
1742013,648.0
1742513,634.0
1743088,654.0
1743597,652.0
1744087,668.0
1744513,632.0
1745096,637.0
1745595,648.0
1746095,649.0
1746513,641.0
1747013,642.0
1747523,641.0
1748093,633.0
1748592,657.0
1749092,635.0
1749581,668.0
1750013,645.0
1750560,631.0
1751093,634.0
1751539,658.0
1752039,651.0
1752558,642.0
1753048,652.0
1753597,627.0
1754086,636.0
1754546,649.0
1755013,665.0
1755525,637.0
1756074,676.0
1756513,660.0
1757063,630.0
1757513,636.0
1758092,657.0
1758591,644.0
1759081,641.0
1759590,664.0
1760020,662.0
1760513,645.0
1761089,642.0
1761588,642.0
1762088,642.0
1762513,631.0
1763013,639.0
1763546,651.0
1764076,652.0
1764595,665.0
1765016,665.0
1765564,657.0
1766094,634.0
1766583,661.0
1767036,658.0
1767592,658.0
1768014,661.0
1768594,665.0
1769013,653.0
1769540,657.0
1770113,635.0
1770539,668.0
1771018,660.0
1771578,661.0
1772013,656.0
1772596,644.0
1773086,666.0
1773513,659.0
1774013,670.0
1774594,668.0
1775094,647.0
1775523,648.0
1776093,664.0
1776513,645.0
1777102,674.0
1777591,670.0
1778051,667.0
1778560,683.0
1779090,667.0
1779579,671.0
1780019,670.0
1780588,662.0
1781098,651.0
1781587,658.0
1782014,665.0
1782556,674.0
1783035,666.0
1783555,648.0
1784084,671.0
1784594,654.0
1785093,666.0
1785603,645.0
1786092,676.0
1786592,665.0
1787091,665.0
1787561,662.0
1788064,658.0
1788513,657.0
