Time (ms), Z Acceleration (g)
904899,0.09716796875
904999,0.0908203125
905099,0.1015625
905189,0.08544921875
905279,0.09130859375
905319,0.09130859375
905479,0.091796875
905519,0.09716796875
905619,0.08935546875
905702,0.0947265625
905818,0.08740234375
905968,0.10009765625
906018,0.09814453125
906118,0.10546875
906278,0.08203125
906318,0.08349609375
906468,0.1015625
906518,0.0966796875
906618,0.10205078125
906702,0.09326171875
906818,0.09033203125
906928,0.09130859375
907037,0.1123046875
907127,0.09326171875
907217,0.07275390625
907302,0.08984375
907417,0.08984375
907547,0.0849609375
907637,0.095703125
907776,0.09716796875
907817,0.0849609375
907916,0.08935546875
908067,0.07958984375
908176,0.0927734375
908216,0.10009765625
908306,0.087890625
908416,0.09326171875
908546,0.09375
908636,0.09033203125
908716,0.091796875
908816,0.08984375
908916,0.0947265625
909015,0.09716796875
909105,0.09619140625
909215,0.09033203125
909315,0.08203125
909415,0.087890625
909585,0.08984375
909615,0.109375
909725,0.09033203125
909815,0.095703125
909915,0.1015625
910002,0.07763671875
910114,0.09814453125
910235,0.09326171875
910314,0.0810546875
910414,0.0908203125
910534,0.08203125
910624,0.103515625
910714,0.10205078125
910814,0.09033203125
910914,0.08642578125
911024,0.09033203125
911124,0.10205078125
911214,0.09619140625
911314,0.0830078125
911402,0.09814453125
911583,0.095703125
911613,0.099609375
911713,0.09423828125
911813,0.08642578125
911903,0.095703125
912083,0.08251953125
912113,0.09619140625
912213,0.08984375
912333,0.09033203125
912403,0.099609375
912522,0.0908203125
912622,0.0810546875
912742,0.10009765625
912812,0.0810546875
912912,0.095703125
913022,0.09326171875
913122,0.078125
913242,0.08740234375
913382,0.08740234375
913422,0.1044921875
913541,0.09619140625
913632,0.09423828125
913721,0.09326171875
913821,0.10595703125
913921,0.0810546875
914041,0.08740234375
914121,0.08935546875
914221,0.10791015625
914371,0.08544921875
914421,0.0849609375
914561,0.08544921875
914620,0.0947265625
914760,0.1005859375
914820,0.09423828125
914950,0.09130859375
915020,0.09375
915120,0.08447265625
915220,0.08251953125
915320,0.0751953125
915410,0.0966796875
915550,0.09326171875
915630,0.09130859375
915720,0.09619140625
915820,0.1025390625
915909,0.1005859375
916049,0.08740234375
916139,0.07763671875
916202,0.0986328125
916319,0.09033203125
916419,0.08544921875
916519,0.0888671875
916619,0.08984375
916779,0.08642578125
916818,0.08349609375
916958,0.091796875
917018,0.0849609375
917118,0.0849609375
917202,0.0888671875
917318,0.0908203125
917418,0.08544921875
917518,0.08251953125
917618,0.095703125
917778,0.0888671875
917818,0.0908203125
917958,0.0947265625
918017,0.0849609375
918117,0.09033203125
918257,0.1015625
918337,0.09521484375
918417,0.09619140625
918547,0.0908203125
918637,0.10009765625
918727,0.09619140625
918877,0.099609375
918917,0.0888671875
919017,0.09375
919117,0.0966796875
919216,0.0888671875
919316,0.08056640625
919416,0.09716796875
919546,0.08447265625
919636,0.095703125
919756,0.095703125
919816,0.08984375
919946,0.099609375
920046,0.08447265625
920136,0.0908203125
920275,0.0927734375
920316,0.09619140625
920415,0.091796875
920545,0.08740234375
920635,0.10205078125
920725,0.09716796875
920845,0.08251953125
920915,0.0908203125
921015,0.0888671875
921125,0.0859375
921205,0.0859375
921314,0.07470703125
921414,0.10205078125
921545,0.0830078125
921614,0.0986328125
921714,0.08642578125
921814,0.08935546875
921914,0.09423828125
922004,0.09033203125
922114,0.09814453125
922214,0.10107421875
922314,0.09716796875
922414,0.09033203125
922524,0.07666015625
922623,0.09619140625
922713,0.09423828125
922802,0.09326171875
922973,0.08837890625
923023,0.09619140625
923123,0.091796875
923213,0.099609375
923333,0.0908203125
923413,0.09619140625
923523,0.095703125
923623,0.09521484375
923752,0.09912109375
923822,0.0810546875
923912,0.087890625
924022,0.10400390625
924122,0.0986328125
924282,0.10400390625
924322,0.103515625
924482,0.091796875
924522,0.09423828125
924622,0.09716796875
924752,0.083984375
924881,0.0830078125
924902,0.08251953125
925021,0.0888671875
925121,0.09326171875
925211,0.10546875
925321,0.095703125
925451,0.10595703125
925502,0.099609375
925621,0.087890625
925721,0.103515625
925820,0.0947265625
925920,0.08935546875
926040,0.080078125
926130,0.1005859375
926260,0.09619140625
926340,0.08984375
926410,0.0849609375
926550,0.0927734375
926620,0.087890625
926720,0.1005859375
926880,0.07421875
926920,0.0947265625
927019,0.10400390625
927119,0.083984375
927219,0.09326171875
927319,0.09716796875
927479,0.0849609375
927549,0.09521484375
927639,0.0927734375
927729,0.09814453125
927819,0.0888671875
927919,0.08740234375
928019,0.0830078125
928119,0.10205078125
928218,0.0859375
928302,0.09716796875
928418,0.091796875
928548,0.10791015625
928638,0.09326171875
928728,0.0927734375
928818,0.09619140625
928918,0.07470703125
929048,0.09814453125
929138,0.09326171875
929228,0.08349609375
929318,0.0849609375
929417,0.0791015625
929502,0.0966796875
929627,0.10400390625
929717,0.08984375
929817,0.08203125
929937,0.09130859375
930047,0.087890625
930137,0.09619140625
930226,0.0908203125
930316,0.1064453125
930416,0.09716796875
930517,0.09814453125
930616,0.095703125
930716,0.0947265625
930836,0.0888671875
930916,0.07568359375
931046,0.1162109375
931136,0.09375
931226,0.09130859375
931316,0.09521484375
