Time (ms), Internal Temperature (C)
1082578,20.40999984741211
1083003,20.40999984741211
1083607,20.40999984741211
1084107,20.420000076293945
1084503,20.43000030517578
1085003,20.43000030517578
1085565,20.43000030517578
1086003,20.440000534057617
1086516,20.450000762939453
1087003,20.450000762939453
1087502,20.450000762939453
1088002,20.450000762939453
1088528,20.459999084472656
1089028,20.469999313354492
1089528,20.469999313354492
1090101,20.469999313354492
1090528,20.479999542236328
1091100,20.479999542236328
1091502,20.489999771118164
1092003,20.489999771118164
1092503,20.5
1093016,20.510000228881836
1093503,20.5
1094028,20.510000228881836
1094503,20.510000228881836
1095028,20.530000686645508
1095556,20.520000457763672
1096006,20.530000686645508
1096507,20.540000915527344
1097003,20.549999237060547
1097558,20.559999465942383
1098003,20.559999465942383
1098567,20.559999465942383
1099028,20.56999969482422
1099576,20.56999969482422
1100003,20.579999923706055
1100562,20.579999923706055
1101065,20.59000015258789
1101612,20.600000381469727
1102002,20.600000381469727
1102540,20.600000381469727
1103080,20.610000610351562
1103516,20.610000610351562
1104099,20.610000610351562
1104528,20.6200008392334
1105002,20.6299991607666
1105516,20.6299991607666
1106028,20.6299991607666
1106503,20.649999618530273
1107003,20.649999618530273
1107528,20.649999618530273
1108028,20.649999618530273
1108535,20.65999984741211
1109029,20.670000076293945
1109502,20.68000030517578
1110003,20.68000030517578
1110503,20.68000030517578
1111028,20.690000534057617
1111593,20.700000762939453
1112029,20.700000762939453
1112552,20.700000762939453
1113002,20.709999084472656
1113541,20.709999084472656
1114003,20.719999313354492
1114570,20.719999313354492
1115059,20.719999313354492
1115516,20.729999542236328
1116006,20.739999771118164
1116588,20.739999771118164
1117001,20.739999771118164
1117507,20.75
1118080,20.75
1118501,20.760000228881836
1119002,20.770000457763672
1119578,20.770000457763672
1120099,20.770000457763672
1120503,20.780000686645508
1121003,20.780000686645508
1121573,20.780000686645508
1122003,20.790000915527344
1122502,20.790000915527344
1123028,20.790000915527344
1123503,20.799999237060547
1124072,20.799999237060547
1124529,20.809999465942383
1125028,20.809999465942383
1125528,20.81999969482422
1126003,20.829999923706055
1126528,20.81999969482422
1127028,20.829999923706055
1127529,20.84000015258789
1128003,20.84000015258789
1128503,20.84000015258789
1129097,20.860000610351562
1129546,20.860000610351562
1130066,20.860000610351562
1130556,20.8700008392334
1131075,20.8700008392334
1131528,20.8799991607666
1132003,20.8799991607666
1132528,20.8799991607666
1133053,20.899999618530273
1133603,20.899999618530273
1134103,20.90999984741211
1134529,20.90999984741211
1135028,20.90999984741211
1135528,20.90999984741211
1136003,20.90999984741211
1136590,20.920000076293945
1137034,20.93000030517578
1137507,20.93000030517578
1138099,20.940000534057617
1138541,20.940000534057617
1139003,20.940000534057617
1139541,20.940000534057617
1140001,20.940000534057617
1140502,20.959999084472656
1141003,20.959999084472656
1141503,20.969999313354492
1142028,20.969999313354492
1142595,20.969999313354492
1143107,20.989999771118164
1143502,20.979999542236328
1144074,20.989999771118164
1144503,20.989999771118164
1145028,21.0
1145529,21.010000228881836
1146003,21.0
1146591,21.020000457763672
1147028,21.010000228881836
1147580,21.030000686645508
1148050,21.030000686645508
1148503,21.030000686645508
1149003,21.030000686645508
1149503,21.040000915527344
1150028,21.049999237060547
1150529,21.049999237060547
1151028,21.059999465942383
1151528,21.059999465942383
1152076,21.06999969482422
1152528,21.059999465942383
1153003,21.06999969482422
1153595,21.06999969482422
1154054,21.06999969482422
1154528,21.079999923706055
1155074,21.06999969482422
1155516,21.079999923706055
1156001,21.09000015258789
1156593,21.100000381469727
1157062,21.100000381469727
1157531,21.100000381469727
1158003,21.100000381469727
1158590,21.100000381469727
1159100,21.110000610351562
1159503,21.110000610351562
1160113,21.1200008392334
1160549,21.1200008392334
1161112,21.1299991607666
1161503,21.1299991607666
1162002,21.1299991607666
1162529,21.1299991607666
1163047,21.139999389648438
1163606,21.139999389648438
1164028,21.15999984741211
1164503,21.149999618530273
1165003,21.149999618530273
1165503,21.15999984741211
1166034,21.170000076293945
1166503,21.170000076293945
1167003,21.18000030517578
1167528,21.18000030517578
1168029,21.18000030517578
1168602,21.18000030517578
1169028,21.190000534057617
1169601,21.200000762939453
1170090,21.190000534057617
1170503,21.209999084472656
1171002,21.209999084472656
1171569,21.209999084472656
1172003,21.209999084472656
1172578,21.209999084472656
1173078,21.229999542236328
1173528,21.219999313354492
1174107,21.229999542236328
1174606,21.229999542236328
1175028,21.239999771118164
1175605,21.25
1176006,21.25
1176503,21.25
1177031,21.25
1177594,21.260000228881836
1178003,21.270000457763672
1178531,21.270000457763672
1179032,21.260000228881836
1179503,21.280000686645508
1180028,21.290000915527344
1180528,21.290000915527344
1181003,21.290000915527344
1181560,21.290000915527344
1182069,21.299999237060547
1182528,21.299999237060547
1183079,21.299999237060547
1183503,21.309999465942383
1184003,21.31999969482422
1184516,21.31999969482422
1185003,21.31999969482422
1185528,21.329999923706055
1186046,21.329999923706055
1186503,21.34000015258789
1187003,21.329999923706055
1187503,21.34000015258789
1188003,21.350000381469727
1188503,21.350000381469727
1189001,21.350000381469727
1189528,21.350000381469727
1190028,21.350000381469727
1190503,21.360000610351562
1191028,21.360000610351562
1191503,21.360000610351562
1192100,21.3700008392334
1192503,21.3799991607666
1193003,21.3700008392334
1193501,21.389999389648438
1194029,21.3799991607666
1194503,21.389999389648438
1195108,21.389999389648438
1195528,21.389999389648438
1196028,21.399999618530273
1196516,21.389999389648438
1197006,21.40999984741211
1197502,21.40999984741211
1198039,21.40999984741211
1198531,21.40999984741211
1199068,21.40999984741211
1199528,21.40999984741211
1200145,21.420000076293945
1200503,21.43000030517578
1201072,21.450000762939453
1201528,21.43000030517578
1202001,21.43000030517578
1202528,21.440000534057617
1203003,21.450000762939453
1203502,21.450000762939453
1204028,21.459999084472656
1204503,21.450000762939453
1205028,21.459999084472656
1205503,21.459999084472656
1206088,21.469999313354492
1206528,21.469999313354492
1207107,21.469999313354492
1207528,21.469999313354492
1208028,21.469999313354492
1208528,21.489999771118164
1209028,21.479999542236328
1209528,21.489999771118164
1210003,21.489999771118164
1210503,21.489999771118164
1211028,21.489999771118164
1211501,21.5
1212102,21.5
1212503,21.520000457763672
1213028,21.510000228881836
1213503,21.520000457763672
1214007,21.520000457763672
1214534,21.520000457763672
1215003,21.520000457763672
1215507,21.530000686645508
1216028,21.530000686645508
1216503,21.530000686645508
1217051,21.530000686645508
1217528,21.530000686645508
1218047,21.540000915527344
1218536,21.540000915527344
1219089,21.540000915527344
1219605,21.540000915527344
1220003,21.540000915527344
1220516,21.549999237060547
1221028,21.559999465942383
1221503,21.549999237060547
1222028,21.559999465942383
1222603,21.559999465942383
1223003,21.56999969482422
1223528,21.56999969482422
1224101,21.56999969482422
1224601,21.559999465942383
1225028,21.56999969482422
1225550,21.56999969482422
1226050,21.579999923706055
1226528,21.579999923706055
1227099,21.59000015258789
1227608,21.59000015258789
1228003,21.59000015258789
1228529,21.59000015258789
1229001,21.59000015258789
1229529,21.600000381469727
1230028,21.59000015258789
1230503,21.59000015258789
1231028,21.600000381469727
1231502,21.610000610351562
1232028,21.610000610351562
1232573,21.6200008392334
1233083,21.6299991607666
1233602,21.6200008392334
1234052,21.6299991607666
1234531,21.6299991607666
1235003,21.649999618530273
1235531,21.639999389648438
1236104,21.639999389648438
1236503,21.649999618530273
1237093,21.639999389648438
1237592,21.639999389648438
1238028,21.649999618530273
1238528,21.649999618530273
1239028,21.65999984741211
1239528,21.65999984741211
1240029,21.65999984741211
1240529,21.670000076293945
1241106,21.65999984741211
1241503,21.670000076293945
1242075,21.65999984741211
1242574,21.670000076293945
1243001,21.670000076293945
1243573,21.68000030517578
1244029,21.690000534057617
1244503,21.690000534057617
1245028,21.690000534057617
1245552,21.700000762939453
1246061,21.700000762939453
1246503,21.700000762939453
1247028,21.700000762939453
1247501,21.690000534057617
1248003,21.709999084472656
1248503,21.700000762939453
1249003,21.709999084472656
1249529,21.709999084472656
1250067,21.719999313354492
1250528,21.709999084472656
1251016,21.719999313354492
1251502,21.719999313354492
1252003,21.709999084472656
1252516,21.729999542236328
1253031,21.719999313354492
1253506,21.729999542236328
1254003,21.739999771118164
1254519,21.729999542236328
1255001,21.729999542236328
1255528,21.739999771118164
1256003,21.739999771118164
1256503,21.75
1257074,21.75
1257531,21.760000228881836
1258002,21.75
1258528,21.760000228881836
1259029,21.760000228881836
1259528,21.760000228881836
1260016,21.760000228881836
1260502,21.760000228881836
1261003,21.760000228881836
1261516,21.770000457763672
1262003,21.770000457763672
1262503,21.770000457763672
1263035,21.770000457763672
1263555,21.770000457763672
1264084,21.770000457763672
1264501,21.780000686645508
1265003,21.780000686645508
1265603,21.790000915527344
1266003,21.790000915527344
1266528,21.799999237060547
1267072,21.790000915527344
1267502,21.790000915527344
1268003,21.790000915527344
1268501,21.799999237060547
1269016,21.809999465942383
1269528,21.799999237060547
1270029,21.799999237060547
1270528,21.809999465942383
1271003,21.809999465942383
1271607,21.809999465942383
1272003,21.809999465942383
1272502,21.81999969482422
1273001,21.809999465942383
1273595,21.81999969482422
1274065,21.81999969482422
1274538,21.81999969482422
1275032,21.829999923706055
1275503,21.829999923706055
1276087,21.81999969482422
1276596,21.81999969482422
1277002,21.829999923706055
1277528,21.829999923706055
1278084,21.84000015258789
1278503,21.84000015258789
1279028,21.84000015258789
1279600,21.84000015258789
1280003,21.84000015258789
1280589,21.84000015258789
1281003,21.850000381469727
1281578,21.850000381469727
1282088,21.850000381469727
1282503,21.860000610351562
1283077,21.860000610351562
1283503,21.860000610351562
1284002,21.8700008392334
1284503,21.860000610351562
1285003,21.8700008392334
1285503,21.8700008392334
1286002,21.8700008392334
1286503,21.8700008392334
1287028,21.8700008392334
1287572,21.8700008392334
1288032,21.8799991607666
1288532,21.8799991607666
1289016,21.8700008392334
1289528,21.8700008392334
1290003,21.8799991607666
1290529,21.8799991607666
1291003,21.889999389648438
1291609,21.8799991607666
1292001,21.8799991607666
1292588,21.8799991607666
1293002,21.889999389648438
1293537,21.889999389648438
1294019,21.889999389648438
1294506,21.889999389648438
1295003,21.889999389648438
1295575,21.899999618530273
1296068,21.899999618530273
1296528,21.899999618530273
1297107,21.899999618530273
1297603,21.899999618530273
1298066,21.899999618530273
1298528,21.899999618530273
1299029,21.90999984741211
1299528,21.899999618530273
1300104,21.920000076293945
1300528,21.899999618530273
1301003,21.90999984741211
1301502,21.899999618530273
1302039,21.899999618530273
1302538,21.90999984741211
1303003,21.90999984741211
1303503,21.90999984741211
1304003,21.90999984741211
1304529,21.90999984741211
1305046,21.90999984741211
1305503,21.90999984741211
1306028,21.93000030517578
1306503,21.920000076293945
1307003,21.93000030517578
1307503,21.920000076293945
1308028,21.920000076293945
1308528,21.940000534057617
1309003,21.93000030517578
1309503,21.93000030517578
1310029,21.920000076293945
1310591,21.940000534057617
1311100,21.940000534057617
1311540,21.93000030517578
1312003,21.940000534057617
1312516,21.940000534057617
1313016,21.940000534057617
1313503,21.950000762939453
1314032,21.950000762939453
1314505,21.950000762939453
1315040,21.940000534057617
1315502,21.950000762939453
1316049,21.950000762939453
1316579,21.950000762939453
1317078,21.950000762939453
1317557,21.959999084472656
1318107,21.959999084472656
1318528,21.959999084472656
1319028,21.959999084472656
1319503,21.959999084472656
1320003,21.959999084472656
1320503,21.950000762939453
1321101,21.950000762939453
1321570,21.959999084472656
1322028,21.959999084472656
1322528,21.959999084472656
1323028,21.959999084472656
1323529,21.969999313354492
1324002,21.959999084472656
1324503,21.959999084472656
1325002,21.969999313354492
1325529,21.969999313354492
1326003,21.969999313354492
1326501,21.969999313354492
1327028,21.969999313354492
1327503,21.969999313354492
1328003,21.969999313354492
1328528,21.969999313354492
1329053,21.979999542236328
1329543,21.969999313354492
1330029,21.969999313354492
1330528,21.979999542236328
1331051,21.979999542236328
1331531,21.969999313354492
1332003,21.979999542236328
1332503,21.979999542236328
1333109,21.989999771118164
1333528,21.979999542236328
1334031,21.989999771118164
1334568,21.979999542236328
1335031,21.979999542236328
1335577,21.979999542236328
1336040,21.979999542236328
1336503,21.989999771118164
1337003,21.979999542236328
1337516,21.979999542236328
1338028,21.979999542236328
1338528,21.989999771118164
1339107,21.989999771118164
1339553,21.989999771118164
1340096,21.989999771118164
1340602,21.989999771118164
1341028,22.0
1341502,21.989999771118164
1342028,22.0
1342503,21.989999771118164
1343003,21.989999771118164
1343503,22.0
1344059,21.989999771118164
1344528,21.989999771118164
1345003,22.0
1345607,22.0
1346067,21.989999771118164
1346503,21.989999771118164
1347046,21.989999771118164
1347503,22.0
1348028,22.0
1348503,22.0
1349028,22.0
1349528,22.0
1350103,22.010000228881836
1350503,22.0
1351003,22.0
1351529,22.0
1352002,22.0
1352600,22.010000228881836
1353090,22.0
1353569,22.010000228881836
1354032,22.010000228881836
1354539,22.0
1355003,22.0
1355506,22.0
1356003,22.010000228881836
1356528,22.0
1357003,22.010000228881836
1357503,22.0
1358028,22.010000228881836
1358529,22.0
1359028,22.010000228881836
1359528,22.010000228881836
1360028,22.010000228881836
1360528,22.010000228881836
1361002,22.010000228881836
1361503,22.010000228881836
1362032,22.010000228881836
1362503,22.010000228881836
1363061,22.020000457763672
1363610,22.0
1364003,22.020000457763672
1364528,22.010000228881836
1365028,22.010000228881836
1365503,22.020000457763672
1366108,22.010000228881836
1366516,22.020000457763672
1367056,22.010000228881836
1367586,22.0
1368003,22.010000228881836
1368528,22.010000228881836
1369002,22.020000457763672
1369594,22.010000228881836
1370028,22.020000457763672
1370528,22.020000457763672
1371093,22.010000228881836
1371503,22.010000228881836
1372062,22.020000457763672
1372601,22.020000457763672
1373028,22.020000457763672
1373528,22.010000228881836
1374070,22.020000457763672
1374589,22.010000228881836
1375003,22.020000457763672
1375541,22.010000228881836
1376108,22.020000457763672
1376502,22.030000686645508
1377050,22.020000457763672
1377579,22.020000457763672
1378002,22.020000457763672
1378555,22.020000457763672
1379108,22.020000457763672
1379503,22.020000457763672
1380003,22.020000457763672
1380554,22.020000457763672
1381103,22.020000457763672
1381602,22.020000457763672
1382042,22.030000686645508
1382501,22.020000457763672
1383003,22.030000686645508
1383503,22.030000686645508
1384003,22.030000686645508
1384503,22.030000686645508
1385109,22.020000457763672
1385528,22.030000686645508
1386002,22.020000457763672
1386528,22.020000457763672
1387003,22.020000457763672
1387528,22.030000686645508
1388003,22.020000457763672
1388528,22.020000457763672
1389003,22.030000686645508
1389555,22.030000686645508
1390003,22.020000457763672
1390503,22.030000686645508
1391003,22.030000686645508
1391503,22.020000457763672
1392092,22.020000457763672
1392503,22.020000457763672
1393071,22.030000686645508
1393541,22.030000686645508
1394100,22.030000686645508
1394528,22.020000457763672
1395043,22.030000686645508
1395506,22.020000457763672
1396001,22.030000686645508
1396516,22.030000686645508
1397109,22.020000457763672
1397501,22.030000686645508
1398049,22.030000686645508
1398503,22.030000686645508
1399088,22.020000457763672
1399503,22.030000686645508
1400003,22.030000686645508
1400528,22.020000457763672
1401003,22.020000457763672
1401503,22.020000457763672
1402052,22.030000686645508
1402503,22.030000686645508
1403003,22.049999237060547
1403503,22.020000457763672
1404100,22.030000686645508
1404570,22.030000686645508
1405050,22.020000457763672
1405528,22.020000457763672
1406002,22.020000457763672
1406578,22.020000457763672
1407028,22.020000457763672
1407502,22.010000228881836
1408029,22.020000457763672
1408503,22.030000686645508
1409028,22.020000457763672
1409529,22.020000457763672
1410075,22.010000228881836
1410528,22.020000457763672
1411003,22.020000457763672
1411543,22.020000457763672
1412003,22.030000686645508
1412503,22.020000457763672
1413102,22.020000457763672
1413571,22.020000457763672
1414071,22.020000457763672
1414528,22.030000686645508
1415003,22.010000228881836
1415506,22.020000457763672
1416032,22.020000457763672
1416503,22.020000457763672
1417003,22.020000457763672
1417503,22.020000457763672
1418060,22.030000686645508
1418503,22.020000457763672
1419003,22.020000457763672
1419608,22.020000457763672
1420085,22.020000457763672
1420574,22.020000457763672
1421104,22.020000457763672
1421603,22.020000457763672
1422083,22.020000457763672
1422502,22.010000228881836
1423002,22.020000457763672
1423532,22.030000686645508
1424091,22.010000228881836
1424600,22.020000457763672
1425060,22.020000457763672
1425580,22.020000457763672
1426029,22.020000457763672
1426529,22.020000457763672
1427003,22.020000457763672
1427528,22.010000228881836
1428003,22.010000228881836
1428536,22.010000228881836
1429016,22.020000457763672
1429502,22.020000457763672
1430065,22.010000228881836
1430528,22.020000457763672
1431003,22.010000228881836
1431563,22.010000228881836
1432002,22.010000228881836
1432501,22.010000228881836
1433028,22.020000457763672
1433601,22.010000228881836
1434006,22.010000228881836
1434503,22.010000228881836
1435031,22.0
1435532,22.0
1436062,22.010000228881836
1436503,22.010000228881836
1437001,22.0
1437503,22.0
1438001,22.010000228881836
1438503,22.010000228881836
1439002,22.010000228881836
1439528,22.010000228881836
1440003,22.0
1440516,22.0
1441104,22.0
1441534,22.0
1442103,22.0
1442503,22.0
1443032,22.0
1443501,22.010000228881836
1444016,21.989999771118164
1444502,22.0
1445003,22.0
1445529,22.010000228881836
1446001,22.0
1446503,22.0
1447028,21.989999771118164
1447528,22.0
1448028,21.989999771118164
1448503,22.0
1449029,21.989999771118164
1449529,22.0
1450002,22.0
1450503,21.989999771118164
1451028,21.989999771118164
1451502,21.979999542236328
1452063,22.0
1452533,21.989999771118164
1453029,21.979999542236328
1453571,21.989999771118164
1454091,21.989999771118164
1454528,21.979999542236328
1455002,21.979999542236328
1455531,21.989999771118164
1456003,21.989999771118164
1456528,21.989999771118164
1457111,21.979999542236328
1457503,21.989999771118164
1458037,21.979999542236328
1458528,21.989999771118164
1459109,21.989999771118164
1459528,21.979999542236328
1460075,21.989999771118164
1460503,21.979999542236328
1461016,21.979999542236328
1461528,21.979999542236328
1462003,21.979999542236328
1462503,21.979999542236328
1463042,21.979999542236328
1463503,21.979999542236328
1464061,21.979999542236328
1464528,21.979999542236328
1465028,21.979999542236328
1465531,21.979999542236328
1466016,21.969999313354492
1466528,21.969999313354492
1467108,21.979999542236328
1467502,21.969999313354492
1468002,21.979999542236328
1468503,21.969999313354492
1469003,21.979999542236328
1469575,21.969999313354492
1470002,21.969999313354492
1470528,21.969999313354492
1471002,21.969999313354492
1471573,21.979999542236328
1472016,21.969999313354492
1472528,21.969999313354492
1473003,21.979999542236328
1473602,21.969999313354492
1474091,21.969999313354492
1474531,21.959999084472656
1475031,21.969999313354492
1475609,21.959999084472656
1476028,21.959999084472656
1476503,21.959999084472656
1477003,21.959999084472656
1477503,21.959999084472656
1478028,21.969999313354492
1478503,21.959999084472656
1479002,21.959999084472656
1479503,21.959999084472656
1480105,21.959999084472656
1480528,21.959999084472656
1481044,21.950000762939453
1481502,21.959999084472656
1482028,21.959999084472656
1482602,21.959999084472656
1483028,21.959999084472656
1483503,21.959999084472656
1484101,21.950000762939453
1484600,21.950000762939453
1485028,21.950000762939453
1485529,21.950000762939453
1486049,21.950000762939453
1486502,21.950000762939453
1487038,21.940000534057617
1487607,21.940000534057617
1488002,21.950000762939453
1488547,21.950000762939453
1489002,21.950000762939453
1489528,21.950000762939453
1490028,21.940000534057617
1490501,21.950000762939453
1491034,21.950000762939453
1491503,21.940000534057617
1492028,21.940000534057617
1492503,21.940000534057617
1493006,21.93000030517578
1493601,21.93000030517578
1494031,21.940000534057617
1494601,21.940000534057617
1495032,21.93000030517578
1495542,21.940000534057617
1496028,21.940000534057617
1496503,21.93000030517578
1497112,21.940000534057617
1497503,21.940000534057617
1498028,21.93000030517578
1498501,21.93000030517578
1499003,21.920000076293945
1499605,21.920000076293945
1500095,21.920000076293945
1500516,21.920000076293945
1501029,21.920000076293945
1501503,21.920000076293945
1502003,21.920000076293945
1502602,21.93000030517578
1503003,21.920000076293945
1503502,21.920000076293945
1504071,21.90999984741211
1504570,21.90999984741211
1505028,21.920000076293945
