Time (ms), eCO2 density (ppm)
1268108,400.0
1268607,400.0
1269013,400.0
1269525,400.0
1270026,400.0
1270525,400.0
1271105,400.0
1271604,400.0
1272104,400.0
1272603,400.0
1273103,400.0
1273592,400.0
1274062,400.0
1274535,400.0
1275029,400.0
1275611,400.0
1276084,400.0
1276593,400.0
1277103,400.0
1277525,400.0
1278078,400.0
1278608,400.0
1279025,400.0
1279597,400.0
1280110,400.0
1280586,400.0
1281106,400.0
1281575,400.0
1282085,400.0
1282604,400.0
1283074,400.0
1283603,400.0
1284103,400.0
1284602,400.0
1285102,400.0
1285601,400.0
1286101,400.0
1286600,400.0
1287025,400.0
1287569,400.0
1288029,400.0
1288529,400.0
1289013,400.0
1289525,400.0
1290107,400.0
1290526,400.0
1291106,400.0
1291606,400.0
1292105,400.0
1292585,400.0
1293104,400.0
1293534,400.0
1294013,400.0
1294613,400.0
1295112,400.0
1295572,400.0
1296065,400.0
1296525,400.0
1297104,400.0
1297600,400.0
1298060,400.0
1298525,400.0
1299026,400.0
1299525,400.0
1300098,400.0
1300525,400.0
1301107,400.0
1301606,400.0
1302036,400.0
1302535,400.0
1303105,400.0
1303604,400.0
1304104,400.0
1304526,400.0
1305043,400.0
1305602,400.0
1306025,400.0
1306602,400.0
1307101,400.0
1307600,400.0
1308025,400.0
1308525,400.0
1309109,400.0
1309608,400.0
1310026,400.0
1310588,400.0
1311097,400.0
1311537,400.0
1312106,400.0
1312513,400.0
1313013,400.0
1313605,400.0
1314029,400.0
1314604,400.0
1315037,400.0
1315603,400.0
1316046,400.0
1316576,400.0
1317075,400.0
1317551,400.0
1318104,400.0
1318525,400.0
1319025,400.0
1319613,400.0
1320112,400.0
1320608,400.0
1321098,400.0
1321567,400.0
1322025,400.0
1322525,400.0
1323025,400.0
1323526,400.0
1324105,400.0
1324604,400.0
1325104,400.0
1325526,400.0
1326103,400.0
1326602,400.0
1327025,400.0
1327602,400.0
1328101,400.0
1328525,400.0
1329050,400.0
1329540,400.0
1330026,400.0
1330525,400.0
1331048,400.0
1331528,400.0
1332107,400.0
1332607,400.0
1333106,400.0
1333525,400.0
1334028,400.0
1334565,400.0
1335025,400.0
1335574,400.0
1336037,400.0
1336603,400.0
1337103,400.0
1337513,400.0
1338025,400.0
1338525,400.0
1339101,400.0
1339550,400.0
1340090,400.0
1340599,400.0
1341025,400.0
1341608,400.0
1342025,400.0
1342607,400.0
1343107,400.0
1343606,400.0
1344056,400.0
1344525,400.0
1345105,400.0
1345604,400.0
1346064,400.0
1346603,400.0
1347043,400.0
1347602,400.0
1348025,400.0
1348601,400.0
1349025,400.0
1349525,400.0
1350100,400.0
1350609,400.0
1351109,400.0
1351526,400.0
1352108,400.0
1352597,400.0
1353087,400.0
1353566,400.0
1354029,400.0
1354536,400.0
1355105,400.0
1355605,400.0
1356104,400.0
1356525,400.0
1357103,400.0
1357603,400.0
1358025,400.0
1358526,400.0
1359025,400.0
1359525,400.0
1360025,400.0
1360525,400.0
1361100,400.0
1361609,400.0
1362029,400.0
1362608,400.0
1363058,400.0
1363607,400.0
1364106,400.0
1364525,400.0
1365025,400.0
1365605,400.0
1366105,400.0
1366513,400.0
1367053,400.0
1367583,400.0
1368102,400.0
1368525,400.0
1369102,400.0
1369591,400.0
1370025,400.0
1370525,400.0
1371090,400.0
1371609,400.0
1372059,400.0
1372598,400.0
1373025,400.0
1373525,400.0
1374067,400.0
1374586,400.0
1375106,400.0
1375535,400.0
1376105,400.0
1376604,400.0
1377044,400.0
1377573,400.0
1378106,400.0
1378552,400.0
1379102,400.0
1379606,400.0
1380104,400.0
1380551,400.0
1381100,400.0
1381599,400.0
1382039,400.0
1382598,400.0
1383108,400.0
1383608,400.0
1384107,400.0
1384606,400.0
1385106,400.0
1385525,400.0
1386105,400.0
1386525,400.0
1387104,400.0
1387525,400.0
1388103,400.0
1388525,400.0
1389102,400.0
1389552,400.0
1390101,400.0
1390601,400.0
1391100,400.0
1391600,400.0
1392089,400.0
1392609,400.0
1393068,400.0
1393538,400.0
1394097,400.0
1394525,400.0
1395040,400.0
1395606,400.0
1396105,400.0
1396513,400.0
1397106,400.0
1397604,400.0
1398043,400.0
1398603,400.0
1399082,400.0
1399605,400.0
1400105,400.0
1400525,400.0
1401100,400.0
1401600,400.0
1402049,400.0
1402609,400.0
1403108,400.0
1403608,400.0
1404097,400.0
1404567,400.0
1405047,400.0
1405525,400.0
1406106,400.0
1406575,400.0
1407025,400.0
1407604,400.0
1408026,400.0
1408603,400.0
1409025,400.0
1409526,400.0
1410072,400.0
1410525,400.0
1411101,400.0
1411540,400.0
1412100,400.0
1412609,400.0
1413099,400.0
1413568,400.0
1414068,400.0
1414525,400.0
1415107,400.0
1415606,400.0
1416025,400.0
1416605,400.0
1417105,400.0
1417604,400.0
1418054,400.0
1418603,400.0
1419106,400.0
1419602,400.0
1420082,400.0
1420571,400.0
1421101,400.0
1421600,400.0
1422080,400.0
1422599,400.0
1423109,400.0
1423529,400.0
1424088,400.0
1424597,400.0
1425057,400.0
1425577,400.0
1426026,400.0
1426526,400.0
1427105,400.0
1427525,400.0
1428104,400.0
1428533,400.0
1429013,400.0
1429602,400.0
1430062,400.0
1430525,400.0
1431101,400.0
1431560,400.0
1432100,400.0
1432599,400.0
1433025,400.0
1433598,400.0
1434108,400.0
1434607,400.0
1435025,400.0
1435526,400.0
1436059,400.0
1436605,400.0
1437105,400.0
1437604,400.0
1438108,400.0
1438603,400.0
1439106,400.0
1439525,400.0
1440105,400.0
1440513,400.0
1441101,400.0
1441531,400.0
1442100,400.0
1442610,400.0
1443029,400.0
1443598,400.0
1444013,400.0
1444608,400.0
1445107,400.0
1445526,400.0
1446106,400.0
1446606,400.0
1447025,400.0
1447525,400.0
1448025,400.0
1448604,400.0
1449026,400.0
1449526,400.0
1450102,400.0
1450602,400.0
1451025,400.0
1451600,400.0
1452060,400.0
1452530,400.0
1453026,400.0
1453568,400.0
1454088,400.0
1454525,400.0
1455107,400.0
1455525,400.0
1456106,400.0
1456525,400.0
1457108,400.0
1457605,400.0
1458034,400.0
1458525,400.0
1459103,400.0
1459525,400.0
1460072,400.0
1460602,400.0
1461013,400.0
1461525,400.0
1462100,400.0
1462600,400.0
1463039,400.0
1463608,400.0
1464058,400.0
1464525,400.0
1465025,400.0
1465528,400.0
1466013,400.0
1466525,400.0
1467105,400.0
1467605,400.0
1468104,400.0
1468604,400.0
1469103,400.0
1469572,400.0
1470102,400.0
1470525,400.0
1471101,400.0
1471570,400.0
1472013,400.0
1472525,400.0
1473109,400.0
1473599,400.0
1474088,400.0
1474525,400.0
1475025,400.0
1475606,400.0
1476025,400.0
1476605,400.0
1477109,400.0
1477604,400.0
1478025,400.0
1478604,400.0
1479103,400.0
1479602,400.0
1480102,400.0
1480525,400.0
1481041,400.0
1481600,400.0
1482025,400.0
1482599,400.0
1483025,400.0
1483608,400.0
1484098,400.0
1484597,400.0
1485025,400.0
1485526,400.0
1486046,400.0
1486606,400.0
1487035,400.0
1487604,400.0
1488104,400.0
1488544,400.0
1489103,400.0
1489525,400.0
1490025,400.0
1490602,400.0
1491031,400.0
1491600,400.0
1492025,400.0
1492599,400.0
1493109,400.0
1493598,400.0
1494025,400.0
1494598,400.0
1495026,400.0
1495528,400.0
1496025,400.0
1496605,400.0
1497109,400.0
1497604,400.0
1498025,400.0
1498603,400.0
1499103,400.0
1499602,400.0
1500092,400.0
1500513,400.0
1501026,400.0
1501600,400.0
1502100,400.0
1502599,400.0
1503109,400.0
1503608,400.0
1504068,400.0
1504567,400.0
1505025,400.0
1505525,400.0
1506106,400.0
1506605,400.0
1507045,400.0
1507544,400.0
1508025,400.0
1508593,400.0
1509149,400.0
1509525,400.0
1510106,400.0
1510571,400.0
1511026,400.0
1511570,400.0
1512025,400.0
1512526,400.0
1513099,400.0
1513598,400.0
1514068,400.0
1514537,400.0
1515025,400.0
1515525,400.0
1516106,400.0
1516575,400.0
1517105,400.0
1517584,400.0
1518104,400.0
1518525,400.0
1519025,400.0
1519602,400.0
1520025,400.0
1520525,400.0
1521026,400.0
1521600,400.0
1522090,400.0
1522525,400.0
1523026,400.0
1523608,400.0
1524108,400.0
1524567,400.0
1525107,400.0
1525576,400.0
1526106,400.0
1526535,400.0
1527105,400.0
1527594,400.0
1528025,400.0
1528526,400.0
1529106,400.0
1529606,400.0
1530092,400.0
1530601,400.0
1531026,400.0
1531600,400.0
1532025,400.0
1532599,400.0
1533029,400.0
1533558,400.0
1534013,400.0
1534587,400.0
1535028,400.0
1535596,400.0
1536106,400.0
1536605,400.0
1537104,400.0
1537604,400.0
1538104,400.0
1538513,400.0
1539102,400.0
1539602,400.0
1540102,400.0
1540551,400.0
1541025,400.0
1541513,400.0
1542099,400.0
1542539,400.0
1543108,400.0
1543608,400.0
1544107,400.0
1544607,400.0
1545106,400.0
1545550,400.0
1546059,400.0
1546605,400.0
1547104,400.0
1547604,400.0
1548103,400.0
1548603,400.0
1549052,400.0
1549572,400.0
1550025,400.0
1550601,400.0
1551100,400.0
1551599,400.0
1552025,400.0
1552525,400.0
1553098,400.0
1553525,400.0
1554107,400.0
1554607,400.0
1555026,400.0
1555605,400.0
1556055,400.0
1556604,400.0
1557104,400.0
1557603,400.0
1558025,400.0
1558602,400.0
1559102,400.0
1559601,400.0
1560101,400.0
1560600,400.0
1561026,400.0
1561609,400.0
1562099,400.0
1562549,400.0
1563048,400.0
1563525,400.0
1564028,400.0
1564606,400.0
1565106,400.0
1565539,400.0
1566095,400.0
1566604,400.0
1567107,400.0
1567526,400.0
1568025,400.0
1568552,400.0
1569072,400.0
1569605,400.0
1570025,400.0
1570525,400.0
1571080,400.0
1571526,400.0
1572099,400.0
1572608,400.0
1573025,400.0
1573597,400.0
1574028,400.0
1574606,400.0
1575036,400.0
1575605,400.0
1576104,400.0
1576594,400.0
1577103,400.0
1577593,400.0
1578053,400.0
1578552,400.0
1579101,400.0
1579591,400.0
1580100,400.0
1580570,400.0
1581110,400.0
1581609,400.0
1582099,400.0
1582608,400.0
1583107,400.0
1583525,400.0
1584106,400.0
1584525,400.0
1585105,400.0
1585605,400.0
1586025,400.0
1586604,400.0
1587103,400.0
1587603,400.0
1588025,400.0
1588601,400.0
1589105,400.0
1589526,400.0
1590025,400.0
1590600,400.0
1591025,400.0
1591589,400.0
1592108,400.0
1592597,400.0
1593037,400.0
1593606,400.0
1594106,400.0
1594596,400.0
1595105,400.0
1595535,400.0
1596104,400.0
1596533,400.0
1597043,400.0
1597602,400.0
1598025,400.0
1598525,400.0
1599025,400.0
1599540,400.0
1600070,400.0
1600599,400.0
1601025,400.0
1601598,400.0
1602108,400.0
1602607,400.0
1603067,400.0
1603525,400.0
1604046,400.0
1604595,400.0
1605105,400.0
1605594,400.0
1606104,400.0
1606526,400.0
1607102,400.0
1607532,400.0
1608102,400.0
1608513,400.0
1609101,400.0
1609540,400.0
1610025,400.0
1610539,400.0
1611049,400.0
1611525,400.0
1612108,400.0
1612607,400.0
1613025,400.0
1613586,400.0
1614105,400.0
1614605,400.0
1615094,400.0
1615604,400.0
1616103,400.0
1616603,400.0
1617102,400.0
1617572,400.0
1618101,400.0
1618601,400.0
1619100,400.0
1619600,400.0
1620069,400.0
1620549,400.0
1621013,400.0
1621608,400.0
1622077,400.0
1622607,400.0
1623076,400.0
1623525,400.0
1624105,400.0
1624604,400.0
1625104,400.0
1625603,400.0
1626057,400.0
1626537,400.0
1627112,400.0
1627611,400.0
1628094,400.0
1628570,400.0
1629025,400.0
1629525,400.0
1630112,400.0
1630608,400.0
1631111,400.0
1631597,400.0
1632110,400.0
1632536,400.0
1633106,400.0
1633545,400.0
1634104,400.0
1634594,400.0
1635103,400.0
1635553,400.0
1636062,400.0
1636602,400.0
1637102,400.0
1637551,400.0
1638025,400.0
1638600,400.0
1639099,400.0
1639569,400.0
1640025,400.0
1640598,400.0
1641025,400.0
1641526,401.0
1642106,400.0
1642546,400.0
1643035,400.0
1643525,400.0
1644025,401.0
1644574,400.0
1645028,400.0
1645603,400.0
1646102,401.0
1646525,400.0
1647030,400.0
1647611,402.0
1648064,400.0
1648609,400.0
1649025,400.0
1649598,403.0
1650038,400.0
1650611,400.0
1651110,400.0
1651606,400.0
1652026,400.0
1652605,400.0
1653045,400.0
1653594,400.0
1654025,400.0
1654573,400.0
1655025,400.0
1655542,400.0
1656102,400.0
1656601,400.0
1657100,400.0
1657525,404.0
1658090,400.0
1658569,400.0
1659013,400.0
1659608,400.0
1660025,400.0
1660528,400.0
1661107,402.0
1661525,400.0
1662105,400.0
1662526,400.0
1663104,400.0
1663604,400.0
1664103,400.0
1664573,400.0
1665026,400.0
1665525,400.0
1666061,400.0
1666571,402.0
1667110,404.0
1667609,405.0
1668093,400.0
1668598,401.0
1669025,401.0
1669608,408.0
1670091,403.0
1670526,400.0
1671086,400.0
1671609,400.0
1672109,400.0
1672604,400.0
1673054,401.0
1673525,400.0
1674103,408.0
1674525,400.0
1675102,400.0
1675601,403.0
1676101,404.0
1676525,400.0
1677100,408.0
1677609,408.0
1678049,403.0
1678525,400.0
1679058,401.0
1679597,400.0
1680086,403.0
1680536,400.0
1681035,404.0
1681575,400.0
1682025,405.0
1682564,400.0
1683073,400.0
1683603,408.0
1684102,400.0
1684526,407.0
1685041,402.0
1685601,402.0
1686110,400.0
1686600,408.0
1687030,408.0
1687598,405.0
1688088,400.0
1688607,401.0
1689111,411.0
1689610,402.0
1690100,407.0
1690535,410.0
1691075,406.0
1691604,406.0
1692094,405.0
1692526,407.0
1693093,402.0
1693592,401.0
1694102,410.0
1694601,400.0
1695101,400.0
1695600,408.0
1696100,400.0
1696609,400.0
1697025,406.0
1697608,402.0
1698088,412.0
1698607,405.0
1699057,411.0
1699606,415.0
1700056,420.0
1700605,411.0
1701025,407.0
1701544,404.0
1702103,410.0
1702563,413.0
1703052,413.0
1703592,421.0
1704101,416.0
1704601,414.0
1705100,410.0
1705600,412.0
1706049,409.0
1706608,406.0
1707030,407.0
1707525,411.0
1708107,416.0
1708606,417.0
1709099,414.0
1709535,420.0
1710075,420.0
1710604,412.0
1711025,400.0
1711603,415.0
1712083,420.0
1712602,419.0
1713102,418.0
1713591,417.0
1714101,414.0
1714600,422.0
1715100,419.0
1715599,411.0
1716025,424.0
1716608,412.0
1717108,418.0
1717607,406.0
1718025,411.0
1718546,406.0
1719105,414.0
1719605,419.0
1720013,415.0
1720574,412.0
1721103,406.0
1721543,416.0
1722032,413.0
1722602,426.0
1723025,414.0
1723601,417.0
1724090,415.0
1724530,421.0
1725109,427.0
1725608,417.0
1726098,414.0
1726608,422.0
1727107,411.0
1727526,420.0
1728070,414.0
1728535,423.0
1729035,422.0
1729584,408.0
1730025,412.0
1730533,420.0
1731083,417.0
1731602,412.0
1732102,415.0
1732561,413.0
1733090,415.0
1733550,418.0
1734100,412.0
1734539,416.0
1735025,426.0
1735588,425.0
1736088,415.0
1736525,415.0
1737096,418.0
1737546,415.0
1738105,423.0
1738526,433.0
1739104,423.0
1739584,420.0
1740103,420.0
1740525,415.0
1741102,416.0
1741601,416.0
1742025,419.0
1742525,422.0
1743100,413.0
1743609,424.0
1744099,419.0
1744525,418.0
1745108,414.0
1745607,422.0
1746107,425.0
1746529,418.0
1747025,428.0
1747535,419.0
1748105,421.0
1748604,419.0
1749104,423.0
1749593,430.0
1750025,415.0
1750572,417.0
1751105,429.0
1751551,421.0
1752051,429.0
1752570,423.0
1753060,425.0
1753609,433.0
1754098,423.0
1754558,422.0
1755025,423.0
1755537,420.0
1756086,427.0
1756525,425.0
1757075,423.0
1757525,422.0
1758104,419.0
1758603,424.0
1759093,417.0
1759602,423.0
1760032,431.0
1760525,432.0
1761101,420.0
1761600,423.0
1762100,425.0
1762525,437.0
1763025,417.0
1763558,420.0
1764088,419.0
1764607,424.0
1765028,427.0
1765576,420.0
1766106,420.0
1766595,419.0
1767048,422.0
1767604,422.0
1768026,426.0
1768606,430.0
1769025,429.0
1769552,424.0
1770013,429.0
1770551,424.0
1771030,426.0
1771590,431.0
1772025,421.0
1772608,422.0
1773098,418.0
1773525,428.0
1774025,422.0
1774606,424.0
1775106,420.0
1775535,429.0
1776105,426.0
1776525,420.0
1777013,425.0
1777603,424.0
1778063,423.0
1778572,427.0
1779102,430.0
1779591,428.0
1780031,432.0
1780600,429.0
1781110,428.0
1781599,425.0
1782026,422.0
1782568,435.0
1783047,427.0
1783567,431.0
1784096,427.0
1784606,422.0
1785105,426.0
1785513,424.0
1786104,423.0
1786604,424.0
1787103,428.0
1787573,427.0
1788076,432.0
1788525,432.0
