Time (ms), Z Mangetometer (uT)
1000274,-58.81470489501953
1000374,-59.864967346191406
1000444,-57.764442443847656
1000553,-60.0150032043457
1000683,-60.0150032043457
1000733,-58.81470489501953
1000873,-59.864967346191406
1000973,-58.064517974853516
1001083,-60.31507873535156
1001183,-59.41485595703125
1001273,-58.81470489501953
1001373,-59.56489181518555
1001473,-58.96474075317383
1001543,-58.66466522216797
1001602,-57.16429138183594
1001773,-58.21455383300781
1001872,-58.21455383300781
1001972,-57.764442443847656
1002082,-57.16429138183594
1002182,-57.314327239990234
1002282,-59.26481628417969
1002352,-58.064517974853516
1002482,-58.21455383300781
1002582,-59.714927673339844
1002682,-58.51462936401367
1002781,-58.51462936401367
1002881,-58.21455383300781
1002981,-58.21455383300781
1003081,-58.51462936401367
1003181,-59.41485595703125
1003281,-59.714927673339844
1003351,-58.81470489501953
1003481,-58.064517974853516
1003601,-57.764442443847656
1003691,-58.36458969116211
1003761,-58.36458969116211
1003881,-58.66466522216797
1003981,-59.56489181518555
1004080,-57.764442443847656
1004180,-59.56489181518555
1004280,-59.56489181518555
1004370,-58.51462936401367
1004402,-58.36458969116211
1004610,-58.81470489501953
1004780,-58.96474075317383
1004880,-58.064517974853516
1004902,-58.51462936401367
1005079,-58.51462936401367
1005179,-60.61515426635742
1005249,-59.864967346191406
1005379,-58.81470489501953
1005479,-60.0150032043457
1005579,-59.714927673339844
1005679,-57.614402770996094
1005759,-58.36458969116211
1005879,-58.66466522216797
1005979,-58.96474075317383
1006078,-58.96474075317383
1006179,-58.81470489501953
1006278,-58.36458969116211
1006328,-60.31507873535156
1006408,-59.26481628417969
1006608,-58.51462936401367
1006698,-58.81470489501953
1006788,-58.36458969116211
1006818,-58.96474075317383
1006978,-59.714927673339844
1007078,-59.41485595703125
1007178,-59.26481628417969
1007278,-58.81470489501953
1007377,-58.96474075317383
1007477,-58.66466522216797
1007607,-57.764442443847656
1007697,-59.864967346191406
1007787,-58.66466522216797
1007817,-58.51462936401367
1007977,-58.51462936401367
1008077,-60.0150032043457
1008177,-59.56489181518555
1008276,-58.96474075317383
1008377,-59.26481628417969
1008477,-58.66466522216797
1008556,-57.764442443847656
1008676,-58.81470489501953
1008776,-58.81470489501953
1008876,-59.41485595703125
1008976,-59.864967346191406
1009076,-58.36458969116211
1009166,-58.81470489501953
1009276,-59.56489181518555
1009376,-59.41485595703125
1009415,-57.764442443847656
1009575,-59.41485595703125
1009665,-59.26481628417969
1009755,-59.41485595703125
1009815,-58.36458969116211
1009975,-60.76519012451172
1010075,-59.26481628417969
1010175,-59.56489181518555
1010275,-57.614402770996094
1010375,-59.26481628417969
1010475,-58.36458969116211
1010584,-60.465118408203125
1010684,-60.31507873535156
1010774,-59.26481628417969
1010874,-58.96474075317383
1010974,-59.56489181518555
1011024,-59.56489181518555
1011174,-60.465118408203125
1011274,-58.36458969116211
1011374,-59.714927673339844
1011474,-60.465118408203125
1011574,-60.61515426635742
1011674,-58.36458969116211
1011773,-60.31507873535156
1011873,-59.714927673339844
1011973,-58.66466522216797
1012033,-59.714927673339844
1012173,-59.864967346191406
1012273,-58.96474075317383
1012373,-59.864967346191406
1012473,-59.26481628417969
1012513,-60.31507873535156
1012673,-59.41485595703125
1012773,-59.26481628417969
1012873,-60.31507873535156
1012972,-60.465118408203125
1013082,-60.0150032043457
1013182,-61.21530532836914
1013282,-60.76519012451172
1013332,-58.66466522216797
1013472,-60.31507873535156
1013562,-60.61515426635742
1013682,-59.26481628417969
1013782,-61.6654167175293
1013821,-59.26481628417969
1013972,-58.96474075317383
1014041,-58.96474075317383
1014181,-58.66466522216797
1014281,-59.714927673339844
1014381,-59.714927673339844
1014411,-59.56489181518555
1014581,-61.06526565551758
1014681,-59.56489181518555
1014781,-58.51462936401367
1014881,-58.96474075317383
1014981,-57.764442443847656
1015080,-60.0150032043457
1015180,-59.56489181518555
1015220,-60.31507873535156
1015380,-58.96474075317383
1015480,-58.96474075317383
1015550,-59.26481628417969
1015680,-58.81470489501953
1015750,-61.515380859375
1015880,-59.41485595703125
1015980,-59.26481628417969
1016079,-59.714927673339844
1016179,-58.96474075317383
1016279,-59.41485595703125
1016379,-59.56489181518555
1016479,-59.26481628417969
1016579,-60.465118408203125
1016679,-59.41485595703125
1016779,-58.51462936401367
1016879,-58.51462936401367
1016929,-60.0150032043457
1017109,-59.26481628417969
1017199,-58.064517974853516
1017289,-59.56489181518555
1017379,-60.0150032043457
1017478,-59.864967346191406
1017608,-59.864967346191406
1017698,-59.714927673339844
1017788,-61.06526565551758
1017878,-60.61515426635742
1017978,-59.714927673339844
1018028,-60.465118408203125
1018188,-60.465118408203125
1018278,-60.0150032043457
1018377,-60.0150032043457
1018477,-60.0150032043457
1018577,-60.76519012451172
1018677,-59.864967346191406
1018777,-59.864967346191406
1018877,-58.96474075317383
1018977,-59.41485595703125
1019027,-58.51462936401367
1019187,-58.66466522216797
1019277,-58.21455383300781
1019377,-57.4643669128418
1019407,-58.36458969116211
1019606,-59.26481628417969
1019696,-56.71417999267578
1019786,-58.51462936401367
1019876,-58.96474075317383
1019976,-56.71417999267578
1020106,-57.4643669128418
