Time (ms), X Gyro (deg per sec)
913132,-1.1585365533828735
913252,-1.1585365533828735
913302,-1.0365853309631348
913432,-1.097561001777649
913551,-1.1585365533828735
913641,-1.1585365533828735
913731,-1.097561001777649
913831,-1.097561001777649
913931,-1.1585365533828735
914051,-1.1585365533828735
914131,-1.1585365533828735
914231,-1.1585365533828735
914381,-1.1585365533828735
914431,-1.1585365533828735
914571,-1.1585365533828735
914631,-1.1585365533828735
914770,-1.097561001777649
914830,-1.1585365533828735
914960,-1.2195122241973877
915030,-1.1585365533828735
915130,-1.0365853309631348
915230,-1.1585365533828735
915330,-1.097561001777649
915420,-1.097561001777649
915560,-1.097561001777649
915640,-1.1585365533828735
915729,-1.1585365533828735
915829,-1.097561001777649
915919,-1.097561001777649
916059,-1.097561001777649
916149,-1.097561001777649
916209,-1.097561001777649
916329,-1.0365853309631348
916429,-1.1585365533828735
916529,-1.1585365533828735
916629,-1.1585365533828735
916702,-1.097561001777649
916829,-1.097561001777649
916968,-1.097561001777649
917029,-1.1585365533828735
917128,-1.1585365533828735
917208,-1.1585365533828735
917328,-1.097561001777649
917428,-1.1585365533828735
917528,-1.097561001777649
917628,-1.097561001777649
917702,-1.1585365533828735
917828,-1.0365853309631348
917968,-1.1585365533828735
918027,-1.097561001777649
918128,-1.097561001777649
918267,-1.097561001777649
918347,-1.0365853309631348
918427,-1.097561001777649
918557,-1.097561001777649
918647,-1.1585365533828735
918737,-1.1585365533828735
918802,-1.1585365533828735
918927,-1.1585365533828735
919027,-1.097561001777649
919126,-1.1585365533828735
919227,-1.1585365533828735
919327,-1.097561001777649
919426,-1.097561001777649
919556,-1.1585365533828735
919646,-1.1585365533828735
919766,-1.1585365533828735
919826,-1.1585365533828735
919956,-1.097561001777649
920056,-1.1585365533828735
920146,-1.097561001777649
920202,-1.097561001777649
920325,-1.1585365533828735
920425,-1.097561001777649
920555,-1.097561001777649
920645,-1.1585365533828735
920735,-1.097561001777649
920855,-1.097561001777649
920925,-1.1585365533828735
921025,-1.1585365533828735
921135,-1.097561001777649
921215,-1.097561001777649
921325,-1.097561001777649
921425,-1.097561001777649
921554,-1.097561001777649
921624,-1.0365853309631348
921724,-1.097561001777649
921824,-1.1585365533828735
921924,-1.1585365533828735
922014,-1.2195122241973877
922124,-1.097561001777649
922224,-1.1585365533828735
922324,-1.2195122241973877
922424,-1.097561001777649
922534,-1.1585365533828735
922633,-1.097561001777649
922723,-1.2195122241973877
922803,-1.1585365533828735
922902,-1.1585365533828735
923033,-1.097561001777649
923133,-1.1585365533828735
923223,-1.097561001777649
923343,-1.1585365533828735
923423,-1.097561001777649
923532,-1.1585365533828735
923632,-1.097561001777649
923762,-1.1585365533828735
923832,-1.1585365533828735
923922,-1.1585365533828735
924032,-1.097561001777649
924132,-1.097561001777649
924202,-1.097561001777649
924332,-1.1585365533828735
924402,-1.1585365533828735
924532,-1.1585365533828735
924632,-1.1585365533828735
924761,-1.1585365533828735
924802,-1.1585365533828735
924911,-1.1585365533828735
925031,-1.2195122241973877
925131,-1.097561001777649
925221,-1.097561001777649
925331,-1.097561001777649
925461,-1.1585365533828735
925511,-1.097561001777649
925631,-1.1585365533828735
925731,-1.097561001777649
925831,-1.097561001777649
925931,-1.1585365533828735
926050,-1.1585365533828735
926140,-1.097561001777649
926270,-1.097561001777649
926350,-1.1585365533828735
926420,-1.097561001777649
926560,-1.0365853309631348
926630,-1.1585365533828735
926730,-1.097561001777649
926802,-1.1585365533828735
926930,-1.1585365533828735
927030,-1.097561001777649
927129,-1.097561001777649
927229,-1.097561001777649
927329,-1.1585365533828735
927402,-1.097561001777649
927559,-1.1585365533828735
927649,-1.097561001777649
927739,-1.1585365533828735
927829,-1.097561001777649
927929,-1.1585365533828735
928028,-1.1585365533828735
928128,-1.097561001777649
928229,-1.1585365533828735
928308,-1.097561001777649
928428,-1.097561001777649
928558,-1.0365853309631348
928648,-1.097561001777649
928738,-1.0365853309631348
928828,-1.097561001777649
928928,-1.097561001777649
929058,-1.1585365533828735
929148,-1.097561001777649
929237,-1.097561001777649
929327,-1.097561001777649
929427,-1.1585365533828735
929507,-1.097561001777649
929637,-1.1585365533828735
929727,-1.1585365533828735
929827,-1.1585365533828735
929947,-1.097561001777649
930057,-1.1585365533828735
930147,-1.1585365533828735
930237,-1.097561001777649
930327,-1.097561001777649
930427,-1.097561001777649
930526,-1.1585365533828735
930626,-1.097561001777649
930726,-1.097561001777649
930846,-1.097561001777649
930926,-1.1585365533828735
931056,-1.1585365533828735
931146,-1.097561001777649
931236,-1.097561001777649
931326,-1.097561001777649
931426,-1.097561001777649
931526,-1.097561001777649
931615,-1.097561001777649
931725,-1.097561001777649
931845,-1.0365853309631348
931925,-1.2195122241973877
932055,-1.1585365533828735
932145,-1.2195122241973877
932275,-1.097561001777649
932325,-1.1585365533828735
932425,-1.097561001777649
932534,-1.1585365533828735
932634,-1.097561001777649
932725,-1.097561001777649
932804,-1.097561001777649
932954,-1.1585365533828735
933054,-1.1585365533828735
933144,-1.097561001777649
933234,-1.097561001777649
933324,-9.512195587158203
933424,-1.585365891456604
933554,-6.52439022064209
933624,1.402438998222351
933744,-0.4878048896789551
933823,-0.4268292784690857
933923,13.841464042663574
934033,38.658538818359375
934133,-2.1341464519500732
934263,-1.585365891456604
934323,-1.2195122241973877
934423,-1.2195122241973877
934553,8.109756469726562
934633,5.304878234863281
934723,-1.1585365533828735
934823,-1.6463414430618286
934923,-0.9756097793579102
935072,-1.0365853309631348
935132,-1.7682926654815674
935222,-18.59756088256836
935322,6.219512462615967
935402,2.2560975551605225
935532,-17.073171615600586
935632,34.57316970825195
935732,28.84146499633789
935832,-5.853658676147461
935902,-49.57317352294922
936092,-49.93902587890625
936181,-59.45122146606445
936211,-98.96341705322266
936331,-94.57317352294922
936431,-87.01219940185547
936531,-116.15853881835938
936631,-96.09756469726562
936731,-88.2317123413086
936831,-47.621952056884766
936931,-50.24390411376953
937100,5.304878234863281
937141,-3.353658676147461
937230,14.268293380737305
937330,10.853658676147461
937402,5.54878044128418
937530,-9.756097793579102
937630,-12.5
937730,-25.48780632019043
937830,-29.817073822021484
937930,0.0
938080,10.365854263305664
938139,29.878049850463867
938250,27.80487823486328
938329,21.158536911010742
938479,23.780488967895508
938529,15.731707572937012
938629,-11.280488014221191
938729,-4.695122241973877
938829,4.878048896789551
938959,7.682927131652832
939029,10.609756469726562
939139,18.292682647705078
939229,44.39024353027344
939329,21.219512939453125
939429,-12.804878234863281
939558,21.463415145874023
939648,22.317073822021484
939778,13.109756469726562
939818,10.792683601379395
939928,7.682927131652832
940058,14.87804889678955
940148,22.7439022064209
940238,50.060977935791016
940328,33.84146499633789
940402,18.963415145874023
940558,8.719511985778809
940647,2.5
940727,13.231707572937012
940827,20.121952056884766
940917,32.621952056884766
941027,22.19512176513672
941137,20.792682647705078
941257,18.963415145874023
941357,21.524391174316406
941457,0.060975611209869385
941556,-1.402438998222351
941646,-5.731707572937012
941736,-21.64634132385254
941826,-39.085365295410156
941926,-37.80487823486328
942056,-21.40243911743164
942146,-20.426830291748047
942236,-23.292682647705078
942326,-17.987804412841797
942402,-7.682927131652832
942556,-9.207317352294922
942625,-31.280488967895508
942705,-33.353660583496094
942825,-27.19512176513672
942925,-33.658538818359375
943065,-45.60975646972656
943125,-56.158538818359375
943225,-28.35365867614746
943325,-16.40243911743164
943402,-41.70731735229492
943535,-16.890243530273438
943635,-22.2560977935791
943755,-11.707317352294922
943825,-6.402439117431641
943925,-2.195122003555298
944054,-3.170731782913208
944124,-24.7560977935791
944224,-23.231708526611328
944324,-25.975610733032227
944402,-19.573171615600586
944534,-29.207317352294922
944634,-32.07316970825195
944724,-17.13414764404297
944824,-16.768293380737305
944923,0.24390244483947754
945033,4.390244007110596
945133,22.98780632019043
945223,21.40243911743164
945343,5.0
945443,3.353658676147461
945533,5.182927131652832
945633,-10.97560977935791
945773,-14.57317066192627
945823,-4.756097793579102
945973,-26.768293380737305
946062,0.9146341681480408
946132,-0.6707317233085632
946222,-27.13414764404297
946322,-7.439024448394775
946422,-8.658536911010742
946532,-3.7804877758026123
946632,2.5609755516052246
946732,8.59756088256836
946822,2.4390244483947754
946932,-8.780488014221191
947092,-8.04878044128418
947111,-10.182927131652832
947231,-19.69512176513672
947331,-27.865854263305664
947411,-37.5
947531,-21.890243530273438
947631,-27.7439022064209
947781,-10.609756469726562
947831,-13.414634704589844
947971,-19.817073822021484
948051,-22.378049850463867
948140,-8.353658676147461
948231,-7.9268293380737305
948331,-1.7682926654815674
948430,-15.487805366516113
948502,-13.841464042663574
948630,-14.146341323852539
948730,-17.317073822021484
948870,-24.207317352294922
948930,-39.63414764404297
949060,-9.512195587158203
949150,-2.0731706619262695
949229,-1.8902438879013062
949329,10.487805366516113
949429,22.378049850463867
949529,2.9268293380737305
949629,18.170732498168945
949719,30.79268455505371
949859,29.14634132385254
949969,1.1585365533828735
950029,3.7195122241973877
950129,3.7804877758026123
950259,11.707317352294922
950329,9.87804889678955
950429,20.54878044128418
950528,1.4634146690368652
950628,7.987804889678955
950728,0.9756097793579102
950868,-20.914634704589844
950928,-17.13414764404297
951028,-5.182927131652832
951128,8.47560977935791
951202,7.134146690368652
951328,4.146341323852539
951428,9.756097793579102
951557,32.682926177978516
951637,30.975610733032227
951727,38.29268264770508
951827,8.231707572937012
951927,8.59756088256836
952057,16.09756088256836
952147,14.756097793579102
952237,7.195122241973877
952327,-0.8536585569381714
952427,-11.52439022064209
952526,18.109756469726562
952626,18.841463088989258
952727,25.914634704589844
952826,36.585365295410156
952966,36.280487060546875
953026,40.853660583496094
953126,49.39024353027344
953226,33.719512939453125
953326,22.865854263305664
953426,9.329268455505371
953526,-0.18292683362960815
953625,-3.9024391174316406
953725,-4.817073345184326
953825,-3.841463565826416
953925,-2.6219513416290283
954055,8.90243911743164
954145,6.341463565826416
954285,49.817073822021484
954325,43.414634704589844
954402,52.8658561706543
954502,15.670732498168945
954625,-21.463415145874023
954725,-38.90243911743164
954825,-50.914634704589844
954975,-9.817073822021484
955074,38.59756088256836
955134,40.975608825683594
955224,22.80487823486328
955324,32.256099700927734
955424,39.20731735229492
955524,20.731708526611328
955624,1.5243902206420898
955724,-1.2195122241973877
955824,-8.59756088256836
955953,-5.853658676147461
956034,-26.89024543762207
956133,-29.69512176513672
956223,-8.04878044128418
956323,-16.341463088989258
956423,4.2682929039001465
956523,28.719512939453125
956603,13.536585807800293
956723,31.34146499633789
956823,46.524391174316406
956973,48.17073440551758
957032,31.707317352294922
957132,16.768293380737305
957252,10.243902206420898
957322,8.658536911010742
957402,9.268292427062988
957532,-3.658536672592163
957632,-13.353658676147461
957742,8.04878044128418
957832,-9.57317066192627
957932,-3.5975611209869385
958032,15.97560977935791
958131,20.30487823486328
958262,21.707317352294922
958331,10.243902206420898
958431,17.5
958531,24.7560977935791
958641,22.2560977935791
958731,15.792683601379395
958831,-10.609756469726562
958931,-1.8902438879013062
959091,-10.853658676147461
959180,-17.073171615600586
959270,-28.35365867614746
959331,-20.914634704589844
959430,-4.207317352294922
959530,-10.670731544494629
959640,0.8536585569381714
959730,-1.7073171138763428
959830,1.7073171138763428
959930,8.109756469726562
960030,8.231707572937012
960140,-14.02439022064209
960230,-5.060975551605225
960329,-8.170731544494629
960429,-13.109756469726562
960529,-8.59756088256836
960639,-11.341464042663574
960729,-3.5365853309631348
960829,-8.47560977935791
960929,0.4878048896789551
961029,6.890244007110596
961129,4.2682929039001465
961229,-7.9268293380737305
961329,17.19512176513672
961402,-4.634146213531494
961529,-3.9024391174316406
961629,-8.292682647705078
961728,-15.54878044128418
961828,-20.975610733032227
961928,-19.08536720275879
962058,-13.658536911010742
962168,-6.52439022064209
962228,-3.0487804412841797
962378,4.0853657722473145
962428,9.329268455505371
962548,20.060976028442383
962637,14.146341323852539
962707,15.487805366516113
962857,23.658536911010742
962927,-1.585365891456604
963057,4.878048896789551
963127,1.7682926654815674
963227,-27.43902587890625
963327,-17.7439022064209
963427,7.743902683258057
963527,0.060975611209869385
963626,4.695122241973877
963756,-9.57317066192627
963827,-29.08536720275879
963926,13.536585807800293
964026,-10.670731544494629
964126,-33.17073059082031
964226,-16.158536911010742
964316,-22.19512176513672
964456,8.353658676147461
964556,15.060976028442383
964666,3.2317073345184326
964726,-11.341464042663574
964805,13.841464042663574
964925,17.560976028442383
965025,-15.609756469726562
965125,-37.9878044128418
965225,-49.14634323120117
965325,-29.268293380737305
965425,-28.35365867614746
965535,-54.26829528808594
965635,-69.69512176513672
965725,-38.353660583496094
965825,-57.560977935791016
965925,-71.6463394165039
966044,-54.63414764404297
966134,-46.70731735229492
966224,-53.78049087524414
966324,-40.060977935791016
966424,-30.18292808532715
966534,-49.817073822021484
966634,-57.19512176513672
966724,-50.853660583496094
966824,-60.30487823486328
966924,-67.98780822753906
967073,-76.28048706054688
967123,-71.89024353027344
967223,-62.19512176513672
967323,-69.1463394165039
967423,-42.378047943115234
967533,-51.40243911743164
967633,-39.817073822021484
967723,-34.085365295410156
967823,-23.292682647705078
967973,-20.670732498168945
968032,-21.829269409179688
968132,4.0853657722473145
968242,-26.89024543762207
968323,-30.79268455505371
968422,-40.67073440551758
968502,-49.024391174316406
968622,-52.92683029174805
968732,-44.45122146606445
968802,-19.45121955871582
968932,-14.085366249084473
969032,-13.780488014221191
969132,-14.45121955871582
969231,-20.2439022064209
969361,-20.487804412841797
969431,-19.329269409179688
969531,-16.158536911010742
969631,9.45121955871582
969731,7.865853786468506
969802,-1.2804877758026123
969931,-22.378049850463867
970031,2.6219513416290283
970131,-5.4268293380737305
970220,-16.09756088256836
970331,-22.012195587158203
970431,-20.731708526611328
970530,-10.914634704589844
970630,-19.63414764404297
970730,-13.109756469726562
970802,-3.0487804412841797
970930,-16.219512939453125
971030,-0.5487805008888245
971130,-4.695122241973877
971202,-2.9268293380737305
971330,13.658536911010742
971440,-15.060976028442383
971529,-18.658536911010742
971629,-22.68292808532715
971729,-4.329268455505371
971802,23.841463088989258
971929,17.13414764404297
972029,22.073171615600586
972129,81.76829528808594
972209,37.317073822021484
972329,4.390244007110596
972402,-2.987804889678955
972509,-27.865854263305664
972629,16.219512939453125
972728,40.60975646972656
972828,11.341464042663574
972928,33.353660583496094
973028,33.53658676147461
973128,6.219512462615967
973228,9.329268455505371
973328,41.463417053222656
973428,19.024391174316406
973558,29.63414764404297
973648,15.365854263305664
973737,-2.195122003555298
973827,13.109756469726562
973957,4.02439022064209
974057,1.2804877758026123
974147,-1.7073171138763428
974237,-8.719511985778809
974327,-4.756097793579102
974427,-10.792683601379395
974527,-14.207317352294922
974627,-17.2560977935791
974727,-20.54878044128418
974827,-30.121952056884766
974956,-6.219512462615967
975066,-27.012195587158203
975136,-29.08536720275879
975226,-19.69512176513672
975316,-0.3658536672592163
975456,-3.9024391174316406
975556,-27.012195587158203
975636,-28.84146499633789
975726,-38.59756088256836
975826,-33.719512939453125
975925,-42.92683029174805
976045,-56.28049087524414
976135,-48.658538818359375
976255,-39.57317352294922
976325,-41.158538818359375
976425,-41.89024353027344
976535,-35.853660583496094
976635,-40.060977935791016
976705,-42.5
976825,-38.23170852661133
976902,-30.48780632019043
977075,-16.341463088989258
977134,-15.54878044128418
977264,-20.975610733032227
977324,-15.487805366516113
977424,-28.231708526611328
977534,-15.609756469726562
977634,-22.13414764404297
977724,-25.48780632019043
977814,-32.5
977924,-26.768293380737305
978044,-10.060976028442383
978133,-25.426830291748047
978202,-35.914634704589844
978302,-26.829269409179688
978402,-13.04878044128418
978502,-3.0487804412841797
978633,4.878048896789551
978733,3.5975611209869385
978823,-6.219512462615967
978923,-15.97560977935791
979053,-4.695122241973877
979143,-14.817073822021484
979233,-19.390243530273438
979323,-31.463415145874023
979422,-21.829269409179688
979552,-19.08536720275879
979642,-8.109756469726562
979722,-4.2682929039001465
979832,-8.841464042663574
979932,3.2926828861236572
980032,14.146341323852539
980142,-5.243902683258057
980272,21.280488967895508
980331,11.890244483947754
980462,-3.9634146690368652
980541,-10.609756469726562
980631,0.7317073345184326
980731,-1.9512195587158203
980851,-5.4268293380737305
980931,-9.207317352294922
981011,2.804877996444702
981121,4.878048896789551
981231,19.024391174316406
981331,-3.5975611209869385
981411,6.402439117431641
981550,0.0
981640,-7.621951580047607
981770,-2.804877996444702
981830,5.243902683258057
981902,-3.353658676147461
982050,8.04878044128418
982140,6.5853657722473145
982230,10.0
982330,29.329269409179688
982430,25.060976028442383
982529,3.9024391174316406
982629,10.060976028442383
982729,5.731707572937012
982829,-4.756097793579102
982929,-8.109756469726562
983089,38.10975646972656
983129,61.70731735229492
983229,52.256099700927734
983329,67.62195587158203
983429,38.475608825683594
983502,-5.853658676147461
983629,-31.829269409179688
983729,-78.65853881835938
983828,-74.75609588623047
983928,-46.463417053222656
984028,-56.03658676147461
984128,-2.7439024448394775
984228,-13.59756088256836
984378,-3.353658676147461
984428,-10.060976028442383
984528,3.1097562313079834
984628,11.646341323852539
984727,18.109756469726562
984827,15.12195110321045
984927,17.621952056884766
985027,35.853660583496094
985127,33.658538818359375
985217,14.146341323852539
985327,-5.792683124542236
985427,-14.756097793579102
985527,6.7682929039001465
985627,-24.573171615600586
985727,-13.59756088256836
985827,8.170731544494629
985927,-10.853658676147461
986026,24.878049850463867
986126,30.54878044128418
986226,28.170732498168945
986326,0.792682945728302
986446,-12.317073822021484
986526,-17.012195587158203
986626,-12.865854263305664
986726,-17.621952056884766
986836,-9.756097793579102
986926,-6.158536911010742
987055,-18.414634704589844
987135,-13.47560977935791
987225,-9.634146690368652
987345,-60.60975646972656
987425,-30.670732498168945
987555,-51.524391174316406
987645,-31.03658676147461
987735,-15.609756469726562
987805,-19.512195587158203
987925,-18.414634704589844
988055,-7.378048896789551
988145,-7.195122241973877
988234,-14.939024925231934
988324,-24.08536720275879
988424,26.829269409179688
988534,-4.5731706619262695
988634,-7.5
988724,-22.7439022064209
988824,-13.963415145874023
988924,-10.365854263305664
989034,-7.195122241973877
989133,-10.060976028442383
989223,1.8292683362960815
989324,-6.280488014221191
989403,15.487805366516113
989573,-7.865853786468506
989623,25.85365867614746
989702,-12.92682933807373
989823,12.256097793579102
989963,-9.512195587158203
990053,-8.59756088256836
990143,-12.134146690368652
990213,5.182927131652832
990323,-1.7682926654815674
990423,41.34146499633789
990532,33.963417053222656
990632,25.48780632019043
990722,16.219512939453125
990822,20.30487823486328
990922,-2.317073106765747
991032,13.536585807800293
991132,7.195122241973877
991232,-15.365854263305664
991332,-17.317073822021484
991462,-3.47560977935791
991551,-24.14634132385254
991641,-16.829269409179688
991731,-10.060976028442383
991831,10.792683601379395
991931,9.329268455505371
992031,15.42682933807373
992131,11.646341323852539
992261,-17.19512176513672
992331,-24.63414764404297
992470,-16.280488967895508
992530,-13.658536911010742
992630,-15.304878234863281
992702,-40.060977935791016
992830,-27.317073822021484
992902,-22.68292808532715
993030,-20.914634704589844
993130,-42.317073822021484
993230,-43.04878234863281
993330,-46.40243911743164
993430,-56.64634323120117
993529,-63.59756088256836
993630,-52.8658561706543
993729,-71.09756469726562
993829,-33.780487060546875
993929,-20.609756469726562
994059,-4.0853657722473145
994149,26.829269409179688
994219,13.963415145874023
994329,-14.695122718811035
994402,10.0
994509,-0.7317073345184326
994629,-6.52439022064209
994729,-18.719512939453125
994829,-7.378048896789551
994928,-7.743902683258057
995028,22.439023971557617
995128,39.69512176513672
995228,27.68292808532715
995328,35.3658561706543
995428,40.79268264770508
995558,52.74390411376953
995648,45.97561264038086
995738,26.768293380737305
995827,26.03658676147461
995927,14.512195587158203
996077,49.39024353027344
996137,47.13414764404297
996257,17.7439022064209
996327,11.036585807800293
996417,3.9024391174316406
996537,-5.97560977935791
996637,-2.4390244483947754
996727,-4.939024448394775
996827,15.97560977935791
996927,-7.621951580047607
997047,-64.26829528808594
997136,-88.29268646240234
997226,8.04878044128418
997306,-1.9512195587158203
997426,-0.6707317233085632
997556,-1.6463414430618286
997646,-0.9146341681480408
997736,-1.1585365533828735
997826,-0.6097561120986938
997926,-1.6463414430618286
998005,-0.6097561120986938
998135,-0.9146341681480408
998225,-1.097561001777649
998325,-0.9146341681480408
998435,-2.0731706619262695
998525,-0.4878048896789551
998625,3.9634146690368652
998725,-0.12195122241973877
998825,3.9024391174316406
998955,8.109756469726562
999084,-1.1585365533828735
999135,-0.9756097793579102
999264,-1.3414634466171265
999325,-0.8536585569381714
999424,-1.2804877758026123
999554,-1.2195122241973877
999624,-1.1585365533828735
999754,-1.3414634466171265
999824,-1.2195122241973877
999924,-1.0365853309631348
1000064,-0.9146341681480408
1000134,-1.4634146690368652
1000224,-1.097561001777649
1000323,-1.3414634466171265
1000402,-1.097561001777649
1000503,-1.2195122241973877
1000633,-0.9756097793579102
1000773,-0.8536585569381714
1000823,-0.3658536672592163
1000923,-1.402438998222351
1001033,-0.9756097793579102
1001133,-1.2804877758026123
1001223,-1.097561001777649
1001323,-0.9756097793579102
1001423,-0.3658536672592163
1001502,-1.1585365533828735
1001632,38.414634704589844
1001722,29.69512176513672
1001822,-3.170731782913208
1001922,-1.402438998222351
1002032,-1.2804877758026123
1002132,-1.2804877758026123
1002232,-1.1585365533828735
1002302,-1.0365853309631348
1002432,-43.10975646972656
1002532,-2.987804889678955
1002631,-0.12195122241973877
1002731,1.2804877758026123
1002831,-0.8536585569381714
1002931,0.060975611209869385
1003031,-0.12195122241973877
1003131,-2.865853786468506
1003231,-2.6219513416290283
1003302,2.1341464519500732
1003431,-0.6707317233085632
1003551,-0.9146341681480408
1003640,-0.9756097793579102
1003710,-0.8536585569381714
1003830,-1.2195122241973877
1003930,0.18292683362960815
1004030,-2.5609755516052246
1004130,-10.060976028442383
1004230,-4.878048896789551
1004320,-1.9512195587158203
1004440,-33.780487060546875
1004560,2.378048896789551
1004650,1.7073171138763428
1004729,-1.097561001777649
1004829,0.0
1004939,-6.341463565826416
1005029,-1.0365853309631348
1005129,-1.402438998222351
1005202,-1.0365853309631348
1005329,-1.1585365533828735
1005429,-1.7073171138763428
1005529,-0.792682945728302
1005629,-1.2804877758026123
1005709,-2.317073106765747
1005829,0.24390244483947754
1005929,-2.5
1006028,-8.841464042663574
1006128,4.146341323852539
1006228,-0.4268292784690857
1006368,-0.9146341681480408
1006448,-1.1585365533828735
1006558,-1.1585365533828735
1006648,-1.2195122241973877
1006738,-1.4634146690368652
1006858,-1.6463414430618286
1006928,-0.7317073345184326
1007028,-0.4878048896789551
1007127,-12.560976028442383
1007227,-0.5487805008888245
1007327,2.195122003555298
1007427,-0.9146341681480408
1007557,-1.402438998222351
1007647,-1.7073171138763428
1007737,-0.9146341681480408
1007857,-1.4634146690368652
1007927,-1.402438998222351
1008026,-1.6463414430618286
1008126,-0.3048780560493469
1008227,-1.402438998222351
1008326,-1.0365853309631348
1008426,-2.5
1008506,-0.8536585569381714
1008626,-1.1585365533828735
1008726,-1.1585365533828735
1008826,-1.4634146690368652
1008926,1.097561001777649
1009026,-1.402438998222351
1009116,-0.4268292784690857
1009225,-1.7073171138763428
1009325,-0.9146341681480408
1009455,-0.9756097793579102
1009525,-0.9756097793579102
1009615,-1.3414634466171265
1009705,-0.9146341681480408
1009855,-1.0365853309631348
1009925,-0.792682945728302
1010025,-1.0365853309631348
1010125,-1.2804877758026123
1010225,-6.7682929039001465
1010325,-8.780488014221191
1010425,-11.95121955871582
1010534,-4.390244007110596
1010634,-12.682927131652832
1010724,-20.060976028442383
1010824,0.18292683362960815
1010924,-1.8292683362960815
1011074,-3.5365853309631348
1011124,-3.170731782913208
1011224,-14.207317352294922
1011324,-1.2804877758026123
1011424,-9.87804889678955
1011524,-2.0731706619262695
1011623,3.5365853309631348
1011723,-3.0487804412841797
1011823,-0.3048780560493469
1011923,-0.6707317233085632
1012083,-1.1585365533828735
1012123,-1.2804877758026123
1012223,-1.3414634466171265
1012323,-0.4268292784690857
1012423,-1.2804877758026123
1012563,-1.0365853309631348
1012623,-1.097561001777649
1012723,-1.5243902206420898
1012822,-0.24390244483947754
1012922,-1.097561001777649
1013032,-0.12195122241973877
1013132,-1.2804877758026123
1013232,-3.5975611209869385
1013372,-1.2195122241973877
1013422,-7.134146690368652
1013511,-9.390244483947754
1013631,-2.378048896789551
1013731,-2.987804889678955
1013862,-19.207317352294922
1013921,-10.54878044128418
1014091,-0.8536585569381714
1014131,1.0365853309631348
1014231,-3.5365853309631348
1014331,0.9146341681480408
1014451,-13.536585807800293
1014531,-0.792682945728302
1014631,-1.402438998222351
1014731,0.3048780560493469
1014831,-1.097561001777649
1014931,-1.2804877758026123
1015030,-0.3048780560493469
1015130,-1.0365853309631348
1015260,-0.7317073345184326
1015330,-1.3414634466171265
1015430,-1.7073171138763428
1015502,-2.6219513416290283
1015630,-1.8292683362960815
1015702,-1.2195122241973877
1015830,-2.012195110321045
1015929,-0.4878048896789551
1016029,-2.682926893234253
1016129,-1.3414634466171265
1016229,-0.9756097793579102
1016329,-0.9756097793579102
1016429,-1.4634146690368652
1016529,-1.4634146690368652
1016629,-2.378048896789551
1016729,-3.4146342277526855
1016829,-1.7682926654815674
1016968,-0.8536585569381714
1017058,-1.8292683362960815
1017148,0.4878048896789551
1017238,-4.695122241973877
1017328,-0.792682945728302
1017428,-2.4390244483947754
1017558,-0.8536585569381714
1017648,11.09756088256836
1017738,-0.8536585569381714
1017828,-17.439023971557617
1017928,-31.09756088256836
1018088,-1.2804877758026123
1018137,-1.1585365533828735
1018227,-1.0365853309631348
1018327,-1.6463414430618286
1018427,-0.5487805008888245
1018527,-2.804877996444702
1018627,-1.585365891456604
1018727,-0.8536585569381714
1018827,-0.6707317233085632
1018927,-53.353660583496094
1019087,-0.6707317233085632
