Time (ms), Battery Temperature (C)
243502,24.0
244035,24.010000228881836
244515,24.010000228881836
245074,24.020000457763672
245527,24.010000228881836
246103,24.020000457763672
246505,24.020000457763672
247092,24.010000228881836
247502,24.020000457763672
248095,24.020000457763672
248528,24.030000686645508
249028,24.030000686645508
249502,24.020000457763672
250027,24.030000686645508
250502,24.040000915527344
251002,24.040000915527344
251569,24.040000915527344
252027,24.049999237060547
252502,24.049999237060547
253038,24.049999237060547
253537,24.040000915527344
254077,24.049999237060547
254527,24.059999465942383
255015,24.06999969482422
255605,24.059999465942383
256002,24.06999969482422
256575,24.059999465942383
257002,24.059999465942383
257528,24.079999923706055
258104,24.079999923706055
258502,24.079999923706055
259103,24.079999923706055
259602,24.079999923706055
260002,24.079999923706055
260602,24.09000015258789
261027,24.09000015258789
261527,24.09000015258789
262028,24.09000015258789
262515,24.100000381469727
263100,24.110000610351562
263502,24.09000015258789
264028,24.100000381469727
264502,24.110000610351562
265027,24.110000610351562
265502,24.100000381469727
266067,24.1200008392334
266506,24.110000610351562
267002,24.110000610351562
267566,24.1200008392334
268079,24.1200008392334
268501,24.1200008392334
269027,24.1299991607666
269528,24.1299991607666
270027,24.1200008392334
270502,24.1299991607666
271027,24.1299991607666
271593,24.1299991607666
272053,24.139999389648438
272502,24.139999389648438
273062,24.139999389648438
273602,24.139999389648438
274041,24.139999389648438
274527,24.149999618530273
275001,24.149999618530273
275540,24.149999618530273
276090,24.149999618530273
276579,24.15999984741211
277049,24.149999618530273
277502,24.15999984741211
278108,24.15999984741211
278578,24.170000076293945
279002,24.170000076293945
279502,24.170000076293945
280028,24.170000076293945
280586,24.170000076293945
281002,24.170000076293945
281502,24.18000030517578
282075,24.18000030517578
282502,24.18000030517578
283084,24.190000534057617
283502,24.18000030517578
284094,24.200000762939453
284603,24.200000762939453
285027,24.200000762939453
285562,24.209999084472656
286030,24.209999084472656
286527,24.209999084472656
287018,24.209999084472656
287581,24.219999313354492
288001,24.209999084472656
288501,24.219999313354492
289083,24.229999542236328
289502,24.229999542236328
290027,24.219999313354492
290502,24.239999771118164
291048,24.229999542236328
291527,24.239999771118164
292077,24.239999771118164
292527,24.239999771118164
293066,24.239999771118164
293527,24.239999771118164
294002,24.25
294605,24.239999771118164
295002,24.25
295502,24.239999771118164
296044,24.25
296528,24.25
297027,24.260000228881836
297502,24.260000228881836
298002,24.270000457763672
298502,24.260000228881836
299002,24.270000457763672
299571,24.260000228881836
300101,24.270000457763672
300601,24.270000457763672
301080,24.270000457763672
301600,24.270000457763672
302060,24.280000686645508
302502,24.280000686645508
303059,24.280000686645508
303528,24.280000686645508
304098,24.280000686645508
304502,24.280000686645508
305002,24.290000915527344
305607,24.299999237060547
306002,24.290000915527344
306606,24.299999237060547
307096,24.290000915527344
307506,24.280000686645508
308002,24.290000915527344
308530,24.299999237060547
309032,24.309999465942383
309501,24.299999237060547
310046,24.31999969482422
310502,24.309999465942383
311027,24.309999465942383
311542,24.31999969482422
312042,24.31999969482422
312501,24.31999969482422
313101,24.329999923706055
313601,24.31999969482422
314027,24.329999923706055
314527,24.31999969482422
315002,24.31999969482422
315579,24.329999923706055
316079,24.329999923706055
316502,24.34000015258789
317002,24.34000015258789
317502,24.34000015258789
318001,24.350000381469727
318527,24.329999923706055
319066,24.350000381469727
319527,24.350000381469727
320086,24.360000610351562
320605,24.360000610351562
321075,24.360000610351562
321594,24.350000381469727
322028,24.360000610351562
322502,24.360000610351562
323002,24.3700008392334
323502,24.3700008392334
324002,24.360000610351562
324592,24.360000610351562
325002,24.3799991607666
325527,24.3700008392334
326101,24.3799991607666
326502,24.3700008392334
327030,24.389999389648438
327506,24.399999618530273
328063,24.389999389648438
328501,24.389999389648438
329002,24.389999389648438
329502,24.3799991607666
330002,24.389999389648438
330501,24.399999618530273
331070,24.399999618530273
331577,24.399999618530273
332002,24.399999618530273
332596,24.40999984741211
333002,24.40999984741211
333605,24.40999984741211
334028,24.40999984741211
334502,24.40999984741211
335002,24.420000076293945
335502,24.420000076293945
336002,24.420000076293945
336603,24.420000076293945
337028,24.40999984741211
337572,24.420000076293945
338072,24.420000076293945
338502,24.43000030517578
339001,24.420000076293945
339601,24.43000030517578
340002,24.43000030517578
340502,24.43000030517578
341027,24.450000762939453
341559,24.43000030517578
342028,24.440000534057617
342559,24.440000534057617
343027,24.440000534057617
343578,24.440000534057617
344027,24.450000762939453
344607,24.440000534057617
345028,24.459999084472656
345502,24.440000534057617
346027,24.450000762939453
346527,24.459999084472656
347018,24.459999084472656
347506,24.459999084472656
348048,24.459999084472656
348548,24.459999084472656
349031,24.459999084472656
349502,24.469999313354492
350046,24.469999313354492
350502,24.479999542236328
351045,24.469999313354492
351502,24.479999542236328
352105,24.479999542236328
352502,24.469999313354492
353002,24.479999542236328
353502,24.479999542236328
354100,24.479999542236328
354527,24.479999542236328
355027,24.479999542236328
355527,24.489999771118164
356108,24.479999542236328
356502,24.479999542236328
357047,24.489999771118164
357502,24.5
358028,24.5
358606,24.510000228881836
359046,24.5
359502,24.510000228881836
360002,24.510000228881836
360605,24.510000228881836
361002,24.510000228881836
361501,24.510000228881836
362044,24.510000228881836
362502,24.510000228881836
363002,24.510000228881836
363527,24.530000686645508
364002,24.530000686645508
364527,24.530000686645508
365001,24.540000915527344
365601,24.530000686645508
366101,24.530000686645508
366502,24.549999237060547
367006,24.540000915527344
367579,24.540000915527344
368002,24.540000915527344
368530,24.549999237060547
369002,24.540000915527344
369598,24.559999465942383
370027,24.56999969482422
370580,24.559999465942383
371027,24.56999969482422
371546,24.559999465942383
372046,24.56999969482422
372502,24.56999969482422
373002,24.56999969482422
373501,24.579999923706055
374002,24.56999969482422
374502,24.579999923706055
375094,24.579999923706055
375528,24.579999923706055
376002,24.59000015258789
376563,24.600000381469727
377001,24.600000381469727
377562,24.59000015258789
378002,24.59000015258789
378527,24.610000610351562
379101,24.610000610351562
379502,24.610000610351562
380002,24.610000610351562
380580,24.610000610351562
381027,24.610000610351562
381501,24.610000610351562
382099,24.6200008392334
382608,24.610000610351562
383108,24.6200008392334
383502,24.6200008392334
384001,24.6299991607666
384502,24.6299991607666
385002,24.639999389648438
385546,24.6200008392334
386076,24.6299991607666
386528,24.639999389648438
387006,24.639999389648438
387594,24.639999389648438
388047,24.639999389648438
388594,24.639999389648438
389001,24.649999618530273
389501,24.649999618530273
390002,24.649999618530273
390502,24.65999984741211
391028,24.65999984741211
391562,24.65999984741211
392105,24.65999984741211
392594,24.670000076293945
393093,24.670000076293945
393502,24.670000076293945
394027,24.68000030517578
394549,24.68000030517578
395028,24.68000030517578
395527,24.670000076293945
396108,24.68000030517578
396568,24.670000076293945
397107,24.68000030517578
397501,24.690000534057617
398002,24.68000030517578
398501,24.68000030517578
399015,24.690000534057617
399545,24.690000534057617
400027,24.700000762939453
400595,24.690000534057617
401027,24.700000762939453
401502,24.700000762939453
402044,24.700000762939453
402583,24.700000762939453
403015,24.709999084472656
403583,24.719999313354492
404002,24.719999313354492
404502,24.719999313354492
405041,24.719999313354492
405527,24.729999542236328
406002,24.719999313354492
406540,24.719999313354492
407100,24.719999313354492
407502,24.739999771118164
408006,24.739999771118164
408589,24.729999542236328
409031,24.719999313354492
409608,24.729999542236328
410052,24.729999542236328
410580,24.729999542236328
411002,24.729999542236328
411502,24.739999771118164
412028,24.739999771118164
412546,24.75
413002,24.75
413502,24.760000228881836
414002,24.760000228881836
414502,24.760000228881836
415104,24.760000228881836
415544,24.760000228881836
416083,24.770000457763672
416603,24.770000457763672
417002,24.760000228881836
417542,24.770000457763672
418002,24.770000457763672
418502,24.780000686645508
419002,24.780000686645508
419502,24.770000457763672
420040,24.780000686645508
420600,24.780000686645508
421002,24.780000686645508
421502,24.780000686645508
422079,24.790000915527344
422502,24.780000686645508
423108,24.799999237060547
423502,24.790000915527344
424002,24.799999237060547
424528,24.799999237060547
425096,24.799999237060547
425566,24.799999237060547
426046,24.799999237060547
426502,24.799999237060547
427027,24.799999237060547
427502,24.809999465942383
428030,24.799999237060547
428544,24.809999465942383
429047,24.809999465942383
429501,24.81999969482422
430030,24.809999465942383
430582,24.81999969482422
431054,24.809999465942383
431565,24.81999969482422
432002,24.829999923706055
432527,24.81999969482422
433027,24.829999923706055
433502,24.81999969482422
434001,24.81999969482422
434527,24.829999923706055
435089,24.829999923706055
435527,24.829999923706055
436002,24.829999923706055
436568,24.850000381469727
437027,24.850000381469727
437577,24.850000381469727
438027,24.850000381469727
438546,24.850000381469727
439096,24.860000610351562
439502,24.850000381469727
440105,24.860000610351562
440605,24.860000610351562
441028,24.860000610351562
441528,24.860000610351562
442002,24.850000381469727
442502,24.8700008392334
443043,24.860000610351562
443528,24.8700008392334
444043,24.8700008392334
444572,24.8700008392334
445002,24.860000610351562
445527,24.8700008392334
446002,24.8799991607666
446527,24.8700008392334
447100,24.889999389648438
447528,24.8799991607666
448002,24.8799991607666
448502,24.889999389648438
449032,24.8799991607666
449532,24.889999389648438
450030,24.899999618530273
450502,24.889999389648438
451027,24.889999389648438
451527,24.899999618530273
452002,24.899999618530273
452527,24.899999618530273
453066,24.899999618530273
453502,24.90999984741211
454002,24.899999618530273
454502,24.90999984741211
455027,24.899999618530273
455527,24.90999984741211
456002,24.90999984741211
456553,24.90999984741211
457027,24.90999984741211
457502,24.920000076293945
458082,24.93000030517578
458527,24.920000076293945
459061,24.920000076293945
459601,24.93000030517578
460101,24.920000076293945
460580,24.920000076293945
461002,24.93000030517578
461502,24.940000534057617
462079,24.93000030517578
462598,24.940000534057617
463002,24.940000534057617
463528,24.940000534057617
464028,24.940000534057617
464502,24.940000534057617
465002,24.940000534057617
465502,24.950000762939453
466002,24.950000762939453
466515,24.940000534057617
467095,24.940000534057617
467502,24.950000762939453
468005,24.950000762939453
468502,24.959999084472656
469084,24.959999084472656
469564,24.959999084472656
470001,24.969999313354492
470583,24.969999313354492
471001,24.969999313354492
471555,24.969999313354492
472001,24.979999542236328
472502,24.969999313354492
473094,24.969999313354492
473604,24.969999313354492
474002,24.969999313354492
474527,24.979999542236328
475099,24.979999542236328
475502,24.979999542236328
476002,24.979999542236328
476527,24.989999771118164
477098,25.0
477548,25.0
478107,25.0
478567,24.989999771118164
479001,25.010000228881836
479576,25.0
480002,25.010000228881836
480527,25.0
481065,25.010000228881836
481565,25.010000228881836
482045,25.020000457763672
482502,25.010000228881836
483027,25.020000457763672
483527,25.010000228881836
484028,25.030000686645508
484527,25.020000457763672
485042,25.020000457763672
485592,25.030000686645508
486002,25.030000686645508
486502,25.030000686645508
487101,25.030000686645508
487502,25.040000915527344
488002,25.040000915527344
488527,25.049999237060547
489030,25.059999465942383
489532,25.049999237060547
490061,25.059999465942383
490502,25.049999237060547
491031,25.059999465942383
491527,25.059999465942383
492100,25.059999465942383
492610,25.059999465942383
493002,25.059999465942383
493502,25.06999969482422
494002,25.06999969482422
494527,25.06999969482422
495027,25.06999969482422
495527,25.079999923706055
496002,25.079999923706055
496604,25.079999923706055
497027,25.09000015258789
497593,25.09000015258789
498002,25.09000015258789
498502,25.100000381469727
499052,25.079999923706055
499502,25.09000015258789
500028,25.100000381469727
500502,25.100000381469727
501027,25.100000381469727
501527,25.100000381469727
502060,25.100000381469727
502502,25.100000381469727
503002,25.100000381469727
503502,25.110000610351562
504002,25.100000381469727
504598,25.110000610351562
505027,25.110000610351562
505502,25.1299991607666
506001,25.1200008392334
506546,25.1200008392334
507028,25.1200008392334
507502,25.1200008392334
508006,25.1200008392334
508527,25.1299991607666
509105,25.1299991607666
509518,25.1299991607666
510002,25.1299991607666
510502,25.139999389648438
511106,25.1299991607666
511576,25.1299991607666
512001,25.139999389648438
512595,25.139999389648438
513027,25.149999618530273
513581,25.139999389648438
514002,25.149999618530273
514570,25.149999618530273
515002,25.149999618530273
515502,25.149999618530273
516028,25.149999618530273
516502,25.149999618530273
517099,25.149999618530273
517527,25.15999984741211
518098,25.149999618530273
518587,25.15999984741211
519001,25.15999984741211
519502,25.170000076293945
520002,25.18000030517578
520576,25.170000076293945
521002,25.18000030517578
521527,25.18000030517578
522027,25.18000030517578
522502,25.18000030517578
523027,25.190000534057617
523515,25.18000030517578
524027,25.190000534057617
524502,25.190000534057617
525001,25.190000534057617
525527,25.200000762939453
526042,25.200000762939453
526502,25.190000534057617
527062,25.200000762939453
527591,25.200000762939453
528002,25.209999084472656
528600,25.209999084472656
529002,25.200000762939453
529580,25.219999313354492
530001,25.219999313354492
530531,25.219999313354492
531027,25.200000762939453
531551,25.209999084472656
532028,25.219999313354492
532612,25.219999313354492
533080,25.229999542236328
533547,25.219999313354492
534028,25.229999542236328
534502,25.209999084472656
535002,25.229999542236328
535585,25.229999542236328
536015,25.229999542236328
536502,25.239999771118164
537001,25.239999771118164
537564,25.239999771118164
538027,25.229999542236328
538603,25.239999771118164
539027,25.239999771118164
539502,25.239999771118164
540002,25.25
540501,25.239999771118164
541102,25.25
541561,25.25
542041,25.25
542502,25.25
543060,25.25
543540,25.260000228881836
544002,25.260000228881836
544528,25.260000228881836
545002,25.260000228881836
545608,25.260000228881836
546001,25.260000228881836
546527,25.270000457763672
547002,25.270000457763672
547502,25.270000457763672
548002,25.270000457763672
548596,25.270000457763672
549095,25.270000457763672
549506,25.270000457763672
550048,25.280000686645508
550531,25.280000686645508
551002,25.280000686645508
551502,25.290000915527344
552002,25.280000686645508
552596,25.280000686645508
553028,25.290000915527344
553605,25.299999237060547
554028,25.290000915527344
554502,25.299999237060547
555002,25.290000915527344
555502,25.290000915527344
556027,25.299999237060547
556527,25.299999237060547
557027,25.299999237060547
557502,25.299999237060547
558002,25.299999237060547
558502,25.309999465942383
559002,25.309999465942383
559502,25.299999237060547
560108,25.299999237060547
560577,25.309999465942383
561047,25.309999465942383
561576,25.309999465942383
562028,25.309999465942383
562527,25.329999923706055
563027,25.31999969482422
563502,25.31999969482422
564001,25.329999923706055
564544,25.31999969482422
565002,25.31999969482422
565527,25.329999923706055
566093,25.34000015258789
566527,25.329999923706055
567002,25.34000015258789
567527,25.329999923706055
568028,25.329999923706055
568502,25.329999923706055
569030,25.329999923706055
569502,25.34000015258789
570030,25.329999923706055
570543,25.34000015258789
571002,25.34000015258789
571527,25.350000381469727
572002,25.34000015258789
572582,25.350000381469727
573002,25.350000381469727
573611,25.350000381469727
574058,25.350000381469727
574501,25.360000610351562
575027,25.350000381469727
575606,25.3700008392334
576002,25.360000610351562
576502,25.360000610351562
577106,25.3700008392334
577502,25.360000610351562
578027,25.360000610351562
578584,25.360000610351562
579002,25.3700008392334
579544,25.3700008392334
580002,25.3700008392334
580502,25.3700008392334
581027,25.3700008392334
581542,25.3700008392334
582052,25.3799991607666
582528,25.3799991607666
583041,25.3799991607666
583502,25.3799991607666
584027,25.3799991607666
584502,25.3799991607666
585060,25.3799991607666
585502,25.3799991607666
586027,25.3799991607666
586502,25.389999389648438
587027,25.389999389648438
587502,25.389999389648438
588002,25.389999389648438
588502,25.389999389648438
589032,25.399999618530273
589527,25.399999618530273
590032,25.389999389648438
590530,25.389999389648438
591002,25.399999618530273
591501,25.399999618530273
592030,25.399999618530273
592527,25.399999618530273
593078,25.40999984741211
593586,25.40999984741211
594001,25.40999984741211
594502,25.399999618530273
595015,25.420000076293945
595552,25.40999984741211
596002,25.40999984741211
596562,25.399999618530273
597081,25.40999984741211
597541,25.399999618530273
598027,25.40999984741211
598502,25.40999984741211
599090,25.40999984741211
599579,25.420000076293945
600130,25.40999984741211
600502,25.420000076293945
601002,25.420000076293945
601502,25.43000030517578
602002,25.420000076293945
602502,25.43000030517578
603015,25.420000076293945
603502,25.420000076293945
604028,25.43000030517578
604605,25.420000076293945
605002,25.43000030517578
605527,25.420000076293945
606027,25.43000030517578
606564,25.440000534057617
607094,25.43000030517578
607527,25.440000534057617
608027,25.440000534057617
608527,25.43000030517578
609103,25.440000534057617
609602,25.43000030517578
610002,25.440000534057617
610502,25.440000534057617
611002,25.450000762939453
611515,25.440000534057617
612028,25.450000762939453
612502,25.450000762939453
613027,25.459999084472656
613589,25.459999084472656
614002,25.459999084472656
614568,25.459999084472656
615030,25.450000762939453
615588,25.450000762939453
616030,25.459999084472656
616531,25.469999313354492
617032,25.469999313354492
617607,25.469999313354492
618027,25.459999084472656
618609,25.479999542236328
619027,25.479999542236328
619527,25.479999542236328
620015,25.489999771118164
620502,25.479999542236328
621002,25.5
621502,25.489999771118164
622073,25.489999771118164
622527,25.489999771118164
623103,25.5
623552,25.489999771118164
624002,25.5
624581,25.5
625002,25.5
625591,25.5
626101,25.5
626515,25.510000228881836
627030,25.510000228881836
627502,25.510000228881836
628069,25.510000228881836
628502,25.510000228881836
629098,25.520000457763672
629608,25.520000457763672
630058,25.510000228881836
630502,25.520000457763672
631027,25.520000457763672
631546,25.520000457763672
632027,25.530000686645508
632556,25.520000457763672
633075,25.520000457763672
633535,25.530000686645508
634002,25.530000686645508
634530,25.530000686645508
635002,25.530000686645508
635501,25.530000686645508
636031,25.540000915527344
636528,25.530000686645508
637106,25.540000915527344
637527,25.540000915527344
638002,25.540000915527344
638527,25.540000915527344
639001,25.549999237060547
639571,25.549999237060547
640002,25.559999465942383
640527,25.549999237060547
641002,25.549999237060547
641569,25.559999465942383
642028,25.549999237060547
642502,25.559999465942383
643027,25.559999465942383
643528,25.56999969482422
644002,25.559999465942383
644557,25.56999969482422
645107,25.559999465942383
645527,25.56999969482422
646002,25.56999969482422
646586,25.579999923706055
