Time (ms), Battery Current (A)
725501,0.0936627984046936
726098,0.0868094190955162
726501,0.0776715874671936
727087,0.0856671929359436
727525,0.052542544901371
728047,0.0753871276974678
728606,0.0593959204852581
729076,0.0753871276974678
729525,0.0868094190955162
730105,0.0559692308306694
730525,0.0628226101398468
731001,0.0776715874671936
731525,0.0799560472369194
732013,0.0822405070066452
732603,0.061680376529693604
733013,0.0982317104935646
733593,0.068533755838871
734028,0.0639648362994194
734501,0.0628226101398468
735092,0.0628226101398468
735513,0.0536847747862339
736013,0.061680376529693604
736525,0.0696759819984436
737001,0.0959472507238388
737550,0.0582536906003952
738025,0.0845249593257904
738603,0.1028006300330162
739001,0.0582536906003952
739525,0.052542544901371
740111,0.0536847747862339
740598,0.0673915222287178
741108,0.0788138136267662
741567,0.0673915222287178
742025,0.0696759819984436
742501,0.073102667927742
743001,0.0753871276974678
743501,0.061680376529693604
744001,0.073102667927742
744605,0.0788138136267662
745025,0.0925205647945404
745604,0.0719604417681694
746074,0.0673915222287178
746574,0.1085117757320404
747001,0.0753871276974678
747525,0.0673915222287178
748033,0.0753871276974678
748592,0.0993739441037178
749032,0.0902361050248146
749531,0.061680376529693604
750013,0.0902361050248146
750501,0.089093878865242
751081,0.0856671929359436
751530,0.060538150370121
752025,0.0776715874671936
752600,0.0742449015378952
753109,0.0639648362994194
753526,0.0673915222287178
754001,0.0719604417681694
754588,0.0868094190955162
755013,0.065107062458992
755525,0.0742449015378952
756050,0.0845249593257904
756528,0.0856671929359436
757025,0.061680376529693604
757609,0.073102667927742
758025,0.0833827331662178
758501,0.0845249593257904
759001,0.0879516527056694
759544,0.0571114607155323
760025,0.0902361050248146
760574,0.0868094190955162
761013,0.0662492960691452
761525,0.0673915222287178
762001,0.0559692308306694
762583,0.060538150370121
763102,0.0696759819984436
763501,0.060538150370121
764051,0.0548270009458065
764571,0.0948050245642662
765071,0.0799560472369194
765501,0.0753871276974678
766100,0.0673915222287178
766501,0.0456891693174839
767001,0.089093878865242
767525,0.0559692308306694
768025,0.076529361307621
768525,0.0662492960691452
769026,0.061680376529693604
769525,0.089093878865242
770107,0.0639648362994194
770567,0.0434047095477581
771001,0.0582536906003952
771501,0.073102667927742
772026,0.0662492960691452
772501,0.0628226101398468
773001,0.0662492960691452
773525,0.0719604417681694
774095,0.0799560472369194
774584,0.081098273396492
775104,0.0662492960691452
775501,0.068533755838871
776103,0.0708182081580162
776603,0.081098273396492
777086,0.0822405070066452
777525,0.0845249593257904
778025,0.052542544901371
778601,0.068533755838871
779025,0.0833827331662178
779501,0.0856671929359436
780001,0.0673915222287178
780525,0.0593959204852581
781070,0.0708182081580162
781501,0.0753871276974678
782001,0.081098273396492
782525,0.061680376529693604
783001,0.061680376529693604
783538,0.0559692308306694
784098,0.0753871276974678
784537,0.0708182081580162
785001,0.0788138136267662
785513,0.0673915222287178
786001,0.0639648362994194
786606,0.0593959204852581
787001,0.068533755838871
787501,0.076529361307621
788105,0.0742449015378952
788555,0.0593959204852581
789084,0.0982317104935646
789525,0.0628226101398468
790013,0.0673915222287178
790603,0.0662492960691452
791103,0.0639648362994194
791602,0.0491158552467823
792052,0.052542544901371
792542,0.0708182081580162
793102,0.073102667927742
793501,0.076529361307621
794101,0.0708182081580162
794529,0.1062273159623146
795070,0.065107062458992
795610,0.0456891693174839
796025,0.089093878865242
796599,0.0696759819984436
797025,0.060538150370121
797513,0.065107062458992
798026,0.0536847747862339
798501,0.081098273396492
799087,0.0696759819984436
799525,0.0548270009458065
800001,0.0719604417681694
800606,0.068533755838871
801001,0.0902361050248146
801501,0.0776715874671936
802105,0.073102667927742
802501,0.0788138136267662
803001,0.097089484333992
803574,0.0708182081580162
804094,0.0753871276974678
804501,0.0662492960691452
805025,0.0662492960691452
805593,0.044546939432621
806103,0.0925205647945404
806592,0.068533755838871
807072,0.0708182081580162
807592,0.1016584038734436
808001,0.0662492960691452
808601,0.0833827331662178
809051,0.065107062458992
809600,0.052542544901371
810040,0.061680376529693604
810525,0.0628226101398468
811001,0.061680376529693604
811525,0.0776715874671936
812049,0.0502580851316452
812501,0.060538150370121
813025,0.0799560472369194
813588,0.0593959204852581
814001,0.073102667927742
814501,0.0639648362994194
815029,0.1039428561925888
815606,0.052542544901371
816059,0.0662492960691452
816501,0.0788138136267662
817001,0.0502580851316452
817526,0.0799560472369194
818001,0.0788138136267662
818525,0.0456891693174839
819013,0.0628226101398468
819501,0.0548270009458065
820025,0.0719604417681694
820525,0.0571114607155323
821013,0.0753871276974678
821532,0.052542544901371
822102,0.0948050245642662
822501,0.0548270009458065
823001,0.0719604417681694
823501,0.0742449015378952
824025,0.0799560472369194
824590,0.0662492960691452
825013,0.0719604417681694
825526,0.0753871276974678
826025,0.0708182081580162
826501,0.0673915222287178
827025,0.0491158552467823
827501,0.0628226101398468
828025,0.0753871276974678
828525,0.0582536906003952
829001,0.0708182081580162
829606,0.0856671929359436
830036,0.073102667927742
830501,0.0696759819984436
831026,0.065107062458992
831525,0.0468313992023468
832055,0.0776715874671936
832535,0.0868094190955162
833001,0.0879516527056694
833594,0.081098273396492
834001,0.0479736253619194
834593,0.0696759819984436
835025,0.0639648362994194
835525,0.0582536906003952
836025,0.0434047095477581
836602,0.0833827331662178
837105,0.0913783386349678
837601,0.0856671929359436
838001,0.036551333963871
838525,0.061680376529693604
839104,0.0628226101398468
839501,0.0673915222287178
840099,0.0719604417681694
