Time (ms), External Temperature (C)
230004,24.739999771118164
230504,24.760000228881836
231109,24.760000228881836
231504,24.75
232029,24.75
232504,24.760000228881836
233028,24.760000228881836
233528,24.770000457763672
234004,24.770000457763672
234573,24.780000686645508
235033,24.770000457763672
235501,24.780000686645508
236028,24.770000457763672
236504,24.790000915527344
237004,24.790000915527344
237502,24.790000915527344
238100,24.799999237060547
238502,24.809999465942383
239001,24.799999237060547
239502,24.809999465942383
240004,24.799999237060547
240504,24.809999465942383
241028,24.809999465942383
241504,24.809999465942383
242028,24.829999923706055
242607,24.81999969482422
243004,24.829999923706055
243504,24.84000015258789
244036,24.84000015258789
244516,24.84000015258789
245075,24.850000381469727
245528,24.850000381469727
246001,24.850000381469727
246507,24.860000610351562
247093,24.860000610351562
247507,24.860000610351562
248096,24.860000610351562
248532,24.860000610351562
249032,24.8700008392334
249504,24.8700008392334
250028,24.8799991607666
250504,24.8799991607666
251004,24.8700008392334
251570,24.889999389648438
252028,24.889999389648438
252504,24.889999389648438
253039,24.90999984741211
253538,24.889999389648438
254078,24.899999618530273
254528,24.90999984741211
255016,24.899999618530273
255501,24.90999984741211
256004,24.90999984741211
256576,24.920000076293945
257004,24.920000076293945
257529,24.920000076293945
258001,24.93000030517578
258504,24.920000076293945
259002,24.93000030517578
259501,24.940000534057617
260004,24.950000762939453
260501,24.940000534057617
261028,24.940000534057617
261528,24.950000762939453
262029,24.950000762939453
262516,24.959999084472656
263101,24.959999084472656
263503,24.969999313354492
264029,24.969999313354492
264504,24.959999084472656
265028,24.979999542236328
265504,24.979999542236328
266068,24.979999542236328
266507,24.979999542236328
267016,24.979999542236328
267567,24.989999771118164
268080,24.989999771118164
268502,25.0
269031,25.0
269529,25.0
270028,25.020000457763672
270504,25.020000457763672
271028,25.020000457763672
271598,25.020000457763672
272054,25.020000457763672
272504,25.030000686645508
273063,25.030000686645508
273603,25.030000686645508
274042,25.040000915527344
274528,25.040000915527344
275002,25.030000686645508
275541,25.040000915527344
276091,25.049999237060547
276580,25.049999237060547
277050,25.049999237060547
277504,25.06999969482422
278109,25.059999465942383
278579,25.06999969482422
279004,25.06999969482422
279503,25.079999923706055
280029,25.06999969482422
280587,25.06999969482422
281004,25.09000015258789
281504,25.100000381469727
282076,25.079999923706055
282504,25.100000381469727
283085,25.09000015258789
283504,25.100000381469727
284095,25.100000381469727
284604,25.100000381469727
285028,25.100000381469727
285563,25.110000610351562
286031,25.1200008392334
286528,25.1200008392334
287020,25.1200008392334
287582,25.1299991607666
288002,25.1299991607666
288502,25.1299991607666
289084,25.139999389648438
289504,25.139999389648438
290028,25.139999389648438
290504,25.15999984741211
291053,25.15999984741211
291528,25.149999618530273
292082,25.149999618530273
292528,25.170000076293945
293067,25.170000076293945
293528,25.170000076293945
294003,25.18000030517578
294502,25.18000030517578
295004,25.190000534057617
295504,25.190000534057617
296045,25.190000534057617
296529,25.190000534057617
297028,25.190000534057617
297503,25.200000762939453
298004,25.200000762939453
298504,25.200000762939453
299004,25.209999084472656
299572,25.209999084472656
300002,25.209999084472656
300501,25.209999084472656
301081,25.200000762939453
301601,25.219999313354492
302061,25.219999313354492
302504,25.229999542236328
303060,25.219999313354492
303529,25.229999542236328
304099,25.239999771118164
304504,25.25
305004,25.25
305501,25.25
306004,25.25
306501,25.260000228881836
307097,25.270000457763672
307507,25.260000228881836
308004,25.25
308532,25.270000457763672
309033,25.270000457763672
309502,25.280000686645508
310047,25.280000686645508
310504,25.290000915527344
311028,25.280000686645508
311543,25.290000915527344
312043,25.299999237060547
312502,25.290000915527344
313105,25.299999237060547
313501,25.299999237060547
314028,25.299999237060547
314528,25.309999465942383
315004,25.299999237060547
315580,25.31999969482422
316080,25.31999969482422
316503,25.31999969482422
317004,25.31999969482422
317504,25.34000015258789
318002,25.329999923706055
318528,25.34000015258789
319067,25.34000015258789
319528,25.34000015258789
320087,25.350000381469727
320606,25.34000015258789
321076,25.34000015258789
321595,25.350000381469727
322029,25.360000610351562
322504,25.360000610351562
323004,25.360000610351562
323504,25.3700008392334
324004,25.3700008392334
324593,25.3799991607666
325004,25.3799991607666
325528,25.3799991607666
326102,25.389999389648438
326504,25.389999389648438
327032,25.389999389648438
327507,25.389999389648438
328064,25.389999389648438
328502,25.399999618530273
329004,25.399999618530273
329504,25.420000076293945
330003,25.40999984741211
330502,25.40999984741211
331072,25.420000076293945
331582,25.40999984741211
332004,25.420000076293945
332610,25.43000030517578
333004,25.420000076293945
333501,25.440000534057617
334029,25.43000030517578
334504,25.450000762939453
335004,25.450000762939453
335504,25.450000762939453
336004,25.450000762939453
336501,25.450000762939453
337029,25.459999084472656
337573,25.459999084472656
338073,25.469999313354492
338504,25.469999313354492
339002,25.469999313354492
339501,25.479999542236328
340004,25.479999542236328
340504,25.489999771118164
341028,25.489999771118164
341560,25.489999771118164
342029,25.5
342560,25.489999771118164
343028,25.5
343579,25.510000228881836
344028,25.5
344501,25.5
345029,25.520000457763672
345504,25.510000228881836
346028,25.520000457763672
346528,25.510000228881836
347020,25.520000457763672
347507,25.520000457763672
348049,25.530000686645508
348549,25.530000686645508
349033,25.540000915527344
349504,25.540000915527344
350048,25.540000915527344
350504,25.540000915527344
351047,25.549999237060547
351504,25.549999237060547
352002,25.559999465942383
352503,25.56999969482422
353004,25.559999465942383
353504,25.579999923706055
354101,25.56999969482422
354528,25.56999969482422
355028,25.56999969482422
355528,25.579999923706055
356001,25.579999923706055
356504,25.579999923706055
357048,25.600000381469727
357504,25.59000015258789
358029,25.600000381469727
358501,25.600000381469727
359047,25.600000381469727
359503,25.600000381469727
360004,25.600000381469727
360606,25.610000610351562
361004,25.610000610351562
361502,25.6200008392334
362045,25.6200008392334
362504,25.6200008392334
363004,25.6299991607666
363528,25.6299991607666
364004,25.6299991607666
364528,25.6299991607666
365002,25.639999389648438
365602,25.639999389648438
366102,25.639999389648438
366504,25.649999618530273
367007,25.65999984741211
367580,25.65999984741211
368007,25.65999984741211
368532,25.65999984741211
369004,25.670000076293945
369599,25.670000076293945
370028,25.65999984741211
370582,25.68000030517578
371028,25.68000030517578
371547,25.690000534057617
372047,25.68000030517578
372504,25.690000534057617
373004,25.690000534057617
373502,25.690000534057617
374004,25.700000762939453
374504,25.700000762939453
375095,25.709999084472656
375529,25.709999084472656
376004,25.719999313354492
376564,25.719999313354492
377002,25.719999313354492
377563,25.729999542236328
378004,25.729999542236328
378528,25.729999542236328
379001,25.739999771118164
379504,25.739999771118164
380004,25.739999771118164
380581,25.729999542236328
381028,25.739999771118164
381502,25.739999771118164
382100,25.75
382609,25.75
383001,25.760000228881836
383504,25.739999771118164
384002,25.760000228881836
384504,25.770000457763672
385004,25.770000457763672
385547,25.770000457763672
386077,25.780000686645508
386529,25.770000457763672
387007,25.770000457763672
387595,25.780000686645508
388048,25.780000686645508
388595,25.780000686645508
389002,25.790000915527344
389502,25.790000915527344
390004,25.799999237060547
390504,25.799999237060547
391033,25.799999237060547
391567,25.799999237060547
392106,25.809999465942383
392596,25.809999465942383
393095,25.799999237060547
393504,25.81999969482422
394028,25.829999923706055
394550,25.81999969482422
395029,25.829999923706055
395528,25.81999969482422
396001,25.81999969482422
396569,25.829999923706055
397108,25.829999923706055
397502,25.84000015258789
398004,25.84000015258789
398502,25.850000381469727
399016,25.84000015258789
399546,25.850000381469727
400028,25.850000381469727
400596,25.850000381469727
401028,25.860000610351562
401504,25.8700008392334
402045,25.860000610351562
402584,25.8700008392334
403016,25.8700008392334
403584,25.8700008392334
404003,25.8799991607666
404504,25.8799991607666
405042,25.8799991607666
405528,25.889999389648438
406003,25.889999389648438
406541,25.889999389648438
407101,25.889999389648438
407504,25.899999618530273
408007,25.889999389648438
408590,25.90999984741211
409032,25.90999984741211
409502,25.90999984741211
410053,25.90999984741211
410581,25.90999984741211
411004,25.920000076293945
411504,25.93000030517578
412029,25.920000076293945
412547,25.940000534057617
413004,25.93000030517578
413504,25.940000534057617
414004,25.940000534057617
414504,25.940000534057617
415105,25.950000762939453
415545,25.959999084472656
416084,25.950000762939453
416604,25.959999084472656
417004,25.950000762939453
417543,25.950000762939453
418004,25.950000762939453
418504,25.959999084472656
419004,25.969999313354492
419504,25.959999084472656
420041,25.969999313354492
420501,25.969999313354492
421004,25.979999542236328
421503,25.979999542236328
422080,25.989999771118164
422504,25.979999542236328
423109,25.989999771118164
423504,25.989999771118164
424004,26.0
424529,26.0
425097,26.010000228881836
425567,26.020000457763672
426047,26.010000228881836
426504,26.010000228881836
427028,26.020000457763672
427504,26.020000457763672
428031,26.010000228881836
428545,26.030000686645508
429048,26.030000686645508
429502,26.030000686645508
430031,26.030000686645508
430583,26.030000686645508
431055,26.040000915527344
431567,26.040000915527344
432004,26.049999237060547
432528,26.040000915527344
433028,26.049999237060547
433504,26.049999237060547
434002,26.049999237060547
434528,26.059999465942383
435090,26.06999969482422
435528,26.06999969482422
436004,26.06999969482422
436569,26.059999465942383
437028,26.06999969482422
437578,26.06999969482422
438028,26.079999923706055
438547,26.079999923706055
439097,26.079999923706055
439503,26.100000381469727
440001,26.09000015258789
440606,26.100000381469727
441029,26.100000381469727
441529,26.110000610351562
442004,26.110000610351562
442504,26.100000381469727
443044,26.110000610351562
443529,26.110000610351562
444044,26.110000610351562
444573,26.1200008392334
445004,26.110000610351562
445528,26.1200008392334
446004,26.1299991607666
446528,26.1299991607666
447101,26.1299991607666
447529,26.139999389648438
448003,26.1299991607666
448504,26.139999389648438
449033,26.139999389648438
449533,26.149999618530273
450032,26.139999389648438
450504,26.149999618530273
451028,26.149999618530273
451528,26.15999984741211
452004,26.15999984741211
452528,26.170000076293945
453071,26.170000076293945
453504,26.170000076293945
454004,26.170000076293945
454504,26.170000076293945
455028,26.170000076293945
455528,26.18000030517578
456004,26.190000534057617
456554,26.18000030517578
457028,26.190000534057617
457504,26.190000534057617
458083,26.190000534057617
458528,26.190000534057617
459062,26.200000762939453
459602,26.200000762939453
460102,26.200000762939453
460581,26.200000762939453
461004,26.200000762939453
461504,26.209999084472656
462080,26.209999084472656
462599,26.219999313354492
463003,26.219999313354492
463529,26.219999313354492
464029,26.219999313354492
464504,26.219999313354492
465004,26.229999542236328
465503,26.229999542236328
466004,26.239999771118164
466516,26.239999771118164
467096,26.239999771118164
467503,26.25
468007,26.239999771118164
468504,26.239999771118164
469085,26.25
469565,26.270000457763672
470002,26.25
470584,26.260000228881836
471002,26.260000228881836
471556,26.260000228881836
472002,26.270000457763672
472504,26.270000457763672
473096,26.270000457763672
473501,26.280000686645508
474004,26.280000686645508
474528,26.280000686645508
475104,26.280000686645508
475504,26.299999237060547
476004,26.299999237060547
476528,26.290000915527344
477099,26.309999465942383
477549,26.309999465942383
478108,26.309999465942383
478568,26.309999465942383
479002,26.309999465942383
479577,26.31999969482422
480004,26.31999969482422
480528,26.31999969482422
481066,26.329999923706055
481566,26.31999969482422
482046,26.31999969482422
482504,26.329999923706055
483028,26.329999923706055
483528,26.329999923706055
484029,26.34000015258789
484528,26.350000381469727
485043,26.350000381469727
485593,26.360000610351562
486004,26.360000610351562
486504,26.350000381469727
487102,26.3700008392334
487504,26.360000610351562
488004,26.360000610351562
488528,26.360000610351562
489031,26.3700008392334
489533,26.360000610351562
490062,26.3799991607666
490507,26.3799991607666
491032,26.3799991607666
491528,26.389999389648438
492101,26.3799991607666
492501,26.399999618530273
493004,26.389999389648438
493504,26.389999389648438
494003,26.389999389648438
494528,26.399999618530273
495028,26.40999984741211
495528,26.399999618530273
496004,26.40999984741211
496605,26.40999984741211
497028,26.420000076293945
497594,26.420000076293945
498004,26.420000076293945
498504,26.420000076293945
499053,26.43000030517578
499504,26.440000534057617
500029,26.440000534057617
500504,26.440000534057617
501028,26.440000534057617
501528,26.43000030517578
502061,26.450000762939453
502504,26.450000762939453
503004,26.450000762939453
503504,26.450000762939453
504003,26.459999084472656
504599,26.469999313354492
505028,26.459999084472656
505504,26.469999313354492
506002,26.469999313354492
506547,26.469999313354492
507029,26.479999542236328
507504,26.479999542236328
508007,26.489999771118164
508528,26.479999542236328
509001,26.489999771118164
509519,26.479999542236328
510004,26.489999771118164
510504,26.489999771118164
511001,26.5
511577,26.5
512002,26.5
512596,26.5
513028,26.5
513585,26.510000228881836
514004,26.510000228881836
514571,26.520000457763672
515004,26.520000457763672
515504,26.520000457763672
516029,26.530000686645508
516504,26.530000686645508
517100,26.520000457763672
517528,26.520000457763672
518099,26.520000457763672
518588,26.540000915527344
519002,26.540000915527344
519503,26.549999237060547
520004,26.540000915527344
520577,26.540000915527344
521004,26.540000915527344
521528,26.549999237060547
522028,26.559999465942383
522504,26.559999465942383
523028,26.56999969482422
523516,26.56999969482422
524028,26.579999923706055
524504,26.56999969482422
525002,26.59000015258789
525528,26.579999923706055
526043,26.579999923706055
526504,26.579999923706055
527063,26.59000015258789
527592,26.610000610351562
528004,26.600000381469727
528501,26.59000015258789
529007,26.600000381469727
529581,26.600000381469727
530002,26.610000610351562
530532,26.610000610351562
531028,26.6200008392334
531552,26.610000610351562
532032,26.600000381469727
532501,26.610000610351562
533081,26.600000381469727
533548,26.610000610351562
534029,26.610000610351562
534504,26.6299991607666
535003,26.6200008392334
535586,26.6299991607666
536016,26.639999389648438
536504,26.639999389648438
537002,26.639999389648438
537565,26.639999389648438
538028,26.649999618530273
538501,26.639999389648438
539028,26.649999618530273
539504,26.649999618530273
540004,26.65999984741211
540502,26.649999618530273
541001,26.65999984741211
541562,26.670000076293945
542042,26.670000076293945
542504,26.670000076293945
543061,26.68000030517578
543541,26.670000076293945
544004,26.68000030517578
544529,26.68000030517578
545004,26.68000030517578
545501,26.670000076293945
546002,26.690000534057617
546528,26.690000534057617
547004,26.690000534057617
547503,26.700000762939453
548004,26.700000762939453
548597,26.700000762939453
549096,26.700000762939453
549507,26.690000534057617
550049,26.719999313354492
550532,26.709999084472656
551004,26.709999084472656
551504,26.709999084472656
552003,26.719999313354492
552598,26.729999542236328
553029,26.719999313354492
553607,26.729999542236328
554029,26.729999542236328
554504,26.719999313354492
555004,26.729999542236328
555504,26.739999771118164
556028,26.729999542236328
556528,26.739999771118164
557028,26.739999771118164
557504,26.75
558004,26.739999771118164
558504,26.739999771118164
559004,26.739999771118164
559504,26.75
560109,26.75
560578,26.75
561048,26.760000228881836
561577,26.760000228881836
562029,26.770000457763672
562528,26.760000228881836
563028,26.780000686645508
563504,26.770000457763672
564002,26.780000686645508
564545,26.780000686645508
565004,26.790000915527344
565528,26.780000686645508
566094,26.790000915527344
566528,26.790000915527344
567004,26.790000915527344
567528,26.790000915527344
568029,26.799999237060547
568503,26.790000915527344
569031,26.790000915527344
569504,26.790000915527344
570032,26.799999237060547
570544,26.799999237060547
571003,26.799999237060547
571532,26.809999465942383
572004,26.809999465942383
572583,26.81999969482422
573003,26.829999923706055
573612,26.81999969482422
574062,26.829999923706055
574502,26.829999923706055
575028,26.829999923706055
575501,26.829999923706055
576004,26.829999923706055
576504,26.829999923706055
577001,26.84000015258789
577503,26.84000015258789
578028,26.84000015258789
578585,26.84000015258789
579004,26.84000015258789
579545,26.850000381469727
580004,26.84000015258789
580503,26.84000015258789
581028,26.850000381469727
581543,26.850000381469727
582053,26.850000381469727
582529,26.850000381469727
583042,26.860000610351562
583504,26.8700008392334
584028,26.850000381469727
584504,26.8700008392334
585061,26.8700008392334
585504,26.8700008392334
586028,26.8799991607666
586504,26.8799991607666
587028,26.8799991607666
587504,26.8799991607666
588004,26.889999389648438
588504,26.889999389648438
589033,26.889999389648438
589528,26.8799991607666
590033,26.889999389648438
590532,26.889999389648438
591004,26.889999389648438
591502,26.8799991607666
592032,26.889999389648438
592528,26.899999618530273
593079,26.899999618530273
593588,26.90999984741211
594002,26.899999618530273
594504,26.90999984741211
595016,26.920000076293945
595553,26.90999984741211
596004,26.920000076293945
596563,26.90999984741211
597082,26.90999984741211
597542,26.920000076293945
598028,26.93000030517578
598504,26.920000076293945
599091,26.93000030517578
599580,26.93000030517578
600132,26.93000030517578
600504,26.93000030517578
601004,26.93000030517578
601503,26.93000030517578
602003,26.950000762939453
602504,26.940000534057617
603016,26.950000762939453
603504,26.950000762939453
604029,26.959999084472656
604501,26.969999313354492
605004,26.959999084472656
605528,26.950000762939453
606028,26.959999084472656
606565,26.959999084472656
607095,26.950000762939453
607528,26.959999084472656
608028,26.969999313354492
608528,26.969999313354492
609002,26.969999313354492
609603,26.969999313354492
610004,26.979999542236328
610504,26.979999542236328
611004,26.979999542236328
611516,26.979999542236328
612029,26.979999542236328
612504,26.979999542236328
613028,27.0
613590,27.010000228881836
614004,27.010000228881836
614569,27.0
615031,27.0
615589,27.010000228881836
616032,27.010000228881836
616532,27.010000228881836
617033,27.0
617502,27.020000457763672
618028,27.010000228881836
618502,27.020000457763672
619028,27.020000457763672
619528,27.030000686645508
620016,27.020000457763672
620503,27.030000686645508
621004,27.030000686645508
621504,27.040000915527344
622074,27.040000915527344
622528,27.040000915527344
623001,27.040000915527344
623553,27.049999237060547
624003,27.040000915527344
624582,27.040000915527344
625004,27.049999237060547
625592,27.049999237060547
626102,27.049999237060547
626516,27.049999237060547
627031,27.049999237060547
627504,27.059999465942383
628070,27.059999465942383
628504,27.059999465942383
629099,27.059999465942383
629501,27.059999465942383
630059,27.06999969482422
630503,27.059999465942383
631028,27.06999969482422
631547,27.079999923706055
632028,27.059999465942383
632557,27.06999969482422
633076,27.06999969482422
633536,27.06999969482422
634007,27.06999969482422
634532,27.079999923706055
635004,27.09000015258789
635502,27.079999923706055
636033,27.09000015258789
636529,27.09000015258789
637001,27.09000015258789
637528,27.09000015258789
638004,27.100000381469727
638528,27.110000610351562
639002,27.100000381469727
639572,27.110000610351562
640004,27.110000610351562
640528,27.110000610351562
641004,27.110000610351562
641570,27.1299991607666
642029,27.1200008392334
642504,27.1200008392334
643028,27.1200008392334
643529,27.1200008392334
644004,27.1200008392334
644558,27.1200008392334
645002,27.1299991607666
645528,27.139999389648438
646004,27.139999389648438
646587,27.1299991607666
