Time (ms), X Acceleration (g)
15778,-0.1171875
15802,-0.12109375
15902,-0.1279296875
16005,-0.12890625
16104,-0.123046875
16202,-0.1259765625
16302,-0.1171875
16447,-0.126953125
16537,-0.119140625
16602,-0.12158203125
16727,-0.111328125
16802,-0.1298828125
16902,-0.11865234375
17030,-0.11328125
17117,-0.12353515625
17277,-0.11572265625
17302,-0.1123046875
17402,-0.12109375
17576,-0.111328125
17602,-0.11767578125
17746,-0.11572265625
17802,-0.11181640625
17956,-0.11767578125
18030,-0.11669921875
18116,-0.12158203125
18266,-0.1220703125
18302,-0.11767578125
18402,-0.11767578125
18505,-0.1259765625
18625,-0.11181640625
18702,-0.1240234375
18802,-0.12939453125
18925,-0.1171875
19065,-0.123046875
19102,-0.12255859375
19202,-0.11962890625
19302,-0.12744140625
19402,-0.12109375
19564,-0.11279296875
19602,-0.11572265625
19702,-0.1181640625
19802,-0.119140625
19902,-0.11572265625
20030,-0.1279296875
20114,-0.11962890625
20204,-0.13037109375
20302,-0.1298828125
20454,-0.13232421875
20503,-0.119140625
20602,-0.13232421875
20734,-0.12158203125
20802,-0.14892578125
20902,-0.11474609375
21005,-0.12548828125
21109,-0.07861328125
21202,-0.14404296875
21303,-0.123046875
21403,-0.12255859375
21505,-0.115234375
21609,-0.1484375
21763,-0.13232421875
21802,-0.1357421875
21902,-0.11962890625
22082,-0.1171875
22102,-0.11328125
22202,-0.1298828125
22362,-0.130859375
22402,-0.13671875
22505,-0.11767578125
22607,-0.1240234375
22772,-0.1259765625
22822,-0.1240234375
22942,-0.12255859375
23081,-0.115234375
23102,-0.1201171875
23202,-0.1171875
23302,-0.12646484375
23441,-0.111328125
23591,-0.115234375
23602,-0.1337890625
23771,-0.138671875
23802,-0.12158203125
23931,-0.1337890625
24004,-0.12548828125
24107,-0.11376953125
24202,-0.1181640625
24302,-0.12890625
24402,-0.1201171875
24504,-0.13037109375
24607,-0.1064453125
24760,-0.11669921875
24802,-0.14208984375
24920,-0.0537109375
25089,-0.11572265625
25102,-0.11865234375
25210,-0.12890625
25302,-0.11279296875
25402,-0.1552734375
25599,-0.1123046875
25602,-0.1123046875
25749,-0.11865234375
25802,-0.115234375
25902,-0.1240234375
26062,-0.13232421875
26109,-0.1142578125
26249,-0.13623046875
26302,-0.11962890625
26402,-0.1357421875
26521,-0.10205078125
26612,-0.12646484375
26702,-0.115234375
26802,-0.1240234375
26902,-0.10546875
27002,-0.13525390625
27111,-0.109375
27202,-0.12939453125
27348,-0.10498046875
27402,-0.1181640625
27505,-0.11767578125
27603,-0.12744140625
27702,-0.12890625
27802,-0.12939453125
27902,-0.11669921875
28040,-0.12255859375
28117,-0.11474609375
28202,-0.12841796875
28367,-0.12744140625
28402,-0.1259765625
28502,-0.115234375
28608,-0.12158203125
28702,-0.1181640625
28802,-0.12109375
28902,-0.1220703125
29005,-0.1259765625
29102,-0.11328125
29206,-0.12646484375
29302,-0.11474609375
29402,-0.12646484375
29530,-0.1279296875
29616,-0.1220703125
29706,-0.12939453125
29802,-0.10986328125
29902,-0.12548828125
30005,-0.13525390625
30104,-0.1171875
30202,-0.1376953125
30315,-0.11669921875
30402,-0.13720703125
30505,-0.10986328125
30615,-0.13134765625
30715,-0.11962890625
30802,-0.13037109375
30902,-0.11474609375
31002,-0.1298828125
31107,-0.115234375
31202,-0.12646484375
31302,-0.11376953125
31402,-0.12255859375
31504,-0.119140625
31610,-0.119140625
31702,-0.1259765625
31802,-0.1220703125
31902,-0.12890625
32004,-0.1181640625
32111,-0.1220703125
32273,-0.11572265625
32302,-0.11865234375
32414,-0.1259765625
32505,-0.115234375
32609,-0.10986328125
32733,-0.13232421875
32802,-0.13623046875
32902,-0.11962890625
33030,-0.11962890625
33113,-0.12744140625
33203,-0.109375
33373,-0.1171875
33432,-0.10400390625
33582,-0.11376953125
33602,-0.10693359375
33702,-0.1337890625
33802,-0.1103515625
33902,-0.12548828125
34101,-0.1376953125
34182,-0.12255859375
34202,-0.11181640625
34302,-0.123046875
34402,-0.119140625
34505,-0.1220703125
34607,-0.11328125
34702,-0.12646484375
34802,-0.12109375
34921,-0.1259765625
35002,-0.107421875
35111,-0.11767578125
35251,-0.11962890625
35302,-0.115234375
35402,-0.1181640625
35550,-0.11181640625
35602,-0.1201171875
35702,-0.11474609375
35802,-0.12158203125
35950,-0.11083984375
36080,-0.1318359375
36102,-0.12646484375
36210,-0.11474609375
36320,-0.12255859375
36402,-0.12646484375
36504,-0.1240234375
36607,-0.1259765625
36749,-0.11376953125
36802,-0.12060546875
36920,-0.123046875
37030,-0.13134765625
37119,-0.11474609375
37209,-0.1142578125
37302,-0.1220703125
37402,-0.12353515625
37505,-0.11328125
37604,-0.13427734375
37702,-0.1220703125
37802,-0.1201171875
37902,-0.11181640625
38004,-0.13037109375
38105,-0.1259765625
38202,-0.84375
38302,-0.62646484375
38402,-0.68505859375
38505,-1.49462890625
38603,-0.912109375
38758,-1.02880859375
38802,-0.68408203125
38902,-0.9970703125
39005,-1.07763671875
39103,-0.99462890625
39237,-1.18603515625
39367,-0.8828125
39457,-0.814453125
39505,-0.2890625
39603,-1.0927734375
39767,-0.94287109375
39802,-1.01416015625
39902,-0.88671875
40036,-1.00341796875
40102,-1.025390625
40202,-0.9208984375
40357,-0.7666015625
40402,-0.81884765625
40502,-0.8369140625
40606,-0.5517578125
40706,-0.2265625
40802,0.05419921875
40902,0.20068359375
41002,-0.109375
41106,0.0146484375
41202,-0.248046875
41302,-0.23681640625
41455,-0.05419921875
41505,-0.005859375
41625,-0.06689453125
41702,-0.22021484375
41802,-0.2080078125
41945,0.833984375
42005,-0.20654296875
42102,-0.42724609375
42202,-0.32568359375
42302,-0.2939453125
42465,-0.392578125
42505,-0.68212890625
42610,-0.47705078125
42702,-0.32861328125
42802,-0.43603515625
42902,-0.34375
43074,-0.37939453125
43102,-0.64404296875
43202,-0.4599609375
43302,-0.412109375
43434,-0.6044921875
43518,-0.2998046875
43607,-0.44873046875
43702,-0.453125
43802,-0.49951171875
43902,-0.27587890625
44005,-0.419921875
44109,-0.943359375
44202,-0.552734375
44363,-0.38818359375
44423,-0.25
44505,-0.380859375
44608,-0.08642578125
44702,-0.15625
44832,-0.30810546875
44922,-0.443359375
45033,-0.33154296875
45122,-0.26806640625
45262,-0.2412109375
45302,-0.376953125
45402,-0.2529296875
45601,-0.30615234375
45682,-0.85400390625
45702,-0.92724609375
45802,-1.4423828125
45902,-0.615234375
46033,-0.80126953125
46121,-0.48388671875
46251,-0.48583984375
46302,-0.6708984375
46411,-0.7041015625
46502,-0.7197265625
46609,-0.6728515625
46702,-0.66064453125
46802,-0.619140625
46902,-0.64697265625
47005,-0.21435546875
47106,-0.5205078125
47220,-0.5537109375
47302,-0.75439453125
47402,-1.09033203125
47534,-1.10009765625
47620,-1.125
47702,-0.60009765625
47802,-0.93701171875
47980,-0.4775390625
48005,0.41650390625
48105,0.521484375
48202,0.662109375
48369,0.97265625
48409,1.521484375
48505,0.79736328125
48605,0.57568359375
48719,-0.25244140625
48802,-0.36865234375
48949,-0.3583984375
49061,-0.4111328125
49109,-0.517578125
49202,-0.17333984375
49302,-0.3544921875
49428,-0.2666015625
49568,-0.51318359375
49602,-0.3974609375
49702,-0.41650390625
49802,-0.5732421875
49902,-0.427734375
50070,-0.4931640625
50108,-0.4775390625
50202,-0.47021484375
50302,-0.50390625
50402,-0.49365234375
50567,-0.54931640625
50602,-0.46142578125
50702,-0.48583984375
50847,-0.5224609375
50927,-0.4716796875
51004,-0.55859375
51107,-0.60205078125
51202,-0.5205078125
51367,-0.67724609375
51402,-0.6201171875
51505,-0.6103515625
51602,-0.57568359375
51702,-0.61279296875
51866,-0.5673828125
51902,-0.60107421875
52056,-0.5400390625
52166,-0.55908203125
52236,-0.44140625
52302,-0.40087890625
52402,-0.48486328125
52502,-0.537109375
52605,-0.5
52702,-0.001953125
52802,-0.08349609375
52902,-0.84716796875
53035,-0.7724609375
53102,-1.07568359375
53202,-0.56005859375
53315,-0.3671875
53402,-0.462890625
53505,-0.2236328125
53610,-0.28076171875
53702,-0.37841796875
53864,-0.314453125
53902,-0.337890625
54004,-0.17578125
54102,-0.2373046875
54202,-0.04443359375
54302,-0.12841796875
54402,-0.23193359375
54504,-0.26611328125
54610,-0.111328125
54702,0.0771484375
54864,-0.22705078125
54902,-0.1875
55005,-0.43212890625
55109,-0.22216796875
55254,-0.0458984375
55302,-0.26318359375
55402,-1.4404296875
55505,-0.08447265625
55609,-0.27783203125
55702,-0.53857421875
55843,-0.48876953125
55902,-0.4833984375
56005,-0.5185546875
56108,-0.4326171875
56202,-0.4873046875
56343,-0.541015625
56422,-0.59521484375
56502,-0.6396484375
56611,-0.5205078125
56702,-0.501953125
56802,-0.642578125
56902,-0.6240234375
57005,-0.57666015625
57107,-0.56005859375
57202,-0.544921875
57302,-0.52490234375
57402,-0.59423828125
57530,-0.97998046875
57611,-0.49609375
57781,-0.5703125
57802,-0.54541015625
57911,-0.5654296875
58005,-0.5390625
58107,-0.59814453125
58202,-0.57470703125
58302,-0.57568359375
58481,-0.57568359375
58530,-0.58056640625
58610,-0.57568359375
58702,-0.58984375
58802,-0.57177734375
58902,-0.5859375
59031,-0.58251953125
59110,-0.580078125
59202,-0.5712890625
59302,-0.587890625
59480,-0.58837890625
59505,-0.5908203125
59605,-0.583984375
59702,-0.58740234375
59839,-0.57373046875
59902,-0.5771484375
60059,-0.58154296875
60179,-0.572265625
60202,-0.57861328125
60302,-0.57568359375
60402,-0.56103515625
60530,-0.599609375
60619,-0.57666015625
60709,-0.57666015625
60802,-0.56103515625
60902,-0.5966796875
61005,-0.576171875
61104,-0.580078125
61228,-0.58642578125
61302,-0.58740234375
61402,-0.57177734375
61502,-0.5830078125
61606,-0.578125
61702,-0.58544921875
61802,-0.58203125
61902,-0.58203125
62005,-0.576171875
62103,-0.57958984375
62237,-0.5830078125
62357,-0.58251953125
62467,-0.5712890625
62505,-0.5830078125
62603,-0.5791015625
62757,-0.583984375
62867,-0.58251953125
62902,-0.572265625
63036,-0.58447265625
63102,-0.57568359375
63202,-0.58984375
63356,-0.572265625
63402,-0.58349609375
63505,-0.580078125
63602,-0.568359375
63746,-0.5791015625
63826,-0.5703125
63936,-0.58203125
64005,-0.5849609375
64125,-0.56982421875
64216,-0.578125
64302,-0.56787109375
64402,-0.58203125
64545,-0.5703125
64602,-0.57763671875
64745,-0.583984375
64802,-0.58349609375
64902,-0.57666015625
65008,-0.5732421875
65110,-0.58837890625
65225,-0.57568359375
65302,-0.57373046875
65402,-0.58447265625
65534,-0.59423828125
65614,-0.57666015625
65704,-0.6005859375
65854,-0.58349609375
65944,-0.58349609375
66067,-0.57763671875
66104,-0.58154296875
66202,-0.5986328125
66302,-0.57666015625
66402,-0.57470703125
66533,-0.5703125
66614,-0.580078125
66743,-0.58251953125
66802,-0.568359375
66963,-0.58642578125
67066,-0.578125
67103,-0.576171875
67202,-0.572265625
67333,-0.587890625
67453,-0.5732421875
67586,-0.57763671875
67603,-0.58837890625
67702,-0.583984375
67802,-0.57470703125
67902,-0.5751953125
68018,-0.57763671875
68106,-0.5732421875
68202,-0.5791015625
68312,-0.583984375
68402,-0.5751953125
68518,-0.57421875
68605,-0.57568359375
68702,-0.580078125
68802,-0.576171875
68922,-0.5791015625
69002,-0.5869140625
69113,-0.580078125
69202,-0.578125
69302,-0.576171875
69402,-0.578125
69531,-0.57763671875
69661,-0.57861328125
69702,-0.57568359375
69841,-0.56787109375
69902,-0.58740234375
70005,-0.57177734375
70119,-0.572265625
70202,-0.58251953125
70302,-0.5712890625
70402,-0.5849609375
70505,-0.57763671875
70609,-0.5908203125
70702,-0.578125
70802,-0.58984375
70920,-0.58447265625
71031,-0.5791015625
71170,-0.57470703125
71202,-0.58154296875
71302,-0.57421875
71402,-0.58056640625
71505,-0.58203125
71605,-0.572265625
71719,-0.58203125
71859,-0.58154296875
71919,-0.578125
72018,-0.57958984375
72107,-0.57470703125
72202,-0.5732421875
72302,-0.57568359375
72402,-0.57861328125
72502,-0.5859375
72608,-0.576171875
72768,-0.57568359375
72802,-0.5712890625
72902,-0.58154296875
73004,-0.580078125
73105,-0.58740234375
73202,-0.5830078125
73302,-0.57958984375
73468,-0.58203125
73530,-0.5869140625
73618,-0.5869140625
73707,-0.5888671875
73802,-0.5869140625
73902,-0.58740234375
74067,-0.587890625
74102,-0.5771484375
74202,-0.5849609375
74302,-0.57568359375
74402,-0.57958984375
74502,-0.5859375
74606,-0.5751953125
74727,-0.56982421875
74802,-0.5703125
74902,-0.58056640625
75002,-0.58203125
75105,-0.56689453125
75202,-0.58349609375
75336,-0.57568359375
75402,-0.57958984375
75505,-0.58984375
75646,-0.58251953125
75702,-0.58203125
75866,-0.57373046875
75902,-0.5751953125
76085,-0.57861328125
76102,-0.57568359375
76202,-0.58447265625
76302,-0.57177734375
76402,-0.5859375
76505,-0.58447265625
76611,-0.58056640625
76702,-0.580078125
76815,-0.58544921875
76902,-0.57421875
77005,-0.5859375
77111,-0.578125
77202,-0.5830078125
77334,-0.58251953125
77402,-0.57568359375
77503,-0.5771484375
77602,-0.58056640625
77702,-0.58349609375
77802,-0.57763671875
77902,-0.57958984375
78018,-0.5751953125
78107,-0.5791015625
78202,-0.57177734375
78302,-0.58056640625
78402,-0.57373046875
78502,-0.5830078125
78602,-0.58251953125
78703,-0.5771484375
78802,-0.57568359375
78902,-0.57861328125
79002,-0.58447265625
79102,-0.5791015625
79202,-0.58349609375
79332,-0.5791015625
79402,-0.580078125
79582,-0.57958984375
79602,-0.576171875
79722,-0.57470703125
79842,-0.57763671875
79902,-0.57666015625
80002,-0.5830078125
80110,-0.57568359375
80202,-0.58154296875
80302,-0.58349609375
80402,-0.58154296875
80541,-0.58251953125
80602,-0.5791015625
80702,-0.587890625
80861,-0.580078125
80902,-0.58447265625
81005,-0.580078125
81107,-0.57568359375
81202,-0.58154296875
81302,-0.58154296875
81402,-0.5830078125
81530,-0.5732421875
81611,-0.5751953125
81781,-0.5751953125
81820,-0.57763671875
81902,-0.5791015625
82005,-0.5791015625
82107,-0.5712890625
82210,-0.5849609375
82302,-0.58203125
82402,-0.580078125
82540,-0.583984375
82602,-0.57421875
82702,-0.58056640625
82802,-0.58251953125
82902,-0.5771484375
83069,-0.580078125
83102,-0.57177734375
83202,-0.58056640625
83302,-0.578125
83402,-0.57861328125
83505,-0.5791015625
83605,-0.58203125
83702,-0.58154296875
83802,-0.5849609375
83902,-0.58251953125
84030,-0.58056640625
84119,-0.578125
84209,-0.57568359375
84308,-0.576171875
84408,-0.57421875
84588,-0.580078125
84678,-0.58251953125
84702,-0.58447265625
84802,-0.57958984375
84902,-0.572265625
85057,-0.58447265625
85102,-0.58154296875
85202,-0.578125
85302,-0.58056640625
85458,-0.57177734375
85505,-0.58154296875
85604,-0.5751953125
85747,-0.57470703125
85802,-0.58447265625
85902,-0.58154296875
86007,-0.58544921875
86113,-0.57958984375
86202,-0.58154296875
86302,-0.58154296875
86447,-0.5771484375
86533,-0.5712890625
86617,-0.57763671875
86746,-0.57177734375
86802,-0.5791015625
86902,-0.57421875
87033,-0.58349609375
87116,-0.5703125
87206,-0.57958984375
87366,-0.578125
87402,-0.58447265625
87502,-0.57421875
87604,-0.5849609375
87702,-0.5791015625
87802,-0.5791015625
87902,-0.57421875
88018,-0.59033203125
88109,-0.58447265625
88202,-0.57568359375
88302,-0.57958984375
88402,-0.59033203125
88537,-0.576171875
88605,-0.583984375
88702,-0.58544921875
88875,-0.57421875
88902,-0.5859375
89003,-0.58056640625
89105,-0.5849609375
89202,-0.58251953125
89302,-0.57763671875
89402,-0.583984375
89518,-0.58251953125
89607,-0.5751953125
89702,-0.578125
89802,-0.57421875
89902,-0.58642578125
90005,-0.578125
90112,-0.57958984375
90233,-0.5849609375
90302,-0.56982421875
90402,-0.58251953125
90505,-0.5712890625
90609,-0.5869140625
90702,-0.58447265625
90802,-0.58154296875
90902,-0.5859375
91085,-0.57373046875
91103,-0.57763671875
91262,-0.58642578125
91302,-0.5732421875
91422,-0.58056640625
91505,-0.576171875
91612,-0.580078125
91702,-0.578125
91862,-0.57763671875
91952,-0.5849609375
92004,-0.5771484375
92112,-0.58984375
92202,-0.5869140625
92372,-0.58056640625
92412,-0.57421875
92504,-0.57470703125
92608,-0.5849609375
92702,-0.58203125
92802,-0.5771484375
92902,-0.58203125
93005,-0.58251953125
93107,-0.57861328125
93261,-0.580078125
93302,-0.58056640625
93402,-0.58447265625
93518,-0.57861328125
93604,-0.576171875
93702,-0.59326171875
93802,-0.5693359375
93902,-0.57470703125
94005,-0.58203125
94106,-0.5751953125
94202,-0.580078125
94302,-0.576171875
94470,-0.57568359375
94502,-0.5849609375
94608,-0.58203125
94760,-0.578125
94802,-0.58740234375
94939,-0.5751953125
95005,-0.57958984375
95105,-0.57666015625
95202,-0.5830078125
95302,-0.5771484375
95402,-0.57470703125
95588,-0.58447265625
95602,-0.5732421875
95769,-0.5751953125
95802,-0.58154296875
95902,-0.57763671875
96030,-0.57763671875
96119,-0.587890625
96268,-0.57568359375
96318,-0.58203125
96402,-0.57568359375
96530,-0.5859375
96618,-0.578125
96708,-0.58544921875
96802,-0.59619140625
96902,-0.5712890625
97005,-0.58642578125
97103,-0.57763671875
97202,-0.57861328125
97302,-0.57958984375
97457,-0.578125
97503,-0.57421875
97605,-0.5751953125
97702,-0.5830078125
97802,-0.58154296875
97902,-0.57177734375
98002,-0.580078125
98105,-0.5771484375
98202,-0.57763671875
98356,-0.5703125
98406,-0.5732421875
98518,-0.57958984375
98610,-0.56884765625
98702,-0.580078125
98806,-0.58251953125
98902,-0.57470703125
99030,-0.5791015625
99116,-0.58544921875
99206,-0.57666015625
99302,-0.57861328125
99402,-0.591796875
99531,-0.58251953125
99605,-0.58349609375
99725,-0.58056640625
99835,-0.5869140625
99902,-0.5830078125
100030,-0.57958984375
100115,-0.5791015625
100205,-0.57763671875
100302,-0.5830078125
100402,-0.57958984375
100554,-0.5751953125
100602,-0.5732421875
100754,-0.5791015625
100802,-0.58349609375
100902,-0.57958984375
101054,-0.58544921875
101102,-0.58251953125
101202,-0.58251953125
101302,-0.58544921875
101464,-0.58251953125
101505,-0.57421875
101609,-0.57421875
101702,-0.58251953125
101802,-0.576171875
101902,-0.5908203125
102073,-0.5791015625
102102,-0.58544921875
102243,-0.5751953125
102302,-0.58349609375
102402,-0.5830078125
102502,-0.57373046875
102673,-0.58251953125
102702,-0.58154296875
102853,-0.57763671875
102902,-0.578125
103005,-0.576171875
103108,-0.57861328125
103202,-0.5791015625
103342,-0.57958984375
103412,-0.5791015625
103505,-0.580078125
103607,-0.591796875
103702,-0.57861328125
103822,-0.583984375
103902,-0.568359375
104005,-0.58203125
104108,-0.58447265625
104202,-0.587890625
104302,-0.58203125
104402,-0.58447265625
104551,-0.5830078125
104651,-0.5791015625
104702,-0.57861328125
104851,-0.58544921875
104961,-0.58251953125
105005,-0.57763671875
105106,-0.58203125
105202,-0.5869140625
105381,-0.58251953125
105402,-0.5859375
105505,-0.5791015625
105606,-0.5869140625
105702,-0.587890625
105802,-0.57568359375
105902,-0.58203125
106035,-0.58349609375
106110,-0.5869140625
106202,-0.58447265625
106302,-0.58349609375
106480,-0.58203125
106502,-0.58251953125
106609,-0.57861328125
106702,-0.57861328125
106802,-0.57763671875
106902,-0.5859375
107033,-0.57177734375
107119,-0.572265625
107209,-0.587890625
107302,-0.5703125
107402,-0.58154296875
107562,-0.58203125
107609,-0.57861328125
107702,-0.58544921875
107802,-0.58154296875
107902,-0.57763671875
108033,-0.58447265625
108118,-0.580078125
108228,-0.5859375
108302,-0.57666015625
108402,-0.578125
108505,-0.58056640625
108604,-0.57421875
108702,-0.58447265625
108802,-0.587890625
108958,-0.58203125
109003,-0.58544921875
109109,-0.57177734375
109202,-0.57763671875
109367,-0.5830078125
109402,-0.56884765625
109505,-0.58642578125
109602,-0.58203125
109702,-0.5849609375
109802,-0.57421875
109907,-0.58544921875
110002,-0.57666015625
110109,-0.57666015625
110236,-0.5771484375
110302,-0.57861328125
110402,-0.578125
110505,-0.58447265625
110603,-0.5751953125
110702,-0.57666015625
110816,-0.5859375
110946,-0.57568359375
111005,-0.57958984375
111105,-0.5869140625
111216,-0.578125
111302,-0.58251953125
111445,-0.57177734375
111531,-0.576171875
111605,-0.5751953125
111702,-0.58740234375
111802,-0.56884765625
111902,-0.5791015625
112087,-0.5859375
112105,-0.578125
112202,-0.57421875
112302,-0.5751953125
112402,-0.58154296875
112505,-0.587890625
112610,-0.58984375
112702,-0.58544921875
112802,-0.58447265625
112902,-0.58056640625
113034,-0.5830078125
113164,-0.58154296875
113224,-0.57666015625
113302,-0.58056640625
113402,-0.57666015625
113502,-0.57763671875
113602,-0.62109375
113723,-0.5986328125
113834,-0.552734375
113902,-0.5576171875
114005,-0.58447265625
114109,-0.6015625
114202,-0.57373046875
114302,-0.59033203125
114402,-0.5712890625
114518,-0.5830078125
114606,-0.583984375
114702,-0.58203125
114802,-0.568359375
114902,-0.5927734375
115033,-0.58447265625
115152,-0.57080078125
115232,-0.5869140625
115302,-0.58203125
115402,-0.572265625
115571,-0.57470703125
115652,-0.58984375
115702,-0.57861328125
115812,-0.59033203125
115902,-0.58349609375
116005,-0.5712890625
116107,-0.5849609375
116202,-0.58544921875
116302,-0.58203125
116402,-0.57177734375
116502,-0.57080078125
116611,-0.5869140625
116771,-0.57861328125
116802,-0.5869140625
116902,-0.580078125
117030,-0.580078125
117111,-0.57958984375
117202,-0.580078125
117370,-0.58447265625
117402,-0.58984375
117540,-0.5732421875
117602,-0.5888671875
117770,-0.58642578125
117802,-0.5869140625
117940,-0.58642578125
118030,-0.587890625
118160,-0.58544921875
118202,-0.59130859375
118302,-0.57080078125
118402,-0.57958984375
118504,-0.5703125
118606,-0.57373046875
118702,-0.576171875
118809,-0.57861328125
118902,-0.5771484375
119030,-0.58642578125
119119,-0.5791015625
119209,-0.58349609375
119339,-0.58642578125
119402,-0.58203125
119505,-0.5859375
119604,-0.5849609375
119702,-0.58154296875
119802,-0.58544921875
119958,-0.583984375
120005,-0.5791015625
120104,-0.57763671875
120258,-0.580078125
120302,-0.57763671875
120438,-0.58154296875
120505,-0.58349609375
120603,-0.5751953125
120738,-0.583984375
120802,-0.5791015625
120902,-0.57861328125
121005,-0.591796875
121103,-0.58349609375
121202,-0.58056640625
121302,-0.59130859375
121402,-0.568359375
121531,-0.58056640625
121607,-0.56982421875
121702,-0.58154296875
121867,-0.58251953125
121902,-0.5849609375
122004,-0.58251953125
122103,-0.5859375
122202,-0.57958984375
122347,-0.5859375
122402,-0.5908203125
122556,-0.587890625
122602,-0.5849609375
122702,-0.58056640625
122802,-0.58642578125
122902,-0.5869140625
123030,-0.578125
123116,-0.5771484375
123246,-0.580078125
123366,-0.5771484375
123445,-0.58447265625
123530,-0.580078125
123615,-0.5869140625
123725,-0.57958984375
123835,-0.58349609375
123902,-0.57568359375
124045,-0.57958984375
124102,-0.58056640625
124215,-0.58544921875
124365,-0.57568359375
124402,-0.591796875
124505,-0.5859375
124610,-0.58544921875
124702,-0.57568359375
124864,-0.58642578125
124954,-0.58056640625
125074,-0.58056640625
125102,-0.5771484375
125202,-0.58544921875
125364,-0.5849609375
125402,-0.58544921875
125505,-0.58544921875
125609,-0.57861328125
125702,-0.5869140625
125802,-0.58154296875
125902,-0.580078125
126008,-0.578125
126109,-0.58837890625
126202,-0.5791015625
126303,-0.58056640625
126402,-0.58203125
126518,-0.59130859375
126606,-0.57666015625
126702,-0.580078125
126863,-0.5830078125
126902,-0.58984375
127033,-0.57763671875
127122,-0.57666015625
127202,-0.58837890625
127303,-0.5732421875
127462,-0.578125
127533,-0.5771484375
127622,-0.578125
127782,-0.580078125
127872,-0.59033203125
127902,-0.5771484375
128005,-0.583984375
128107,-0.58251953125
128222,-0.5771484375
128302,-0.5830078125
128411,-0.58447265625
128533,-0.58740234375
128621,-0.59033203125
128702,-0.58544921875
128881,-0.57421875
128951,-0.58203125
129053,-0.57861328125
129141,-0.58837890625
129202,-0.5791015625
129370,-0.5859375
129402,-0.58984375
129505,-0.5830078125
129606,-0.58544921875
129702,-0.57861328125
129860,-0.583984375
129910,-0.57080078125
130005,-0.59326171875
130109,-0.57763671875
130220,-0.5791015625
130340,-0.58349609375
130430,-0.5859375
130549,-0.5849609375
130602,-0.58544921875
130702,-0.58154296875
130802,-0.5859375
130902,-0.57470703125
131018,-0.57470703125
131106,-0.5869140625
131202,-0.58203125
131302,-0.57177734375
131402,-0.5830078125
131502,-0.58251953125
131611,-0.58349609375
131702,-0.57373046875
131802,-0.57666015625
131902,-0.5791015625
132038,-0.58447265625
132102,-0.580078125
132258,-0.578125
132302,-0.580078125
132402,-0.58349609375
132502,-0.56640625
132607,-0.587890625
132702,-0.58056640625
132858,-0.58251953125
132902,-0.5849609375
133002,-0.572265625
133106,-0.5693359375
133202,-0.580078125
133302,-0.58056640625
133457,-0.57666015625
133537,-0.58056640625
133602,-0.59521484375
133702,-0.57666015625
133802,-0.57763671875
133902,-0.59130859375
134076,-0.5888671875
134102,-0.57568359375
134202,-0.58154296875
134306,-0.57861328125
134402,-0.5888671875
134505,-0.57568359375
134602,-0.58837890625
134756,-0.572265625
134802,-0.57958984375
134906,-0.591796875
135005,-0.58837890625
135156,-0.58203125
