Time (ms), VOC density (ppb)
1036577,896.0
1037013,882.0
1037513,891.0
1038096,878.0
1038575,898.0
1039095,890.0
1039594,902.0
1040098,880.0
1040534,876.0
1041013,882.0
1041533,903.0
1042013,881.0
1042543,879.0
1043062,891.0
1043513,898.0
1044013,871.0
1044601,886.0
1045091,889.0
1045513,888.0
1046060,904.0
1046513,920.0
1047090,903.0
1047589,898.0
1048089,905.0
1048589,904.0
1049058,876.0
1049513,896.0
1050087,864.0
1050547,885.0
1051087,890.0
