Time (ms), Internal Temperature (C)
120003,23.239999771118164
120503,23.239999771118164
121003,23.25
121529,23.25
122002,23.260000228881836
122554,23.25
123028,23.260000228881836
123528,23.260000228881836
124043,23.25
124503,23.25
125072,23.270000457763672
125503,23.260000228881836
126006,23.270000457763672
126516,23.260000228881836
127031,23.260000228881836
127531,23.270000457763672
128003,23.270000457763672
128528,23.280000686645508
129051,23.270000457763672
129503,23.270000457763672
130003,23.280000686645508
130547,23.270000457763672
131016,23.280000686645508
131606,23.290000915527344
132036,23.290000915527344
132605,23.280000686645508
133105,23.290000915527344
133535,23.299999237060547
134074,23.290000915527344
134503,23.290000915527344
135003,23.290000915527344
135573,23.299999237060547
136093,23.299999237060547
136602,23.309999465942383
137028,23.309999465942383
137503,23.299999237060547
138028,23.309999465942383
138571,23.309999465942383
139003,23.31999969482422
139569,23.31999969482422
140001,23.31999969482422
140503,23.31999969482422
141003,23.329999923706055
141538,23.329999923706055
142003,23.31999969482422
142503,23.31999969482422
143028,23.329999923706055
143529,23.34000015258789
144029,23.34000015258789
144536,23.34000015258789
145003,23.34000015258789
145528,23.34000015258789
146032,23.34000015258789
146604,23.34000015258789
147003,23.350000381469727
147501,23.350000381469727
148031,23.350000381469727
148528,23.350000381469727
149001,23.350000381469727
149529,23.360000610351562
150095,23.360000610351562
150571,23.360000610351562
151028,23.3700008392334
151528,23.360000610351562
152001,23.360000610351562
152609,23.3700008392334
153003,23.3700008392334
153501,23.3700008392334
154108,23.3700008392334
154528,23.3799991607666
155028,23.3799991607666
155528,23.3799991607666
156096,23.3799991607666
156503,23.389999389648438
157105,23.389999389648438
157528,23.3799991607666
158029,23.389999389648438
158594,23.389999389648438
159074,23.389999389648438
159528,23.399999618530273
160028,23.399999618530273
160529,23.399999618530273
161072,23.399999618530273
161528,23.40999984741211
162028,23.40999984741211
162601,23.40999984741211
163003,23.40999984741211
163600,23.40999984741211
164003,23.420000076293945
164501,23.40999984741211
165039,23.420000076293945
165588,23.420000076293945
166006,23.43000030517578
166506,23.43000030517578
167033,23.440000534057617
167531,23.43000030517578
168040,23.43000030517578
168503,23.43000030517578
169032,23.440000534057617
169528,23.440000534057617
170108,23.450000762939453
170528,23.440000534057617
171003,23.450000762939453
171606,23.450000762939453
172073,23.440000534057617
172529,23.450000762939453
173003,23.459999084472656
173528,23.450000762939453
174101,23.459999084472656
174503,23.469999313354492
175091,23.459999084472656
175590,23.459999084472656
176003,23.469999313354492
176503,23.479999542236328
177003,23.469999313354492
177503,23.469999313354492
178108,23.479999542236328
178548,23.489999771118164
179003,23.489999771118164
179528,23.489999771118164
180107,23.489999771118164
180503,23.479999542236328
181036,23.479999542236328
181605,23.489999771118164
182003,23.479999542236328
182604,23.5
183003,23.489999771118164
183534,23.5
184003,23.5
184573,23.520000457763672
185028,23.510000228881836
185503,23.510000228881836
186092,23.520000457763672
186532,23.520000457763672
187091,23.520000457763672
187571,23.530000686645508
188003,23.520000457763672
188503,23.530000686645508
189003,23.530000686645508
189528,23.530000686645508
190042,23.530000686645508
190581,23.540000915527344
191038,23.540000915527344
191528,23.530000686645508
192028,23.540000915527344
192503,23.540000915527344
193003,23.559999465942383
193536,23.530000686645508
194003,23.549999237060547
194535,23.559999465942383
195028,23.549999237060547
195528,23.549999237060547
196028,23.549999237060547
196503,23.559999465942383
197103,23.559999465942383
197602,23.559999465942383
198003,23.56999969482422
198503,23.56999969482422
199003,23.56999969482422
199591,23.56999969482422
200028,23.579999923706055
200503,23.579999923706055
201003,23.579999923706055
201609,23.579999923706055
202003,23.579999923706055
202529,23.59000015258789
203003,23.59000015258789
203578,23.600000381469727
204078,23.59000015258789
204503,23.59000015258789
205003,23.600000381469727
205501,23.600000381469727
206001,23.600000381469727
206605,23.610000610351562
207031,23.610000610351562
207506,23.600000381469727
208003,23.610000610351562
208577,23.610000610351562
209003,23.610000610351562
209606,23.610000610351562
210003,23.6200008392334
210528,23.610000610351562
211028,23.6200008392334
211503,23.610000610351562
212003,23.6200008392334
212591,23.6200008392334
213003,23.6200008392334
213503,23.6200008392334
214001,23.6299991607666
214503,23.6299991607666
215028,23.6299991607666
215503,23.6299991607666
216003,23.6299991607666
216607,23.639999389648438
217028,23.639999389648438
217528,23.6299991607666
218106,23.649999618530273
218503,23.649999618530273
219003,23.649999618530273
219528,23.649999618530273
220105,23.65999984741211
220528,23.65999984741211
221074,23.65999984741211
221528,23.670000076293945
222028,23.65999984741211
222593,23.65999984741211
223028,23.670000076293945
223503,23.670000076293945
224028,23.670000076293945
224528,23.68000030517578
225003,23.68000030517578
225528,23.670000076293945
226100,23.670000076293945
226503,23.68000030517578
227031,23.68000030517578
227542,23.68000030517578
228001,23.690000534057617
228608,23.690000534057617
229003,23.690000534057617
229528,23.690000534057617
230003,23.700000762939453
230503,23.700000762939453
231109,23.700000762939453
231503,23.700000762939453
232029,23.700000762939453
232503,23.709999084472656
233028,23.700000762939453
233528,23.700000762939453
234003,23.709999084472656
234573,23.709999084472656
235033,23.709999084472656
235602,23.719999313354492
236028,23.719999313354492
236503,23.719999313354492
237003,23.709999084472656
237501,23.719999313354492
238100,23.719999313354492
238501,23.719999313354492
239110,23.719999313354492
239501,23.729999542236328
240003,23.729999542236328
240503,23.729999542236328
241028,23.729999542236328
241503,23.729999542236328
242028,23.729999542236328
242607,23.729999542236328
243003,23.739999771118164
243503,23.739999771118164
244036,23.739999771118164
244516,23.75
245075,23.739999771118164
245528,23.75
246104,23.739999771118164
246506,23.75
247093,23.75
247503,23.75
248096,23.760000228881836
248529,23.75
249032,23.770000457763672
249503,23.770000457763672
250028,23.770000457763672
250503,23.760000228881836
251003,23.770000457763672
251570,23.780000686645508
252028,23.770000457763672
252503,23.770000457763672
253039,23.780000686645508
253538,23.780000686645508
254078,23.780000686645508
254528,23.770000457763672
255016,23.780000686645508
255606,23.780000686645508
256003,23.790000915527344
256576,23.790000915527344
257003,23.790000915527344
257529,23.799999237060547
258105,23.799999237060547
258503,23.799999237060547
259001,23.790000915527344
259603,23.790000915527344
260003,23.790000915527344
260603,23.799999237060547
261028,23.799999237060547
261528,23.799999237060547
262029,23.799999237060547
262516,23.799999237060547
263101,23.809999465942383
263503,23.81999969482422
264029,23.809999465942383
264503,23.809999465942383
265028,23.81999969482422
265503,23.809999465942383
266068,23.809999465942383
266506,23.81999969482422
267003,23.81999969482422
267567,23.829999923706055
268080,23.81999969482422
268502,23.829999923706055
269031,23.829999923706055
269529,23.829999923706055
270028,23.829999923706055
270503,23.84000015258789
271028,23.829999923706055
271594,23.84000015258789
272054,23.84000015258789
272503,23.84000015258789
273063,23.84000015258789
273603,23.84000015258789
274042,23.850000381469727
274528,23.850000381469727
275002,23.860000610351562
275541,23.850000381469727
276091,23.850000381469727
276580,23.860000610351562
277050,23.850000381469727
277503,23.850000381469727
278109,23.860000610351562
278579,23.860000610351562
279003,23.850000381469727
279503,23.8700008392334
280029,23.860000610351562
280587,23.8700008392334
281003,23.860000610351562
281503,23.8700008392334
282076,23.889999389648438
282503,23.8700008392334
283085,23.8799991607666
283503,23.8700008392334
284095,23.8799991607666
284604,23.8700008392334
285028,23.889999389648438
285563,23.889999389648438
286031,23.889999389648438
286528,23.889999389648438
287019,23.899999618530273
287582,23.889999389648438
288002,23.889999389648438
288502,23.899999618530273
289084,23.899999618530273
289503,23.899999618530273
290028,23.90999984741211
290503,23.90999984741211
291052,23.920000076293945
291528,23.90999984741211
292081,23.920000076293945
292528,23.90999984741211
293067,23.90999984741211
293528,23.920000076293945
294003,23.920000076293945
294501,23.90999984741211
295003,23.920000076293945
295503,23.920000076293945
296045,23.93000030517578
296529,23.93000030517578
297028,23.93000030517578
297503,23.940000534057617
298003,23.940000534057617
298503,23.940000534057617
299003,23.93000030517578
299572,23.940000534057617
300001,23.940000534057617
300602,23.940000534057617
301081,23.940000534057617
301601,23.950000762939453
302061,23.950000762939453
302503,23.950000762939453
303060,23.950000762939453
303529,23.959999084472656
304099,23.969999313354492
304503,23.959999084472656
305003,23.959999084472656
305608,23.969999313354492
306003,23.969999313354492
306607,23.969999313354492
307097,23.979999542236328
307506,23.969999313354492
308003,23.979999542236328
308531,23.979999542236328
309032,23.979999542236328
309502,23.969999313354492
310047,23.979999542236328
310503,23.979999542236328
311028,23.979999542236328
311543,23.979999542236328
312043,23.989999771118164
312502,23.989999771118164
313105,23.989999771118164
313602,24.0
314028,23.989999771118164
314528,24.0
315003,24.0
315580,24.0
316080,24.0
316503,24.010000228881836
317003,24.0
317503,24.0
318002,24.010000228881836
318528,24.010000228881836
319067,24.010000228881836
319528,24.020000457763672
320087,24.020000457763672
320606,24.030000686645508
321076,24.020000457763672
321595,24.020000457763672
322029,24.030000686645508
322503,24.030000686645508
323003,24.030000686645508
323503,24.040000915527344
324003,24.030000686645508
324593,24.040000915527344
325003,24.040000915527344
325528,24.030000686645508
326102,24.040000915527344
326503,24.040000915527344
327031,24.040000915527344
327506,24.040000915527344
328064,24.049999237060547
328502,24.059999465942383
329003,24.049999237060547
329503,24.049999237060547
330003,24.059999465942383
330502,24.049999237060547
331071,24.059999465942383
331578,24.049999237060547
332003,24.059999465942383
332597,24.06999969482422
333003,24.06999969482422
333606,24.079999923706055
334029,24.06999969482422
334503,24.06999969482422
335003,24.06999969482422
335503,24.06999969482422
336003,24.079999923706055
336604,24.079999923706055
337029,24.06999969482422
337573,24.09000015258789
338073,24.09000015258789
338503,24.079999923706055
339002,24.09000015258789
339602,24.09000015258789
340003,24.09000015258789
340503,24.09000015258789
341028,24.09000015258789
341560,24.110000610351562
342029,24.110000610351562
342560,24.110000610351562
343028,24.100000381469727
343579,24.110000610351562
344028,24.110000610351562
344608,24.110000610351562
345029,24.110000610351562
345503,24.110000610351562
346028,24.110000610351562
346528,24.110000610351562
347019,24.110000610351562
347506,24.1200008392334
348049,24.110000610351562
348549,24.1200008392334
349032,24.1200008392334
349503,24.1200008392334
350047,24.1200008392334
350503,24.1299991607666
351046,24.1299991607666
351503,24.1299991607666
352001,24.1299991607666
352503,24.139999389648438
353003,24.139999389648438
353503,24.1299991607666
354101,24.139999389648438
354528,24.139999389648438
355028,24.139999389648438
355528,24.139999389648438
356109,24.139999389648438
356503,24.139999389648438
357048,24.149999618530273
357503,24.139999389648438
358029,24.139999389648438
358607,24.149999618530273
359047,24.149999618530273
359503,24.149999618530273
360003,24.149999618530273
360606,24.149999618530273
361003,24.15999984741211
361502,24.15999984741211
362045,24.15999984741211
362503,24.15999984741211
363003,24.15999984741211
363528,24.170000076293945
364003,24.15999984741211
364528,24.15999984741211
365002,24.170000076293945
365602,24.170000076293945
366102,24.170000076293945
366503,24.170000076293945
367006,24.18000030517578
367580,24.170000076293945
368003,24.170000076293945
368531,24.18000030517578
369003,24.18000030517578
369599,24.18000030517578
370028,24.190000534057617
370581,24.18000030517578
371028,24.18000030517578
371547,24.190000534057617
372047,24.190000534057617
372503,24.190000534057617
373003,24.190000534057617
373502,24.200000762939453
374003,24.190000534057617
374503,24.200000762939453
375095,24.200000762939453
375529,24.209999084472656
376003,24.209999084472656
376564,24.209999084472656
377002,24.219999313354492
377563,24.209999084472656
378003,24.209999084472656
378528,24.219999313354492
379102,24.219999313354492
379503,24.219999313354492
380003,24.219999313354492
380581,24.219999313354492
381028,24.229999542236328
381502,24.229999542236328
382100,24.229999542236328
382609,24.229999542236328
383109,24.229999542236328
383503,24.229999542236328
384002,24.229999542236328
384503,24.229999542236328
385003,24.239999771118164
385547,24.239999771118164
386077,24.239999771118164
386529,24.239999771118164
387006,24.239999771118164
387595,24.25
388048,24.25
388595,24.25
389002,24.25
389502,24.25
390003,24.260000228881836
390503,24.25
391032,24.270000457763672
391566,24.270000457763672
392106,24.260000228881836
392595,24.260000228881836
393094,24.270000457763672
393503,24.270000457763672
394028,24.270000457763672
394550,24.260000228881836
395029,24.280000686645508
395528,24.270000457763672
396109,24.270000457763672
396569,24.280000686645508
397108,24.290000915527344
397502,24.280000686645508
398003,24.290000915527344
398502,24.280000686645508
399016,24.280000686645508
399546,24.290000915527344
400028,24.290000915527344
400596,24.290000915527344
401028,24.299999237060547
401503,24.299999237060547
402045,24.299999237060547
402584,24.309999465942383
403016,24.299999237060547
403584,24.309999465942383
404003,24.309999465942383
404503,24.31999969482422
405042,24.309999465942383
405528,24.31999969482422
406003,24.31999969482422
406541,24.31999969482422
407101,24.309999465942383
407503,24.31999969482422
408006,24.309999465942383
408590,24.31999969482422
409032,24.31999969482422
409501,24.329999923706055
410053,24.329999923706055
410581,24.329999923706055
411003,24.31999969482422
411503,24.329999923706055
412029,24.34000015258789
412547,24.34000015258789
413003,24.34000015258789
413503,24.34000015258789
414003,24.34000015258789
414503,24.34000015258789
415105,24.34000015258789
415545,24.350000381469727
416084,24.34000015258789
416604,24.350000381469727
417003,24.360000610351562
417543,24.350000381469727
418003,24.360000610351562
418503,24.360000610351562
419003,24.360000610351562
419503,24.360000610351562
420041,24.360000610351562
420601,24.360000610351562
421003,24.3799991607666
421503,24.3700008392334
422080,24.3700008392334
422503,24.3799991607666
423109,24.3799991607666
423503,24.389999389648438
424003,24.3799991607666
424529,24.3799991607666
425097,24.3799991607666
425567,24.3799991607666
426047,24.389999389648438
426503,24.3799991607666
427028,24.389999389648438
427503,24.389999389648438
428031,24.399999618530273
428545,24.399999618530273
429048,24.40999984741211
429502,24.389999389648438
430031,24.399999618530273
430583,24.399999618530273
431055,24.40999984741211
431566,24.40999984741211
432003,24.40999984741211
432528,24.420000076293945
433028,24.420000076293945
433503,24.420000076293945
434002,24.420000076293945
434528,24.43000030517578
435090,24.420000076293945
435528,24.420000076293945
436003,24.43000030517578
436569,24.420000076293945
437028,24.43000030517578
437578,24.43000030517578
438028,24.43000030517578
438547,24.440000534057617
439097,24.440000534057617
439503,24.43000030517578
440106,24.440000534057617
440606,24.440000534057617
441029,24.440000534057617
441529,24.440000534057617
442003,24.440000534057617
442503,24.450000762939453
443044,24.459999084472656
443529,24.459999084472656
444044,24.450000762939453
444573,24.459999084472656
445003,24.459999084472656
445528,24.469999313354492
446003,24.459999084472656
446528,24.469999313354492
447101,24.459999084472656
447529,24.469999313354492
448003,24.469999313354492
448503,24.479999542236328
449033,24.469999313354492
449533,24.469999313354492
450031,24.469999313354492
450503,24.479999542236328
451028,24.479999542236328
451528,24.479999542236328
452003,24.479999542236328
452528,24.489999771118164
453070,24.489999771118164
453503,24.489999771118164
454003,24.489999771118164
454503,24.489999771118164
455028,24.489999771118164
455528,24.5
456003,24.489999771118164
456554,24.510000228881836
457028,24.5
457503,24.489999771118164
458083,24.5
458528,24.5
459062,24.510000228881836
459602,24.510000228881836
460102,24.510000228881836
460581,24.510000228881836
461003,24.510000228881836
461503,24.520000457763672
462080,24.520000457763672
462599,24.520000457763672
463003,24.520000457763672
463529,24.510000228881836
464029,24.520000457763672
464503,24.520000457763672
465003,24.540000915527344
465503,24.520000457763672
466003,24.530000686645508
466516,24.540000915527344
467096,24.540000915527344
467503,24.540000915527344
468006,24.540000915527344
468503,24.549999237060547
469085,24.549999237060547
469565,24.559999465942383
470002,24.540000915527344
470584,24.549999237060547
471002,24.559999465942383
471556,24.559999465942383
472002,24.549999237060547
472503,24.559999465942383
473095,24.559999465942383
473605,24.549999237060547
474003,24.559999465942383
474528,24.559999465942383
475100,24.559999465942383
475503,24.56999969482422
476003,24.579999923706055
476528,24.56999969482422
477099,24.579999923706055
477549,24.56999969482422
478108,24.579999923706055
478568,24.59000015258789
479002,24.579999923706055
479577,24.579999923706055
480003,24.579999923706055
480528,24.59000015258789
481066,24.59000015258789
481566,24.59000015258789
482046,24.59000015258789
482503,24.59000015258789
483028,24.59000015258789
483528,24.59000015258789
484029,24.600000381469727
484528,24.600000381469727
485043,24.59000015258789
485593,24.600000381469727
486003,24.59000015258789
486503,24.600000381469727
487102,24.610000610351562
487503,24.610000610351562
488003,24.600000381469727
488528,24.610000610351562
489031,24.600000381469727
489533,24.610000610351562
490062,24.610000610351562
490503,24.6200008392334
491032,24.610000610351562
491528,24.6200008392334
492101,24.6200008392334
492611,24.6200008392334
493003,24.6299991607666
493503,24.6299991607666
494003,24.6200008392334
494528,24.6299991607666
495028,24.6299991607666
495528,24.6299991607666
496003,24.6299991607666
496605,24.6299991607666
497028,24.639999389648438
497594,24.639999389648438
498003,24.639999389648438
498503,24.639999389648438
499053,24.649999618530273
499503,24.639999389648438
500029,24.639999389648438
500503,24.65999984741211
501028,24.649999618530273
501528,24.65999984741211
502061,24.65999984741211
502503,24.649999618530273
503003,24.649999618530273
503503,24.65999984741211
504003,24.65999984741211
504599,24.670000076293945
505028,24.670000076293945
505503,24.65999984741211
506002,24.65999984741211
506547,24.68000030517578
507029,24.670000076293945
507503,24.670000076293945
508006,24.670000076293945
508528,24.670000076293945
509106,24.68000030517578
509519,24.670000076293945
510003,24.68000030517578
510503,24.68000030517578
511107,24.68000030517578
511577,24.68000030517578
512002,24.68000030517578
512596,24.690000534057617
513028,24.68000030517578
513582,24.690000534057617
514003,24.690000534057617
514571,24.700000762939453
515003,24.700000762939453
515503,24.700000762939453
516029,24.709999084472656
516503,24.709999084472656
517100,24.709999084472656
517528,24.700000762939453
518099,24.700000762939453
518588,24.709999084472656
519002,24.700000762939453
519503,24.709999084472656
520003,24.709999084472656
520577,24.709999084472656
521003,24.709999084472656
521528,24.719999313354492
522028,24.719999313354492
522503,24.719999313354492
523028,24.719999313354492
523516,24.719999313354492
524028,24.719999313354492
524503,24.729999542236328
525002,24.719999313354492
525528,24.729999542236328
526043,24.719999313354492
526503,24.729999542236328
527063,24.719999313354492
527592,24.729999542236328
528003,24.739999771118164
528601,24.739999771118164
529006,24.75
529581,24.75
530002,24.739999771118164
530532,24.739999771118164
531028,24.75
531552,24.739999771118164
532032,24.75
532613,24.75
533081,24.739999771118164
533548,24.739999771118164
534029,24.75
534503,24.75
535003,24.75
535586,24.75
536016,24.760000228881836
536503,24.760000228881836
537002,24.770000457763672
537565,24.760000228881836
538028,24.760000228881836
538604,24.770000457763672
539028,24.760000228881836
539503,24.770000457763672
540003,24.770000457763672
540502,24.770000457763672
541103,24.770000457763672
541562,24.770000457763672
542042,24.770000457763672
542503,24.770000457763672
543061,24.780000686645508
543541,24.770000457763672
544003,24.780000686645508
544529,24.780000686645508
545003,24.780000686645508
545609,24.790000915527344
546002,24.790000915527344
546528,24.780000686645508
547003,24.790000915527344
547503,24.790000915527344
548003,24.790000915527344
548597,24.790000915527344
549096,24.790000915527344
549506,24.790000915527344
550049,24.799999237060547
550532,24.809999465942383
551003,24.790000915527344
551503,24.799999237060547
552003,24.790000915527344
552597,24.799999237060547
553029,24.799999237060547
553606,24.809999465942383
554029,24.799999237060547
554503,24.809999465942383
555003,24.809999465942383
555503,24.809999465942383
556028,24.809999465942383
556528,24.81999969482422
557028,24.809999465942383
557503,24.809999465942383
558003,24.81999969482422
558503,24.81999969482422
559003,24.81999969482422
559503,24.81999969482422
560109,24.809999465942383
560578,24.829999923706055
561048,24.81999969482422
561577,24.829999923706055
562029,24.829999923706055
562528,24.829999923706055
563028,24.829999923706055
563503,24.84000015258789
564002,24.829999923706055
564545,24.84000015258789
565003,24.84000015258789
565528,24.84000015258789
566094,24.84000015258789
566528,24.850000381469727
567003,24.850000381469727
567528,24.850000381469727
568029,24.850000381469727
568503,24.850000381469727
569031,24.850000381469727
569503,24.850000381469727
570031,24.850000381469727
570544,24.8700008392334
571003,24.850000381469727
571531,24.860000610351562
572003,24.860000610351562
572583,24.860000610351562
573003,24.8700008392334
573612,24.8700008392334
574059,24.8700008392334
574502,24.860000610351562
575028,24.860000610351562
575607,24.850000381469727
576003,24.860000610351562
576503,24.860000610351562
577107,24.8700008392334
577503,24.860000610351562
578028,24.8700008392334
578585,24.8799991607666
579003,24.8799991607666
579545,24.8799991607666
580003,24.8799991607666
580503,24.8799991607666
581028,24.889999389648438
581543,24.889999389648438
582053,24.889999389648438
582529,24.889999389648438
583042,24.899999618530273
583503,24.889999389648438
584028,24.8799991607666
584503,24.889999389648438
585061,24.889999389648438
585503,24.889999389648438
586028,24.889999389648438
586503,24.899999618530273
587028,24.899999618530273
587503,24.899999618530273
588003,24.889999389648438
588503,24.899999618530273
589033,24.899999618530273
589528,24.899999618530273
590033,24.90999984741211
590531,24.920000076293945
591003,24.90999984741211
591502,24.90999984741211
592031,24.90999984741211
592528,24.90999984741211
593079,24.90999984741211
593587,24.90999984741211
594002,24.90999984741211
594503,24.920000076293945
595016,24.920000076293945
595553,24.920000076293945
596003,24.920000076293945
596563,24.90999984741211
597082,24.90999984741211
597542,24.920000076293945
598028,24.90999984741211
598503,24.920000076293945
599091,24.93000030517578
599580,24.93000030517578
600131,24.93000030517578
600503,24.920000076293945
601003,24.93000030517578
601503,24.93000030517578
602003,24.93000030517578
602503,24.93000030517578
603016,24.93000030517578
603503,24.940000534057617
604029,24.940000534057617
604606,24.940000534057617
605003,24.940000534057617
605528,24.940000534057617
606028,24.93000030517578
606565,24.93000030517578
607095,24.940000534057617
607528,24.940000534057617
608028,24.940000534057617
608528,24.940000534057617
609001,24.940000534057617
609603,24.950000762939453
610003,24.940000534057617
610503,24.940000534057617
611003,24.950000762939453
611516,24.950000762939453
612029,24.950000762939453
612503,24.950000762939453
613028,24.950000762939453
613590,24.950000762939453
614003,24.950000762939453
614569,24.950000762939453
615031,24.950000762939453
615589,24.959999084472656
616031,24.950000762939453
616532,24.959999084472656
617033,24.950000762939453
617501,24.969999313354492
618028,24.959999084472656
618501,24.969999313354492
619028,24.959999084472656
619528,24.959999084472656
620016,24.969999313354492
620503,24.969999313354492
621003,24.969999313354492
621503,24.979999542236328
622074,24.979999542236328
622528,24.979999542236328
623104,24.979999542236328
623553,24.969999313354492
624003,24.979999542236328
624582,24.969999313354492
625003,24.969999313354492
625592,24.989999771118164
626102,24.979999542236328
626516,24.989999771118164
627031,24.989999771118164
627503,24.989999771118164
628070,24.989999771118164
628503,24.989999771118164
629099,24.989999771118164
629609,25.010000228881836
630059,25.0
630503,25.0
631028,24.989999771118164
631547,25.0
632028,25.010000228881836
632557,25.010000228881836
633076,25.010000228881836
633536,25.010000228881836
634006,25.010000228881836
634531,25.020000457763672
635003,25.010000228881836
635502,25.010000228881836
636032,25.020000457763672
636529,25.020000457763672
637107,25.030000686645508
637528,25.020000457763672
638003,25.020000457763672
638528,25.030000686645508
639002,25.030000686645508
639572,25.030000686645508
640003,25.030000686645508
640528,25.020000457763672
641003,25.030000686645508
641570,25.030000686645508
642029,25.030000686645508
642503,25.040000915527344
643028,25.040000915527344
643529,25.040000915527344
644003,25.030000686645508
644558,25.040000915527344
645001,25.030000686645508
645528,25.040000915527344
646003,25.049999237060547
646587,25.049999237060547
647016,25.040000915527344
