Time (ms), Z Acceleration (g)
50088,-0.68505859375
50128,-0.68359375
50218,-0.7490234375
50318,-0.72314453125
50418,-0.71044921875
50578,-0.720703125
50617,-0.6904296875
50717,-0.66064453125
50867,-0.7607421875
50947,-0.63818359375
51017,-0.63671875
51127,-0.5576171875
51217,-0.6474609375
51302,-0.57421875
51417,-0.734375
51517,-0.96875
51617,-0.7177734375
51716,-0.64453125
51802,-0.7578125
51916,-0.72509765625
52066,-0.73681640625
52102,-0.8232421875
52256,-0.7578125
52316,-0.7197265625
52416,-0.77978515625
52516,-0.75
52616,-0.87353515625
52716,-0.103515625
52816,-0.89404296875
52916,-1.21630859375
53045,-0.318359375
53115,-0.8427734375
53215,-0.86767578125
53335,-0.64453125
53415,-0.91357421875
53525,-0.74560546875
53625,-0.71240234375
53715,-0.7578125
53802,-0.08544921875
53914,-0.9091796875
54014,-0.99169921875
54114,-1.00537109375
54214,-0.90478515625
54314,-0.8876953125
54414,-1.03271484375
54524,-1.01123046875
54624,-0.94189453125
54714,-1.00244140625
54802,-0.85546875
54914,-0.83349609375
55024,-1.1015625
55124,-0.7978515625
55273,-0.7568359375
55313,-1.046875
55413,-0.35107421875
55523,-0.0732421875
55623,-0.80078125
55713,-0.7890625
55863,-0.78466796875
55913,-0.67138671875
56023,-0.82275390625
56123,-0.78857421875
56212,-0.7568359375
56362,-0.853515625
56443,-0.72509765625
56522,-0.72021484375
56622,-0.767578125
56712,-0.771484375
56812,-0.826171875
56922,-0.79150390625
57022,-0.763671875
57122,-0.736328125
57222,-0.736328125
57322,-0.75
57422,-1.20751953125
57541,-0.904296875
57631,-0.80615234375
57711,-0.412109375
57821,-0.73974609375
57931,-0.70703125
58021,-0.73291015625
58121,-0.73583984375
58221,-0.72900390625
58321,-0.71533203125
58411,-0.7314453125
58541,-0.72314453125
58630,-0.7255859375
58720,-0.728515625
58820,-0.73974609375
58920,-0.71484375
59050,-0.73046875
59130,-0.71484375
59220,-0.724609375
59320,-0.72412109375
59410,-0.71826171875
59520,-0.7265625
59620,-0.708984375
59720,-0.72314453125
59860,-0.72265625
59919,-0.708984375
60069,-0.7392578125
60109,-0.72509765625
60219,-0.71923828125
60319,-0.75830078125
60419,-0.77978515625
60549,-0.71240234375
60639,-0.70947265625
60728,-0.73974609375
60818,-0.7138671875
60918,-0.72265625
61018,-0.72802734375
61118,-0.72265625
61248,-0.72900390625
61318,-0.7412109375
61418,-0.73681640625
61518,-0.7294921875
61618,-0.728515625
61718,-0.71826171875
61818,-0.74072265625
61918,-0.72119140625
62017,-0.7177734375
62117,-0.72314453125
62257,-0.724609375
62377,-0.73828125
62402,-0.72802734375
62517,-0.73486328125
62617,-0.7373046875
62777,-0.71337890625
62802,-0.71728515625
62917,-0.72802734375
63047,-0.71826171875
63116,-0.7314453125
63216,-0.70947265625
63376,-0.716796875
63416,-0.716796875
63516,-0.708984375
63616,-0.72802734375
63766,-0.73876953125
63846,-0.7255859375
63956,-0.72802734375
64016,-0.720703125
64146,-0.7158203125
64235,-0.7236328125
64316,-0.7236328125
64416,-0.71875
64555,-0.7275390625
64615,-0.73046875
64765,-0.724609375
64815,-0.7392578125
64915,-0.7353515625
65025,-0.716796875
65125,-0.7294921875
65245,-0.716796875
65315,-0.736328125
65414,-0.73193359375
65545,-0.708984375
65634,-0.70849609375
65724,-0.70703125
65874,-0.7119140625
65964,-0.734375
66084,-0.7197265625
66124,-0.71923828125
66214,-0.72216796875
66314,-0.736328125
66414,-0.7255859375
66544,-0.72900390625
66634,-0.72265625
66764,-0.7265625
66813,-0.71728515625
66902,-0.7177734375
67083,-0.7119140625
67123,-0.73095703125
67213,-0.72265625
67353,-0.744140625
67473,-0.7890625
67502,-0.69970703125
67623,-0.72216796875
67713,-0.71826171875
67812,-0.73388671875
67912,-0.7236328125
68032,-0.728515625
68122,-0.7041015625
68212,-0.71826171875
68332,-0.724609375
68422,-0.72509765625
68532,-0.73388671875
68622,-0.72119140625
68722,-0.72119140625
68822,-0.7294921875
68941,-0.72802734375
69021,-0.73193359375
69131,-0.7373046875
69221,-0.7138671875
69321,-0.7314453125
69421,-0.71728515625
69541,-0.7138671875
69681,-0.7177734375
69721,-0.7333984375
69861,-0.73046875
69921,-0.7314453125
70021,-0.72314453125
70130,-0.7265625
70220,-0.73046875
70320,-0.72998046875
70420,-0.70751953125
70520,-0.7138671875
70620,-0.72216796875
70720,-0.72802734375
70820,-0.7236328125
70940,-0.72119140625
71050,-0.7236328125
71189,-0.728515625
71220,-0.724609375
71320,-0.7314453125
71419,-0.728515625
71519,-0.7119140625
71619,-0.72900390625
71739,-0.72607421875
71879,-0.71923828125
71939,-0.72314453125
72029,-0.72802734375
72119,-0.73046875
72219,-0.72021484375
72319,-0.7236328125
72418,-0.7177734375
72518,-0.71435546875
72619,-0.71240234375
72702,-0.73486328125
72818,-0.73828125
72918,-0.71337890625
73018,-0.72265625
73118,-0.7333984375
73218,-0.7158203125
73318,-0.7138671875
73402,-0.728515625
73547,-0.72119140625
73638,-0.7158203125
73727,-0.7197265625
73817,-0.72119140625
73917,-0.716796875
74077,-0.71435546875
74117,-0.72021484375
74217,-0.73095703125
74317,-0.7265625
74417,-0.72314453125
74517,-0.7236328125
74617,-0.71826171875
74747,-0.71875
74816,-0.716796875
74916,-0.7265625
75016,-0.72412109375
75116,-0.72509765625
75216,-0.716796875
75356,-0.728515625
75416,-0.73388671875
75516,-0.712890625
75666,-0.72509765625
75716,-0.71923828125
75802,-0.7255859375
75916,-0.72119140625
76002,-0.7314453125
76115,-0.7119140625
76215,-0.720703125
76315,-0.73046875
76415,-0.7314453125
76525,-0.72998046875
76625,-0.72412109375
76715,-0.71728515625
76835,-0.71875
76915,-0.72216796875
77025,-0.73046875
77124,-0.7255859375
77214,-0.72314453125
77354,-0.712890625
77414,-0.7197265625
77514,-0.72216796875
77614,-0.712890625
77714,-0.7080078125
77814,-0.73828125
77914,-0.7353515625
78034,-0.7255859375
78124,-0.7255859375
78214,-0.7236328125
78314,-0.72900390625
78414,-0.736328125
78513,-0.70849609375
78613,-0.72314453125
78723,-0.720703125
78813,-0.74267578125
78913,-0.7255859375
79013,-0.70458984375
79113,-0.720703125
79213,-0.70947265625
79353,-0.7265625
79412,-0.72412109375
79502,-0.70703125
79612,-0.72265625
79742,-0.7353515625
79862,-0.71875
79912,-0.72509765625
80022,-0.72802734375
80122,-0.72265625
80222,-0.7197265625
80322,-0.720703125
80422,-0.7177734375
80552,-0.72216796875
80622,-0.71875
80722,-0.71826171875
80881,-0.708984375
80921,-0.72412109375
81021,-0.720703125
81121,-0.7158203125
81221,-0.7138671875
81321,-0.724609375
81421,-0.7314453125
81541,-0.71875
81631,-0.71044921875
81711,-0.71826171875
81841,-0.73876953125
81920,-0.7353515625
82020,-0.7177734375
82120,-0.71240234375
82230,-0.7138671875
82320,-0.720703125
82420,-0.7294921875
82550,-0.71337890625
82620,-0.73193359375
82720,-0.71240234375
82820,-0.7392578125
82920,-0.73095703125
83080,-0.71826171875
83119,-0.71826171875
83219,-0.708984375
83319,-0.72412109375
83419,-0.7294921875
83519,-0.72314453125
83619,-0.72216796875
83719,-0.7255859375
83819,-0.71728515625
83919,-0.74169921875
84049,-0.72216796875
84138,-0.7275390625
84228,-0.720703125
84328,-0.72607421875
84428,-0.7255859375
84502,-0.7265625
84608,-0.71533203125
84718,-0.71240234375
84818,-0.71826171875
84918,-0.72216796875
85068,-0.720703125
85118,-0.7177734375
85218,-0.71533203125
85318,-0.7138671875
85477,-0.72021484375
85517,-0.7177734375
85617,-0.72412109375
85767,-0.70849609375
85817,-0.71044921875
85917,-0.7392578125
86027,-0.71142578125
86127,-0.7197265625
86217,-0.7255859375
86317,-0.71826171875
86466,-0.71875
86547,-0.71826171875
86636,-0.7236328125
86766,-0.72021484375
86816,-0.72265625
86916,-0.73388671875
87046,-0.72412109375
87136,-0.73388671875
87226,-0.70068359375
87302,-0.73291015625
87416,-0.71923828125
87516,-0.728515625
87616,-0.7265625
87716,-0.73876953125
87816,-0.7099609375
87915,-0.701171875
88035,-0.716796875
88125,-0.7236328125
88215,-0.7333984375
88315,-0.71337890625
88415,-0.71728515625
88555,-0.72314453125
88625,-0.70751953125
88715,-0.73046875
88805,-0.73046875
88914,-0.734375
89014,-0.7353515625
89124,-0.70703125
89214,-0.7314453125
89314,-0.70947265625
89414,-0.71044921875
89534,-0.7177734375
89624,-0.7119140625
89714,-0.71875
89814,-0.72900390625
89914,-0.73046875
90024,-0.72412109375
90123,-0.7197265625
90253,-0.720703125
90313,-0.734375
90413,-0.71435546875
90523,-0.73388671875
90623,-0.72998046875
90713,-0.7197265625
90813,-0.71728515625
90913,-0.724609375
91002,-0.72021484375
91122,-0.716796875
91202,-0.7119140625
91312,-0.72119140625
91442,-0.71337890625
91522,-0.720703125
91622,-0.71923828125
91712,-0.71240234375
91802,-0.71923828125
91972,-0.70947265625
92022,-0.72119140625
92132,-0.71826171875
92222,-0.71484375
92302,-0.716796875
92432,-0.71533203125
92522,-0.72802734375
92621,-0.71923828125
92721,-0.7255859375
92821,-0.7177734375
92921,-0.71484375
93021,-0.712890625
93121,-0.720703125
93281,-0.72509765625
93321,-0.7275390625
93421,-0.72216796875
93531,-0.7294921875
93620,-0.73193359375
93720,-0.71875
93820,-0.73388671875
93920,-0.7138671875
94020,-0.724609375
94120,-0.73583984375
94220,-0.7177734375
94320,-0.73046875
94402,-0.7470703125
94520,-0.72412109375
94620,-0.7138671875
94779,-0.72412109375
94820,-0.72509765625
94960,-0.72265625
95019,-0.71826171875
95119,-0.712890625
95219,-0.7138671875
95319,-0.7255859375
95419,-0.72265625
95502,-0.72802734375
95619,-0.7177734375
95702,-0.71923828125
95818,-0.73291015625
95918,-0.7255859375
96049,-0.73193359375
96138,-0.720703125
96288,-0.724609375
96338,-0.720703125
96418,-0.74072265625
96548,-0.720703125
96638,-0.720703125
96728,-0.73388671875
96818,-0.7294921875
96918,-0.7275390625
97017,-0.73388671875
97118,-0.7197265625
97218,-0.72216796875
97317,-0.7177734375
97477,-0.71923828125
97517,-0.72412109375
97617,-0.72265625
97717,-0.72216796875
97817,-0.71533203125
97917,-0.7236328125
98017,-0.7275390625
98117,-0.72216796875
98216,-0.7314453125
98377,-0.724609375
98426,-0.71875
98536,-0.72314453125
98626,-0.7236328125
98716,-0.7314453125
98826,-0.7333984375
98916,-0.7177734375
99046,-0.72265625
99136,-0.7197265625
99226,-0.74169921875
99316,-0.72216796875
99416,-0.716796875
99546,-0.7236328125
99625,-0.72265625
99745,-0.72021484375
99855,-0.72216796875
99915,-0.7373046875
100045,-0.7099609375
100135,-0.7138671875
100225,-0.72509765625
100315,-0.72314453125
100415,-0.72900390625
100565,-0.720703125
100614,-0.72216796875
100775,-0.716796875
100814,-0.72265625
100914,-0.72900390625
101064,-0.7265625
101114,-0.72265625
101214,-0.72216796875
101314,-0.724609375
101402,-0.73974609375
101524,-0.7255859375
101624,-0.72265625
101714,-0.724609375
101814,-0.72998046875
101914,-0.72998046875
102083,-0.7265625
102113,-0.71435546875
102263,-0.7275390625
102313,-0.71044921875
102413,-0.71826171875
102513,-0.71240234375
102603,-0.7138671875
102713,-0.72216796875
102873,-0.728515625
102913,-0.7138671875
103023,-0.72802734375
103122,-0.72998046875
103212,-0.72265625
103362,-0.7294921875
103432,-0.7197265625
103522,-0.72900390625
103622,-0.716796875
103722,-0.7353515625
103842,-0.720703125
103922,-0.71826171875
104022,-0.72216796875
104121,-0.71923828125
104222,-0.72998046875
104322,-0.72216796875
104421,-0.744140625
104561,-0.72802734375
104671,-0.72265625
104721,-0.72021484375
104871,-0.7265625
104981,-0.73486328125
105021,-0.7197265625
105121,-0.7099609375
105221,-0.71435546875
105311,-0.73193359375
105420,-0.70654296875
105520,-0.70751953125
105620,-0.7080078125
105720,-0.716796875
105820,-0.73291015625
105920,-0.7158203125
106050,-0.7275390625
106130,-0.71728515625
106220,-0.71728515625
106320,-0.71044921875
106410,-0.71484375
106520,-0.705078125
106620,-0.724609375
106720,-0.71484375
106819,-0.71337890625
106919,-0.71044921875
107049,-0.71044921875
107139,-0.71044921875
107229,-0.7119140625
107319,-0.72119140625
107419,-0.7294921875
107579,-0.7138671875
107628,-0.7294921875
107718,-0.72802734375
107818,-0.71923828125
107918,-0.7294921875
108048,-0.71337890625
108138,-0.72119140625
108248,-0.70751953125
108318,-0.71826171875
108418,-0.712890625
108518,-0.7080078125
108618,-0.7294921875
108718,-0.72900390625
108818,-0.7265625
108977,-0.71875
109018,-0.73046875
109128,-0.73095703125
109217,-0.72021484375
109302,-0.73681640625
109417,-0.734375
109517,-0.71826171875
109617,-0.72607421875
109717,-0.728515625
109817,-0.71728515625
109927,-0.73046875
110017,-0.70654296875
110126,-0.72607421875
110256,-0.7275390625
110316,-0.7177734375
110416,-0.7177734375
110516,-0.720703125
110616,-0.72265625
110716,-0.72265625
110836,-0.7314453125
110966,-0.71826171875
111016,-0.71728515625
111116,-0.7099609375
111236,-0.7236328125
111316,-0.71826171875
111466,-0.71728515625
111546,-0.71923828125
111625,-0.72509765625
111715,-0.72021484375
111815,-0.71923828125
111915,-0.72216796875
112002,-0.71435546875
112125,-0.7177734375
112215,-0.7236328125
112315,-0.71728515625
112415,-0.71923828125
112525,-0.708984375
112625,-0.71728515625
112714,-0.73681640625
112814,-0.71337890625
112914,-0.71337890625
113044,-0.7197265625
113102,-0.72412109375
113244,-0.71435546875
113314,-0.712890625
113414,-0.73291015625
113514,-0.73388671875
113614,-0.7353515625
113744,-0.7060546875
113853,-0.71923828125
113914,-0.7041015625
114023,-0.73046875
114123,-0.71142578125
114213,-0.7158203125
114313,-0.71142578125
114413,-0.716796875
114533,-0.70458984375
114623,-0.7119140625
114713,-0.72412109375
114813,-0.72802734375
114912,-0.6962890625
115052,-0.71484375
115172,-0.7412109375
115252,-0.71044921875
115312,-0.720703125
115412,-0.7265625
115582,-0.7158203125
115672,-0.708984375
115722,-0.70947265625
115832,-0.7236328125
115922,-0.72412109375
116022,-0.71826171875
116122,-0.72412109375
116222,-0.72509765625
116321,-0.7412109375
116421,-0.71826171875
116521,-0.72900390625
116621,-0.71875
116702,-0.728515625
116821,-0.70703125
116921,-0.72021484375
117041,-0.70361328125
117131,-0.72607421875
117221,-0.70361328125
117302,-0.72900390625
117420,-0.720703125
117551,-0.7197265625
117620,-0.72607421875
117702,-0.734375
117820,-0.734375
117960,-0.70947265625
118040,-0.7177734375
118180,-0.71533203125
118220,-0.71826171875
118320,-0.7275390625
118420,-0.728515625
118520,-0.71142578125
118620,-0.7314453125
118719,-0.71337890625
118829,-0.72998046875
118919,-0.71923828125
119049,-0.72119140625
119139,-0.7099609375
119229,-0.70947265625
119359,-0.7294921875
119419,-0.73583984375
119519,-0.716796875
119619,-0.7392578125
119718,-0.71240234375
119818,-0.72607421875
119978,-0.7294921875
120018,-0.73095703125
120118,-0.724609375
120278,-0.73291015625
120318,-0.728515625
120458,-0.7197265625
120518,-0.712890625
120618,-0.7255859375
120757,-0.72119140625
120818,-0.7236328125
120918,-0.71484375
121017,-0.7197265625
121117,-0.72607421875
121217,-0.72265625
121317,-0.7158203125
121417,-0.7255859375
121547,-0.7265625
121627,-0.72607421875
121717,-0.70849609375
121802,-0.7255859375
121917,-0.7138671875
122017,-0.73046875
122117,-0.7294921875
122216,-0.71533203125
122366,-0.72412109375
122416,-0.7236328125
122566,-0.71923828125
122616,-0.7265625
122716,-0.72509765625
122816,-0.7138671875
122916,-0.71435546875
123046,-0.72509765625
123136,-0.72265625
123266,-0.720703125
123302,-0.73388671875
123466,-0.73291015625
123545,-0.724609375
123635,-0.74072265625
123745,-0.71337890625
123855,-0.72119140625
123915,-0.71435546875
124055,-0.724609375
124115,-0.72216796875
124235,-0.72412109375
124302,-0.71728515625
124415,-0.72216796875
124525,-0.724609375
124624,-0.71435546875
124714,-0.70947265625
124802,-0.72412109375
124974,-0.71142578125
125084,-0.71337890625
125114,-0.72216796875
125214,-0.720703125
125302,-0.72607421875
125414,-0.72265625
125524,-0.7265625
125624,-0.724609375
125714,-0.728515625
125814,-0.72265625
125914,-0.71875
126023,-0.72314453125
126123,-0.7041015625
126213,-0.72119140625
126323,-0.72802734375
126413,-0.72119140625
126533,-0.71875
126623,-0.71435546875
126713,-0.72607421875
126802,-0.7255859375
126912,-0.7255859375
127052,-0.71728515625
127142,-0.716796875
127222,-0.72412109375
127322,-0.74169921875
127402,-0.73388671875
127552,-0.72265625
127642,-0.712890625
127712,-0.72216796875
127802,-0.716796875
127922,-0.7265625
128022,-0.720703125
128122,-0.72314453125
128241,-0.7275390625
128321,-0.7265625
128431,-0.72314453125
128551,-0.7255859375
128641,-0.72314453125
128721,-0.7275390625
128811,-0.7177734375
128971,-0.716796875
129071,-0.72216796875
129161,-0.720703125
129221,-0.71142578125
129302,-0.70654296875
129420,-0.72509765625
129520,-0.73095703125
129620,-0.70654296875
129720,-0.71484375
129880,-0.7236328125
129930,-0.716796875
130020,-0.7255859375
130120,-0.73486328125
130240,-0.716796875
130360,-0.71875
130450,-0.7255859375
130560,-0.72412109375
130620,-0.7255859375
130719,-0.724609375
130819,-0.71923828125
130919,-0.7236328125
131029,-0.7138671875
131119,-0.7138671875
131219,-0.73095703125
131319,-0.724609375
131419,-0.724609375
131519,-0.72412109375
131629,-0.72119140625
131718,-0.72265625
131818,-0.7158203125
131918,-0.7333984375
132048,-0.7080078125
132118,-0.73876953125
132278,-0.7255859375
132318,-0.7197265625
132418,-0.71533203125
132518,-0.72265625
132618,-0.72216796875
132718,-0.7265625
132878,-0.70458984375
132918,-0.7158203125
133017,-0.72265625
133118,-0.7138671875
133217,-0.70263671875
133317,-0.7265625
133477,-0.72412109375
133547,-0.71533203125
133617,-0.7236328125
133717,-0.71826171875
133817,-0.72509765625
133917,-0.70947265625
134087,-0.71826171875
134117,-0.72607421875
134216,-0.7119140625
134326,-0.71826171875
134416,-0.71923828125
134516,-0.7158203125
134616,-0.72021484375
134776,-0.73193359375
134816,-0.7294921875
134926,-0.7265625
135016,-0.720703125
135176,-0.71728515625
135236,-0.728515625
135326,-0.73193359375
135416,-0.7158203125
135586,-0.72900390625
135615,-0.724609375
135719,-0.7197265625
135875,-0.71826171875
135915,-0.724609375
136005,-0.7060546875
136115,-0.72119140625
136215,-0.72314453125
136315,-0.728515625
136415,-0.7265625
136515,-0.72802734375
136615,-0.72998046875
136714,-0.73828125
136814,-0.69921875
136974,-0.72314453125
137044,-0.72802734375
137134,-0.72021484375
137224,-0.70751953125
137324,-0.7177734375
137414,-0.7265625
137524,-0.7119140625
137624,-0.712890625
137714,-0.70947265625
137873,-0.7314453125
137914,-0.72021484375
138043,-0.70849609375
138133,-0.71240234375
138223,-0.7138671875
138373,-0.7236328125
138473,-0.71923828125
138583,-0.72802734375
138613,-0.7333984375
138713,-0.7177734375
138813,-0.7255859375
138913,-0.72412109375
