Time (ms), Z Acceleration (g)
34172,-0.94921875
34262,-0.9443359375
34322,-0.95556640625
34422,-0.951171875
34572,-0.96142578125
34661,-0.9443359375
34721,-0.9619140625
34821,-0.95654296875
34921,-0.951171875
35021,-0.943359375
35131,-0.95068359375
35221,-0.9462890625
35321,-0.94873046875
35402,-0.93505859375
35541,-0.95263671875
35630,-0.951171875
35720,-0.95849609375
35820,-0.94677734375
35980,-0.95263671875
36020,-0.9560546875
36130,-0.94775390625
36220,-0.9521484375
36320,-0.94873046875
36420,-0.95703125
36550,-0.94873046875
36640,-0.943359375
36720,-0.94677734375
36820,-0.9384765625
36969,-0.95263671875
37009,-0.94091796875
37119,-0.95703125
37219,-0.94921875
37319,-0.9619140625
37419,-0.951171875
37579,-0.95849609375
37659,-0.96240234375
37719,-0.95068359375
37818,-0.951171875
37918,-0.95458984375
38018,-0.95654296875
38118,-0.951171875
38218,-0.9423828125
38318,-0.94384765625
38418,-0.95654296875
38518,-0.939453125
38618,-0.9453125
38718,-0.93798828125
38818,-0.9423828125
38918,-0.97021484375
39017,-0.9541015625
39117,-0.947265625
39217,-0.94482421875
39317,-0.94140625
39417,-0.95068359375
39517,-0.95263671875
39617,-0.939453125
39777,-0.93310546875
39817,-0.931640625
39967,-0.93115234375
40077,-0.94921875
40166,-0.95166015625
40226,-0.94970703125
40316,-0.94970703125
40416,-0.947265625
40566,-0.94482421875
40626,-0.94189453125
40716,-0.943359375
40816,-0.9580078125
40916,-0.94677734375
41046,-0.94189453125
41136,-0.947265625
41226,-0.9541015625
41316,-0.9521484375
41402,-0.9580078125
41545,-0.955078125
41625,-0.94482421875
41715,-0.9560546875
41815,-0.9521484375
41915,-0.951171875
42025,-0.95166015625
42125,-0.947265625
42215,-0.95166015625
42315,-0.9443359375
42455,-0.939453125
42524,-0.9453125
42624,-0.95458984375
42724,-0.9541015625
42814,-0.95654296875
42914,-0.9453125
43074,-0.9365234375
43124,-0.93896484375
43264,-0.95166015625
43314,-0.94091796875
43414,-0.94140625
43543,-0.9326171875
43633,-0.951171875
43723,-0.9423828125
43813,-0.947265625
43913,-0.93505859375
44023,-0.9365234375
44123,-0.9423828125
44203,-0.95068359375
44302,-0.9462890625
44473,-0.95068359375
44513,-0.94970703125
44612,-0.94189453125
44712,-0.95556640625
44812,-0.95068359375
44912,-0.95458984375
45042,-0.953125
45132,-0.94482421875
45222,-0.9521484375
45322,-0.95654296875
45422,-0.95166015625
45542,-0.93994140625
45632,-0.931640625
45782,-0.9501953125
45822,-0.9599609375
45961,-0.94921875
46022,-0.94580078125
46121,-0.9462890625
46221,-0.955078125
46321,-0.947265625
46421,-0.94580078125
46521,-0.94921875
46621,-0.9521484375
46721,-0.93994140625
46821,-0.94580078125
46931,-0.9521484375
47020,-0.95458984375
47120,-0.9384765625
47210,-0.951171875
47320,-0.94384765625
47410,-0.93701171875
47520,-0.953125
47620,-0.9560546875
47720,-0.9453125
47820,-0.94775390625
47959,-0.9501953125
48049,-0.9384765625
48140,-0.96533203125
48219,-0.94189453125
48319,-0.95166015625
48419,-0.94921875
48519,-0.94580078125
48619,-0.939453125
48719,-0.94921875
48839,-0.9365234375
48929,-0.94677734375
49019,-0.95166015625
49119,-0.9609375
49259,-0.9521484375
49318,-0.94384765625
49418,-0.921875
49502,-0.9501953125
49618,-0.94384765625
49718,-0.94775390625
49868,-0.94921875
49918,-0.94580078125
50108,-0.93115234375
50197,-0.93701171875
50278,-0.94873046875
50368,-0.9580078125
50428,-0.9462890625
50517,-0.95751953125
50617,-0.94677734375
50717,-0.93701171875
50867,-0.9541015625
50947,-0.9501953125
51017,-0.94970703125
51117,-0.94189453125
51267,-0.93701171875
51317,-0.94189453125
51416,-0.94873046875
51546,-0.947265625
51626,-0.94677734375
51716,-0.9677734375
51816,-0.94482421875
51916,-0.94970703125
52076,-0.9580078125
52116,-0.9423828125
52216,-0.951171875
52316,-0.96142578125
52406,-0.94482421875
52515,-0.9443359375
52615,-0.95556640625
52716,-0.9248046875
52815,-0.9521484375
52915,-0.9462890625
53015,-0.9404296875
53125,-0.931640625
53215,-0.9462890625
53315,-0.95703125
53415,-0.9462890625
53545,-0.943359375
53605,-0.93408203125
53714,-0.95263671875
53814,-0.9541015625
53914,-0.95947265625
54044,-0.95458984375
54134,-0.96826171875
54224,-0.95068359375
54314,-0.939453125
54414,-0.9453125
54524,-0.95947265625
54624,-0.96142578125
54714,-0.9580078125
54814,-0.966796875
54914,-0.9326171875
55023,-0.93798828125
55123,-0.94677734375
55213,-0.95263671875
55313,-0.94970703125
55402,-0.94921875
55513,-0.92626953125
55613,-0.943359375
55743,-0.95556640625
55843,-0.94775390625
55913,-0.9462890625
56083,-0.94775390625
56122,-0.95263671875
56212,-0.94140625
56312,-0.955078125
56412,-0.9599609375
56522,-0.94921875
56622,-0.947265625
56722,-0.95703125
56842,-0.9541015625
56952,-0.95068359375
57021,-0.94677734375
57122,-0.94873046875
57222,-0.94873046875
57321,-0.95751953125
57421,-0.93798828125
57521,-0.94775390625
57621,-0.95068359375
57702,-0.951171875
57821,-0.9423828125
57921,-0.9365234375
58081,-0.95458984375
58121,-0.9453125
58220,-0.95556640625
58320,-0.9404296875
58451,-0.95556640625
58540,-0.9443359375
58680,-0.95263671875
58720,-0.953125
58820,-0.951171875
58920,-0.93115234375
59020,-0.95703125
59120,-0.94482421875
59220,-0.94140625
59309,-0.94775390625
59420,-0.9580078125
59520,-0.947265625
59619,-0.95068359375
59719,-0.95068359375
59819,-0.9423828125
59919,-0.9453125
60049,-0.94482421875
60149,-0.94677734375
60239,-0.94921875
60369,-0.94677734375
60419,-0.92431640625
60519,0.61376953125
60618,-0.94921875
60749,-0.93359375
60818,-0.94921875
60908,-0.96240234375
61028,-0.95751953125
61128,-0.96533203125
61218,-0.953125
61318,-0.96533203125
61418,-0.94873046875
61518,-0.9140625
61618,-0.951171875
61747,-0.94873046875
61828,-0.9521484375
61917,-0.95068359375
62017,-0.94482421875
62117,-0.92529296875
62217,-0.94091796875
62367,-0.955078125
62417,-0.94580078125
62527,-0.94677734375
62627,-0.9580078125
62707,-0.953125
62816,-0.94580078125
62916,-0.9580078125
63017,-0.9541015625
63116,-0.94970703125
63216,-0.9345703125
63316,-0.962890625
63416,-0.9560546875
63516,-0.94189453125
63616,-0.9521484375
63716,-0.9521484375
63816,-0.93603515625
63916,-0.94921875
64015,-0.9384765625
64116,-0.9560546875
64215,-0.94140625
64315,-0.947265625
64415,-0.943359375
64515,-0.95458984375
