Time (ms), X Mangetometer (uT)
24431,-1.1585365533828735
24570,-1.1585365533828735
24620,-1.2804877758026123
24710,-1.2195122241973877
24830,-1.2195122241973877
24960,-1.1585365533828735
25050,-1.2195122241973877
25140,-1.1585365533828735
25202,-1.2195122241973877
25330,-1.1585365533828735
25420,-1.1585365533828735
25520,-1.2195122241973877
25679,-1.1585365533828735
25729,-1.1585365533828735
25829,-1.2195122241973877
25929,-1.2195122241973877
26029,-1.2195122241973877
26129,-1.2195122241973877
26229,-1.1585365533828735
26329,-1.2195122241973877
26459,-1.2195122241973877
26528,-1.1585365533828735
26628,-1.2195122241973877
26729,-1.1585365533828735
26878,-1.2195122241973877
26928,-1.1585365533828735
27058,-1.2195122241973877
27148,-1.2804877758026123
27268,-1.1585365533828735
27358,-1.1585365533828735
27428,-1.2195122241973877
27558,-1.0365853309631348
27637,-1.1585365533828735
27728,-1.1585365533828735
27827,-1.1585365533828735
27927,-1.2195122241973877
28057,-1.2195122241973877
28147,-1.1585365533828735
28237,-1.2195122241973877
28327,-1.2195122241973877
28477,-1.1585365533828735
28527,-1.1585365533828735
28627,-1.1585365533828735
28727,-1.2195122241973877
28807,-1.2804877758026123
28927,-1.2195122241973877
29026,-1.1585365533828735
29126,-1.2195122241973877
29226,-1.2804877758026123
29326,-1.1585365533828735
29426,-1.1585365533828735
29556,-1.2804877758026123
29636,-1.2195122241973877
29726,-1.2195122241973877
29826,-1.097561001777649
29926,-1.2195122241973877
30055,-1.1585365533828735
30155,-1.1585365533828735
30245,-1.2195122241973877
30335,-1.2195122241973877
30425,-1.2195122241973877
30535,-1.1585365533828735
30635,-1.2195122241973877
30725,-1.2195122241973877
30825,-1.1585365533828735
30925,-1.2195122241973877
31035,-1.1585365533828735
31134,-1.1585365533828735
31204,-1.2195122241973877
31325,-1.1585365533828735
31424,-1.1585365533828735
31564,-1.2195122241973877
31634,-1.2195122241973877
31774,-1.2195122241973877
31844,-1.2195122241973877
31924,-1.2195122241973877
32054,-1.2195122241973877
32143,-1.1585365533828735
32233,-1.1585365533828735
32344,-1.1585365533828735
32423,-1.1585365533828735
32553,-1.1585365533828735
32643,-1.1585365533828735
32733,-1.2195122241973877
32823,-1.2195122241973877
32923,-1.2195122241973877
33033,-1.1585365533828735
33133,-1.1585365533828735
33272,-1.2195122241973877
33322,-1.2195122241973877
33422,-1.1585365533828735
33532,-1.2195122241973877
33632,-1.2804877758026123
33722,-1.1585365533828735
33862,-1.2195122241973877
33922,-1.2195122241973877
34092,-1.2195122241973877
34182,-1.2195122241973877
34272,-1.2195122241973877
34332,-1.2195122241973877
34432,-1.1585365533828735
34581,-1.2195122241973877
34671,-1.1585365533828735
34731,-1.1585365533828735
34831,-1.2195122241973877
34931,-1.2195122241973877
35031,-1.1585365533828735
35141,-1.2804877758026123
35231,-1.1585365533828735
35331,-1.2195122241973877
35411,-1.1585365533828735
35551,-1.1585365533828735
35641,-1.2195122241973877
35731,-1.1585365533828735
35830,-1.1585365533828735
35902,-1.1585365533828735
36030,-1.0365853309631348
36140,-1.2195122241973877
36230,-1.1585365533828735
36330,-1.2195122241973877
36430,-1.1585365533828735
36560,-1.2195122241973877
36649,-1.2195122241973877
36730,-1.2195122241973877
36829,-1.1585365533828735
36979,-1.1585365533828735
37019,-1.2195122241973877
37129,-1.2195122241973877
37229,-1.1585365533828735
37329,-1.1585365533828735
37429,-1.2804877758026123
37589,-1.1585365533828735
37669,-1.2195122241973877
37729,-1.1585365533828735
37829,-1.2195122241973877
37929,-1.1585365533828735
38029,-1.1585365533828735
38128,-1.1585365533828735
38228,-1.097561001777649
38328,-1.1585365533828735
38428,-1.2195122241973877
38528,-1.1585365533828735
38628,-1.1585365533828735
38728,-1.2195122241973877
38828,-1.1585365533828735
38928,-1.2195122241973877
39028,-1.2195122241973877
39127,-1.1585365533828735
39227,-1.2195122241973877
39327,-1.2804877758026123
39427,-1.2195122241973877
39527,-1.1585365533828735
39627,-1.1585365533828735
39702,-1.2195122241973877
39827,-1.2195122241973877
39977,-1.1585365533828735
40087,-1.1585365533828735
40177,-1.1585365533828735
40237,-1.2804877758026123
40327,-1.1585365533828735
40426,-1.1585365533828735
40576,-1.2195122241973877
40636,-1.2804877758026123
40726,-1.1585365533828735
40826,-1.1585365533828735
40926,-1.2804877758026123
41056,-1.097561001777649
41145,-1.2195122241973877
41235,-1.2195122241973877
41325,-1.1585365533828735
41405,-1.1585365533828735
41555,-1.2195122241973877
41635,-1.1585365533828735
41725,-1.1585365533828735
41825,-1.1585365533828735
41925,-1.1585365533828735
42035,-1.1585365533828735
42135,-1.1585365533828735
42225,-1.2195122241973877
42325,-1.1585365533828735
42464,-1.097561001777649
42534,-1.2804877758026123
42634,-1.2804877758026123
42734,-1.2195122241973877
42824,-1.2195122241973877
42924,-1.2195122241973877
43084,-1.2195122241973877
43134,-1.097561001777649
43274,-1.2804877758026123
43324,-1.2195122241973877
43424,-1.2195122241973877
43553,-1.1585365533828735
43643,-1.1585365533828735
43733,-1.1585365533828735
43823,-1.2804877758026123
43923,-1.1585365533828735
44033,-1.1585365533828735
44133,-1.1585365533828735
44213,-1.1585365533828735
44303,-1.2195122241973877
44402,-1.2195122241973877
44523,-1.2195122241973877
44623,-1.2195122241973877
44723,-1.1585365533828735
44822,-1.097561001777649
44923,-1.2195122241973877
45052,-1.2804877758026123
45142,-1.2195122241973877
45232,-1.1585365533828735
45332,-1.1585365533828735
45432,-1.1585365533828735
45552,-1.1585365533828735
45642,-1.1585365533828735
45702,-1.1585365533828735
45831,-1.1585365533828735
45971,-1.2804877758026123
46031,-1.1585365533828735
46131,-1.2195122241973877
46231,-1.2195122241973877
46331,-1.1585365533828735
46431,-1.2195122241973877
46531,-1.2195122241973877
46631,-1.2195122241973877
46731,-1.2195122241973877
46831,-1.2195122241973877
46940,-1.2195122241973877
47030,-1.2804877758026123
47130,-1.2195122241973877
47220,-1.2195122241973877
47330,-1.1585365533828735
47420,-1.2195122241973877
47530,-1.2195122241973877
47630,-1.2195122241973877
47730,-1.2195122241973877
47830,-1.1585365533828735
47970,-1.1585365533828735
48060,-1.1585365533828735
48149,-1.1585365533828735
48229,-1.1585365533828735
48329,-1.1585365533828735
48429,-1.2195122241973877
48529,-1.1585365533828735
48629,-1.2195122241973877
48729,-1.1585365533828735
48849,-1.2195122241973877
48939,-1.2195122241973877
49029,-1.2195122241973877
49129,-1.097561001777649
49269,-1.1585365533828735
49329,-1.2195122241973877
49429,-1.3414634466171265
49508,-1.2195122241973877
49628,-1.1585365533828735
49728,-1.1585365533828735
49878,-1.2195122241973877
49928,-1.2195122241973877
50118,-1.1585365533828735
50288,-1.097561001777649
50377,-1.2195122241973877
50438,-1.2195122241973877
50527,-1.1585365533828735
50627,-1.2804877758026123
50727,-1.097561001777649
50877,-1.1585365533828735
50957,-1.1585365533828735
51027,-1.1585365533828735
51127,-1.1585365533828735
51277,-1.1585365533828735
51327,-1.1585365533828735
51427,-1.1585365533828735
51556,-1.1585365533828735
51637,-1.1585365533828735
51726,-1.2195122241973877
51826,-1.1585365533828735
51926,-1.2804877758026123
52086,-1.2195122241973877
52126,-1.1585365533828735
52226,-1.1585365533828735
52326,-1.1585365533828735
52416,-1.2804877758026123
52526,-1.2195122241973877
52626,-1.1585365533828735
52725,-1.1585365533828735
52825,-1.2195122241973877
52925,-1.1585365533828735
53025,-1.1585365533828735
53135,-1.2195122241973877
53225,-1.1585365533828735
53325,-1.1585365533828735
53425,-1.097561001777649
53555,-0.9756097793579102
53615,-1.0365853309631348
53725,-1.097561001777649
53825,-1.2195122241973877
53925,-1.2195122241973877
54054,-1.097561001777649
54144,-1.2195122241973877
54234,-1.2195122241973877
54324,-1.2804877758026123
54424,-1.1585365533828735
54534,-1.097561001777649
54634,-1.097561001777649
54724,-1.2195122241973877
54824,-1.1585365533828735
54923,-1.2195122241973877
55033,-1.097561001777649
55133,-1.2195122241973877
55223,-1.097561001777649
55323,-1.2195122241973877
55403,-1.1585365533828735
55523,-1.1585365533828735
55623,-1.2195122241973877
55753,-1.1585365533828735
55853,-1.1585365533828735
55922,-1.2195122241973877
56002,-1.1585365533828735
56132,-1.2804877758026123
56222,-1.2804877758026123
56322,-1.2195122241973877
56422,-1.2195122241973877
56532,-1.2804877758026123
56632,-1.1585365533828735
56732,-1.2195122241973877
56852,-1.097561001777649
56962,-1.2195122241973877
57032,-1.2804877758026123
57131,-1.2195122241973877
57232,-1.1585365533828735
57331,-1.2195122241973877
57431,-1.1585365533828735
57531,-1.097561001777649
57631,-1.2195122241973877
57711,-1.2804877758026123
57831,-1.1585365533828735
57931,-1.1585365533828735
58091,-1.1585365533828735
58131,-1.2195122241973877
58231,-1.2195122241973877
58331,-1.097561001777649
58460,-1.2195122241973877
58550,-1.2195122241973877
58690,-1.2195122241973877
58730,-1.1585365533828735
58830,-1.2195122241973877
58930,-1.1585365533828735
59030,-1.097561001777649
59130,-1.2804877758026123
59230,-1.2195122241973877
59320,-1.1585365533828735
59429,-1.1585365533828735
59529,-1.1585365533828735
59629,-1.2195122241973877
59729,-1.1585365533828735
59829,-1.2195122241973877
59929,-1.1585365533828735
60059,-1.1585365533828735
60159,-1.097561001777649
60249,-1.2195122241973877
60379,-1.2195122241973877
60429,-1.7073171138763428
60529,15.365854263305664
60629,8.658536911010742
60758,-0.6707317233085632
60828,-1.402438998222351
60918,-1.2195122241973877
61038,-1.0365853309631348
61138,-0.24390244483947754
61228,6.890244007110596
61328,7.621951580047607
61428,-0.060975611209869385
61528,5.060975551605225
61627,-2.2560975551605225
61757,1.3414634466171265
61837,-1.097561001777649
61927,-1.2804877758026123
62027,-1.1585365533828735
62127,-1.0365853309631348
62227,-1.1585365533828735
62377,-1.2195122241973877
62427,-1.2195122241973877
62537,-1.1585365533828735
62637,-0.9756097793579102
62717,-1.1585365533828735
62827,-1.2804877758026123
62927,-1.1585365533828735
63026,-2.4390244483947754
63126,-0.5487805008888245
63226,-0.3658536672592163
63326,-3.170731782913208
63426,-0.12195122241973877
63526,-1.2195122241973877
63626,-1.4634146690368652
63726,-2.317073106765747
63826,-1.7073171138763428
63926,-0.8536585569381714
64026,-1.402438998222351
64125,-0.8536585569381714
64225,-2.4390244483947754
64325,-2.1341464519500732
64425,-1.9512195587158203
64525,-2.0731706619262695
