Time (ms), Y Mangetometer (uT)
31854,0.060975611209869385
31934,0.060975611209869385
32063,0.060975611209869385
32154,0.0
32243,0.0
32353,0.060975611209869385
32433,0.060975611209869385
32563,0.0
32653,0.0
32743,0.0
32833,-0.060975611209869385
32933,0.0
33043,0.0
33143,0.060975611209869385
33202,0.0
33333,-0.060975611209869385
33433,0.060975611209869385
33542,0.060975611209869385
33642,0.0
33732,0.060975611209869385
33872,0.0
33932,0.12195122241973877
34102,0.0
34192,-0.060975611209869385
34282,0.12195122241973877
34341,0.060975611209869385
34441,0.060975611209869385
34591,0.0
34681,-0.060975611209869385
34741,0.0
34841,0.060975611209869385
34941,0.060975611209869385
35041,0.0
35151,0.18292683362960815
35241,0.0
35341,0.060975611209869385
35421,0.060975611209869385
35560,0.0
35650,0.060975611209869385
35740,-0.060975611209869385
35840,0.12195122241973877
35910,0.060975611209869385
36040,0.0
36150,0.060975611209869385
36240,0.060975611209869385
36340,0.0
36440,0.12195122241973877
36570,0.060975611209869385
36660,0.0
36739,0.060975611209869385
36839,0.060975611209869385
36902,0.060975611209869385
37029,0.0
37139,0.060975611209869385
37239,0.060975611209869385
37339,0.060975611209869385
37439,0.060975611209869385
37502,0.060975611209869385
37679,0.12195122241973877
37739,0.0
37839,0.0
37939,0.0
38038,0.0
38138,0.060975611209869385
38238,0.060975611209869385
38338,0.0
38438,0.0
38538,0.060975611209869385
38638,0.0
38738,0.0
38838,0.0
38937,0.0
39037,0.0
39138,0.0
39237,0.0
39337,-0.060975611209869385
39437,0.0
39537,0.0
39637,0.0
39707,0.0
39837,0.0
39902,0.0
40096,-0.060975611209869385
40187,0.0
40246,0.060975611209869385
40336,0.12195122241973877
40436,0.060975611209869385
40586,0.060975611209869385
40646,0.0
40736,0.060975611209869385
40836,0.060975611209869385
40936,0.060975611209869385
41066,0.0
41156,0.060975611209869385
41245,0.060975611209869385
41335,0.060975611209869385
41416,0.060975611209869385
41565,0.060975611209869385
41645,-0.060975611209869385
41735,0.060975611209869385
41835,0.0
41935,0.060975611209869385
42045,0.12195122241973877
42145,0.060975611209869385
42235,0.060975611209869385
42335,0.060975611209869385
42474,0.0
42545,0.0
42644,0.0
42744,0.0
42834,-0.060975611209869385
42934,0.0
43094,-0.060975611209869385
43144,0.060975611209869385
43202,0.12195122241973877
43334,0.0
43433,0.12195122241973877
43564,0.0
43654,0.060975611209869385
43743,0.0
43833,0.060975611209869385
43933,0.060975611209869385
44043,0.060975611209869385
44143,0.0
44223,0.0
44313,0.0
44403,0.18292683362960815
44533,0.12195122241973877
44633,0.0
44733,-0.060975611209869385
44832,-0.060975611209869385
44932,0.0
45062,0.0
45152,0.060975611209869385
45242,0.0
45342,0.0
45442,0.0
45562,0.0
45652,0.060975611209869385
45711,0.060975611209869385
45841,0.0
45981,-0.060975611209869385
46041,0.0
46141,0.060975611209869385
46241,0.060975611209869385
46341,0.0
46441,0.060975611209869385
46541,0.0
46641,0.060975611209869385
46741,-0.060975611209869385
46841,0.060975611209869385
46951,0.060975611209869385
47041,0.060975611209869385
47141,0.060975611209869385
47230,0.060975611209869385
47340,0.060975611209869385
47430,0.0
47540,0.0
47640,0.060975611209869385
47740,-0.060975611209869385
47840,0.12195122241973877
47980,0.060975611209869385
48070,0.060975611209869385
48159,0.060975611209869385
48239,0.0
48339,0.12195122241973877
48439,0.0
48539,-0.060975611209869385
48639,0.060975611209869385
48739,0.0
48859,0.0
48949,0.0
49039,-0.060975611209869385
49139,0.060975611209869385
49278,-0.060975611209869385
49338,-0.060975611209869385
49438,0.0
49518,0.060975611209869385
49638,0.0
49738,0.060975611209869385
49802,-0.060975611209869385
49938,0.060975611209869385
50002,0.0
50128,0.060975611209869385
50208,0.12195122241973877
50302,0.0
50447,0.060975611209869385
50537,0.0
50637,0.060975611209869385
50737,0.0
50802,0.060975611209869385
50967,0.0
51037,0.0
51137,0.12195122241973877
51202,0.0
51337,0.060975611209869385
51437,0.0
51567,0.0
51646,0.12195122241973877
51736,0.0
51836,0.0
51936,0.0
52002,0.060975611209869385
52136,0.0
52236,0.060975611209869385
52336,0.0
52426,0.0
52536,0.0
52636,0.060975611209869385
52735,0.0
52835,0.060975611209869385
52935,0.0
53035,0.060975611209869385
53145,0.060975611209869385
53235,0.0
53335,0.060975611209869385
53435,0.0
53565,-0.060975611209869385
53625,0.0
53735,0.060975611209869385
53835,0.0
53934,0.060975611209869385
54064,0.060975611209869385
54154,0.0
54244,0.060975611209869385
54334,0.0
54434,0.0
54544,0.0
54644,0.060975611209869385
54734,0.060975611209869385
54833,0.060975611209869385
54933,0.060975611209869385
55043,0.0
55143,0.060975611209869385
55233,-0.060975611209869385
55333,0.0
55413,0.12195122241973877
55533,0.0
55633,0.0
55763,0.0
55863,0.12195122241973877
55933,0.0
56003,0.0
56143,0.12195122241973877
56232,0.060975611209869385
56332,0.0
56432,0.0
56542,-0.060975611209869385
56642,0.0
56742,0.0
56862,-0.060975611209869385
56972,0.060975611209869385
57042,-0.060975611209869385
57142,0.0
57241,0.0
57341,0.060975611209869385
57441,0.0
57541,0.060975611209869385
57641,0.0
57721,0.0
57841,0.060975611209869385
57941,0.060975611209869385
58002,0.0
58141,0.060975611209869385
58241,0.060975611209869385
58341,0.0
58470,0.12195122241973877
58560,0.060975611209869385
58610,0.060975611209869385
58740,0.060975611209869385
58840,0.0
58940,0.0
59040,0.060975611209869385
59140,0.060975611209869385
59240,0.0
59330,0.12195122241973877
59439,0.0
59539,-0.060975611209869385
59639,-0.060975611209869385
59739,0.060975611209869385
59839,0.060975611209869385
59939,0.0
60069,-0.060975611209869385
60169,0.060975611209869385
60259,0.060975611209869385
60389,0.060975611209869385
60439,-4.390244007110596
60538,-2.317073106765747
60638,2.6219513416290283
60768,0.12195122241973877
60838,0.0
60928,0.060975611209869385
61048,-0.060975611209869385
61148,-0.060975611209869385
61238,2.5
61338,1.8902438879013062
61438,0.9756097793579102
61538,1.0365853309631348
61638,0.060975611209869385
61768,0.792682945728302
61847,0.060975611209869385
61937,-0.060975611209869385
62037,0.12195122241973877
62137,0.060975611209869385
62237,0.0
62302,0.0
62437,0.0
62547,0.060975611209869385
62647,0.060975611209869385
62727,0.0
62837,0.060975611209869385
62936,-0.12195122241973877
63036,-0.12195122241973877
63136,0.3048780560493469
63236,0.12195122241973877
63336,-0.060975611209869385
63436,-0.12195122241973877
63536,0.0
63636,-0.060975611209869385
63736,-0.060975611209869385
63835,0.0
63935,0.0
64035,-0.12195122241973877
64135,-0.060975611209869385
64235,-0.060975611209869385
64335,-0.12195122241973877
64435,-0.060975611209869385
64535,-0.18292683362960815
